row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,1,phishing_email_agent_002001_002100_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,legitimate,0.44488178553900387,0.5551182144609961,0,0,9,12000,0,91,0,8.332638946754438e-05,1,gmail.com,1457,1,41,1,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,2,phishing_email_agent_002001_002100_chunk_input,Experienced Unauthorized Access Attempts to Medical Data Systems,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,269,0,0,0,0.0,0,,4,0,64,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,3,phishing_email_agent_002001_002100_chunk_input,Issue Detected: Problems with Incoming Email Messages,1,nazario,legitimate,0.3990072859831883,0.6009927140168116,0,0,0,736,0,0,0,0.0,0,,13,0,53,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,4,phishing_email_agent_002001_002100_chunk_input,Find Your Best Match Today!,1,phishing_pot,legitimate,0.27498984345874855,0.7250101565412514,0,0,13,1568,0,29,0,0.005098789037603569,8,thericant.com,220,1,27,0,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,5,phishing_email_agent_002001_002100_chunk_input,Customer Support Ticket,0,tobiasbuek,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,577,0,0,0,0.0,0,,13,0,23,1,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,6,phishing_email_agent_002001_002100_chunk_input,TCF Bank Security Center,1,phishyai-phishing,phishing,0.572636267853189,0.572636267853189,0,0,0,1137,0,0,0,0.0,0,,22,0,24,1,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,7,phishing_email_agent_002001_002100_chunk_input,Customer issue: Best Shop Inc - Cancelling remaining orders,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,168,0,0,0,0.0,0,,6,0,59,0,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,8,phishing_email_agent_002001_002100_chunk_input,Boosting Brand Engagement Tactics,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,940,0,1,0,0.0,0,,24,0,33,0,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,9,phishing_email_agent_002001_002100_chunk_input,"""Achtung: Ihr Konto wird in 2 Tagen gel��scht!""",1,phishing_pot,legitimate,0.3129719545153509,0.6870280454846491,0,0,12,5337,0,233,0,0.0009366804046459348,5,103-52-115-55.cloud.leaseweb.net,1152,2,47,0,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002001_002100/chunk_input.csv,10,phishing_email_agent_002001_002100_chunk_input,Customer Support Ticket,0,tobiasbuek,legitimate,0.41381702561084355,0.5861829743891565,0,0,0,512,0,0,0,0.0,0,,11,0,23,0,200,
