stage_group,stage,source,principle_group,left_principle,right_principle,value
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.350089955856
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.48311674435599994
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.196904300121
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.47027774982400006
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7428509245439999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.34668779520400006
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.23394924448899998
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.523304666404
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.14325997900899998
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.284914683076
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.7456909691560001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.248849327104
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9766163211209999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.35705524668099997
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999778012321
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9993001225000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.200537378596
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.6658494720160001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.4703998244490001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.383946293956
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.435828389929
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.840986204809
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.809564458564
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.32687061907599996
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.280530181801
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.809771416129
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.23320979472400002
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.993554419984
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.148754461969
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.2118300625
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.5510879766090001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.224160583936
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9627730641000001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.824513032729
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.25989196161600003
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.415040023696
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.229382565721
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.26031526452099996
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.26982830249999995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.36416276468099995
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.128978666496
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9795773496959999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.40958848008099996
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9304415848359999
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.897409498489
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.9371614610410001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.3157990416
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.162869552041
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,1.0
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.32771388636900006
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.999976000144
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.8791612684960001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.260572474369
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.6515282519290001
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.502940527489
S6-MPG,S6-MPG,HW,A-A,Authority,Authority,0.286018527249
