row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,1,llm_guard_001801_001900_chunk_input,EWEC Vendor/ Supplies Project 2025,1,phishpuzzer,1144,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,2,llm_guard_001801_001900_chunk_input,The Hero: This Gold & Pearl Necklace Will Make You Feel Like A Goddess,1,phishpuzzer,2153,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,3,llm_guard_001801_001900_chunk_input,Upgrade Your Ledger,1,phishing_pot,1658,True,0,,True,-0.7,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,4,llm_guard_001801_001900_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,12043,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,5,llm_guard_001801_001900_chunk_input,[ lRS : Report ] - Your refund is ready to be proceed.,1,phishing_pot,136,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,6,llm_guard_001801_001900_chunk_input,There’s a new Chris Johnston column online now,1,phishpuzzer,1207,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,7,llm_guard_001801_001900_chunk_input,Student Report,1,cmu-archived-phish,354,True,0,,True,-0.7,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,8,llm_guard_001801_001900_chunk_input,Re: Overdue: Customer 544620779,0,uberjugaad,87,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,9,llm_guard_001801_001900_chunk_input,BB&T customer service: instructions for customer!,1,phishyai-phishing,55,True,0,,True,-1.0,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,10,llm_guard_001801_001900_chunk_input,Gluckwunsch! Jetzt Gewinndaten eintragen����,1,phishing_pot,12046,True,0,,True,-0.5,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,11,llm_guard_001801_001900_chunk_input,URGENT: API Monitoring and IAM Issues Causing Major Service Disruption,0,rtweera,416,True,0,,True,-1.0,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,12,llm_guard_001801_001900_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,12043,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,13,llm_guard_001801_001900_chunk_input,Account Review. PayPal Team identified some unusual activity in your!!,1,phishyai-phishing,74,True,0,,True,-1.0,True,-1.0,True,-1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,14,llm_guard_001801_001900_chunk_input,Upgrade Now to continue Banking,1,phishpuzzer,3573,True,0,,True,-1.0,True,-1.0,True,-1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,15,llm_guard_001801_001900_chunk_input,Problem with MySQL 8.0 Integration,0,tobiasbuek,131,True,0,,True,-1.0,True,-1.0,True,-1.0
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,16,llm_guard_001801_001900_chunk_input,Re: Question for item #8812386909 - US Robotics 56K fax modem Internal Works No Reserve <,1,phishyai-phishing,2248,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,17,llm_guard_001801_001900_chunk_input,Support Required for Crash,0,tobiasbuek,158,True,0,,True,-1.0,True,-1.0,True,-1.0
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,18,llm_guard_001801_001900_chunk_input,Complete Your Compliance Training,0,uberjugaad,191,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,19,llm_guard_001801_001900_chunk_input,Summer Internship Update,1,cmu-archived-phish,373,True,0,,True,-0.7,True,-1.0,True,-1.0
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,20,llm_guard_001801_001900_chunk_input,Request for Updating Integration Capabilities,0,tobiasbuek,748,True,0,,True,-1.0,True,-1.0,True,-1.0
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,21,llm_guard_001801_001900_chunk_input,Complete via DocuSign: #Signature required 1/6/2025,1,nazario,409,True,0,,True,-0.7,True,-1.0,True,-1.0
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,22,llm_guard_001801_001900_chunk_input,Investment Return Mismatch Inquiry,0,tobiasbuek,669,True,0,,True,-1.0,True,-1.0,True,-1.0
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,23,llm_guard_001801_001900_chunk_input,Account Security Update (Wells Fargo Online),1,phishpuzzer,376,True,0,,True,-1.0,True,-1.0,True,-1.0
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,24,llm_guard_001801_001900_chunk_input,Email Queue - New Message (undelivered messages),1,phishpuzzer,499,True,0,,True,-1.0,True,-1.0,True,-1.0
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,25,llm_guard_001801_001900_chunk_input,Produtos da AMF Estopas,1,phishing_pot,859,False,1,sensitive,True,-1.0,True,-1.0,False,0.6
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,26,llm_guard_001801_001900_chunk_input,Overdue: Customer 540463479 - 75 days,0,uberjugaad,222,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
27,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,27,llm_guard_001801_001900_chunk_input,"PO Approval Required: €61,771",0,uberjugaad,187,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
28,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,28,llm_guard_001801_001900_chunk_input,ServerReport,1,nazario,690,False,1,malicious_urls,False,0.4,True,-1.0,True,-1.0
29,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,29,llm_guard_001801_001900_chunk_input,Unlock the Full Potential of Your Timeshare Ownership,1,phishing_pot,652,False,1,malicious_urls,False,0.4,True,-1.0,True,-1.0
30,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,30,llm_guard_001801_001900_chunk_input,Overdue: Customer 513813301 - 53 days,0,uberjugaad,223,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
31,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,31,llm_guard_001801_001900_chunk_input,"""���� TV-Jurys Liebling: Ihr exklusiver Smileslim-Deal!""",1,phishing_pot,4326,False,2,malicious_urls | sensitive,False,0.3,True,-1.0,False,1.0
32,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,32,llm_guard_001801_001900_chunk_input,Visitors Email list of NBMBAA 2025,1,cmu-archived-phish,375,True,0,,True,-0.7,True,-1.0,True,-1.0
33,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,33,llm_guard_001801_001900_chunk_input,Zonnepanelen weer populairder na besluit over salderen,1,phishing_pot,12056,False,1,malicious_urls,False,0.3,True,-1.0,True,-1.0
34,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,34,llm_guard_001801_001900_chunk_input,Urgent Issue with Mercury Language Compiler - Production Down!,0,rtweera,688,True,0,,True,-1.0,True,-1.0,True,-1.0
35,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,35,llm_guard_001801_001900_chunk_input,Identificação de Infração Vinculada à Sua CNH - Ação Necessária! ID: 76955467,1,phishing_pot,148,True,0,,True,-1.0,True,-1.0,True,-1.0
36,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,36,llm_guard_001801_001900_chunk_input,Norwegian partial refund N9LKOO,0,phishpuzzer,447,True,0,,True,-1.0,True,-1.0,True,-1.0
37,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,37,llm_guard_001801_001900_chunk_input,eBay Customer Support Team: Official Update! (mess_id: HM4632509E),1,phishyai-phishing,70,True,0,,True,-1.0,True,-1.0,True,-1.0
38,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_001801_001900/chunk_input.csv,38,llm_guard_001801_001900_chunk_input,Yourwallet,1,nazario,420,True,0,,True,-1.0,True,-1.0,True,-1.0
