subject,body,label,model_prediction,model_score,model_reason,raw_response
Security Alert !,"SECURITY ALERT

ACCOUNT UPGRADE

We have recently detected that different
device user a attempted gaining access to
your Online account linked with
your email, and multiple password was
attempted with your user ID. SHOP NOW
It is now necessary to re-confirm your
account information to us.

If this process is not completed within
24-48 hours. We will be forced to suspend
your Account Online Access as it may
have been used for fraudulent purposes. SOLD
50%...",1,1,8,"Urgent language, lack of sender authenticity, and suspicious links/requests.","{
  ""is_phishing"": 1,
  ""reason"": ""Urgent language, lack of sender authenticity, and suspicious links/requests."",
  ""score"": 8
}"
Confirm your online account access!,[],1,1,8,"Lack of personalization and generic subject line, potential phishing attempt.","{
  ""is_phishing"": 1,
  ""reason"": ""Lack of personalization and generic subject line, potential phishing attempt."",
  ""score"": 8
}"
Facing Integration Challenges with Digital Tools,Encountering difficulties in merging marketing strategies.,0,0,2,Lack of suspicious language or links,"{
  ""is_phishing"": 0,
  ""reason"": ""Lack of suspicious language or links"",
  ""score"": 2
}"
Correo de prueba de: 🎁 airdrop !. #84917790🎁,"<html xmlns=""http://www.w3.org/1999/xhtml"" xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:o=""urn:schemas-microsoft-com:office:office""><head><!-- NAME: 1 COLUMN --><!--[if gte mso 15]>
<xml>
<o:OfficeDocumentSettings>
<o:AllowPNG/>
<o:PixelsPerInch>96</o:PixelsPerInch>
</o:OfficeDocumentSettings>
</xml>
<![endif]-->
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1"">
<title>*|MC:SUBJECT|*</title>
<link rel=""stylesheet"" href=""https://dcx13p9dsx90t.cloudfront.net/assets/clients/email/full/templates/template_01-37ca7f2b59ddf0d436d9a41aeb354d79901880a4bdf6fa4f3cf2a985d43e322e.css"">
</head>
<body style=""height: 100%;margin: 0;padding: 0;width: 100%;-ms-text-size-adjust: 100%;-webkit-text-size-adjust: 100%;background-color: #FAFAFA;"">

<center style=""background-color: #FAFAFA"">
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" height=""100%"" width=""100%"" id=""bodyTable"" style=""border-collapse: collapse;mso-table-lspace: 0pt;mso-table-rspace: 0pt;-ms-text-size-adjust: 100%;-webkit-text-size-adjust: 100%;height: 100%;margin: 0;padding: 0;width: 100%;background-color: #FAFAFA;"">
<tbody>
<tr>
<td align=""center"" valign=""top"" id=""bodyCell"" style=""mso-line-height-rule: exactly;-ms-text-size-adjust: 100%;-webkit-text-size-adjust: 100%;height: 100%;margin: 0;padding: 10px;width: 100%;border-top: 0;"">
<!-- BEGIN TEMPLATE // -->
<!--[if gte mso 9]>
<table align=""center"" border=""0"" cellspacing=""0"" cellpadding=""0"" width=""600"" style=""width:600px;"">
<tr>
<td align=""center"" valign=""top"" width=""600"" style=""width:600px;"">
<![endif]-->
<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" class=""templateContainer"" style=""border-collapse: collapse;mso-table-lspace: 0pt;mso-table-rspace: 0pt;-ms-text-size-adjust: 100%;-webkit-text-size-adjust: 100%;border: 0;max-width: 600px !important;"">
<tbody>
<tr>
<td>
<!DOCTYPE HTML PUBLIC ""-//W3C//DTD XHTML 1.0 Transitional //EN"" ""http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd"">
<html xmlns=""http://www.w3.org/1999/xhtml"" xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:o=""urn:schemas-microsoft-com:office:office"">
<head>
<!--[if gte mso 9]>
<xml>
<o:OfficeDocumentSettings>
<o:AllowPNG/>
<o:PixelsPerInch>96</o:PixelsPerInch>
</o:OfficeDocumentSettings>
</xml>
<![endif]-->

<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<meta name=""x-apple-disable-message-reformatting"">
<!--[if !mso]><!--><meta http-equiv=""X-UA-Compatible"" content=""IE=edge""><!--<![endif]-->
<title></title>

<style type=""text/css"">
@media only screen and (min-width: 520px) {
.u-row {
width: 500px !important;
}
.u-row .u-col {
vertical-align: top;
}

.u-row .u-col-100 {
width: 500px !important;
}

}

@media (max-width: 520px) {
.u-row-container {
max-width: 100% !important;
padding-left: 0px !important;
padding-right: 0px !important;
}
.u-row .u-col {
min-width: 320px !important;
max-width: 100% !important;
display: block !important;
}
.u-row {
width: 100% !important;
}
.u-col {
width: 100% !important;
}
.u-col > div {
margin: 0 auto;
}
}
body {
margin: 0;
padding: 0;
}

table,
tr,
td {
vertical-align: top;
border-collapse: collapse;
}

p {
margin: 0;
}

.ie-container table,
.mso-container table {
table-layout: fixed;
}

* {
line-height: inherit;
}

a[x-apple-data-detectors='true'] {
color: inherit !important;
text-decoration: none !important;
}

table, td { color: #000000; } #u_body a { color: #0000ee; text-decoration: underline; }
</style>

</head>

<body class=""clean-body u_body"" style=""margin: 0;padding: 0;-webkit-text-size-adjust: 100%;background-color: #e7e7e7;color: #000000"">
<!--[if IE]><div class=""ie-container""><![endif]-->
<!--[if mso]><div class=""mso-container""><![endif]-->
<table id=""u_body"" style=""border-collapse: collapse;table-layout: fixed;border-spacing: 0;mso-table-lspace: 0pt;mso-table-rspace: 0pt;vertical-align: top;min-width: 320px;Margin: 0 auto;background-color: #e7e7e7;width:100%"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr style=""vertical-align: top"">
<td style=""word-break: break-word;border-collapse: collapse !important;vertical-align: top"">
<!--[if (mso)|(IE)]><table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0""><tr><td align=""center"" style=""background-color: #e7e7e7;""><![endif]-->

<div class=""u-row-container"" style=""padding: 0px;background-color: transparent"">
<div class=""u-row"" style=""margin: 0 auto;min-width: 320px;max-width: 500px;overflow-wrap: break-word;word-wrap: break-word;word-break: break-word;background-color: transparent;"">
<div style=""border-collapse: collapse;display: table;width: 100%;height: 100%;background-color: transparent;"">
<!--[if (mso)|(IE)]><table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0""><tr><td style=""padding: 0px;background-color: transparent;"" align=""center""><table cellpadding=""0"" cellspacing=""0"" border=""0"" style=""width:500px;""><tr style=""background-color: transparent;""><![endif]-->

<!--[if (mso)|(IE)]><td align=""center"" width=""500"" style=""background-color: #ffffff;width: 500px;padding: 0px;border-top: 0px solid transparent;border-left: 0px solid transparent;border-right: 0px solid transparent;border-bottom: 0px solid transparent;border-radius: 0px;-webkit-border-radius: 0px; -moz-border-radius: 0px;"" valign=""top""><![endif]-->
<div class=""u-col u-col-100"" style=""max-width: 320px;min-width: 500px;display: table-cell;vertical-align: top;"">
<div style=""background-color: #ffffff;height: 100%;width: 100% !important;border-radius: 0px;-webkit-border-radius: 0px; -moz-border-radius: 0px;"">
<!--[if (!mso)&(!IE)]><!--><div style=""box-sizing: border-box; height: 100%; padding: 0px;border-top: 0px solid transparent;border-left: 0px solid transparent;border-right: 0px solid transparent;border-bottom: 0px solid transparent;border-radius: 0px;-webkit-border-radius: 0px; -moz-border-radius: 0px;""><!--<![endif]-->

<table style=""font-family:arial,helvetica,sans-serif;"" role=""presentation"" cellpadding=""0"" cellspacing=""0"" width=""100%"" border=""0"">
<tbody>
<tr>
<td style=""overflow-wrap:break-word;word-break:break-word;padding:10px;font-family:arial,helvetica,sans-serif;"" align=""left"">

<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">
<tr>
<td style=""padding-right: 0px;padding-left: 0px;"" align=""center"">

<img align=""center"" border=""0"" src=""https://assets.unlayer.com/projects/0/1715715012940-images.jpg"" alt="""" title="""" style=""outline: none;text-decoration: none;-ms-interpolation-mode: bicubic;clear: both;display: inline-block !important;border: none;height: auto;float: none;width: 100%;max-width: 480px;"" width=""480"">

</td>
</tr>
</table>

</td>
</tr>
</tbody>
</table>

<!--[if (!mso)&(!IE)]><!--></div><!--<![endif]-->
</div>
</div>
<!--[if (mso)|(IE)]></td><![endif]-->
<!--[if (mso)|(IE)]></tr></table></td></tr></table><![endif]-->
</div>
</div>
</div>

<div class=""u-row-container"" style=""padding: 0px;background-color: transparent"">
<div class=""u-row"" style=""margin: 0 auto;min-width: 320px;max-width: 500px;overflow-wrap: break-word;word-wrap: break-word;word-break: break-word;background-color: transparent;"">
<div style=""border-collapse: collapse;display: table;width: 100%;height: 100%;background-color: transparent;"">
<!--[if (mso)|(IE)]><table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0""><tr><td style=""padding: 0px;background-color: transparent;"" align=""center""><table cellpadding=""0"" cellspacing=""0"" border=""0"" style=""width:500px;""><tr style=""background-color: transparent;""><![endif]-->

<!--[if (mso)|(IE)]><td align=""center"" width=""500"" style=""background-color: #ffffff;width: 500px;padding: 0px;border-top: 0px solid transparent;border-left: 0px solid transparent;border-right: 0px solid transparent;border-bottom: 0px solid transparent;border-radius: 0px;-webkit-border-radius: 0px; -moz-border-radius: 0px;"" valign=""top""><![endif]-->
<div class=""u-col u-col-100"" style=""max-width: 320px;min-width: 500px;display: table-cell;vertical-align: top;"">
<div style=""background-color: #ffffff;height: 100%;width: 100% !important;border-radius: 0px;-webkit-border-radius: 0px; -moz-border-radius: 0px;"">
<!--[if (!mso)&(!IE)]><!--><div style=""box-sizing: border-box; height: 100%; padding: 0px;border-top: 0px solid transparent;border-left: 0px solid transparent;border-right: 0px solid transparent;border-bottom: 0px solid transparent;border-radius: 0px;-webkit-border-radius: 0px; -moz-border-radius: 0px;""><!--<![endif]-->

<table style=""font-family:arial,helvetica,sans-serif;"" role=""presentation"" cellpadding=""0"" cellspacing=""0"" width=""100%"" border=""0"">
<tbody>
<tr>
<td style=""overflow-wrap:break-word;word-break:break-word;padding:10px;font-family:arial,helvetica,sans-serif;"" align=""left"">

<div style=""font-size: 14px; color: #535353; line-height: 140%; text-align: left; word-wrap: break-word;"">
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div style=""text-align: center;"">
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div><span id=""x_x_isPasted"" style=""line-height: 19.6px;"">We're thrilled to announce that the $BLOCK presale is officially live for the next 40 hours! This is your exclusive opportunity to join a new era of rewarded data ownership for mobile gamers worldwide.</span></div>
<div><span id=""x_x_isPasted"" style=""line-height: 19.6px;""><br>Be the first to own $BLOCK via:</span></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>

</td>
</tr>
</tbody>
</table>

<!--[if (!mso)&(!IE)]><!--></div><!--<![endif]-->
</div>
</div>
<!--[if (mso)|(IE)]></td><![endif]-->
<!--[if (mso)|(IE)]></tr></table></td></tr></table><![endif]-->
</div>
</div>
</div>

<div class=""u-row-container"" style=""padding: 0px;background-color: transparent"">
<div class=""u-row"" style=""margin: 0 auto;min-width: 320px;max-width: 500px;overflow-wrap: break-word;word-wrap: break-word;word-break: break-word;background-color: transparent;"">
<div style=""border-collapse: collapse;display: table;width: 100%;height: 100%;background-color: transparent;"">
<!--[if (mso)|(IE)]><table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0""><tr><td style=""padding: 0px;background-color: transparent;"" align=""center""><table cellpadding=""0"" cellspacing=""0"" border=""0"" style=""width:500px;""><tr style=""background-color: transparent;""><![endif]-->

<!--[if (mso)|(IE)]><td align=""center"" width=""500"" style=""background-color: #ffffff;width: 500px;padding: 0px;border-top: 0px solid transparent;border-left: 0px solid transparent;border-right: 0px solid transparent;border-bottom: 0px solid transparent;border-radius: 0px;-webkit-border-radius: 0px; -moz-border-radius: 0px;"" valign=""top""><![endif]-->
<div class=""u-col u-col-100"" style=""max-width: 320px;min-width: 500px;display: table-cell;vertical-align: top;"">
<div style=""background-color: #ffffff;height: 100%;width: 100% !important;border-radius: 0px;-webkit-border-radius: 0px; -moz-border-radius: 0px;"">
<!--[if (!mso)&(!IE)]><!--><div style=""box-sizing: border-box; height: 100%; padding: 0px;border-top: 0px solid transparent;border-left: 0px solid transparent;border-right: 0px solid transparent;border-bottom: 0px solid transparent;border-radius: 0px;-webkit-border-radius: 0px; -moz-border-radius: 0px;""><!--<![endif]-->

<table style=""font-family:arial,helvetica,sans-serif;"" role=""presentation"" cellpadding=""0"" cellspacing=""0"" width=""100%"" border=""0"">
<tbody>
<tr>
<td style=""overflow-wrap:break-word;word-break:break-word;padding:10px;font-family:arial,helvetica,sans-serif;"" align=""left"">

<!--[if mso]><style>.v-button {background: transparent !important;}</style><![endif]-->
<div align=""center"">
<!--[if mso]><v:roundrect xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:w=""urn:schemas-microsoft-com:office:wo",1,1,8,Suspicious email with a potential scam link and a lack of sender authenticity.,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a potential scam link and a lack of sender authenticity."",
  ""score"": 8
}"
Overdue: Customer 561439467 - 78 days,"Please contact customer immediately:

Invoice: 2117955
Amount: €453,462
Days overdue: 33
Last contact: 8 days ago

Customer threatening to switch suppliers but owes us money!

Katie",0,0,4,"Legitimate email from a company, but the tone is alarming and may be an attempt to create a sense of urgency.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a company, but the tone is alarming and may be an attempt to create a sense of urgency."",
  ""score"": 4
}"
Email Server Version Update For jose@monkey.org,"This message is From a trusted sender.

Dear jose ,

Email Server Updated "" jose@monkey.org"" confirm your ownership,

Continue jose@monkey.org

monkey.org Support Team.",1,1,8,"Suspicious sender authenticity and formatting, and a request for ownership confirmation.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious sender authenticity and formatting, and a request for ownership confirmation."",
  ""score"": 8
}"
Incident of Data Breach in Hospital Systems,"We have encountered a data breach in our hospital systems, impacting patient privacy. This may have happened due to vulnerabilities in software integrations. Despite implementing enhanced security measures and updating software, the issue still persists. We kindly request your immediate assistance to resolve this matter as soon as possible to ensure the security of patient data.",0,0,2,"Lack of urgency and generic request, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and generic request, no suspicious links or attachments."",
  ""score"": 2
}"
Bom dia,"<!DOCTYPE HTML>

<html><head><title></title>
<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
</head>
<body style=""margin: 0.4em;""><p>Aten&ccedil;&atilde;o: Prezado,</p><p><br>
Isto &eacute; para notific&aacute;-lo de que todos os esfor&ccedil;os para contat&aacute;-lo, mas todos os esfor&ccedil;os foram infrut&iacute;feros. Enviei e-mails tamb&eacute;m, mas nenhuma confirma&ccedil;&atilde;o; Estou escrevendo para notific&aacute;-lo do relat&oacute;rio progressivo referente aos seus fundos n&atilde;o reclamados seguindo as diretrizes das observa&ccedil;&otilde;es iniciais do Diretor-Geral na coletiva de imprensa sobre a COVID-19 - segunda-feira, julho de 2024.</p><p>
Fomos instru&iacute;dos pelas Na&ccedil;&otilde;es Unidas e pelo Governo dos Estados Unidos a liberar todos os fundos n&atilde;o reclamados/cart&otilde;es ATM aos benefici&aacute;rios para conter a recess&atilde;o devido ao surto do Coronav&iacute;rus ""COVID-19"".</p><p>
Todos os nossos esfor&ccedil;os para liberar seus fundos n&atilde;o reclamados para sua conta banc&aacute;ria foram infrut&iacute;feros. V&aacute;rias tentativas foram feitas pelo nosso departamento de cart&otilde;es ATM para autorizar seu cart&atilde;o conforme as instru&ccedil;&otilde;es, mas a restaura&ccedil;&atilde;o do sistema n&atilde;o foi conclu&iacute;da com sucesso. Foi uma grande surpresa receber uma carta de autoriza&ccedil;&atilde;o esta manh&atilde; dando permiss&atilde;o para a
Sra. Amy Barthel reivindicar seus fundos, a carta identificou a Sra. Amy Barthel como seus parentes, declararam que voc&ecirc; morreu meses atr&aacute;s como resultado do Coronav&iacute;rus ""Covid-19"" e voc&ecirc; a autorizou a receber seus fundos de pagamento de compensa&ccedil;&atilde;o avaliados em US$ 5,5 milh&otilde;es.</p><p>
Por gentileza, mas urgentemente, confirme a autenticidade da carta de autoriza&ccedil;&atilde;o enviada por seu parente, como voc&ecirc; pode ver abaixo os detalhes banc&aacute;rios que ela enviou para a transfer&ecirc;ncia de fundos para evitar remeter seus fundos para uma pessoa errada, e por favor nos atualize com sua conta banc&aacute;ria atual onde voc&ecirc; deseja receber os fundos imediatamente.</p><p>Endere&ccedil;o do banco: 9724 BAY SIDE CT... SPRING HILL FL 34608<br>
Endere&ccedil;o residencial: 13527 NW 147TH AVE ALACHUA FL 32615<br>Nome do titular da conta: AMY BARTHEL<br>N&uacute;mero da conta: 76875994746<br>N&uacute;meros de roteamento: UD5653<br>ID do usu&aacute;rio da conta on-line: VP167<br>Senha de acesso on-line: 71104.</p><p>Por favor, se voc&ecirc; foi a pessoa que enviou esta Sra. Amy Barthel para vir e reivindicar seu fundo, gentilmente reconfirme suas informa&ccedil;&otilde;es para n&oacute;s</p><p>1) Nome completo:..................<br>
2) Endere&ccedil;o residencial:...............<br>3) Ocupa&ccedil;&atilde;o e cargo:...........<br>4) Pa&iacute;s:...................<br>5) Telefone direto e n&uacute;mero de celular:..............<br>6) Idade e estado civil:............<br>7) Uma c&oacute;pia do seu passaporte, carteira de motorista OU carteira de identidade:</p><p>Por favor, trate este assunto como extremamente urgente e responda o mais breve poss&iacute;vel.<br>Atenciosamente;<br>Dr. Khan Faizullah<br>Diretor-gerente<br>
Fundo Monet&aacute;rio Internacional</p></body></html>",1,1,9,Suspicious email with fake bank account details and urgent request for personal information.,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with fake bank account details and urgent request for personal information."",
  ""score"": 9
}"
Summer Internship Update,"CMU archived phishing listing entry.

Date: 5/15/25
Target Audience: Students
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2025/summer-internship-update.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,0,2,"Legitimate email from Carnegie Mellon University (CMU) with a link to a university page, although the link is currently redirecting.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from Carnegie Mellon University (CMU) with a link to a university page, although the link is currently redirecting."",
  ""score"": 2
}"
Registration successful,"IBMid email IBMid Registration complete Your IBMid is activated. Your IBMid is: REDACTED+ibm@gmail.com Sign into My IBM to manage your IBMid. Do not reply to this automated email. IBMid One key. Many possibilities. Your IBMid will be the key to the kingdom of IBM applications, communities, support and more. © Copyright IBM Corporation 2021",1,0,2,Legitimate email from IBM with proper formatting and content.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from IBM with proper formatting and content."",
  ""score"": 2
}"
