stage_group,stage,source,principle_group,left_principle,right_principle,value
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.5396709521290001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9997500156249999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.335505075984
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.998610483025
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9995800440999999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.930021069376
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8087296984360001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.42076109292100006
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.43036486448399996
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9991781689209999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.253402498881
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.45544951689999996
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8791612684960001
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999274131769
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.345385413025
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.523304666404
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9459313080999999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.667964578681
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.966699937681
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.48311674435599994
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.3157990416
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9378992763039999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.998602488601
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.6699913609
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.4093146097290001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.953288613225
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999984000064
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.616906568356
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7456909691560001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.26164043406399995
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.7200710449000001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.405076239936
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9749390121
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.155719419769
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.28651825507600004
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.371737748209
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9420663012010001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.248746575025
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.371155100625
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.999746016129
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.809564458564
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.669978264484
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.15475018468899998
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.49800543302499994
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8791612684960001
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.578043925264
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.728711493316
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.45637726024899994
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.48311674435599994
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.30444792582400004
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.550328069281
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.646803586081
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.9290029671040001
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.11922380294399999
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.36106398499600006
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.8160773569
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
S8-claude,S8-claude,HW,A-A,Authority,Authority,0.383504002729
S8-claude,S8-claude,HW,A-A,Authority,Authority,1.0
