row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,1,phishing_email_agent_002801_002900_chunk_input,Please DocuSign: New Program,1,nazario,legitimate,0.20605124800786973,0.7939487519921302,0,0,11,1612,0,0,0,0.0,0,eatonfs.com,41,1,28,0,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,2,phishing_email_agent_002801_002900_chunk_input,Proper Security Measures for Medical Data,0,tobiasbuek,legitimate,0.36970660350165746,0.6302933964983426,0,0,0,327,0,0,0,0.0,0,,5,0,41,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,3,phishing_email_agent_002801_002900_chunk_input,Intermittent 502 Errors on New API Endpoint,0,rtweera,legitimate,0.38802074730790764,0.6119792526920924,0,0,0,558,0,0,0,0.0,0,,22,0,43,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,4,phishing_email_agent_002801_002900_chunk_input,Customer issue: Johnson Equipment LLC - Billing entity clarification needed,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,186,0,0,0,0.0,0,,6,0,75,0,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,5,phishing_email_agent_002801_002900_chunk_input,Detectamos um novo acesso a sua conta. ! MSG: 9695776234,1,phishing_pot,legitimate,0.27498984345874855,0.7250101565412514,0,0,11,2316,0,51,0,0.0017263703064307294,4,hotmail.com,373,1,56,0,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,6,phishing_email_agent_002801_002900_chunk_input,Support Inquiry for Data Discrepancies,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,494,0,0,0,0.0,0,,6,0,38,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,7,phishing_email_agent_002801_002900_chunk_input,Re: [ie-rant] Re: hp pavilion issues,0,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,314,0,0,0,0.0,0,,25,0,36,0,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,8,phishing_email_agent_002801_002900_chunk_input,Verificação de cupões atualizada agora. 34644 | 17/08/2025,1,nazario,legitimate,0.22230979704993922,0.7776902029500607,0,0,0,623,0,0,0,0.0016025641025641025,1,,17,0,58,0,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,9,phishing_email_agent_002801_002900_chunk_input,Integration Requirements for Wave with Outlook 2021,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,596,0,0,0,0.0,0,,12,0,51,0,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,10,phishing_email_agent_002801_002900_chunk_input,Pipeline Update - January 24,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,198,0,0,0,0.0,0,,10,0,28,0,200,
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,11,phishing_email_agent_002801_002900_chunk_input,- Ordem de Retirada Correios Ultimo Aviso - Protocolo: 2GPMBXAF6H,1,phishing_pot,legitimate,0.31894184735713454,0.6810581526428654,0,0,0,51,0,0,0,0.0,0,,0,0,65,0,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,12,phishing_email_agent_002801_002900_chunk_input,Suggestion for Cloud Management Deployment Process,0,rtweera,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,810,0,0,0,0.0,0,,14,0,50,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,13,phishing_email_agent_002801_002900_chunk_input,Issues Detected with Windows 10 Pro Data Synchronization,0,tobiasbuek,legitimate,0.41142443382652016,0.5885755661734798,0,0,0,249,0,0,0,0.0,0,,6,0,56,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,14,phishing_email_agent_002801_002900_chunk_input,"Qualified Potential Clients For Your Industry Date: Mon, 22 Jul 2002 18:47:28 -1900 MIME-Version: 1.0 X-Mailer: Microsoft Outlook Express Content-Type: text/html; charset=""iso-8859-1"" Content-Transfer-Encoding: quoted-printable <HTML> <HEAD><TITLE>Online Marketing Strategies</TITLE><META http-equiv=3DContent= -Type content=3D""text/html; charset=3Dwindows-1252""><META content=3D""MSHTML 5.50.4134.100"" name=3DGENE= RATOR><META content=3DFrontPage.Editor.Document name=3DProgId> </HEAD><BODY vLink=3D#c0c0c0 link=3D#c0c0c0 bgColor=3D#FFFFFF leftMarg= in=3D0> <DIV align=3Dcenter><CENTER><TABLE height=3D0 cellSpacing=3D0 cellPad= ding=3D0 width=3D500 border=3D0> <TBODY><TR><TD width=3D""100%"" height=3D200><P align=3Dcenter> <FONT face=3D""Georgia, Times New Roman"" size=3D7> <B><FONT color=3D#08296b>Need More Clients?</FONT></B></FONT></P><P align= =3Dcenter> <FONT face=3D""Times New Roman"" size=3D5><B><FONT color=3D#ff0000> Increase Your Sales 15%-40% Every Month!</FONT></B> <HR> <FONT color=3D#ff",1,phishpuzzer,phishing,0.5853897928207658,0.5853897928207658,0,0,16,5962,0,199,0,0.0,0,goldenbay.com.cy,937,1,1000,1,200,
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,15,phishing_email_agent_002801_002900_chunk_input,Warning ! SRX1299917120ID,1,phishpuzzer,legitimate,0.47037385624670086,0.5296261437532992,0,0,12,629,0,0,0,0.0031746031746031746,2,upgrade.verify.maxximum.org,28,2,25,0,200,
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,16,phishing_email_agent_002801_002900_chunk_input,Approval needed: Extended terms,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,152,0,0,0,0.0,0,,9,0,31,0,200,
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,17,phishing_email_agent_002801_002900_chunk_input,"������ Valentinstag-Special: Nach dem Einspr��hen m��ssen Sie nur noch darauf warten, dass Ihr Glied erigiert!",1,phishing_pot,legitimate,0.37614648527689976,0.6238535147231002,0,0,6,738,0,20,0,0.0040595399188092015,3,veniam.sa.com,132,1,110,0,200,
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,18,phishing_email_agent_002801_002900_chunk_input,"phishing@pot, Welcome to the TOWER OF FORTUNA, where the Goddess of Luck,",1,phishing_pot,legitimate,0.34988552405080847,0.6501144759491915,1,0,5,2459,0,40,0,0.002845528455284553,7,make-hex-38382e3139382e3137302e3136-rr.1u.ms,298,1,73,0,200,
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,19,phishing_email_agent_002801_002900_chunk_input,Your USAA Checking/Savings Account Urgent Preference Update,1,phishpuzzer,legitimate,0.2746364153407375,0.7253635846592625,0,0,0,34,0,0,0,0.0,0,,0,0,59,0,200,
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,20,phishing_email_agent_002801_002900_chunk_input,Postfix fails to stop on server reboot,0,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,261,0,0,0,0.0,0,,14,0,38,0,200,
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,21,phishing_email_agent_002801_002900_chunk_input,Customer Support Ticket,0,tobiasbuek,legitimate,0.43550646491803263,0.5644935350819673,0,0,0,285,0,0,0,0.0,0,,4,0,23,0,200,
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,22,phishing_email_agent_002801_002900_chunk_input,Problem with Data Integration Reports,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,272,0,0,0,0.0,0,,3,0,37,0,200,
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,23,phishing_email_agent_002801_002900_chunk_input,North Fork Bank: urgent security notification for clients! (message id: j1330592935b),1,phishyai-phishing,legitimate,0.3917648723606108,0.6082351276393891,0,0,0,2,0,0,0,0.0,0,,2,0,85,0,200,
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,24,phishing_email_agent_002801_002900_chunk_input,[Bug 5820] URIBL_SBL from zen?,0,phishpuzzer,legitimate,0.37435974272631084,0.6256402572736892,0,0,10,388,0,0,0,0.002570694087403599,1,issues.apache.org,22,1,30,0,200,
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,25,phishing_email_agent_002801_002900_chunk_input,Online Swift Transfer Notification,1,phishpuzzer,legitimate,0.4098683713974524,0.5901316286025475,0,0,0,1550,0,0,0,0.0,0,,88,0,34,0,200,
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,26,phishing_email_agent_002801_002900_chunk_input,Fw: A BUSINESS/INVESTMENT COLLABORATION OPPORTUNITY,1,phishing_pot,legitimate,0.2466280283314785,0.7533719716685214,0,0,9,2696,0,1,0,0.0,0,gmail.com,77,1,51,0,200,
27,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,27,phishing_email_agent_002801_002900_chunk_input,Address Update Confirmation for Your Order,1,nazario,legitimate,0.3348252335658199,0.66517476643418,0,0,11,852,0,0,0,0.0023446658851113715,2,outlook.com,36,1,42,0,200,
28,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,28,phishing_email_agent_002801_002900_chunk_input,Re: Urgent: Production Deployment Failing - Cloud Management,0,rtweera,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,347,0,0,0,0.0,0,,17,0,60,1,200,
29,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,29,phishing_email_agent_002801_002900_chunk_input,Happy Anniversay from eBay !,1,phishyai-phishing,legitimate,0.3255122498685501,0.6744877501314499,0,0,0,2,0,0,0,0.0,0,,2,0,28,0,200,
30,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002801_002900/chunk_input.csv,30,phishing_email_agent_002801_002900_chunk_input,"The main thing is to have time to withdraw your +12,695$",1,phishing_pot,phishing,0.5431245017365447,0.5431245017365447,0,0,0,353,0,0,0,0.0,0,,8,0,56,1,200,
