row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,1,llm_guard_000801_000900_chunk_input,"Morning Update - Friday, October 20th",0,S8-fill-bracket-full:llama,1544,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,2,llm_guard_000801_000900_chunk_input,Important: Customs Processing for Your Package,1,S8-fill-bracket-full:llama,2005,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,3,llm_guard_000801_000900_chunk_input,Release of Package through Customs: Next Steps,1,S8-fill-bracket-full:llama,1643,False,1,sensitive,True,-0.6,True,-1.0,False,1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,4,llm_guard_000801_000900_chunk_input,,1,S8-fill-bracket-full:llama,859,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,5,llm_guard_000801_000900_chunk_input,The Complexities of Land Ownership in Developing Countries,0,S8-fill-bracket-full:llama,3582,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,6,llm_guard_000801_000900_chunk_input,Analysis of Socioeconomic Consequences of Land Reform Policies in Developing Nations,0,S8-fill-bracket-full:llama,3844,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,7,llm_guard_000801_000900_chunk_input,The Invisible City: Unpacking the Challenges of Informal Settlements,0,S8-fill-bracket-full:llama,4117,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,8,llm_guard_000801_000900_chunk_input,,0,S8-fill-bracket-full:llama,2152,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,9,llm_guard_000801_000900_chunk_input,Billing Error: Unused Licenses,0,S8-fill-bracket-full:llama,740,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,10,llm_guard_000801_000900_chunk_input,,0,S8-fill-bracket-full:llama,1917,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,11,llm_guard_000801_000900_chunk_input,Urgent Security Alert: Validate Your Account Information,1,S8-fill-bracket-full:llama,1965,True,0,,True,-0.7,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,12,llm_guard_000801_000900_chunk_input,Important: Verify Your Account Details,1,S8-fill-bracket-full:llama,1294,False,1,ban_substrings,True,-0.7,False,1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,13,llm_guard_000801_000900_chunk_input,URGENT: Account Security Notification,1,S8-fill-bracket-full:llama,1178,False,1,ban_substrings,True,-1.0,False,1.0,True,-1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,14,llm_guard_000801_000900_chunk_input,Urgent: Bitcoin Payout Alert - Act Now to Avoid Loss,1,S8-fill-bracket-full:llama,1770,False,1,sensitive,True,-0.7,True,-1.0,False,0.8
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,15,llm_guard_000801_000900_chunk_input,Verification Required for Secure Cryptocurrency Transaction,1,S8-fill-bracket-full:llama,1080,False,2,ban_substrings | sensitive,True,-0.7,False,1.0,False,1.0
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,16,llm_guard_000801_000900_chunk_input,Urgent: Bitcoin Withdrawal Confirmation Required,1,S8-fill-bracket-full:llama,1055,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,17,llm_guard_000801_000900_chunk_input,Urgent: Security Alert - Protect Your Account,1,S8-fill-bracket-full:llama,1831,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,18,llm_guard_000801_000900_chunk_input,URGENT SECURITY NOTICE,1,S8-fill-bracket-full:llama,1740,True,0,,True,-1.0,True,-1.0,True,-1.0
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,19,llm_guard_000801_000900_chunk_input,URGENT - BANK SECURITY ALERT,1,S8-fill-bracket-full:llama,2126,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,20,llm_guard_000801_000900_chunk_input,URGENT: Important Update for Commercial Clients,1,S8-fill-bracket-full:llama,2164,True,0,,True,-1.0,True,-1.0,True,-1.0
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,21,llm_guard_000801_000900_chunk_input,Important Update on Payment Processing and Security Measures,1,S8-fill-bracket-full:llama,1921,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,22,llm_guard_000801_000900_chunk_input,Important Service Announcement for Commercial Customers,1,S8-fill-bracket-full:llama,2395,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,23,llm_guard_000801_000900_chunk_input,Protect Your Loved Ones with Our Special Life Insurance Offer,1,S8-fill-bracket-full:llama,1681,True,0,,True,-1.0,True,-1.0,True,-1.0
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,24,llm_guard_000801_000900_chunk_input,"Protect Your Future, Unlock Savings: Breast Cancer Awareness Month Life Insurance Offer",1,S8-fill-bracket-full:llama,1232,True,0,,True,-1.0,True,-1.0,True,-1.0
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,25,llm_guard_000801_000900_chunk_input,"Email Campaign: ""Protect Your Loved Ones, Protect Your Future""",1,S8-fill-bracket-full:llama,3731,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,26,llm_guard_000801_000900_chunk_input,Packaging Strategies for Cloud-Based E-commerce Platform,0,S8-fill-bracket-full:llama,2887,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
27,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,27,llm_guard_000801_000900_chunk_input,Simplifying Project Structure with Setup Script,0,S8-fill-bracket-full:llama,1891,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
28,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000801_000900/chunk_input.csv,28,llm_guard_000801_000900_chunk_input,,0,S8-fill-bracket-full:llama,1300,True,0,,True,-1.0,True,-1.0,True,-1.0
