stage_group,stage,source,principle_group,left_principle,right_principle,value
S2,S2,HW,A-A,Authority,Authority,0.9981048987040001
S2,S2,HW,A-A,Authority,Authority,0.529254795001
S2,S2,HW,A-A,Authority,Authority,0.9985045595040001
S2,S2,HW,A-A,Authority,Authority,0.14325997900899998
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9977972144039999
S2,S2,HW,A-A,Authority,Authority,0.910028234116
S2,S2,HW,A-A,Authority,Authority,0.9974636103610001
S2,S2,HW,A-A,Authority,Authority,0.997409679616
S2,S2,HW,A-A,Authority,Authority,0.162869552041
S2,S2,HW,A-A,Authority,Authority,0.9999980000009999
S2,S2,HW,A-A,Authority,Authority,0.8997414112090001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.394762146601
S2,S2,HW,A-A,Authority,Authority,0.230268498769
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.280166958864
S2,S2,HW,A-A,Authority,Authority,0.872245791481
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9973857108640001
S2,S2,HW,A-A,Authority,Authority,0.999652030276
S2,S2,HW,A-A,Authority,Authority,0.983798161956
S2,S2,HW,A-A,Authority,Authority,0.9838913995690001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.999966000289
S2,S2,HW,A-A,Authority,Authority,0.9997820118809999
S2,S2,HW,A-A,Authority,Authority,0.994619257636
S2,S2,HW,A-A,Authority,Authority,0.8289046353639999
S2,S2,HW,A-A,Authority,Authority,0.9298995619689999
S2,S2,HW,A-A,Authority,Authority,0.40839640548100004
S2,S2,HW,A-A,Authority,Authority,0.8971821568089999
S2,S2,HW,A-A,Authority,Authority,0.260572474369
S2,S2,HW,A-A,Authority,Authority,0.5724602053210001
S2,S2,HW,A-A,Authority,Authority,0.5002096350249999
S2,S2,HW,A-A,Authority,Authority,0.997429653796
S2,S2,HW,A-A,Authority,Authority,0.9999960000040001
S2,S2,HW,A-A,Authority,Authority,0.2765602921
S2,S2,HW,A-A,Authority,Authority,0.49050693104400006
S2,S2,HW,A-A,Authority,Authority,0.968515793424
S2,S2,HW,A-A,Authority,Authority,0.9996080384160001
S2,S2,HW,A-A,Authority,Authority,0.999752015376
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.35949857472399993
S2,S2,HW,A-A,Authority,Authority,0.328857518521
S2,S2,HW,A-A,Authority,Authority,0.061422187225
S2,S2,HW,A-A,Authority,Authority,0.999992000016
S2,S2,HW,A-A,Authority,Authority,0.41576961920399996
S2,S2,HW,A-A,Authority,Authority,0.4367742703209999
S2,S2,HW,A-A,Authority,Authority,0.6350384534489999
S2,S2,HW,A-A,Authority,Authority,0.9975195400809999
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.7413261660089999
S2,S2,HW,A-A,Authority,Authority,0.999808009216
S2,S2,HW,A-A,Authority,Authority,0.6060373382559999
S2,S2,HW,A-A,Authority,Authority,0.9998940028090001
S2,S2,HW,A-A,Authority,Authority,0.798612109801
S2,S2,HW,A-A,Authority,Authority,0.995616813636
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.978601713049
S2,S2,HW,A-A,Authority,Authority,0.11533359366400002
S2,S2,HW,A-A,Authority,Authority,0.9999900000249999
S2,S2,HW,A-A,Authority,Authority,0.999992000016
S2,S2,HW,A-A,Authority,Authority,0.999854005329
S2,S2,HW,A-A,Authority,Authority,0.999984000064
S2,S2,HW,A-A,Authority,Authority,0.588143279025
S2,S2,HW,A-A,Authority,Authority,0.991693322244
S2,S2,HW,A-A,Authority,Authority,0.999544051984
S2,S2,HW,A-A,Authority,Authority,0.571206431524
S2,S2,HW,A-A,Authority,Authority,0.379208408401
S2,S2,HW,A-A,Authority,Authority,0.996650808976
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9993241142440001
S2,S2,HW,A-A,Authority,Authority,0.986871375396
S2,S2,HW,A-A,Authority,Authority,0.9998800036000001
S2,S2,HW,A-A,Authority,Authority,0.41708863897599996
S2,S2,HW,A-A,Authority,Authority,0.996297433609
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.204205475881
S2,S2,HW,A-A,Authority,Authority,0.9982687499559999
S2,S2,HW,A-A,Authority,Authority,0.922698567184
S2,S2,HW,A-A,Authority,Authority,0.9999940000090001
S2,S2,HW,A-A,Authority,Authority,0.7102427320810001
S2,S2,HW,A-A,Authority,Authority,0.960499962601
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.10469495635600001
S2,S2,HW,A-A,Authority,Authority,0.013835875876
S2,S2,HW,A-A,Authority,Authority,0.714344445721
S2,S2,HW,A-A,Authority,Authority,0.563589527076
S2,S2,HW,A-A,Authority,Authority,0.888000906244
S2,S2,HW,A-A,Authority,Authority,0.9884077909690001
S2,S2,HW,A-A,Authority,Authority,0.7938613981210001
S2,S2,HW,A-A,Authority,Authority,0.642961818801
S2,S2,HW,A-A,Authority,Authority,0.999084209764
S2,S2,HW,A-A,Authority,Authority,0.998904300304
S2,S2,HW,A-A,Authority,Authority,0.40037635900900004
S2,S2,HW,A-A,Authority,Authority,0.8889529226489999
S2,S2,HW,A-A,Authority,Authority,0.391706998225
S2,S2,HW,A-A,Authority,Authority,0.9182583945640002
S2,S2,HW,A-A,Authority,Authority,0.9999980000009999
S2,S2,HW,A-A,Authority,Authority,0.9999720001960001
S2,S2,HW,A-A,Authority,Authority,0.9505275025
S2,S2,HW,A-A,Authority,Authority,0.999992000016
S2,S2,HW,A-A,Authority,Authority,0.999568046656
S2,S2,HW,A-A,Authority,Authority,0.7931861721
S2,S2,HW,A-A,Authority,Authority,0.998904300304
S2,S2,HW,A-A,Authority,Authority,0.9999940000090001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.584548935364
S2,S2,HW,A-A,Authority,Authority,0.999822007921
S2,S2,HW,A-A,Authority,Authority,0.6705071340250001
S2,S2,HW,A-A,Authority,Authority,0.809564458564
S2,S2,HW,A-A,Authority,Authority,0.9921255630250001
S2,S2,HW,A-A,Authority,Authority,0.984127489024
S2,S2,HW,A-A,Authority,Authority,0.5021975782810001
S2,S2,HW,A-A,Authority,Authority,0.959816008804
S2,S2,HW,A-A,Authority,Authority,0.985221011889
S2,S2,HW,A-A,Authority,Authority,0.8895526719210001
S2,S2,HW,A-A,Authority,Authority,0.990355367556
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.969374146624
S2,S2,HW,A-A,Authority,Authority,0.6090584980839999
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.37641660678399996
S2,S2,HW,A-A,Authority,Authority,0.9988443340840001
S2,S2,HW,A-A,Authority,Authority,0.9792883681
S2,S2,HW,A-A,Authority,Authority,0.999956000484
S2,S2,HW,A-A,Authority,Authority,0.49368329587599996
S2,S2,HW,A-A,Authority,Authority,0.788886805249
S2,S2,HW,A-A,Authority,Authority,0.5729627052490001
S2,S2,HW,A-A,Authority,Authority,0.999974000169
S2,S2,HW,A-A,Authority,Authority,0.442747844449
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.657404748025
S2,S2,HW,A-A,Authority,Authority,0.943142034025
S2,S2,HW,A-A,Authority,Authority,0.9999960000040001
S2,S2,HW,A-A,Authority,Authority,0.155719419769
S2,S2,HW,A-A,Authority,Authority,0.9215827200810001
S2,S2,HW,A-A,Authority,Authority,1.0
S2,S2,HW,A-A,Authority,Authority,0.9999960000040001
S2,S2,HW,A-A,Authority,Authority,0.9947150013159999
S2,S2,HW,A-A,Authority,Authority,0.999978000121
S2,S2,HW,A-A,Authority,Authority,0.9981748335689999
S2,S2,HW,A-A,Authority,Authority,0.646803586081
