row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,1,llm_guard_000701_000800_chunk_input,Detected Unauthorized Access to Medical Data System Due to Phishing Email,0,tobiasbuek,179,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,2,llm_guard_000701_000800_chunk_input,Problem with Data Integration,0,tobiasbuek,516,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,3,llm_guard_000701_000800_chunk_input,stevegeche: Oral B iO Series 9 Exclusive Rewards For You. Details inside.,1,phishing_pot,12075,False,1,malicious_urls,False,0.3,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,4,llm_guard_000701_000800_chunk_input,"phishing@pot F P, você alcançou o cartão Black, mas há algo que você não pode perder! Bem-vindo ao Bradesco Prime",1,phishing_pot,12114,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,5,llm_guard_000701_000800_chunk_input,"Fw: Good Day , ----------From United Nation Economic (UN).",1,phishing_pot,1197,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,6,llm_guard_000701_000800_chunk_input,Approval needed: Extended terms,0,uberjugaad,179,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,7,llm_guard_000701_000800_chunk_input,Your account has been limited.,1,phishpuzzer,894,False,2,ban_substrings | sensitive,True,-1.0,False,1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,8,llm_guard_000701_000800_chunk_input,Delayed Data Analytics Response,0,tobiasbuek,70,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,9,llm_guard_000701_000800_chunk_input,"Sophia versucht, Sie zu kontaktieren",1,phishing_pot,12038,False,1,sensitive,True,-0.6,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,10,llm_guard_000701_000800_chunk_input,Re: Urgent: API Monitoring - Massive Spike in Latency and Error Rates,0,rtweera,402,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,11,llm_guard_000701_000800_chunk_input,Commonwealth Bank Phone Verification,1,phishyai-phishing,42,True,0,,True,-1.0,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,12,llm_guard_000701_000800_chunk_input,Query Regarding Unexpected System Downtime Impacting Data Analytics Investment Optimization,0,tobiasbuek,534,True,0,,True,-1.0,True,-1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,13,llm_guard_000701_000800_chunk_input,Mandatory Safety Training Due,0,uberjugaad,190,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,14,llm_guard_000701_000800_chunk_input,Want to Boost Your Savings? Here's the Energy Trick,1,phishing_pot,3854,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,15,llm_guard_000701_000800_chunk_input,Create and manage your online business with the Shopify app,1,phishpuzzer,889,True,0,,True,-1.0,True,-1.0,True,-1.0
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,16,llm_guard_000701_000800_chunk_input,佐川急便 - 配送情報のご案内,1,phishpuzzer,494,False,1,sensitive,True,-1.0,True,-1.0,False,0.3
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,17,llm_guard_000701_000800_chunk_input,Status Update,1,nazario,300,True,0,,True,-0.6,True,-1.0,True,-1.0
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,18,llm_guard_000701_000800_chunk_input,Update Your Account,1,phishpuzzer,891,True,0,,True,-1.0,True,-1.0,True,-1.0
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,19,llm_guard_000701_000800_chunk_input,Urgent Issue: Recent Failures in Device Application Connections,0,tobiasbuek,265,True,0,,True,-1.0,True,-1.0,True,-1.0
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,20,llm_guard_000701_000800_chunk_input,Message From eBay Member,1,phishyai-phishing,2077,True,0,,True,-1.0,True,-1.0,True,-1.0
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,21,llm_guard_000701_000800_chunk_input,Your inbox is reaching its limit,1,nazario,247,True,0,,True,-1.0,True,-1.0,True,-1.0
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,22,llm_guard_000701_000800_chunk_input,Investment in Data Analytics Solutions,0,tobiasbuek,599,True,0,,True,-1.0,True,-1.0,True,-1.0
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,23,llm_guard_000701_000800_chunk_input,Wollten Sie schon immer Ihre Lieblings-Casinospiele von zu Hause aus spielen?,1,phishing_pot,10616,False,2,malicious_urls | sensitive,False,0.3,True,-1.0,False,0.7
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,24,llm_guard_000701_000800_chunk_input,Customer issue: Best Contractors LLC - Cancelling remaining orders,0,uberjugaad,246,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,25,llm_guard_000701_000800_chunk_input,Deine Chance auf einen 1.000��� Amazon Gutschein  & Samsung Galaxy S24,1,phishing_pot,7336,False,2,malicious_urls | sensitive,False,0.3,True,-1.0,False,0.9
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_000701_000800/chunk_input.csv,26,llm_guard_000701_000800_chunk_input,Issue with Project Updates for Monitor Application,0,tobiasbuek,476,True,0,,True,-1.0,True,-1.0,True,-1.0
