Subject,Body,label,data_source,text
Crédito IR Liberado - maHSkh0WLRUIpDf6t,"____________________________________
E-mail cliente: phishing@pot@hotmail.com,

Valor disponivel para cr&eacute;ito em conta imediatamente.

Informa&ccedil;&otilde;es em anexo.
Codigo: 08053035552471856287 ; Emitido as 03:02:16 PM
____________________________________________",1,phishing_pot,"Crédito IR Liberado - maHSkh0WLRUIpDf6t

____________________________________
E-mail cliente: phishing@pot@hotmail.com,

Valor disponivel para cr&eacute;ito em conta imediatamente.

Informa&ccedil;&otilde;es em anexo.
Codigo: 08053035552471856287 ; Emitido as 03:02:16 PM
____________________________________________"
Password Expired - monkey.org,"Password Expired - monkey.org

We want to inform you that the current password to your email jose@monkey.org
has expired.
Our system will automatically log you out and generate a new password in 48 hours from 1/15/2024 6:32:17 p.m.

However, if you prefer to keep using your current password, you can simply click the button below. This will allow you to retain your current password and continue accessing your email without any interruptions.

KEEP USING CURRENT PASSWORD

This email is generated by the monkey.org Email Server Administrator for jose@monkey.org",1,nazario,"Password Expired - monkey.org

Password Expired - monkey.org

We want to inform you that the current password to your email jose@monkey.org
has expired.
Our system will automatically log you out and generate a new password in 48 hours from 1/15/2024 6:32:17 p.m.

However, if you prefer to keep using your current password, you can simply click the button below. This will allow you to retain your current password and continue accessing your email without any interruptions.

KEEP USING CURRENT PASSWORD

This email is generated by the monkey.org Email Server Administrator for jose@monkey.org"
Mail delivery failed: returning message to sender,"Secure Notification for jose@monkey.org

Low Storage warning!!

99% full

0.42 MB

You're running out of storage and may not receive new emails for jose@monkey.org you must clear your cache in other to send and receive new mails.

Clear Cache

Receiver Email
jose@monkey.org

Date

04/04/2025

Note

Clearing your cache will never affect your datas. please contact us if you have any questions.

|
WEBMAIL | PRIVACY NOTICE |
2025 Webmail Support Center. All rights reserved.",1,nazario,"Mail delivery failed: returning message to sender

Secure Notification for jose@monkey.org

Low Storage warning!!

99% full

0.42 MB

You're running out of storage and may not receive new emails for jose@monkey.org you must clear your cache in other to send and receive new mails.

Clear Cache

Receiver Email
jose@monkey.org

Date

04/04/2025

Note

Clearing your cache will never affect your datas. please contact us if you have any questions.

|
WEBMAIL | PRIVACY NOTICE |
2025 Webmail Support Center. All rights reserved."
"Ola anne.compras terça-feira, 30 de maio de 2023 07:11:22 ⛔","⚠️ Atenção !

A senha da sua caixa postal anne.compras@brasmedicamentos.com.br expirou.

O sistema irá desconectá-lo e gerar uma nova senha em até 5 dias úteis.

Você poderá continuar usando sua senha atual, para isso é necessário

atualizar seu cadastro de e-mail.

Clique no botão abaixo para continuar usando a senha atual.

MANTER SENHA ATUAL https://tinyurl.com/2ptmw7rh/?_user=anne.compras@brasmedicamentos.com.br

terça-feira, 30 de maio de 2023 07:11:22

© Esta é uma verificação automática de usuário.",1,phishing_pot,"Ola anne.compras terça-feira, 30 de maio de 2023 07:11:22 ⛔

⚠️ Atenção !

A senha da sua caixa postal anne.compras@brasmedicamentos.com.br expirou.

O sistema irá desconectá-lo e gerar uma nova senha em até 5 dias úteis.

Você poderá continuar usando sua senha atual, para isso é necessário

atualizar seu cadastro de e-mail.

Clique no botão abaixo para continuar usando a senha atual.

MANTER SENHA ATUAL https://tinyurl.com/2ptmw7rh/?_user=anne.compras@brasmedicamentos.com.br

terça-feira, 30 de maio de 2023 07:11:22

© Esta é uma verificação automática de usuário."
"Hello, EF Ao Vivo!🎬","O evento está chegando :)
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏
[
[EF]

[EF]

[EF]

](https://www.ef.com.br/)

Seja bem-vindo à EF! 👋🏼
[Garanta sua vaga](https://www.ef.com.br/hub/23/live-from-ef/?thankyou#bt1)
[[]
](https://www.ef.com.br/hub/23/live-from-ef/#hdhttps://www.ef.com.br/hub/23/live-from-ef/?thankyou#hd)

Olá, Rodrigo!
Se você sonha em aprender um novo idioma, explorar novas culturas
ou fazer amigos internacionais, o tour ao vivo é a introdução
perfeita do que sua experiência EF poderia ser, para que você
esteja pronto para dizer ""Hello"" para a viagem. ✈️

Não perca a oportunidade - garanta seu lugar com apenas um
clique! 👇
[Faça o Tour EF](https://www.ef.com.br/hub/23/live-from-ef/?thankyou#bt2)

Siga a EF nas Redes Sociais
http://click.ef.com/?qs=874ec3b64b43a106cdc016d18135fa308794600df57dd3be1d2c529f9751bc758cbc50106bd24c26b1a938f32517a25faa8fda9652c88e91

http://click.ef.com/?qs=874ec3b64b43a106859148a3a5e428677a47929a991d0219d59a70cb4e4ff11ddc3c36a8eb5a9ef88e4abba0cb1ae70c02ed6e3753052b54

http://click.ef.com/?qs=874ec3b64b43a10636f0c4c28cb3856d8c048c844028a607268ed949276475c057da2c25d27dd2c69e228b0b6f0399c6fee8324475469cc4

http://click.ef.com/?qs=874ec3b64b43a106197dad1b2a6982c035df1df4ad6eb9fddb16112188fbd8e9e287083c819e2a9ebe99c7e9daf9b2f56e4848424266f9b3

http://click.ef.com/?qs=874ec3b64b43a106da3c5f30def40c72f0cd1929a7e84804a561e3e3b1ed5f271f4b75a3255709ce23ede89c003335a36df80815cfb8ed1d

[[EF]

[EF]

[EF]
](https://www.ef.com.br/)

International Language Campuses
Caso você não deseje receber emails da EF, cancele sua inscrição [aqui](https://mcloud.ef.com/unsubscribe).
Copyright EF Education First Ltd. All rights reserved.",1,phishing_pot,"Hello, EF Ao Vivo!🎬

O evento está chegando :)
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏
͏ ͏ ͏ ͏ ͏ ͏
[
[EF]

[EF]

[EF]

](https://www.ef.com.br/)

Seja bem-vindo à EF! 👋🏼
[Garanta sua vaga](https://www.ef.com.br/hub/23/live-from-ef/?thankyou#bt1)
[[]
](https://www.ef.com.br/hub/23/live-from-ef/#hdhttps://www.ef.com.br/hub/23/live-from-ef/?thankyou#hd)

Olá, Rodrigo!
Se você sonha em aprender um novo idioma, explorar novas culturas
ou fazer amigos internacionais, o tour ao vivo é a introdução
perfeita do que sua experiência EF poderia ser, para que você
esteja pronto para dizer ""Hello"" para a viagem. ✈️

Não perca a oportunidade - garanta seu lugar com apenas um
clique! 👇
[Faça o Tour EF](https://www.ef.com.br/hub/23/live-from-ef/?thankyou#bt2)

Siga a EF nas Redes Sociais
http://click.ef.com/?qs=874ec3b64b43a106cdc016d18135fa308794600df57dd3be1d2c529f9751bc758cbc50106bd24c26b1a938f32517a25faa8fda9652c88e91

http://click.ef.com/?qs=874ec3b64b43a106859148a3a5e428677a47929a991d0219d59a70cb4e4ff11ddc3c36a8eb5a9ef88e4abba0cb1ae70c02ed6e3753052b54

http://click.ef.com/?qs=874ec3b64b43a10636f0c4c28cb3856d8c048c844028a607268ed949276475c057da2c25d27dd2c69e228b0b6f0399c6fee8324475469cc4

http://click.ef.com/?qs=874ec3b64b43a106197dad1b2a6982c035df1df4ad6eb9fddb16112188fbd8e9e287083c819e2a9ebe99c7e9daf9b2f56e4848424266f9b3

http://click.ef.com/?qs=874ec3b64b43a106da3c5f30def40c72f0cd1929a7e84804a561e3e3b1ed5f271f4b75a3255709ce23ede89c003335a36df80815cfb8ed1d

[[EF]

[EF]

[EF]
](https://www.ef.com.br/)

International Language Campuses
Caso você não deseje receber emails da EF, cancele sua inscrição [aqui](https://mcloud.ef.com/unsubscribe).
Copyright EF Education First Ltd. All rights reserved."
[zzzzteana] Re: Australian Catholic Kiddie Perv Steps Aside,"--- In forteana@y..., ""D.McMann"" wrote: > Robert Moaby, 33, who sent death threats to staff, was also jailed > for hoarding indecent pictures of children on his home computer. > ========= > > Hmm, if I didn't trust our government and secret police, I could look at > this another way.... There is a bit of circumstantial evidence - apparently some MT listers were approached by him (via email) - a little research in dejanews/google groups showed a number of messages from him, clearly hoping to contact girls, appearing in ""alt.teens"" and similar groups - I just tried a Google Groups search on ""Robert Moaby"" and some of them came top of the list. Note for Marie - ""MT"" stands for Mark Thomas, a slightly slimmer, UK version of your Michael Moore - the mailing list is named after him. Rob ------------------------ Yahoo! Groups Sponsor ---------------------~--> 4 DVDs Free +s&p Join Now http://us.click.yahoo.com/pt6YBB/NXiEAA/mG3HAA/7gSolB/TM ---------------------------------------------------------------------~-> To unsubscribe from this group, send an email to: forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0,phishpuzzer,"[zzzzteana] Re: Australian Catholic Kiddie Perv Steps Aside

--- In forteana@y..., ""D.McMann"" wrote: > Robert Moaby, 33, who sent death threats to staff, was also jailed > for hoarding indecent pictures of children on his home computer. > ========= > > Hmm, if I didn't trust our government and secret police, I could look at > this another way.... There is a bit of circumstantial evidence - apparently some MT listers were approached by him (via email) - a little research in dejanews/google groups showed a number of messages from him, clearly hoping to contact girls, appearing in ""alt.teens"" and similar groups - I just tried a Google Groups search on ""Robert Moaby"" and some of them came top of the list. Note for Marie - ""MT"" stands for Mark Thomas, a slightly slimmer, UK version of your Michael Moore - the mailing list is named after him. Rob ------------------------ Yahoo! Groups Sponsor ---------------------~--> 4 DVDs Free +s&p Join Now http://us.click.yahoo.com/pt6YBB/NXiEAA/mG3HAA/7gSolB/TM ---------------------------------------------------------------------~-> To unsubscribe from this group, send an email to: forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/"
Strategies for Digital Brand Expansion with Zoho CRM and Wix,I am contacting you to seek advice on digital strategies for brand growth using Zoho CRM and Wix. Could you give me some insights or resources on how to best leverage these tools to enhance my brand's online presence and customer engagement? I am particularly interested in how to integrate Zoho CRM with Wix for more efficient marketing and sales activities.,0,tobiasbuek,"Strategies for Digital Brand Expansion with Zoho CRM and Wix

I am contacting you to seek advice on digital strategies for brand growth using Zoho CRM and Wix. Could you give me some insights or resources on how to best leverage these tools to enhance my brand's online presence and customer engagement? I am particularly interested in how to integrate Zoho CRM with Wix for more efficient marketing and sales activities."
"MONEY ACCESS SERVICE, INC: IMPORTANT :PayPal Account Verification","Security Center Advisory! ($email) Temporaly Suspend, We recently noticed one or more attempts to log in to your PayPal account from a foreign IP address and we have reasons to belive that your account was hijacked by a third party without your authorization. If you recently accessed your account while traveling, the unusual log in attempts may have been initiated by you. If you are the rightful holder of the account you must click the link below and then complete all steps from the following page as we try to verify your identity. Click here to verify your accountIf you choose to ignore our request, you leave us no choise but to temporaly suspend your account.Thank you for using PayPal! The PayPal Team Please do not reply to this e-mail. Mail sent to this address cannot be answered. For assistance, log in to your PayPal account and choose the ""Help"" link in the footer of any page.To receive email notifications in plain text instead of HTML, update your preferences here. Protect Your Account Info Make sure you never provide your password to fraudulent persons. PayPal automatically encrypts your confidential information using the Secure Sockets Layer protocol (SSL) with an encryption key length of 128-bits (the highest level commercially available).PayPal will never ask you to enter your password in an email.For more information on protecting yourself from fraud, please review our Security Tips at Protect Your Password You should never give your PayPal password to anyone, including PayPal employees. © Copyright © 1999-2006 PayPal. All rights reserved. This invitation was sent to ($email) on behalf of PayPal ($email). If you do not wish to receive invitations from PayPal.com members, click on the link below:",1,phishyai-phishing,"MONEY ACCESS SERVICE, INC: IMPORTANT :PayPal Account Verification

Security Center Advisory! ($email) Temporaly Suspend, We recently noticed one or more attempts to log in to your PayPal account from a foreign IP address and we have reasons to belive that your account was hijacked by a third party without your authorization. If you recently accessed your account while traveling, the unusual log in attempts may have been initiated by you. If you are the rightful holder of the account you must click the link below and then complete all steps from the following page as we try to verify your identity. Click here to verify your accountIf you choose to ignore our request, you leave us no choise but to temporaly suspend your account.Thank you for using PayPal! The PayPal Team Please do not reply to this e-mail. Mail sent to this address cannot be answered. For assistance, log in to your PayPal account and choose the ""Help"" link in the footer of any page.To receive email notifications in plain text instead of HTML, update your preferences here. Protect Your Account Info Make sure you never provide your password to fraudulent persons. PayPal automatically encrypts your confidential information using the Secure Sockets Layer protocol (SSL) with an encryption key length of 128-bits (the highest level commercially available).PayPal will never ask you to enter your password in an email.For more information on protecting yourself from fraud, please review our Security Tips at Protect Your Password You should never give your PayPal password to anyone, including PayPal employees. © Copyright © 1999-2006 PayPal. All rights reserved. This invitation was sent to ($email) on behalf of PayPal ($email). If you do not wish to receive invitations from PayPal.com members, click on the link below:"
Problem with SaaS Project Management Tool,"Noted experiencing connectivity issues with the SaaS project management tool, which was connected to various devices, including external storage and smart home gadgets. The problem might be linked to recent software updates or device compatibility issues. Steps taken such as restarting devices and reconfiguring network settings have not resolved the issue. Assistance in resolving this matter would be greatly appreciated. Please let us know if you require any additional information.",0,tobiasbuek,"Problem with SaaS Project Management Tool

Noted experiencing connectivity issues with the SaaS project management tool, which was connected to various devices, including external storage and smart home gadgets. The problem might be linked to recent software updates or device compatibility issues. Steps taken such as restarting devices and reconfiguring network settings have not resolved the issue. Assistance in resolving this matter would be greatly appreciated. Please let us know if you require any additional information."
Attention: Email Delivery Report,"MAIL SERVER

Hello jose
(7) incomming Messages failed to deliver to your inbox due to system delay!

You can retrieve to deliver your messages below.

Retrieve messages here

© 2024 | | Monkey E-mail Support",1,nazario,"Attention: Email Delivery Report

MAIL SERVER

Hello jose
(7) incomming Messages failed to deliver to your inbox due to system delay!

You can retrieve to deliver your messages below.

Retrieve messages here

© 2024 | | Monkey E-mail Support"
