subject,body,label,model_prediction,model_score,model_reason,raw_response
Problem with Data Analysis Tools,"Customers are having trouble accessing critical data analysis tools for investment optimization. The issue might be related to recent software compatibility updates. Restarting applications and reinstalling software seemed to have resolved it for some, but further assistance is needed promptly. Could you please provide the most recent updates and any error messages received when trying to access the data analysis tools? Also, let me know a convenient time to call and discuss this further.",0,0,2,"Legitimate email with a clear subject and body, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear subject and body, no suspicious links or attachments."",
  ""score"": 2
}"
5 Big Changes You'll See at Burger Chains This Year,"Eat This, Not That Plus: Costco offers a wide variety of top-quality meat cuts under the store's private label, often at unbeatable prices. If you are having trouble reading this message, view it in a browser ETNT MIND+BODY 7 Fitness Habits That Are Destroying Your Body Before 60 Beware of these common pitfalls as you head toward your 60s. READ MORE ETNT MIND+BODY 7 Fitness Habits That Are Destroying Your Body Before 60 Beware of these common pitfalls as you head toward your 60s. READ MORE HEALTHY EATING Is Deli Meat Bad for You? 6 Effects of Eating It Before your next sandwich, learn what the science says about the benefits and risks of eating deli meat. READ MORE HEALTHY EATING Is Deli Meat Bad for You? 6 Effects of Eating It Before your next sandwich, learn what the science says about the benefits and risks of eating deli meat. READ MORE PROMOTION 100+ Recipes That Prove You Don't Need Added Sugar to Enjoy Your Favorite Foods Want more energy and a slimmer waist? The secret could be cutting out added sugar. We've made it easy with more than 100 recipes in our Zero Sugar Cookbook! It'll prove you can enjoy the sweet life without any added sugar. LEARN MORE PROMOTION 100+ Recipes That Prove You Don't Need Added Sugar to Enjoy Your Favorite Foods Want more energy and a slimmer waist? The secret could be cutting out added sugar. We've made it easy with more than 100 recipes in our Zero Sugar Cookbook! It'll prove you can enjoy the sweet life without any added sugar. READ MORE RESTAURANTS 5 Big Changes You'll See at Burger Chains This Year From digital-friendly operations to robotic burger flippers, fast-food chains are keeping up with the times. READ MORE RESTAURANTS 5 Big Changes You'll See at Burger Chains This Year From digital-friendly operations to robotic burger flippers, fast-food chains are keeping up with the times. READ MORE HEALTHY EATING 11 Best Low-Carb Snacks, According to Dietitians Not all snacks are created equal. Here's how to pick the best low-carb snacks that are still healthy. READ MORE HEALTHY EATING 11 Best Low-Carb Snacks, According to Dietitians Not all snacks are created equal. Here's how to pick the best low-carb snacks that are still healthy. READ MORE GROCERIES 8 Best Kirkland Brand Meats You Should Buy at Costco The club's house brand delivers great quality, a variety of options, and unbeatable prices. READ MORE GROCERIES 8 Best Kirkland Brand Meats You Should Buy at Costco The club's house brand delivers great quality, a variety of options, and unbeatable prices. READ MORE About Contact Us FAQs Privacy Policy Terms & Conditions © 2023 Galvanized Media. All Rights Reserved. Update Preferences Unsubscribe",1,0,2,Legitimate newsletter content with clear sender identity and no suspicious links or attachments.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate newsletter content with clear sender identity and no suspicious links or attachments."",
  ""score"": 2
}"
Guidance on Implementing Enhanced Encryption for Medical Data on Linux Mint and Oracle Database 19c,"Dear Customer Support, I am contacting you regarding the implementation of enhanced encryption for medical data on Linux Mint and Oracle Database 19c systems. Given the critical importance of data security, particularly for medical information, I am eager to learn more about the steps I can take to safeguard our data. I've heard that both Linux Mint and Oracle Database 19c come with built-in encryption capabilities, but I need more detailed information on their effective usage. Could you please offer me some advice on this topic? Additionally, I would greatly appreciate any recommendations for tools or software that could assist with this process. Thank you for your time and help. I look forward to your prompt response. Sincerely, [Your Name]",0,0,1,"Legitimate email with proper formatting, sender authenticity, and clear purpose.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper formatting, sender authenticity, and clear purpose."",
  ""score"": 1
}"
Update to Digital Toolkit,"Hello Customer Support, I am contacting you to request an upgrade to our digital toolkit to include new software integrations. This upgrade is crucial for us to improve our brand growth strategies and campaign management. The new integrations will allow us to handle our campaigns more efficiently and effectively, track our progress, and base our decisions on data. I believe this upgrade is vital for our company's ongoing success. I would greatly appreciate an estimate of when this can be done. Thank you for your time and help. I look forward to your response.",0,0,2,"Legitimate email with clear and professional language, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with clear and professional language, no suspicious links or attachments."",
  ""score"": 2
}"
Pipeline Update - January 20,"Morning update:

Opportunities in progress: 18
Value in pipeline: €647,107
Closes this week: 1

Key activities today:
- Customer meetings: 3
- Proposals to send: 0
- Follow-ups needed: 4

Marija",0,0,1,Legitimate business update with no suspicious language or links.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate business update with no suspicious language or links."",
  ""score"": 1
}"
"PO Approval Required: €23,018","Purchase Order Request:

Vendor: MetalWorks Inc
Amount: €95,952
Description: Professional services
Urgency: Urgent - Production down

Please approve in system.

Reinhold",0,0,4,"Legitimate email with company details and specific request, but lacks sender authenticity and verification","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with company details and specific request, but lacks sender authenticity and verification"",
  ""score"": 4
}"
"Online Transaction Notification processed successfully Wednesday,
July 30, 2025 4:06 PM","CONFIRMED
Proof of Payment

Transaction processed successfully

Transaction Number

TRX-3dyEKlZ2Q4a0b
Date and Time

07/30/2025 at 4:06 PM

Value

US$ 28,876.18
Method

Bank Transfer

Your receipt is available for download
Download Receipt https://adclick.g.doubleclick.net/pcs/click?sqi=N4fqQffoBoGoMEpZ_YMvCKWCEAE&urlfix=1&adurl=http%3A%2F%2FQ3RRPclC.mohr-potatoes.com%2Fref%2F#YW05elpVQnRiMjVyWlhrdWIzSm4=&adobe
If the button doesn't work, follow this link:https//54.179.153.160.host.secureserver.net/ HHIBwO0pqsNZDzfr /fjrGyZPGhk/ Digitaliza9993 https://adclick.g.doubleclick.net/pcs/click?sqi=g7RWG8y88OLm1EpZ_YMvCKWCEAE&urlfix=1&adurl=http%3A%2F%2FYxKQtIcf.mohr-potatoes.com%2Fref%2F#YW05elpVQnRiMjVyWlhrdWIzSm4=&adobe

Safety Information
This document contains confidential information:
Keep in a safe place
Do not share with third parties
Valid as tax proof
Available for 30 days",1,1,8,"Suspicious links and formatting, potential for malware or redirect to malicious site","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious links and formatting, potential for malware or redirect to malicious site"",
  ""score"": 8
}"
"""WAARSCHUWING!!!Het systeem heeft (20) virussen op uw computer gedetecteerd...""","</head><meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><div style=""background: #D4D2D4;margin-left: auto; margin-right: auto; max-width: 600px; background: #636363 ; padding: 10px 10px 10px 10px; font: 12px 'Helvetica Neue', Helvetica, Arial, sans-serif; text-shadow: 1px 1px 1px #9C9C9C; border: 1px solid #000000;"">
<table>
<tr>
<td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4taMOK34049wxNQ725gxiqcydkvn14302HIDXQOIBNKCQGYG2FYKI6295H10"" style=""font: 40px &quot;Arial&quot;, sans-serif;
display: block;
text-decoration: none;
text-align: center;
width: 53px;
height: auto;
background:linear-gradient(to top , #f3bc00 1000% , #000000 100%);
padding: 10px;
border-width:px;
border-color: #000000 ;
border-radius: 12007px;
color: #ffffff ;
font-weight: bold;"">
</a>

<td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4wZXFb34049WpvK725pltmmchelt14302DXPVNLQBUANMDJQ2ZJIS6295I10"" style=""font: 50px &quot;Arial&quot;, sans-serif;
display: block;
text-decoration: none;
text-align: center;
width: 200px;
height: auto;
background:linear-gradient(to top , #636363 100% , #0687bb 100%);
padding: 10px;
border-width:11px;
border-color: #5A8D18 ;
border-radius: 10px;
color: #f7da26;
font-weight: bold;""><span>McAfee<span>
</a>
</td>

<td><td><td><td><td><td><td><td><td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4peMge34049vVPA725vobbjuwjbp14302XCMZGMDULEOPYIG2PGXJ6295l10"" style=""font: 20px &quot;Arial&quot;, sans-serif;
display: block;
text-decoration: none;
text-align: center;
width: 250px;
height: auto;
background:linear-gradient(to top ,#FBE313 52% ,#FCAC00 100%);
padding: 4px;
border-style: solid ;
border-width:3px;
border-color: #000000 ;
border-radius: 10px;
color:ff0000;
font-weight: bold;""><span><span> Gevaren
Gedetecteerd!<span> </a>
</td>

</tr></table></div>
<div style=""background: #D4D2D4;margin-left: auto; margin-right: auto; max-width: 600px; background: #ffffff ; padding: 10px 10px 10px 10px; font: 12px 'Helvetica Neue', Helvetica, Arial, sans-serif; text-shadow: 1px 1px 1px #9C9C9C; border: 1px solid #000000;"">

<center><a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4oLMdm34049SAaX725edhakiuxxr14302LPVVVSHLIVQHULX2AXNI6295e10"" style=""font: 30px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 500px;color:#000000;font-weight: bold;"">Uw Norton-abonnement
heeft<br>
NU beëindigd </a><br>
<center><a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4pgbkf34049MZXm725lhanvbjhct14302GMZNBKGMATDXPSM2TSWJ6295O10"" style=""font: 35px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 500px;color:ff0000;font-weight: bold;""> <span><span>
Al uw foto's <br>
en Bestanden zullen dat doen
beschadigd zijn </a><br>

<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4yUoCa34049xnVh725qsrwpbqemw14302PAKVUMPGFTIBUUP2ESVQ6295i10"" style=""font: 20px &quot;Arial&quot;, sans-serif;
display: block;
text-decoration: none;
text-align: center;
width: 280px;
height: auto;
background:linear-gradient(to top ,#FBE313 52% ,#FCAC00 100%);
padding: 4px;
border-style: solid ;
border-width:3px;
border-color: #000000 ;
border-radius: 10px;
color:ff0000;
font-weight: bold;""> Tue, 10 Sep 2024 17:32:47 +0000</a>
<br>
<center><a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4YVSSg34049gpHh725ouzhlkwjwd14302NQLPIZACVMPHFCF2XCBJ6295F10"" style=""font: 15px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 550px;color:#000000;font-weight: bold;"">Na een tijdje
al uw apparaten
vatbaar zal worden
voor veel verschillende
virusbedreigingen </a><br>
</div>
<div style=""background: #D4D2D4;margin-left: auto; margin-right: auto; max-width: 600px; background: #ff0000 ; padding: 10px 10px 10px 10px; font: 12px 'Helvetica Neue', Helvetica, Arial, sans-serif; text-shadow: 1px 1px 1px #9C9C9C; border: 1px solid #000000;"">
<center><a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4XkZDf34049pntN725hfdtnfeswa14302JOOBVOPZFGXBEUS2SWQP6295e10"" style=""font: 21px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 600px;color:#ffffff;font-weight: bold;"">Onopgeloste problemen
is gedetecteerd
op uw apparaat </a><br>
</div>
<div style=""background: #D4D2D4;margin-left: auto; margin-right: auto; max-width: 600px; background: #ffffff ; padding: 10px 10px 10px 10px; font: 12px 'Helvetica Neue', Helvetica, Arial, sans-serif; text-shadow: 1px 1px 1px #9C9C9C; border: 1px solid #000000;"">
<table>
<tr>
<td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4CDhzq34049UsOU725rbnrsivvcd14302LYACPGYWQOCDXMA2NXRC6295z10"" style=""font: 30px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 190px;color:#00a00c;font-weight: bold;""><span> <span>
Beschikbaar (-72%) </a><br>
<td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4wMoSO34049Tagj725hfjtpqfyiu14302JUJJEEXMIHAIILT2GZZQ6295t10"" style=""font: 30px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 20px;color:#ff0000;font-weight: bold;""><span>
<br><span></a><br>
</td>
<td><td><td><td><td><td><td><td><td><td><td><td><td><td><td><td><td><td><td><td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4bQRDB34049Nmhu725uzhyoemjyg14302XLTSGQGVVFIULCD2BNOC6295K10"" style=""font: 30px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 300px;color:#000000;font-weight: bold;"">
Verlengingskorting </a><br>
</td>

</tr></table>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4mVsmo34049grwg725zqpycpbbjs14302GSCEYSQZTDHUWIP2UEQB6295G10"" style=""font: 30px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 370px;color:#000000;font-weight: bold;""><span>
Hier<span>'<span>s<span> Hoe te verlengen:<span> </a><br>
<table>
<tr>
<td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4JmCdP34049YyYf725bfugqyjkbl14302INEPFKXMGDHAVRJ2KLCH6295K10"" style=""font: 20px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 10px;color:#00a00c;font-weight: bold;""></a><br>
<td>
<td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4YSMWd34049hpAq725pyaextygyy14302HWMAAMWZISHUILN2KWXT6295x10"" style=""font: 17px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 600px;color:#000000;font-weight: bold;"">Stap 1: Klik op de
knop hieronder om
download de
laatste versie
van Norton 2024 </a><br>
</td>
</tr></table>
<table>
<tr>
<td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4ANkgR34049berB725nbomfrbtrs14302HATXNIANECXDMFR2EFFW6295z10"" style=""font: 20px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 10px;color:#00a00c;font-weight: bold;""></a><br>
<td>
<td>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4xTIAN34049nFTE725zwcqzubxnl14302XRTPHHXVOZKLVPZ2RSFV6295M10"" style=""font: 17px &quot;Arial&quot;, sans-serif;
display: block;text-decoration: none;text-align: center;width: 600px;color:#000000;font-weight: bold;"">Stap 2: Voer Norton uit
Antivirus om te scannen
en verwijder alles
mogelijke dreigingen.<span></a><br>
</td>
</tr></table>
<center>
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#4sotGU34049FzeR725luwpchiqet14302NXGPSRBIYSIMPRO2BTMM6295r10"" style=""font: 20px &quot;Arial&quot;, sans-serif;
display: block;
text-decoration: none;
text-align: center;
width: 280px;
height: auto;
background:linear-gradient(to top ,#FBE313 52% ,#FCAC00 100%);
padding: 4px;
border-style: solid ;
border-width:3px;
border-color: #000000 ;
border-radius: 10px;
color:ff0000;
font-weight: bold;""> Abonnement vernieuwen
Nu</a>
</div>
<br><br><br>

</tr></table></td>
</tr></table></td>
</tr></table>
<br>

<br>
<br>
<br>
<center>
<p>&nbsp;<br><br><br><br><br> <b style=""font-size:10px;"">uitschrijven&nbsp;<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#5bjOeZ34049gRNZ725atjpyuaoju14302ZVUHWREPHGLNJTS2LBYE6295F10"" target=""_blank"" rel=""noopener"" data-saferedirecturl=""sdfdsf""> hier</a>.<br>&nbsp;<br><br><span style=""color: #0000ff;"">
</center> <conter>

</td>
</tr>
</center>

<br><br><br><br><br><br><br><br><br><br><br><br><span style=""color:#888;font-size:11px;font-family:verdana;display:block;text-align:center;margin-top:10px"">click
<a href=""https://storage.googleapis.com/koin/topmarktingplace.html#6cZNNH34049jXCy725fmsyxmukxt14302KXPWIOQTJKCSGHT2QSMY6295t10"">here</a>
to remove yourself from our emails list</span><br><br>",1,1,9,Suspicious email with fake antivirus warnings and links to malicious websites.,"{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with fake antivirus warnings and links to malicious websites."",
  ""score"": 9
}"
Urgent Technical Support Inquiry,Seeking immediate technical assistance to optimize the integration of digital tools for enhanced brand growth strategies and performance tracking.,0,0,2,"Lack of urgency and specificity in the request, and no suspicious language or links.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specificity in the request, and no suspicious language or links."",
  ""score"": 2
}"
New Document for jose@monkey.org,"Secure Document Portal

You have received 3 new organization documents for review.

View Documents

Note: This email is intended for the intended recipient. If you received this email by mistake, please notify the sender and delete the message.

© 2025 monkey.org Document Portal",1,0,2,Legitimate email with proper formatting and sender authenticity,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper formatting and sender authenticity"",
  ""score"": 2
}"
