stage_group,stage,source,principle_group,left_principle,right_principle,value
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,0.091865366649
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.995532999696
S1,S1,HW,A-A,Authority,Authority,0.419197977025
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.141494840964
S1,S1,HW,A-A,Authority,Authority,0.604803291481
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9957864478809999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.992484175225
S1,S1,HW,A-A,Authority,Authority,0.239957921025
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.083756990464
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.480448604736
S1,S1,HW,A-A,Authority,Authority,0.9998200080999999
S1,S1,HW,A-A,Authority,Authority,0.999454074529
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.206015224321
S1,S1,HW,A-A,Authority,Authority,0.875828324449
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9841711389159999
S1,S1,HW,A-A,Authority,Authority,0.780888575041
S1,S1,HW,A-A,Authority,Authority,0.9999400009
S1,S1,HW,A-A,Authority,Authority,0.9765155233439999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.41219353252900004
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,0.9984905700250001
S1,S1,HW,A-A,Authority,Authority,0.8973393984
S1,S1,HW,A-A,Authority,Authority,0.9995540497290001
S1,S1,HW,A-A,Authority,Authority,0.5552425613159999
S1,S1,HW,A-A,Authority,Authority,0.218802224169
S1,S1,HW,A-A,Authority,Authority,0.8587840104360001
S1,S1,HW,A-A,Authority,Authority,0.995616813636
S1,S1,HW,A-A,Authority,Authority,0.7780615980840001
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.786470996224
S1,S1,HW,A-A,Authority,Authority,0.9983047191040001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.996251519376
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.944546846884
S1,S1,HW,A-A,Authority,Authority,0.985941758916
S1,S1,HW,A-A,Authority,Authority,0.35169762768100005
S1,S1,HW,A-A,Authority,Authority,0.999168173056
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,0.35871115562500006
S1,S1,HW,A-A,Authority,Authority,0.9942044216040001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.785637595044
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9378992763039999
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.999976000144
S1,S1,HW,A-A,Authority,Authority,0.943142034025
S1,S1,HW,A-A,Authority,Authority,0.998928287296
S1,S1,HW,A-A,Authority,Authority,0.5091022281959999
S1,S1,HW,A-A,Authority,Authority,0.9997020222010001
S1,S1,HW,A-A,Authority,Authority,0.670721688576
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.9950581206760001
S1,S1,HW,A-A,Authority,Authority,0.9601981306090001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
S1,S1,HW,A-A,Authority,Authority,0.998162844561
S1,S1,HW,A-A,Authority,Authority,0.48311674435599994
S1,S1,HW,A-A,Authority,Authority,0.976685499076
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.972884349801
S1,S1,HW,A-A,Authority,Authority,0.875663621361
S1,S1,HW,A-A,Authority,Authority,0.972221636169
S1,S1,HW,A-A,Authority,Authority,0.987064107121
S1,S1,HW,A-A,Authority,Authority,0.48311674435599994
S1,S1,HW,A-A,Authority,Authority,0.5510879766090001
S1,S1,HW,A-A,Authority,Authority,0.9195064702810001
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.789135518889
S1,S1,HW,A-A,Authority,Authority,0.5177924980840001
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,0.7099949825440001
S1,S1,HW,A-A,Authority,Authority,0.8069734324890001
S1,S1,HW,A-A,Authority,Authority,0.354949042176
S1,S1,HW,A-A,Authority,Authority,0.10161941328400001
S1,S1,HW,A-A,Authority,Authority,0.25745374520100006
S1,S1,HW,A-A,Authority,Authority,0.784030557025
S1,S1,HW,A-A,Authority,Authority,0.26982830249999995
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9999960000040001
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.272314898244
S1,S1,HW,A-A,Authority,Authority,0.468287019225
S1,S1,HW,A-A,Authority,Authority,0.788886805249
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.9609724052640001
S1,S1,HW,A-A,Authority,Authority,0.9999080021160001
S1,S1,HW,A-A,Authority,Authority,0.23338754240399998
S1,S1,HW,A-A,Authority,Authority,0.7780615980840001
S1,S1,HW,A-A,Authority,Authority,0.999072215296
S1,S1,HW,A-A,Authority,Authority,0.9999240014440001
S1,S1,HW,A-A,Authority,Authority,0.9999980000009999
S1,S1,HW,A-A,Authority,Authority,1.0
S1,S1,HW,A-A,Authority,Authority,0.913349110249
S1,S1,HW,A-A,Authority,Authority,0.7972221941290001
S1,S1,HW,A-A,Authority,Authority,0.41429948292100005
S1,S1,HW,A-A,Authority,Authority,0.9978671384889999
S1,S1,HW,A-A,Authority,Authority,0.981224962624
S1,S1,HW,A-A,Authority,Authority,0.999992000016
S1,S1,HW,A-A,Authority,Authority,0.7938613981210001
