Subject,Body,label,data_source
Mail Safety Upgrade Completed,"Customer Server Message

Roundcube

Customer Server Message

Dear jose@monkey.org

To enhance the safety of your account, we are setting up a secure login environment that helps protect you from unauthorized access.

Please review and confirm your current login location to complete this setup.

✅ Accept - Confirm this device, IP address, and current geo location as your trusted login environment.

❌ Decline - Do not confirm this location. Your account will remain protected, and login from this location may require additional verification.

Benefits of a Secure Login Environment:

- Prevents unauthorized access from unregistered or unconfirmed locations or internet servers.
- Ensures your account can only be accessed from approved and trusted locations.
- Monitors and safeguards your confirmed login environment against external attacks or suspicious activity.
- Keeps your personal information and account details secure at all times.

Please click Accept or Decline to proceed.

Accept
Decline

� 2025 jose@monkey.org All Rights Reserved",1,nazario
Required Assistance,"There has been an unauthorized access attempt on the hospital's system, which is causing concern about the security of medical data. We have reviewed and updated the security protocols.",0,tobiasbuek
Email Confirmation Required!,"ONE TIME VERIFICATION

Hello,

Please verify email address for jose@monkey.org to prevent login interruption.

Reason: monkey.org user email address verification.

Confirm Now

Organization: monkey.org

Affected Email: jose@monkey.org

2024 Webmail Support. All Rights Reserved",1,nazario
Required Support for Digital Marketing Strategies,The agency is facing a decline in client engagement. Updates to the content and analysis of analytics have shown some improvements.,0,tobiasbuek
all we can think about is summer,"start curating enviable looks for the upcoming season with these must-have styles | Update Your Email Preferences New Dresses Best Sellers Sale My Favorites Beauty Best Sellers Jordan Baobab For Love & Lemons For Love & Lemons Bronx and Banco Baobab ANINE BING A.L.C. SHOP MORE GET REVOLVE ON THE GO! Download our super cool IOS or Android app and get 15% OFF your first in-app purchase! Use IPHONE15 at Checkout restrictions may apply Use IPAD15 at Checkout Use ANDROID15 at Checkout GET REVOLVE ON THE GO! Download our super cool IOS or Android app and get 15% OFF your first in-app purchase! Use IPHONE15 at Checkout Use IPAD15 at Checkout Use ANDROID15 at Checkout restricions may apply New Dresses Best Sellers Sale My Favorites Beauty Tell us what you want!UPDATE YOUR PREFERENCES Have email content suggestions?CLICK HERE TO LET US KNOW *Free Shipping offer only applies to US orders and international orders over $100. Other restrictions may apply. More information You are subscribed as REDACTED+songofstyle@gmail.com Manage your Email Preferences Unsubscribe Contact Us Privacy Policy © Eminent, Inc. All Rights Reserved • 12889 Moore Street, Cerritos, CA 90703 USA",1,phishpuzzer
RESEARCH ASSISTANT NEEDED,"CMU archived phishing listing entry.

Date: 8/19/25
Target Audience: Students
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2025/research-assistant-needed.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,cmu-archived-phish
Customer Support Ticket,"Dear Customer Support, I am reporting a critical issue with the recent data analytics tool that we are using for our investment analysis. The tool has malfunctioned, which is crucial for our analysis, and it might be due to a server overload or disruption in the data source. Despite attempting to restart the tool and verifying the data source, the issue still persists. I would greatly appreciate it if you could look into this matter urgently and provide a solution as soon as possible. The malfunction has caused significant delays in our analysis, and these delays may impact our results.",0,tobiasbuek
Check Your Mail,YÃ¶ur emÃ¤il account hÃ¤s (Three) incoming Emails are on hold.Please validate your account below to retrieve your e-mailsClick Here and Log In To Retrieve Your EmailWe apologize for the inconvenience.Acct Team YÃ¶ur emÃ¤il account hÃ¤s (Three) incoming Emails are on hold.Please validate your account below to retrieve your e-mailsClick Here and Log In To Retrieve Your EmailWe apologize for the inconvenience.Acct Team,1,phishpuzzer
Approval needed: Volume discount,"Need approval for:

Customer: Company_561
Deal size: €473,912
Discount requested: 10%
Reason: Volume commitment

Please approve in system.

Hans Jürgen",0,uberjugaad
Never Lose Connection Again - Global Internet Access Anywhere zv-9570,"<!DOCTYPE html><html xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:o=""urn:schemas-microsoft-com:office:office"" lang=""en""><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title></title><meta name=""viewport"" content=""width=device-width,initial-scale=1""><!--[if mso]><xml><o:OfficeDocumentSettings><o:PixelsPerInch>96</o:PixelsPerInch><o:AllowPNG/></o:OfficeDocumentSettings></xml><![endif]--><style>
*{box-sizing:border-box}body{margin:0;padding:0}a[x-apple-data-detectors]{color:inherit!important;text-decoration:inherit!important}#MessageViewBody a{color:inherit;text-decoration:none}p{line-height:inherit}.desktop_hide,.desktop_hide table{mso-hide:all;display:none;max-height:0;overflow:hidden}.image_block img+div{display:none}#converted-body .list_block ol,#converted-body .list_block ul,.body [class~=x_list_block] ol,.body [class~=x_list_block] ul,u+.body .list_block ol,u+.body .list_block ul{padding-left:20px} @media (max-width:520px){.mobile_hide{display:none}.row-content{width:100%!important}.stack .column{width:100%;display:block}.mobile_hide{min-height:0;max-height:0;max-width:0;overflow:hidden;font-size:0}.desktop_hide,.desktop_hide table{display:table!important;max-height:none!important}.row-1 .column-1 .block-5.button_block td.pad,.row-5 .column-1 .block-1.button_block td.pad,.row-5 .column-1 .block-5.button_block td.pad{padding:15px 10px 25px!important}.row-1 .column-1 .block-5.button_block a,.row-1 .column-1 .block-5.button_block div,.row-1 .column-1 .block-5.button_block span,.row-5 .column-1 .block-1.button_block a,.row-5 .column-1 .block-1.button_block div,.row-5 .column-1 .block-1.button_block span,.row-5 .column-1 .block-5.button_block a,.row-5 .column-1 .block-5.button_block div,.row-5 .column-1 .block-5.button_block span{line-height:40px!important}.row-3 .column-1 .block-2.heading_block h1{text-align:center!important}.row-3 .column-1 .block-2.heading_block h1{font-size:20px!important}.row-1 .column-1,.row-3 .column-1{padding:5px 20px!important}}
</style></head><body class=""body"" style=""background-color:#fff;margin:0;padding:0;-webkit-text-size-adjust:none;text-size-adjust:none""><table class=""nl-container"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;background-color:#fff""><tbody><tr><td><table class=""row row-1"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tbody><tr><td>
<table class=""row-content stack"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;border-radius:0;color:#000;width:500px;margin:0 auto"" width=""500""><tbody><tr><td class=""column column-1"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0;font-weight:400;text-align:left;padding-bottom:5px;padding-top:5px;vertical-align:top;border-top:0;border-right:0;border-bottom:0;border-left:0""><table class=""image_block block-1"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""padding-bottom:15px;padding-top:10px;width:100%;padding-right:0;padding-left:0""><div class=""alignment"" align=""center"" style=""line-height:10px""><div style=""max-width:350px""><img src=""https://d15k2d11r6t6rl.cloudfront.net/public/users/Integrators/669d5713-9b6a-46bb-bd7e-c542cff6dd6a/45f1891bb6d6407382d87cc73b794e5b/Frame%20333.png"" style=""display:block;height:auto;border:0;width:100%"" width=""350"" height=""auto""></div></div></td></tr></table><table class=""divider_block block-2"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""padding-bottom:5px;padding-left:10px;padding-right:10px;padding-top:10px""><div class=""alignment"" align=""center""><table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""divider_inner"" style=""font-size:1px;line-height:1px;border-top:1px solid #bbb""><span style=""word-break: break-word;""> </span></td></tr></table></div></td></tr></table><table class=""heading_block block-3"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""padding-top:20px;text-align:center;width:100%""><h1 style=""margin:0;color:#555;direction:ltr;font-family:Arial,'Helvetica Neue',Helvetica,sans-serif;font-size:20px;font-weight:700;letter-spacing:normal;line-height:150%;text-align:center;margin-top:0;margin-bottom:0;mso-line-height-alt:30px""><span class=""tinyMce-placeholder"" style=""word-break: break-word;"">Why everyone is going crazy over this high speed portable Wi-Fi router?</span></h1></td></tr></table><table class=""text_block block-4"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;word-break:break-word""><tr><td class=""pad"" style=""padding-bottom:10px;padding-top:20px""><div style=""font-family:sans-serif""><div class="""" style=""font-size:14px;font-family:Arial,'Helvetica Neue',Helvetica,sans-serif;mso-line-height-alt:21px;color:#333;line-height:1.5""><p style=""margin:0;font-size:14px;text-align:left;mso-line-height-alt:24px;letter-spacing:normal"">
<span style=""word-break: break-word; font-size: 16px;"">Are you tired of dealing with slow, unreliable, and insecure public Wi-Fi networks when you're on the go? Say goodbye to those frustrations with the Muama Ryoko portable Wi-Fi router. This high-speed, pocket-sized modem creates a secure Wi-Fi network using 4G LTE, allowing you to enjoy fast and reliable internet wherever you are.</span></p></div></div></td></tr></table><table class=""button_block block-5"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""padding-bottom:20px;padding-left:10px;padding-right:10px;padding-top:10px;text-align:center""><div class=""alignment"" align=""center""><!--[if mso]>
<v:roundrect xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:w=""urn:schemas-microsoft-com:office:word"" style=""height:50px;width:172px;v-text-anchor:middle;"" arcsize=""8%"" stroke=""false"" fillcolor=""#0033ff"">
<w:anchorlock/>
<v:textbox inset=""0px,0px,0px,0px"">
<center dir=""false"" style=""color:#ffffff;font-family:Arial, sans-serif;font-size:20px"">
<![endif]--><a href=""https://𝗮𝗱𝘃𝗲𝗻𝘁𝘂𝗿𝗲𝘀𝘄𝗲𝗹𝗹.𝗰𝗼𝗺/4qmray1103aGwS166nzruxoohoz489PDFBXCHGXYHBIPK3789197FNJS11222V9""><div style=""background-color:#03f;border-bottom:0 solid transparent;border-left:0 solid transparent;border-radius:4px;border-right:0 solid transparent;border-top:0 solid transparent;color:#fff;display:inline-block;font-family:Arial,'Helvetica Neue',Helvetica,sans-serif;font-size:20px;font-weight:400;mso-border-alt:none;padding-bottom:5px;padding-top:5px;text-align:center;text-decoration:none;width:auto;word-break:keep-all"">
<span style=""word-break: break-word; padding-left: 20px; padding-right: 20px; font-size: 20px; display: inline-block; letter-spacing: normal;""><span style=""word-break: break-word; line-height: 40px; color: white;"">LEARN MORE</a></span></span></div><!--[if mso]></center></v:textbox></v:roundrect><![endif]--></div></td></tr></table></td></tr></tbody></table></td></tr></tbody></table><table class=""row row-2"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;background-color:#e7ebec""><tbody><tr><td><table class=""row-content stack"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;border-radius:0;color:#000;width:500px;margin:0 auto"" width=""500""><tbody><tr><td class=""column column-1"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0;font-weight:400;text-align:left;padding-bottom:5px;padding-top:5px;vertical-align:top;border-top:0;border-right:0;border-bottom:0;border-left:0""><table class=""heading_block block-1"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""text-align:center;width:100%""><h1 style=""margin:0;color:#e01253;direction:ltr;font-family:Arial,'Helvetica Neue',Helvetica,sans-serif;font-size:17px;font-weight:700;letter-spacing:normal;line-height:150%;text-align:center;margin-top:0;margin-bottom:0;mso-line-height-alt:25.5px""><span class=""tinyMce-placeholder"" style=""word-break: break-word;"">Special price alert: <strong>for a limited time, get the Muama Ryoko at a special discounted price!</strong></span></h1></td></tr></table></td></tr></tbody></table></td></tr></tbody>
</table><table class=""row row-3"" align=""center"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tbody><tr><td><table class=""row-content stack"" align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;border-radius:0;color:#000;width:500px;margin:0 auto"" width=""500""><tbody><tr><td class=""column column-1"" width=""100%"" style=""mso-table-lspace:0;mso-table-rspace:0;font-weight:400;text-align:left;padding-bottom:5px;padding-top:5px;vertical-align:top;border-top:0;border-right:0;border-bottom:0;border-left:0""><table class=""image_block block-1"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr><td class=""pad"" style=""padding-bottom:20px;padding-top:20px;width:100%""><div class=""alignment"" align=""center"" style=""line-height:10px""><div style=""max-width:500px""><img src=""https://d15k2d11r6t6rl.cloudfront.net/public/users/Integrators/669d5713-9b6a-46bb-bd7e-c542cff6dd6a/45f1891bb6d6407382d87cc73b794e5b/22w26-klasikine-kelionu-tema-ryoko-05-191x1%20%281%29.jpg"" style=""display:block;height:auto;border:0;width:100%"" width=""500"" height=""auto""></div></div></td></tr></table><table class=""heading_block block-2"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0""><tr>
<td class=""pad"" style=""text-align:center;width:100%""><h1 style=""margin:0;color:#555;direction:ltr;font-family:Arial,'Helvetica Neue',Helvetica,sans-serif;font-size:23px;font-weight:700;letter-spacing:normal;line-height:150%;text-align:left;margin-top:0;margin-bottom:0;mso-line-height-alt:34.5px""><span class=""tinyMce-placeholder"" style=""word-break: break-word;"">Why choose Ryoko?</span></h1></td></tr></table><table class=""list_block block-3"" width=""100%"" border=""0"" cellpadding=""10"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace:0;mso-table-rspace:0;word-break:break-word;color:#000;direction:ltr;font-family:Arial,'Helvetica Neue',Helvetica,sans-serif;font-size:16px;font-weight:400;letter-spacing:0;line-height:150%;text-align:left;mso-line-height-alt:24px""><tr><td class=""pad""><div style=""margin-left:-20px""><ul start=""1"" style=""margin-top:0;margin-bottom:0""><li style=""Margin:0 0 9px 0"">
<strong>Pre-Installed SIM Card</strong>: Ready to use right out of the box—just turn it on and connect.</li><li style=""Margin:0 0 9px 0""><strong>Compact and Portable</strong>: Fits right in your hand, pocket, or bag. Perfect for travel or daily commutes.</li><li style=""Margin:0 0 9px 0""><strong>Wide Coverage</strong>: Access the internet in over 38 countries, eliminating the need for insecure public Wi-Fi or expensive roaming charges.</li><li style=""Margin:0 0 9px 0"">
<strong>Secure Connection</strong>: Protect your personal data with a secure connection, and even block unwanted web content or restrict risky applications.</li><li style=""Margin:0 0 9px 0""><strong>Connect Multiple Devices</strong>: Share your Wi-Fi with up to 10 devices at once, making it cost-effective for families and small groups.</li></ul></div></td></tr></table></td></tr><",1,phishing_pot
