subject,body,label,model_prediction,model_score,model_reason,raw_response
Your Account Logon Reminder,Just to let you know that we noticed unusual activites on your online account during our regular update today. It is either your details have been changed or incomplete. As a result of the technical issues detected your online account has been temporarily suspended. You are therefore required to verify your details to regain access to online service. Please click the link below in order to regain instant access. Click here to regain access Internet support team. Disclaimer This email was sent from a notification-only address that does not accept email replies. Please do not reply directly to this email. Â Â Â Just to let you know that we noticed unusual activites on your online account during our regular update today. It is either your details have been changed or incomplete.As a result of the technical issues detected your online account has been temporarily suspended. You are therefore required to verify your details to regain access to online service. Please click the link below in order to regain instant access.Click here to regain accessInternet support team. Â Â Â Â DisclaimerThis email was sent from a notification-only address that does not accept email replies. Please do not reply directly to this email.,1,1,8,"Suspicious email with a generic subject and body, asking for verification through a link without providing any account information. The email also claims the account has been temporarily suspended without any prior notification.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a generic subject and body, asking for verification through a link without providing any account information. The email also claims the account has been temporarily suspended without any prior notification."",
  ""score"": 8
}"
Instruments for Investment with SAP ERP,Which data analytics instruments are compatible with SAP ERP to optimize investments?,0,0,1,The message is a legitimate inquiry about compatible data analytics instruments with SAP ERP.,"{
  ""is_phishing"": 0,
  ""reason"": ""The message is a legitimate inquiry about compatible data analytics instruments with SAP ERP."",
  ""score"": 1
}"
Problem with Access to Patient Data,"Our patient data is currently not accessible due to a system crash. This might be due to a software error or an overload on the server. We have attempted to restart the servers and check the backups, but the problem remains unresolved. Immediate help is needed to resolve this issue.",0,0,2,"Lack of urgency and specific details about the issue, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specific details about the issue, no suspicious links or attachments."",
  ""score"": 2
}"
Research Assistant,"CMU archived phishing listing entry.

Date: 10/22/24
Target Audience: Students
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2024/research-assistant.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,0,2,"Legitimate email from Carnegie Mellon University (CMU) with a link to a publicly available page, although the original message body is not publicly available.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from Carnegie Mellon University (CMU) with a link to a publicly available page, although the original message body is not publicly available."",
  ""score"": 2
}"
Gl��ckwunsch! Jetzt Gewinndaten eintragen ������������,"<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""></head>
<body bgcolor=""#f2f2f2"">

<a href=""https://1.2.3"" style=""text-decoration:none"">
<a href=""https://t.co/147gpL3Pb2"" style=""color:black;text-decoration:none"">
<table width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0"" id=""wrappertable"" style=""table-layout: fixed;"">
<tbody>
<tr>
<td align=""center"" valign=""top"">
<table cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td width=""600"" align=""center"" valign=""top"" style=""background-color: #ffffff; box-shadow: 11px 11px 49px 0px rgba(0, 0, 0, 0.5);"">
<!-- GK: image-->
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"" style=""background-color: #ffffff; padding:0px 0px 10px 0px;"">
<tbody>
<tr>
<td valign=""middle"" style="" line-height:1px;""></td>
</tr>
<tr>
<td align=""center"" valign=""top"" style=""padding: 0 0px;"">
<table cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td width=""600"" align=""center"" valign=""middle""> <img src=""//imgur.com/1ganv65.jpg"" style=""width: 100%; max-width: 100%;"" border=""0""> </td>
</tr>
</tbody>
</table> </td>
</tr>
</tbody>
</table>
<!-- GK: / image-->
<!--GK: / spacer-->
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td style=""padding-top: 10px; line-height: 0px;""></td>
</tr>
</tbody>
</table>
<!--GK: / spacer-->
<!--GK: text-->
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"" style=""background-color: #ffffff; "">
<tbody>
<tr>
<td valign=""middle"" style=""font-family:Arial, Helvetica, sans-serif; font-size:18px; font-weight:normal; line-height:24px; letter-spacing:0px; color:#414141; padding-left:20px; padding-right:20px; min-height:20px; mso-line-height-rule: exactly; ""> Hallo phishing@pot,<br><br> <strong>Diese <span style=""color: #344986;"">1000€ PayPal Karte</span> könnte Ihnen gehören.</strong> <br> <br> Nehmen Sie an unserer Kampagne teil, um diese großartige Belohnung zum Black Friday zu erhalten. <br> <br>
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td align=""center"" valign=""top"" style=""padding: 0 20px;"">
<table cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td style=""padding-top: 5px; line-height: 0px;""></td>
</tr>
<tr>
<td width=""310"" align=""center"" valign=""top"">
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"" class=""bungy"">
<tbody>
<tr>
<td width=""310"" height=""40"" align=""center"" valign=""middle"" style=""background-color: #344986; padding: 6px 12px;""><p style=""display: block; text-decoration: none; font-family: 'Arial', verdana, sans-serif; font-size: 18px; mso-line-height-rule: exactly; line-height: 32px;font-weight: bold; text-transform: uppercase; color: #ffffff;"">» Jetzt Teilnehmen «</p></td>
</tr>
</tbody>
</table></td>
</tr>
</tbody>
</table></td>
</tr>
</tbody>
</table> <br> <br> </td>
</tr>
</tbody>
</table>
<!--GK: / text-->
<!--GK: / spacer-->
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td style=""padding-top: 10px; line-height: 0px;""></td>
</tr>
</tbody>
</table>
<!--GK: / spacer-->
<!--GK: / spacer-->
<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">
<tbody>
<tr>
<td style=""padding-top: 10px; line-height: 0px;""></td>
</tr>
</tbody>
</table>
<!--GK: / spacer--> </td>
</tr>
</tbody>
</table></td>
</tr>
</tbody>
</table> </a>

<br> <br> <br> <br> <br> <br> <br>
<div align=""center"" style=""font-family:Helvetica, Arial, sans-serif; font-size:10px; color:#000000; line-height:15px; padding-bottom:10px"">
Um sich abzumelden, klicken Sie bitte auf
<a href=""http://myhealthyliving.life/VG9STktYWWF2L2h6d0c3YTVjNlNjdWtWUk9QczRHNkk3b1pPZzBEUGJqOElYZWZyUVRBRTB0V0gvMjB4VTl6TTMzVmFIQmVzaUp6Nk93ZUJrd2xWS1E9PQ__"">Hier</a> oder schreiben Sie an:
<br> 616 Corporate Way Ste.2-9092
<br> Valley Cottage, NY 10989
</div>
</body>
</html>
<br><br><span style=""color:#888;font-size:11px;font-family:verdana;display:block;text-align:center;margin-top:10px"">click <a href=""http://myhealthyliving.life/OFBPUnRTNGZNd2pabEpxZDB6K0dUZ1RtV1M3T3N4NU5Sb2xtWW95MTZmNStjSkZrc05oYjZtY3ZHRW00Y1RPdVV1YVA1SW9vY0xXTmJKbWhPQnJaQlE9PQ__"">here</a> to remove yourself from our emails list</span><br><br><img alt="""" src=""http://myhealthyliving.life/VGZQQVNTSGN5RTU2cFZ5cUJaUXN1WWJyZFRYNVEyWGdBMDZtazg3dU93UUpCVG15ak5kM3IySmFDZDRadnZucDVxUm1pY2h5TEZaR3E4V0ZKOWhSb0E9PQ__"" width=""1px"" height=""1px"" style=""visibility:hidden"">",1,1,8,"Suspicious email with a potential phishing link, missing sender authenticity, and a lack of clear unsubscribe instructions.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a potential phishing link, missing sender authenticity, and a lack of clear unsubscribe instructions."",
  ""score"": 8
}"
Postbank Online Banking,[],1,1,6,"Lack of personalization and generic subject line, potential phishing attempt.","{
  ""is_phishing"": 1,
  ""reason"": ""Lack of personalization and generic subject line, potential phishing attempt."",
  ""score"": 6
}"
Question about payment for item: #2070651641,"eBay sent this message. Your registered name is included to show this message originated from eBay. Learn more. Question about Item -- Respond Now eBay sent this message on behalf of an eBay member through My Messages. Responses sent using email will go to the eBay member directly and will include your email address. Question from bkroad2000 bkroad2000( 401) Positive feedback:99.5% Member since:Aug-26-03 Location:NY, United States Registered on:www.ebay.com Item: 2003 Suzuki Quadsport Z400 ATV (2070651641) This message was sent while the listing was active. bkroad2000 is a potential buyer. Are you accepting any car trades? What is the final priece? Please let me know A.S.A.P!!! Respond to this question Responses in My Messages will not include your email address. Thank you,eBay Details for item number: 2070651641 Item title: 2003 Suzuki Quadsport Z400 ATV Item URL: End date: Monday, April 26, 2007 14:05:18 PDT Marketplace Safety Tip Always remember to complete your transactions on eBay - it's the safer way to trade. Is this message an offer to buy your item directly through email without winning the item on eBay? If so, please help make the eBay marketplace safer by reporting it to us. These ""outside of eBay"" transactions may be unsafe and are against eBay policy. Learn more about trading safely. Is this email inappropriate? Does it violate reporting it. Learn how you can protect yourself from spoof (fake) emails at: eBay notice was sent to frederik@msn.com on behalf of another eBay member through the eBay platform and in accordance with our Privacy Policy. If you would like to receive this email in text format, change your notification preferences. See our Privacy Policy and User Agreement if you have questions about eBay's communication policies. Privacy Policy: Agreement:",1,1,8,"Suspicious email from eBay with a potential scammer trying to buy an item directly through email, violating eBay policy.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email from eBay with a potential scammer trying to buy an item directly through email, violating eBay policy."",
  ""score"": 8
}"
Intern Job Offer,"CMU archived phishing listing entry.

Date: 12/17/24
Target Audience: Students
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2024/intern-job-application1.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,1,8,"The message body is an archived phishing listing entry, indicating a potential phishing attempt.","{
  ""is_phishing"": 1,
  ""reason"": ""The message body is an archived phishing listing entry, indicating a potential phishing attempt."",
  ""score"": 8
}"
In re FTX Trading Ltd. – Customer Claims Bar Date Reminder,"Dear Customer:

We would like to remind you that the *FTX Customer Claims Bar Date is September 29, 2023, 4 PM United States Eastern Time (“Bar Date”)*. The Bar Date is the deadline to file proofs of claim, against the FTX Debtors, on account of Customer Claims. We recommend all customers with a customer claim to begin the claim process by logging in to the Customer Claims Portal at https://claims.ftx.com. If you have already filed a proof of claim and do not have any changes, then there is no need to file another claim.

Please note that the FTX Debtors have also requested KYC information as part of the customer claim process. As such, we urge you to begin the Know Your Customer (“KYC”) process. Please note that it is *NOT* mandatory for you to have a verified KYC status in order to submit a claim. If you wish to submit a customer claim, you may do so during your KYC process prior to the Bar Date. Additionally, you do not need to have your KYC process completed and verified by the Bar Date. The KYC review and verification process will continue after the Bar Date.

Note that if your account was previously frozen as a result of the cybersecurity incident, please refer to the separate communication sent on September 17, 2023.

Please visit the FTX support website at https://support.ftx.com to learn more about the customer claim process and the KYC process. You may also contact our customer support team via email ( support@ftx.com ( support@ftx.com?subject=&body= ) ) if you have trouble logging in to the customer claims portal.

Sincerely,

FTX

FTX Noticing

Kroll Restructuring Administration LLC, 55 East 52nd Street, 17th Floor , New York , NY 10055

Unsubscribe ( https://u26247528.ct.sendgrid.net/asm/unsubscribe/?user_id=26247528&data=c1XQmunFpkWHT28Hr5il5ePIPkQu9SoO4FMZ-gsaPIVoMDAwdTAwMEQNAD1meKt6KRhyYO9PR1blJZqxpnZbYLLzRlsJF63WY_lpJt2-JtJ4qgSuwPhafoc2P2VoRc-MRUsvhVZcWy1Phz74cPql2PmqIHxYDPU9Yc7DP1XaJuHAkJR9jdDLwsKOypzqo_BeBNCxtbegID6o6pft9Z9Q9adehTxpHwoc8duVyrcjjlYx7XedSgIq9yZ4Tof44rEdiwxUnSKUASJM4qlqybHLMjVNV5XwhkqV0wGDpZD2rrTiVo1DMdFHkp-tqD5F2_jdOy3KWIMYMnhBbqAHTxlrmlv5CopgjEWYIQVt-hUwYtNsSUIIi64F1YuSH6vFdgJKuOOvIzvJWOdwqr0cXG4DQzOc-4Q9r9N4ryp6bcot_AP0dLAvVhlnNf_3Djc8v3D4IGVo9PDrVDUd9QoCkvRz7VGiehii43t57kUNGTg-EJuJ_yOgcNluOWi0sRc07gI5PS2MY0LliH7D2hZGpZgR69t3ls9naQH2BkZG5nahvqVbVvQpWQ4BETyNEHkBUeybVJ4NAQ_DEJkuXi8veBEkLb1MiH2b52n8Di7VX1oXR8TuyU_8crv8aCIkbPpZV26JZU21ZcXVd7Zg1X_23kGiQ1RNfskd8BBUfrts2UT3WT2HFfsjyhnk1TxE2SNNjtb6U_GsHzN6TsZLSkQsb9Ay-kO6s5vzhS_9Cb5F0LK8hM0r6EvB_MbCiNLNQjjFTQSfFoq4LzuM6GCOOsxbkMnYYsj8NR3UwOMj-Kkqcp5NUjxtM-Sgi1_8n8QKycJVDrWmm82CvdJDS3yQuG3jcSQ4bqPy_EOtqPqut7pu8fy9RyDBy6xPzVRWz3U_UhnQ4HJVRsjbFXr9gfKhVM6PjMwvf0M6ZMqeQPQ40PX_Dd46kyTae3LTXtrX9HtvQa7g2pVb4rDSaWK8XPc_R4OFFeyspkCkVbh7LC8o4GwdB13p5y31VA5rYwuvR9r4wGk7tla7F6dA6ipmvNOucvbzMJ9YrC7yoyyMwfHOES5JYpBepgm0wM65ZZYEVODQ7eaOZb_Am8SHbCKYmGh5b3fPVySWRtxhZr11xq3cnq2z8oq7l45xnsyY6OFTO9jB_uSpFBZsnukBrr0SoeQxkhA8DSYk6_uTEv5itIo3o9KWKtq5v_Oga_wwcaAr_ofoaAxEoANElarK0VKFV6vOBVjM69bEaHANpicK9Scb )",1,0,2,"Legitimate email from FTX regarding customer claims bar date reminder, with proper formatting and links to official FTX websites.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from FTX regarding customer claims bar date reminder, with proper formatting and links to official FTX websites."",
  ""score"": 2
}"
WHERE WAS I LOST FROM PAST 30 DAYS...,"<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);""><em>(You are receiving this email because you enrolled in my</em></strong><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fcourses.comproavi.com%2Fcourses%2Foffensive-hacking-unfolded-the-beginners-edition"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);""><strong><em> Offensive Hacking Unfolded</em></strong></a><strong style=""background-color: transparent; color: rgb(0, 0, 0);""><em> course)</em></strong></h2><p><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">—------------------------------------------------------------------------------------------------------------------------</strong></p><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Hey pentesters,</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">This is Avinash back here!</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">As I said in my last email dated 17th April, in the upcoming days, I’ll be sending you </strong><strong style=""background-color: transparent; color: rgb(255, 153, 0);"">some really useful resources, tips and lessons</strong><strong style=""background-color: transparent; color: rgb(0, 0, 0);""> which I wish I knew when I started my career as a penetration tester.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">In that email, I basically shared with you a special youtube video explaining</strong><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DI4fYgUwO3j8"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);""><strong> <em>how I would approach learning pentesting</em></strong></a><strong style=""background-color: transparent; color: rgb(0, 0, 0);""> (if I forgot every single thing and had to start over)</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">And at the end of that email, I asked people to reply with YES if they want a detailed youtube video about the business skills that turns an average pentester to a professional world-class pentester.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">I literally got MULTIPLE HUNDREDS of replies below that email xD</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">BUT THEN THERE WAS NO SIGN OF ME😱</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">I was completely inactive from all social media from past 30 days.</strong></h2><h2><br></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">And here’s the reason…</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">As you probably know, I am working on creating my next course Web Hacking 360°.</strong></h2><h2><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DsN37KgqWW1A"" rel=""noopener noreferrer"" target=""_blank""><img src=""https://firebasestorage.googleapis.com/v0/b/onlinecoursehost-prod.appspot.com/o/EWCMtAhS9bQgqAhVHuI5wJwrR5r1%2FrichTextImages%2Fq7yeOuoBAGUtpzJiiwJI.jpg?alt=media&amp;token=8568f964-d68d-4488-98d2-805aa74e32c5""></a></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);""><u>That is the main reason I was not posting anything online from so many days.</u></strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">I have made some really bold promises with that course. And as I create it, I realize that it's the hardest course I have ever worked on creating!</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">But also the best creation of mine.</strong></h2><p><br></p><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Talking about the BUSINESS SKILLS YOUTUBE VIDEO which I promised…</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">It will come, but not right now.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);""><em>I think the majority audience is just not ready yet to understand those things.</em></strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">So, to clear up some basics, I have posted THIS video recently:</strong></h2><p><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DsN37KgqWW1A"" rel=""noopener noreferrer"" target=""_blank""><img src=""https://firebasestorage.googleapis.com/v0/b/onlinecoursehost-prod.appspot.com/o/EWCMtAhS9bQgqAhVHuI5wJwrR5r1%2FrichTextImages%2FGrpd50QtwJ7WiS50Tbw5.jpg?alt=media&amp;token=9f73d891-414d-4a49-9bca-59f8717df536""></a></p><h2><a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-click-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU&amp;redirectTo=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DsN37KgqWW1A"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);""><strong>Click the image to view the video.</strong></a></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Here I explained the absolute basics of penetration testing within 20 minutes.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">EVERY SINGLE PENTESTER NEEDS TO UNDERSTAND THIS.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">After watching this video, you will be ready for my next video which will be about business skills in pentesting.</strong></h2><h2><strong style=""background-color: transparent; color: rgb(230, 0, 0);"">Reply back with YES</strong><strong style=""background-color: transparent; color: rgb(0, 0, 0);""> if you would like me to share more behind the scenes as I move forward in the process of creating Web Hacking 360° :)</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Kind Regards,</strong></h2><h2><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Avinash Yadav</strong></h2><p><br></p><img style=""display: none"" src=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-open-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;emailSentId=7Tyu8ZI3htadOAf8XAaU""><div style=""border: 0; background-color: #ccc; margin: 10px 0; height: 1px""></div>
<strong>ComproAvi School</strong>
<div>This mail was sent to <a href=""mailto:phishing@pot-p@hotmail.com"">phishing@pot</a> | <a href=""https://onlinecoursehost-prod.appspot.com/api/track-bulk-email-unsubscribe-rate?bulkEmailId=DXChlEh2rR9wGZub20my&amp;tenantId=EWCMtAhS9bQgqAhVHuI5wJwrR5r1&amp;userId=jp3wlDc9AWNf2BzzxbLcEJXgIFK2"">Unsubscribe</a></div>",1,1,8,"Suspicious email with multiple red flags: 1) Unusual sender authenticity, 2) Multiple links to suspicious URLs, 3) Request for reply with 'YES' to share more information, 4) Lack of personalization and generic greeting.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with multiple red flags: 1) Unusual sender authenticity, 2) Multiple links to suspicious URLs, 3) Request for reply with 'YES' to share more information, 4) Lack of personalization and generic greeting."",
  ""score"": 8
}"
