row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,1,Mailbox Warning!!!,MALICIOUS,90.0,8,Microsoft,Urgency in body text | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Brand impersonation of Microsoft,"The email exhibits multiple suspicious indicators: urgent language pressuring immediate action, missing standard headers ('Date' and 'Message-ID'), and failed SPF/DKIM authentication. The body text impersonates Microsoft, urging account verification with threats of account shutdown and security risks. While no links or attachments are present, the combination of brand impersonation, urgency, and authentication failures strongly suggests a phishing attempt.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,2,Tentative debt ceiling deal reached,CLEAN,80.0,2,,SPF check not found | DKIM check not found | Missing 'Date' header | Missing 'Message-ID' header,"The email lacks suspicious elements such as malicious links, attachments, or urgent language. While SPF and DKIM checks were not found, DMARC policy is correctly configured to reject. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing. The content appears to be a legitimate news update.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,3,This Weekend's Long Reads,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which raises minor concerns. However, the DMARC policy is set to reject, and the email content appears to be a legitimate newsletter without any suspicious links or attachments. The absence of brand impersonation or typosquatting further supports the cleanliness of the email.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,4,publish your projects in Scopus active journal,SUSPICIOUS,65.0,4,google.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Link domain journalcea.com differs from mentioned brand google.com,"The email lacks standard headers like 'Date' and 'Message-ID', and fails SPF and DKIM authentication checks. The body mentions 'google.com' but links to 'journalcea.com', a domain mismatch that raises suspicion. However, no malicious attachments or urgent language were found, and the email content appears professional.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,5,Modern Procurement And Supply Management - June 25 AM,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate communication related to procurement and supply management. No suspicious links or attachments were found. The absence of SPF and DKIM records is noted, but DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,6,Re: [ILUG] cheap linux PCs,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate discussion about Linux PCs and Xbox-related content. No phishing indicators such as urgency, poor grammar, or mismatched domains were found. The links provided are related to Linux and Xbox Linux, and no attachments were present. Missing standard headers like 'Date' and 'Message-ID' are noted but do not indicate phishing. Authentication checks (SPF, DKIM) were not found, but DMARC policy is set to reject, which is not inherently suspicious.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,7,TREC spam Results Submissions,CLEAN,90.0,1,,SPF check not found | DKIM check not found | Missing 'Date' header | Missing 'Message-ID' header,"The email appears to be legitimate based on the provided data. The subject and body content are relevant to the TREC spam results submission process. The link provided points to a legitimate academic resource (University of Waterloo). While SPF and DKIM checks were not found, DMARC policy is correctly configured to reject. Missing standard headers like 'Date' and 'Message-ID' are noted but do not indicate malicious intent in this context. No attachments were found, and no urgent language or brand impersonation was detected.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,8,"Actor Danny Masterson found guilty of two rape counts, is led from court in handcuffs",CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate news update. No suspicious links, attachments, or phishing indicators were found. The absence of SPF and DKIM checks is noted, but the DMARC policy is set to reject, which adds a layer of security. The email content is coherent and does not exhibit urgency, poor grammar, or brand impersonation.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,9,Cricut Rolls & Smart Materials: Buy 3 Get 3 FREE (50% off online),CLEAN,80.0,2,Joann.com,SPF check not found | DKIM check not found | Missing 'Date' header | Missing 'Message-ID' header | No Reply-To address,"The email appears to be a promotional message from Joann.com, with no overt signs of phishing. However, the absence of SPF and DKIM authentication, missing standard headers ('Date' and 'Message-ID'), and the lack of a Reply-To address raise minor concerns. The link provided points to a legitimate Joann.com URL, and no attachments or suspicious content were detected. The email lacks urgency, poor grammar, or mismatched domains, and no brand impersonation or typosquatting was identified.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,10,Next battle in the debt ceiling saga?,CLEAN,85.0,2,amazon.com | apple.com | spotify.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which is unusual but not definitively malicious. The DMARC policy is set to reject, which is a positive sign. The body content appears to be a legitimate news snippet without urgency or suspicious language. No links or attachments were found, reducing the risk of phishing. Mentioned brands (amazon.com, apple.com, spotify.com) are not directly linked or impersonated in a suspicious manner.",Analysis completed successfully,,0
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,11,"Morning Distribution for Thursday, May 25, 2023",CLEAN,90.0,1,FiveThirtyEight,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be clean with no significant phishing indicators. The body content is coherent and relevant to the subject line, discussing a news story from FiveThirtyEight. No suspicious links, attachments, or urgent language were found. While SPF and DKIM authentication checks were not found, the DMARC policy is set to 'reject' for the domain, which is a positive sign. Missing standard headers like 'Date' and 'Message-ID' are noted but do not strongly indicate phishing.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,12,What a debt ceiling deal means for you,CLEAN,80.0,2,netflix.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks phishing indicators such as suspicious links, attachments, or urgent language. Missing 'Date' and 'Message-ID' headers are unusual but not definitive signs of phishing. SPF and DKIM checks were not found, but DMARC policy is set to reject, which is a positive sign. The email content appears to be informational and does not impersonate any brand maliciously.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,13,This Weekend's Long Reads,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks failed, which is suspicious. However, the DMARC policy is set to reject, and the domain checked is consistent. The body content does not contain any phishing indicators such as urgency, poor grammar, or mismatched domains. No attachments or links were found, reducing the risk of malicious content.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,14,Outdoor spaces (before + after),CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be clean with no significant indicators of phishing. The headers lack some standard fields like 'Date' and 'Message-ID', but this alone is not conclusive evidence of phishing. The body content is generic and does not contain urgent language, suspicious links, or brand impersonation. No attachments were found, and the DMARC policy is set to reject, which adds a layer of security.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,15,Last call: 9th CIVINEDU Conference 2025 🎉 organized by REDINE (Spain),CLEAN,85.0,2,REDINE | CIVINEDU Conference,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be legitimate, with no overt signs of phishing. The subject and body content are coherent and relevant to a known conference event. No suspicious links or attachments were found. However, the absence of SPF and DKIM authentication, along with missing standard headers like 'Date' and 'Message-ID', raises minor concerns. These issues alone do not strongly indicate phishing but suggest the email could benefit from improved security practices.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,16,Your USAA Checking/Savings Account Urgent Alert,MALICIOUS,90.0,8,USAA,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Mismatch between claimed brand (USAA) and sender domain (example.com) | Urgency in body text ('VIEW ATTACHMENT TO COMPLETE THE PROCESS'),"The email lacks standard headers ('Date' and 'Message-ID'), which is highly unusual and suspicious. The absence of SPF and DKIM authentication increases the risk of impersonation. The email claims to be from USAA but originates from 'example.com', a clear mismatch. The body text urges the recipient to 'VIEW ATTACHMENT TO COMPLETE THE PROCESS', which is a common phishing tactic to prompt immediate action without providing context. No attachments were found, but the instruction itself is suspicious.",Analysis completed successfully,,0
17,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,17,"Hurry, your special offer ends soon! ⏳",SUSPICIOUS,75.0,6,Macy*s,Urgency in subject line | Missing 'Date' header | Missing 'Message-ID' header | SPF check failed | DKIM check failed | No links provided to verify brand authenticity,"The email exhibits several suspicious elements, including a sense of urgency in the subject line ('Hurry, your special offer ends soon!'), missing standard headers ('Date' and 'Message-ID'), and failed SPF and DKIM authentication checks. Additionally, the email mentions 'Macy*s' but does not provide any links to verify the authenticity of the offer, which is unusual for promotional emails. The absence of attachments and links reduces the immediate risk, but the combination of these factors raises concerns about the email's legitimacy.",Analysis completed successfully,,0
18,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,18,Re: [spambayes-dev] SpamBayes core_server.py and related bits merged to CVS HEAD,CLEAN,95.0,0,,Missing 'Date' header | Missing 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate discussion thread related to SpamBayes development. No suspicious links, attachments, or phishing indicators were found. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. SPF and DKIM checks were not found, but DMARC policy is set to reject, which aligns with a legitimate domain configuration.",Analysis completed successfully,,0
19,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,19,UPS Update: Package Scheduled for Delivery,SUSPICIOUS,65.0,3,UPS,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com,"The email lacks standard headers ('Date' and 'Message-ID'), and SPF/DKIM authentication checks failed, which raises concerns. However, DMARC policy is set to reject, and no suspicious links or attachments were found. The email content appears to impersonate UPS, but no direct links to UPS domains were detected.",Analysis completed successfully,,0
20,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001881_001900/chunk_input.csv,20,Re: Regex issue with scoping in loops.,CLEAN,95.0,0,google.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate technical discussion thread, with no signs of phishing intent. The link provided matches the mentioned brand (google.com), and there are no attachments. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) were not found, but DMARC policy is set to reject, which aligns with the domain's security posture.",Analysis completed successfully,,0
