row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,1,Re: [opensuse] Intel 3945 Wireless Problem opensuse 10.3 - RESOLVED!,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion thread regarding wireless setup issues. No suspicious links, attachments, or phishing indicators were found. The absence of SPF and DKIM records is noted but does not inherently indicate phishing. The DMARC policy is set to reject, which is a standard security measure. Missing 'Date' and 'Message-ID' headers are unusual but not conclusive evidence of phishing.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,2,[Infected Attachment Removed] Unexpected sign-in attempt,CLEAN,70.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Body mentions infected attachment but none is present,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which raises minor concerns. However, the DMARC policy is set to 'reject' for the domain, indicating a secure configuration. The body text mentions an infected attachment but no actual attachment is present, suggesting a possible false alarm or outdated content. No suspicious links, typosquatting, or brand impersonation were detected.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,3,Your Apple ID was used to sign in to iMessage on an iPhone 6.,MALICIOUS,90.0,8,Apple,Link domain 'appleid.apple.comâ' suspected typosquatting of 'apple.com' | Mismatch between mentioned brand 'apple.com' and link domain 'appleid.apple.comâ' | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com,"The email exhibits multiple suspicious elements indicative of phishing. The link 'https://appleid.apple.comâ' appears to be typosquatting the legitimate 'apple.com' domain with a distance of 2, suggesting an attempt to deceive. The email mentions Apple but directs to a potentially unrelated or suspicious domain. Additionally, the email lacks standard headers ('Date' and 'Message-ID'), and authentication checks (SPF and DKIM) are not found, which are common red flags in phishing attempts.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,4,RE: Maintenance Services.,CLEAN,85.0,2,adobe.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not_found | DKIM check not_found,"The email lacks phishing indicators such as suspicious links, typosquatting, or malicious attachments. While SPF and DKIM checks are missing, DMARC policy is set to reject, which is a positive sign. The absence of standard headers like 'Date' and 'Message-ID' is unusual but not definitive evidence of phishing. The body content appears to be a routine maintenance notice without urgency or grammatical errors. No brand impersonation or malicious elements were detected.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,5,Set your sights on Saint Laurent’s latest arrivals,CLEAN,80.0,2,Saint Laurent | NET-A-PORTER,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which is unusual but not definitively malicious. The body content appears to be a legitimate promotional email for Saint Laurent and NET-A-PORTER, with no suspicious links or urgent language. No attachments were present, and no typosquatting or brand impersonation was detected. The DMARC policy is set to reject, which adds a layer of security.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,6,Din pakke ankommer mellom 16.05. og 20.05.,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a standard notification about a package delivery. No suspicious links, attachments, or urgent language were found. The absence of SPF and DKIM checks is noted, but the DMARC policy is set to reject, which adds some level of security. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,7,Last Call! Extra 18% OFF all orders*,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The body content appears to be a promotional message with no urgent language, poor grammar, or mismatched domains. No suspicious links, attachments, or brand impersonation were detected. The absence of phishing indicators suggests the email is likely clean.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,8,jose@monkey.org received a share document via Onedrive,SUSPICIOUS,85.0,7,OneDrive,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Link domain differs from mentioned brand (OneDrive) | Obfuscated URL structure in link | Missing 'Reply-To' address | Unsubscribe link from different domain,"The email exhibits multiple suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a suspicious link with an obfuscated URL. The link domain does not match the mentioned brand ('OneDrive'), and the URL structure is highly unusual. Additionally, the email lacks a 'Reply-To' address, and the unsubscribe link appears to be from a different domain. While no attachments were found, the combination of these factors strongly suggests a phishing attempt.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,9,Ends In 48 Hours...,SUSPICIOUS,65.0,3,Amazon,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text,"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, raising concerns about its legitimacy. The body text uses urgent language ('RIGHT NOW', 'once in a LIFETIME opportunity') and mentions Amazon, but no links are present to verify brand impersonation. While no attachments are found, the absence of authentication and suspicious header anomalies suggest potential phishing intent.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001781_001800/chunk_input.csv,10,Ultimate Shopping Event = an extra 25% off top brands,SUSPICIOUS,65.0,3,citibank.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Mentioned brand 'citibank.com' without verification links,"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which raises suspicion. The DMARC policy is set to reject, but the domain checked is 'example.com', which is not a known brand. The body mentions 'citibank.com' but no links are present to verify impersonation. The absence of attachments reduces immediate risk, but the combination of missing headers and failed authentication suggests potential phishing.",Analysis completed successfully,,0
