row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,1,Justin Trudeau and Doug Ford reach tentative deal worth billions more to save Stellantis EV battery plant,CLEAN,85.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF not_found | DKIM not_found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which raises minor concerns. However, the body content appears to be a legitimate news snippet without suspicious links, urgency, or grammatical errors. No attachments were present, and there is no evidence of brand impersonation or typosquatting.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,2,Re: [SAtalk] Re: patent on TMDA-like system,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate discussion thread regarding a patent, with no suspicious elements detected. The absence of SPF and DKIM records is noted but does not inherently indicate phishing. The DMARC policy is set to reject, which is a positive sign. The link provided points to a legitimate USPTO domain, and no attachments are present. Missing 'Date' and 'Message-ID' headers are unusual but not indicative of phishing in this context.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,3,=?UTF-8?B?W0FwcGxlISBBbGVydF0gTmV3IGFjY2VzcyBpbiB5b3VyIGFjY291bnQu?=,MALICIOUS,90.0,8,Apple,Mismatch From/Reply-To domains | Urgency in body text | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple suspicious indicators, including a subject line impersonating Apple, a mismatch between the sender domain and the brand mentioned (Apple), missing standard headers ('Date' and 'Message-ID'), and failed SPF and DKIM authentication checks. The body text contains poor grammar and urgency, urging the recipient to verify their Apple ID, which is a common phishing tactic. No attachments were found, but the overall context strongly suggests a phishing attempt.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,4,Announcing the Nikon Z 8 - The Ultimate Hybrid Camera,CLEAN,80.0,2,Nikon,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which raises minor concerns. However, the DMARC policy is set to 'reject' for the domain, indicating a legitimate sender. The body content appears to be a promotional message for Nikon products, with no suspicious links, urgency, or grammatical errors. No attachments were found, and there is no evidence of brand impersonation or typosquatting.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,5,[jose@monkey.org]Incoming mails on pending.,SUSPICIOUS,75.0,6,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM checks failed, indicating potential email spoofing. The body contains urgent language prompting immediate action ('click here to resolve this issue and upgrade'), a common phishing tactic. However, no malicious links or attachments were found, and the domain 'example.com' does not appear to impersonate a known brand.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,6,Usaa - Important Update,MALICIOUS,90.0,8,USAA,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text | Link domain example.com differs from mentioned brand USAA,"The email exhibits multiple phishing indicators: it lacks standard headers ('Date' and 'Message-ID'), fails SPF and DKIM authentication, and uses urgent language to pressure the recipient into updating their USAA profile. The email claims to be from USAA but originates from 'example.com', a domain unrelated to USAA, indicating brand impersonation. The body contains poor grammar and urgency, typical of phishing attempts.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,7,Your ADP account will expire soon!,SUSPICIOUS,80.0,7,ADP,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text | Link destination not specified | Domain 'example.com' differs from mentioned brand 'ADP',"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which are red flags. The body text contains urgent language urging immediate action ('Your ADP account will expire soon') and includes a clickable link without specifying the destination URL, which is suspicious. The domain 'example.com' does not match the brand 'ADP', raising concerns about potential brand impersonation.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,8,Tárhelypark - Közelgő domain meghosszabbítás,SUSPICIOUS,65.0,3,Tárhelypark,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | DMARC policy set to 'reject' for domain 'example.com' | Link domain 'tarhelypark.hu' could not be verified due to VT API error | Urgency in body text,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM authentication checks failed, indicating potential email spoofing. The DMARC policy is set to 'reject', but the domain checked is 'example.com', which does not match the sender's domain. The link provided leads to 'tarhelypark.hu', but its legitimacy cannot be verified due to a VirusTotal API error. The email content urges immediate action to renew a domain, which could be a tactic to induce urgency. However, no malicious attachments or typosquatting were detected.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,9,Activez votre compte « Le Monde » avant sa suppression,SUSPICIOUS,70.0,3,Le Monde,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks failed, which raises suspicion. The link domain 'secure.lemonde.fr' appears legitimate but lacks VT analysis confirmation. The email uses urgency to prompt action, a common phishing tactic, but no overtly malicious elements were found.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001921_001940/chunk_input.csv,10,Re: [opensuse] installation via IPv6,CLEAN,95.0,0,openSUSE,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion related to openSUSE installation via IPv6. No suspicious elements such as phishing links, malicious attachments, or urgent language were found. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured to reject, which is a positive indicator. The email lacks standard headers like 'Date' and 'Message-ID', but this alone does not indicate phishing.",Analysis completed successfully,,0
