Subject,Body,label,data_source
Urgent: Account Deactivation Notification,"Dear Maya Patel,

We are writing to inform you that your account has been temporarily deactivated due to inactivity. We understand the inconvenience this may cause and want to assure you that we are committed to resolving this matter as soon as possible.

To prevent permanent closure of your account, we require immediate action from you. Please take the following steps:

1. Log in to your account to verify your credentials and confirm your identity.
2. Update any outdated or missing information, including your contact details and payment method.
3. Review and agree to our updated terms and conditions.

To reactivate your account, please follow these steps within the next 48 hours:

- Click on the following link to access your account: https://example.com/terms
- Complete the required updates and confirm your agreement to our terms and conditions.

If you are unable to access your account or require assistance, please contact our customer support team at support@securebanking.com or 1-800-123-4568. We are available to help you Monday through Friday, 9:00 AM to 5:00 PM Eastern Standard Time.

 Failure to take the necessary actions within the specified timeframe may result in permanent closure of your account. We appreciate your prompt attention to this matter and look forward to resolving this issue.

If you have any questions or concerns, please do not hesitate to contact us.

Thank you for your cooperation.

Best regards,

David Kim
Customer Support Team",1,S8-fill-bracket-full:llama
,"Dear valued user,

We have detected that your account is currently inactive. To avoid suspension and ensure uninterrupted service, we kindly request that you verify your account information as soon as possible.

To verify your account, please log in to your account and follow the prompts to complete the verification process. If you have any issues or concerns, please don't hesitate to reach out to our support team for assistance.

Thank you for your prompt attention to this matter. We appreciate your cooperation and look forward to continuing to serve you.

Best regards, Green Bank",1,S8-fill-bracket-full:llama
Important Account Notification,"**Important Account Notification**

Dear Emily Chen,

We have placed your account on hold due to some discrepancies in our system. To resolve this issue and prevent any disruption to your services, we require your urgent attention.

Please verify your account information by clicking on the following link: https://example.com/verify-account

If you encounter any issues or have questions, please don't hesitate to contact our support team at support@novatech.com or 1-800-NOVATECH.

**Verification Requirements:**

- Update your account details to match the information on file
- Confirm your account ownership and identity

**Action Required:**

- Complete the verification process within the next 48 hours to avoid account suspension
- Failure to verify your account may result in the permanent closure of your account

We appreciate your prompt attention to this matter and look forward to resolving this issue.

Best regards,
ABC Corporation",1,S8-fill-bracket-full:llama
URGENT NOTIFICATION,"**URGENT NOTIFICATION**

**Client Name:** Jane Doe
**CPF Number:** 12345678901

Dear Emily Chen,

We have been made aware of outstanding tax obligations associated with your CPF. As a result, your CPF may be suspended in accordance with the relevant tax laws and regulations.

**Immediate Action Required:**

To avoid any disruption to your CPF, we strongly advise you to settle your outstanding tax obligations immediately. Please take the following steps:

1.  Review your tax account and identify the outstanding amounts.
2.  Make the necessary payments to settle the outstanding tax liabilities.
3.  Confirm payment receipt with the relevant tax authorities.

 Failure to settle your outstanding tax obligations may result in the suspension of your CPF. We recommend that you take prompt action to avoid any potential disruptions.

If you have any questions or concerns, please do not hesitate to contact us. We are here to assist you.

**Time-Sensitive:**

Please note that this notification is time-sensitive, and we urge you to take immediate action to settle your outstanding tax obligations.

Sincerely,

Ava Martin
Credit Card Solutions",1,S8-fill-bracket-full:llama
CRITICAL ALERT: CPF SUSPENSION IMMINENT,"**CRITICAL ALERT: CPF SUSPENSION IMMINENT**

Dear Emily Chen,

This is a formal notification that your CPF account is at risk of suspension due to non-compliance with tax obligations. As per our records, you have outstanding tax liabilities that require immediate attention.

**IMMEDIATE ACTION REQUIRED**

To avoid suspension, please take the following steps:

1. Log in to your CPF account to review your tax obligations and outstanding liabilities.
2. Make a payment to settle your tax debt in full.
3. Provide proof of payment to our office via email or mail.

 Failure to resolve this matter within the next 7 days will result in the suspension of your CPF account. This may impact your ability to access your funds, make transactions, or receive payments.

**CONSEQUENCES OF SUSPENSION**

Suspension of your CPF account will result in:

* Inability to access your funds
* Restrictions on making transactions
* Potential impact on credit score
* Additional fees and charges

**CONTACT US**

If you have any questions or concerns, please do not hesitate to contact our office at 1-800-123-4567 or customer.service@greenbank.com. We are here to assist you in resolving this matter.

**TIME-SENSITIVE**

Please take immediate action to avoid suspension. We recommend reviewing your tax obligations and making a payment as soon as possible.

Sincerely,

David Kim
CPF Support Team",1,S8-fill-bracket-full:llama
Urgent: Resolving Unresolved Tax Issues to Prevent CPF Suspension,"Dear Evelyn Brooks,

Re: CPF Account: 123456789012

We have been made aware of unresolved tax issues associated with your CPF account, 987654321098. As a result, your account is at risk of suspension if these issues are not addressed promptly.

To prevent any disruptions to your CPF services, we kindly request that you take immediate action to resolve the outstanding tax matters. This may involve providing additional documentation or information to the relevant tax authorities.

Please be aware that failure to resolve these issues may lead to:

* Suspension of your CPF account
* Inability to withdraw funds or make transactions
* Potential penalties or fines

We recommend that you contact the tax authorities directly to confirm the required steps to resolve the outstanding tax issues. You can also reach out to our team for guidance and support.

To avoid any disruptions, we recommend that you take the following actions:

1. Contact the tax authorities to confirm the outstanding tax issues and the required documentation.
2. Provide the necessary documentation and information to the tax authorities.
3. Confirm with the tax authorities that the issues have been resolved.

If you have any questions or concerns, please do not hesitate to contact us. We are here to assist you and ensure that your CPF account remains active.

Thank you for your prompt attention to this matter.

Sincerely,

David Kim",1,S8-fill-bracket-full:llama
Resent Invoice for Your Order,"Dear Maya Patel,

We apologize for the inconvenience, but our records indicate that your original invoice for your order SHPS-004567 was not successfully delivered to you. We are resending the invoice for your reference.

Please find the resent invoice attached to this email. If you have any questions or concerns, please do not hesitate to contact us.

Thank you for your patience and understanding.

Best regards,
David Kim",0,S8-fill-bracket-full:llama
,"Dear Emily Chen,

I am writing to inform you that your invoice for INV2023-001 was not received by us. As a result, we are resending the invoice for your records.

Please find the invoice attached to this email. If you have already paid the invoice, please disregard this notification. However, if you have any questions or concerns regarding the payment, please do not hesitate to contact us at support@creditcardsolutions.com.

We appreciate your prompt attention to this matter, and we look forward to hearing from you soon.

Thank you for your cooperation.

Best regards,
David Kim",0,S8-fill-bracket-full:llama
,"Dear Lily Tran,

We have been informed that your recent invoice may not have been received. To ensure you have access to the necessary information, we will be re-sending the invoice to you shortly. If you have any questions or concerns, please do not hesitate to contact us.

Thank you for your patience and understanding.

Best regards,
Pacific Bank",0,S8-fill-bracket-full:llama
Important Update: Enhanced Security Measures for Your Account,"Dear Emily Chen,

We hope this email finds you well. As part of our ongoing efforts to provide a secure and reliable banking experience, we are writing to inform you of an important update to our security protocols.

Starting immediately, we will be implementing enhanced security measures to further protect your account information. These changes include:

*   Additional verification steps for online transactions
*   Enhanced encryption for sensitive data
*   Improved monitoring for suspicious activity

These updates are designed to provide an additional layer of protection for your account and prevent unauthorized access. You will not need to take any action to implement these changes, as they will be automatically applied to your account.

If you have any questions or concerns regarding these updates, please do not hesitate to contact our dedicated customer support team at support@novatech.com or 1-800-NOVATECH. We are always here to help.

Thank you for your continued trust in our bank, and we look forward to serving you for years to come.

Best regards,

Secure Bank Customer Support Team",1,S8-fill-bracket-full:llama
