row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,1,Father’s Day is coming up! How will you say thanks?,CLEAN,80.0,2,Macy*s,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks failed. However, DMARC policy is set to reject, which is a positive sign. No suspicious links or attachments were found. The email mentions 'Macy*s' but does not impersonate it directly. The absence of phishing indicators like urgency, typosquatting, or malicious content suggests the email is likely clean.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,2,"American Express: Urgent message, Please read! E9fe5EdIF",MALICIOUS,95.0,9,American Express,Urgency in subject line | Link domain 'nofyerushalaim.com' differs from mentioned brand 'American Express' | SPF check failed | DKIM check failed | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple strong indicators of phishing: the subject line uses urgent language, the link domain 'nofyerushalaim.com' is suspicious and does not match the legitimate American Express domain, and the email lacks standard headers like 'Date' and 'Message-ID'. Additionally, SPF and DKIM authentication checks failed, and the DMARC policy is set to reject, further raising suspicion. The email body impersonates American Express, a common phishing tactic.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,3,ご不在連絡票に記載されている！Web再配達受付サービス！,SUSPICIOUS,80.0,7,佐川急便 (Sagawa Express),Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text | Mismatch between sender domain and mentioned brand | Missing 'Reply-To' header,"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which are red flags. The body contains urgent language and a link for re-delivery, potentially impersonating '佐川急便' (Sagawa Express). The absence of a 'Reply-To' header and the mismatch between the sender domain ('example.com') and the brand mentioned in the body further increase suspicion. However, no malicious attachments or typosquatting links were detected.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,4,let's do 15% off,CLEAN,80.0,2,REVOLVE,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not_found | DKIM check not_found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks failed, which raises minor concerns. However, the body content appears legitimate, promoting a discount for a known brand (REVOLVE) without suspicious links or typosquatting. No attachments were found, and the DMARC policy is correctly configured.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,5,Cash Advance Request Rejected,SUSPICIOUS,80.0,7,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text ('Your cards has been blocked'),"The email lacks standard headers ('Date', 'Message-ID'), which is unusual for legitimate communications. The SPF and DKIM checks failed, indicating potential email spoofing. The body contains urgent language ('Your cards has been blocked') and directs the recipient to sign into their account, which is a common phishing tactic. However, no suspicious links or attachments were found, and the DMARC policy is set to reject, which adds some legitimacy.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,6,Keep the internet in your pocket,CLEAN,70.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found),"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks failed, which is suspicious. However, the body content appears promotional and does not contain urgent language, poor grammar, or mismatched domains. No attachments or links were found, reducing the risk. The DMARC policy is set to 'reject', which adds some legitimacy to the sender domain.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,7,[UAI] CFP: Constraint Solving & Programming at 20th Annual ACM Symposium on Applied Computing,CLEAN,85.0,2,,SPF check not found | DKIM check not found | Link domain 'cs.ucc.ie' may be typosquatting known brand 'ups.com' (distance: 2),"The email appears to be a legitimate call for papers for an academic conference. No phishing indicators such as urgency, poor grammar, or brand impersonation were found. The absence of SPF and DKIM checks is noted but not conclusive evidence of phishing. One link may resemble a known brand ('ups.com') but is likely a coincidence given the academic context. No attachments were present.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,8,Alberta voters endorse a move further to the right,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be legitimate based on the provided analysis. The subject and body content are coherent and relevant to the sender's domain. No suspicious links, attachments, or urgent language were detected. While SPF and DKIM checks were not found, the DMARC policy is present and set to reject, which is a positive indicator. Missing standard headers like 'Date' and 'Message-ID' are noted but do not significantly impact the overall legitimacy.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,9,Re: [opensuse] openSUSE and faxes,CLEAN,95.0,0,openSUSE,Missing 'Date' header | Missing 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate discussion thread related to openSUSE and faxes. No suspicious links, attachments, or phishing indicators were found. The absence of SPF and DKIM records is noted but does not inherently indicate phishing, especially given the technical nature of the email content. The DMARC policy is correctly configured for the domain. Missing 'Date' and 'Message-ID' headers are unusual but not conclusive evidence of phishing.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,10,"You Have Some Pending Mails, RESOLVE NOW",SUSPICIOUS,85.0,7,Email Security Team,"Urgency in body text ('RESOLVE NOW', 'VERIFY NOW') | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com","The email exhibits multiple suspicious elements: urgency in the body text ('RESOLVE NOW', 'VERIFY NOW'), lack of standard headers ('Date', 'Message-ID'), and failed SPF and DKIM authentication checks. The absence of attachments reduces risk, but the overall structure and content suggest a potential phishing attempt.",Analysis completed successfully,,0
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,11,Card Blocked,SUSPICIOUS,85.0,8,NavyFederal Online,"Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text ('card blocked', 'account security is outdated') | Generic brand impersonation ('NavyFederal Online')","The email lacks standard headers ('Date' and 'Message-ID'), and authentication checks (SPF and DKIM) are missing, raising concerns. The body contains urgent language ('card blocked', 'account security is outdated') and prompts the recipient to log in via a link, which is a common phishing tactic. The domain 'example.com' does not match any known financial institution, and the email impersonates a generic 'NavyFederal Online' brand without specific branding details.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,12,"Mini Phone X: Compact design, comprehensive functionality.",CLEAN,95.0,1,Mini Phone X,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate promotional message for a product called 'Mini Phone X'. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is noted, but the DMARC policy is set to 'reject', which is a strong security measure. Missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious. The content is coherent and does not exhibit signs of phishing.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,13,jose@monkey.org warning delivery notification,MALICIOUS,90.0,8,,Urgency in body text | Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | DMARC policy set to reject for domain example.com,"The email exhibits multiple phishing indicators: the subject line creates urgency with a 'warning delivery notification', the body contains urgent language and a request to click a link to prevent account closure, and there is a lack of standard headers like 'Date' and 'Message-ID'. Additionally, SPF and DKIM checks failed, and the DMARC policy is set to reject, which is unusual for legitimate emails. The email also impersonates a security team without specifying a brand, further increasing suspicion.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,14,Welcome to LoopNet – Important Account Information,CLEAN,80.0,2,LoopNet,SPF check not found | DKIM check not found | Missing 'Date' header | Missing 'Message-ID' header,"The email appears to be a legitimate welcome message from LoopNet, a known commercial real estate platform. The body content is consistent with typical onboarding emails, and no suspicious links or attachments were found. While SPF and DKIM checks were not found, the DMARC policy is set to 'reject' for the domain, which is a positive indicator. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive signs of phishing.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,15,Your mailbox is almost full jose@monkey.org,SUSPICIOUS,85.0,7,Mail Administrator,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text | Suspicious link ('Click here') without clear destination,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual for legitimate communications. The SPF and DKIM checks failed, indicating potential email spoofing. The body contains urgent language encouraging immediate action ('Upgrade Disk-space to avoid any interruption') and a suspicious link ('Click here') without a clear destination URL. The email impersonates a mail administrator, which is a common phishing tactic.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002701_002720/chunk_input.csv,16,Payment-Confirmation; Invoice-No# 430078 387.51 USD,SUSPICIOUS,75.0,6,GeekSquad | GeekTech-Solutions,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Domain 'example.com' does not match mentioned brands 'GeekSquad' and 'GeekTech-Solutions',"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM checks failed, indicating potential email spoofing. The body mentions 'GeekSquad' and 'GeekTech-Solutions,' but the domain 'example.com' does not match these brands, suggesting possible brand impersonation. The email also includes a phone number and payment details, which could be used to deceive recipients into believing it is legitimate.",Analysis completed successfully,,0
