row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,1,[DHL Notification] Courier Update!,SUSPICIOUS,85.0,7,DHL,"Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text | Poor grammar ('Fell free', 'delivry')","The email exhibits multiple suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and poor grammar ('Fell free', 'delivry'). The email impersonates DHL but lacks links to verify domain authenticity. The urgency in the body text and request to download an attachment (though none found) further raise concerns.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,2,There’s a new Death in a Small Town story online now,CLEAN,90.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be clean with no clear signs of phishing. The subject and body text are related to a news story and do not contain urgent language, poor grammar, or requests for sensitive information. No suspicious links or attachments were found. While SPF and DKIM checks were not found, DMARC policy is set to reject, which is a positive sign. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,3,=?UTF-8?B?UGF5UGFsIGNhc2XCoGlkIG5lZWQgeW91ciBhY3Rpb24g?=,SUSPICIOUS,75.0,6,PayPal,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Brand impersonation of PayPal | Urgency in body text | Suspicious key provided for non-existent PDF file,"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which are red flags. The body text impersonates PayPal, urging immediate action and providing a suspicious key for a non-existent PDF file. However, there are no links or attachments to analyze further.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,4,Welcome to the Star’s Damien Cox Alerts,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Repetitive non-standard characters in body text,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks are not found, which is suspicious. However, the DMARC policy is set to reject, which adds some legitimacy. The body contains repetitive non-standard characters but no phishing-specific content or links. No attachments are present. Overall, the email appears clean despite minor anomalies.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,5,Weird Stories from NBC11.com,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be clean with no significant indicators of phishing. The headers lack standard fields like 'Date' and 'Message-ID', but this alone does not indicate malicious intent. Authentication checks (SPF, DKIM) are not found, but DMARC policy is correctly configured to reject. The body content is a plain text snippet from a news article, showing no urgency, poor grammar, or suspicious links. No attachments are present, and there is no evidence of brand impersonation or typosquatting.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,6,"American Express: New Message, Please read 8ubxhQCcP",MALICIOUS,95.0,9,American Express,Mismatch From/Reply-To domains | Urgency in body text | Link domain profkon.co.za differs from mentioned brand American Express | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header | Link domain suspected typosquatting of American Express,"The email exhibits multiple strong indicators of phishing: the subject line impersonates American Express, the body contains urgent language and a suspicious link with a mismatched domain (profkon.co.za instead of americanexpress.com), and the email lacks standard headers like 'Date' and 'Message-ID'. Additionally, SPF and DKIM authentication checks failed, and the DMARC policy is set to reject, further raising suspicion. The link's domain is unrelated to American Express, strongly suggesting typosquatting or brand impersonation.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,7,Today's Business Headlines,CLEAN,95.0,1,facebook.com | instagram.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF not_found | DKIM not_found,"The email appears to be a legitimate business newsletter with no suspicious elements detected. The body content is coherent and relevant to the subject line. No links or attachments were found, and the mentioned brands (facebook.com, instagram.com) are not indicative of impersonation. Authentication checks (SPF, DKIM) are missing, but DMARC policy is present and set to reject, which is a positive indicator. Missing standard headers ('Date', 'Message-ID') are noted but not inherently suspicious in this context.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,8,Don’t forget: you’ve got 10% off your first purchase,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which raises minor concerns. However, DMARC policy is set to reject, indicating some level of domain authentication. The body text does not contain suspicious links, urgent language, or grammatical errors. No attachments were found, and there is no evidence of brand impersonation or typosquatting.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,9,There’s a new Shinan Govani column online now,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be legitimate. No suspicious links, attachments, or urgent language were found. The body content is coherent and relevant to the subject. Missing standard headers like 'Date' and 'Message-ID' are noted but do not indicate phishing. SPF and DKIM checks were not found, but DMARC policy is set to reject, which is a positive sign.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002481_002500/chunk_input.csv,10,Re: [ILUG] adsl router modem combo,CLEAN,95.0,0,,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate discussion about routers and does not exhibit typical phishing indicators. No suspicious links, attachments, or urgent language were found. The absence of SPF and DKIM checks is noted, but the DMARC policy is set to reject, which adds some credibility. The email content is coherent and relevant to the subject line.",Analysis completed successfully,,0
