row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,1,llm_guard_000901_001000_chunk_input,,1,S8-fill-bracket-full:llama,340,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,2,llm_guard_000901_001000_chunk_input,New Query on Active Listing: [Listing Title],1,S8-fill-bracket-full:llama,769,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,3,llm_guard_000901_001000_chunk_input,Securely Responding to Item Listing Queries on Our Online Auction Site,1,S8-fill-bracket-full:llama,1553,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,4,llm_guard_000901_001000_chunk_input,Request for Purchase Order Approval,0,S8-fill-bracket-full:llama,733,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,5,llm_guard_000901_001000_chunk_input,Request for Approval of Equipment Rental Purchase Order,0,S8-fill-bracket-full:llama,559,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,6,llm_guard_000901_001000_chunk_input,Urgent Purchase Order Authorization - Global Supply Chain Partners,0,S8-fill-bracket-full:llama,860,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,7,llm_guard_000901_001000_chunk_input,Get Ready to Win Big with Our Exclusive Welcome Bonus!,1,S8-fill-bracket-full:llama,1573,False,2,ban_substrings | sensitive,True,-1.0,False,1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,8,llm_guard_000901_001000_chunk_input,Exclusive Welcome Bonus - Limited Time Offer,1,S8-fill-bracket-full:llama,1446,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,9,llm_guard_000901_001000_chunk_input,Unlock Exclusive Offers and Start Winning Big Today!,1,S8-fill-bracket-full:llama,1951,False,2,ban_substrings | sensitive,True,-0.7,False,1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000901_001000/chunk_input.csv,10,llm_guard_000901_001000_chunk_input,Package Awaiting Confirmation for Delivery,1,S8-fill-bracket-full:llama,1249,True,0,,True,-1.0,True,-1.0,True,-1.0
