row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,1,llm_guard_002101_002200_chunk_input,Incident of Unauthorized Access to Records,0,tobiasbuek,578,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,2,llm_guard_002101_002200_chunk_input,Ad Campaign Metrics Problem,0,tobiasbuek,329,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,3,llm_guard_002101_002200_chunk_input,Reported Problem with Data Access,0,tobiasbuek,164,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,4,llm_guard_002101_002200_chunk_input,Report of Incident to Support Department,0,tobiasbuek,373,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,5,llm_guard_002101_002200_chunk_input,Join the PancakeSwap Airdrop Now,1,phishing_pot,694,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,6,llm_guard_002101_002200_chunk_input,"phishing@pot, Looking for a permanent solution to clogged gutters? Special Gutter Guard offer - 20% off plus financing that best fits you!",1,phishing_pot,4074,False,1,malicious_urls,False,0.6,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,7,llm_guard_002101_002200_chunk_input,Details on Task Management and Team Collaboration Features,0,tobiasbuek,348,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,8,llm_guard_002101_002200_chunk_input,Project Management,0,tobiasbuek,106,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,9,llm_guard_002101_002200_chunk_input,MoneyBookers.com:Money Received New Update',1,phishyai-phishing,1147,False,1,ban_substrings,True,-1.0,False,1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,10,llm_guard_002101_002200_chunk_input,the TOP dresses of the season,1,phishpuzzer,1601,False,1,sensitive,True,-1.0,True,-1.0,False,0.2
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,11,llm_guard_002101_002200_chunk_input,Request for Strengthened Security Measures for Medical Data in Hospital Systems,0,tobiasbuek,217,True,0,,True,-1.0,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,12,llm_guard_002101_002200_chunk_input,Reported Issue with Investment Data Analytics Tools,0,tobiasbuek,782,True,0,,True,-1.0,True,-1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,13,llm_guard_002101_002200_chunk_input,Borekair Job Offer,1,cmu-archived-phish,361,False,1,sensitive,True,-0.7,True,-1.0,False,0.5
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,14,llm_guard_002101_002200_chunk_input,Research Assistant Opportunity at CMU,1,cmu-archived-phish,392,True,0,,True,-0.7,True,-1.0,True,-1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,15,llm_guard_002101_002200_chunk_input,Support Request: MySQL Integration with BigCommerce,0,tobiasbuek,654,True,0,,True,-1.0,True,-1.0,True,-1.0
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,16,llm_guard_002101_002200_chunk_input,Support for Malwarebytes SaaS Integration,0,tobiasbuek,248,True,0,,True,-1.0,True,-1.0,True,-1.0
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,17,llm_guard_002101_002200_chunk_input,Preparing for the Next Generation of Security,1,phishing_pot,5348,False,1,malicious_urls,False,0.4,True,-1.0,True,-1.0
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,18,llm_guard_002101_002200_chunk_input,Security Protocols for Healthcare Data Management,0,tobiasbuek,167,True,0,,True,-1.0,True,-1.0,True,-1.0
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002101_002200/chunk_input.csv,19,llm_guard_002101_002200_chunk_input,Regarding Malfunction in Investment Optimization Software,0,tobiasbuek,1181,True,0,,True,-1.0,True,-1.0,True,-1.0
