row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,1,llm_guard_000501_000600_chunk_input,Please visit our security center immediately.,1,phishpuzzer,1263,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,2,llm_guard_000501_000600_chunk_input,Urgent-Email Password Update!!!,1,nazario,381,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,3,llm_guard_000501_000600_chunk_input,Missing Investment Information,0,tobiasbuek,47,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,4,llm_guard_000501_000600_chunk_input,Jetzt haben Sie die Chance einen ���500 Netto-Guitschein zugewinnen!,1,phishing_pot,6811,False,1,malicious_urls,False,0.4,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,5,llm_guard_000501_000600_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,12042,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,6,llm_guard_000501_000600_chunk_input,Approval needed: Special pricing,0,uberjugaad,182,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,7,llm_guard_000501_000600_chunk_input,Ontdek hoeveel u kunt besparen met de Gemeentechecker!,1,phishing_pot,12056,False,2,malicious_urls | sensitive,False,0.3,True,-1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,8,llm_guard_000501_000600_chunk_input,Monkey Final warning : Password Expired Notice,1,nazario,162,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,9,llm_guard_000501_000600_chunk_input,"PO Approval Required: €50,050",0,uberjugaad,190,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000501_000600/chunk_input.csv,10,llm_guard_000501_000600_chunk_input,"Aviso, Mercadoria Retida.",1,phishing_pot,6542,False,1,sensitive,True,-0.7,True,-1.0,False,0.8
