subject,body,label,model_prediction,model_score,model_reason,raw_response
Concern Regarding Data Analytics Tool Malfunction,To the support team. Please review the following detailed issue: Event: The data analytics tools are not producing reports. Possible reason: software compatibility could be the issue. Actions taken: Systems were restarted and software updates were checked.,0,0,2,Legitimate email with proper formatting and no suspicious links or attachments.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with proper formatting and no suspicious links or attachments."",
  ""score"": 2
}"
������������������������ ���������������� �������� ���������������� �������������������� ������������ �������� ���������������� ���������������������������� ����������������,"<!doctype html>
<html>
<head>
<meta charset=""utf-8"">
<title>Untitled Document</title>
</head>

<body>
<p>Looking younger was once thought to be a luxury that only women who had access to plastic surgery and costly professional treatments could enjoy.</p>
<p>So while the rich and famous stayed &lsquo;ageless&rsquo; — the rest of us just learned to accept our lines, wrinkles, and sagging skin as an inevitable part of life.</p>
<p>But now, a game-changing discovery is finally leveling the playing field, as more and more women learn to<strong> fight back against their body&rsquo;s &ldquo;aging switch.&rdquo;</strong></p>
<p>Yes, you read that right. According to experts, <strong>not only is it possible to slow down the appearance of aging — it turns out, most women can easily do it themselves.</strong></p>
<p>That&rsquo;s why the latest anti-aging trend isn&rsquo;t plastic surgery or expensive creams, but a simple daily ritual that takes less than a minute to perform.</p>
<p>(In fact, if you&rsquo;ve noticed one of your friends looking suspiciously more youthful and rejuvenated in recent months — there&rsquo;s a good chance they&rsquo;re already doing it at home.)</p>
<p>But what makes this approach so effective, and >how does it work? </p>
<p>Well, even though the technique itself was relatively unknown until recent years, the wheels were set in motion many years ago — when scientists first began studying a hormone called DHT.</p>
<p>You see, DHT molecules occur naturally inside the body. But as their production increases over time — tell-tale signs of aging, such as thinning hair, loose skin, and wrinkles, usually aren&rsquo;t far behind.</p>
<p>(Meaning: it&rsquo;s not so much our age that determines our appearance, as it is the presence of this one hormone.)</p>
<p>Now, at the time, this discovery was pretty groundbreaking. After all, theoretically, it meant that visible aging could be stopped by simply blocking the body&rsquo;s production of DHT.</p>
<p>The only problem? For a long time, no one really knew <em>how</em> to help the body do this — at least not without medical intervention.</p>
<p>But then, a plastic surgeon in California uncovered something <em>truly</em> shocking: women can actually help their bodies reduce the effects of this skin-aging hormone <em>naturally.</em></p>
<p>Moreover, he figured out a sneaky trick for doing this without any professional treatments, creams, or lifestyle changes.</p>
<p>His <b><a href=""https://t.co/YEyQmv5k2H"">do-it-yourself tutorial</b></a> has already been viewed, shared, and tested by thousands of women worldwide — and for the most part, the transformations they report are quite extraordinary.</p>
<p>(The most common effects women seem to notice are firmer-feeling skin and fewer wrinkles, however, some have also reported thicker-looking hair and increased energy as well.)</p>
<p>That said, everyone&rsquo;s body reacts differently, so your results may depend on a variety of factors — and you will need to repeat the ritual <em>daily</em> in order to see its full effect.</p>
<p>However, if you&rsquo;re interested in looking significantly younger without the cost and hassle of seeing a professional, this science-backed &ldquo;shortcut&rdquo; is certainly worth trying at home.</p>
<p><b><a href=""https://t.co/YEyQmv5k2H"">Watch the video below to see how it's done.</a></p></b>
<p> <a href=""https://t.co/YEyQmv5k2H""><img border=""0"" src=""https://h.top4top.io/p_3048chzdt1.png""> </p>
<p><a href=""https://t.co/YEyQmv5k2H""><b>Watch The Presentation >></b></a> </p>
</a>
<br><br>
<table>
<tr>
<img src=""http://104.219.248.205/track/3imlOF4178notv67pwzkdswhot308VZUJRNOLVJNHRRL707RDMB1231433z9"" width=""1"" height=""1"">
<img src=""//104.219.248.205/track/3JZoth4178Ydwi67bojlvizezq308EZNYQKFRDKFKAPB707RNVW1231433S9"" width=""1"" height=""1"">
</tr>
<tr>
<td height=""56"" align=""center"" valign=""top"" style=""font-family: 'Roboto', Verdana, Arial, sans-serif; font-size: 12px; line-height: 18px; color: #797979;"">
If you no longer wish to receive these emails, you may unsubscribe by clicking <a href=""https://t.co/DCP8ujPzjL"">here</a> or by writing to 9901 Brodie Lane Ste 160 Austin, TX 78748
</td>
</tr>
</table>

</body>
</html>",1,1,8,"Suspicious email with a potential malware link, tracking images, and a lack of sender authenticity.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a potential malware link, tracking images, and a lack of sender authenticity."",
  ""score"": 8
}"
Gratis Spins Wachten op je!,"<html lang=""en"" xmlns:o=""urn:schemas-microsoft-com:office:office"" xmlns:v=""urn:schemas-microsoft-com:vml""><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""></head>
<body style=""background-color: #ffffff; margin: 0; padding: 0; -webkit-text-size-adjust: none; text-size-adjust: none;"">
<title></title>

<meta content=""width=device-width, initial-scale=1.0"" name=""viewport"">
<!--[if mso]><xml><o:OfficeDocumentSettings><o:PixelsPerInch>96</o:PixelsPerInch><o:AllowPNG/></o:OfficeDocumentSettings></xml><![endif]-->
<style>
* {
box-sizing: border-box;
}

body {
margin: 0;
padding: 0;
}

a[x-apple-data-detectors] {
color: inherit !important;
text-decoration: inherit !important;
}

#MessageViewBody a {
color: inherit;
text-decoration: none;
}

p {
line-height: inherit
}

.desktop_hide,
.desktop_hide table {
mso-hide: all;
display: none;
max-height: 0px;
overflow: hidden;
}

.image_block img+div {
display: none;
}

@media (max-width:620px) {

.row-4 .column-2 .block-4.button_block .alignment a,
.row-4 .column-2 .block-4.button_block .alignment div,
.row-5 .column-2 .block-4.button_block .alignment a,
.row-5 .column-2 .block-4.button_block .alignment div {
display: inline-block !important;
}

.image_block img.big,
.row-content {
width: 100% !important;
}

.mobile_hide {
display: none;
}

.stack .column {
width: 100%;
display: block;
}

.mobile_hide {
min-height: 0;
max-height: 0;
max-width: 0;
overflow: hidden;
font-size: 0px;
}

.desktop_hide,
.desktop_hide table {
display: table !important;
max-height: none !important;
}

.row-4 .column-2 .block-4.button_block a span,
.row-4 .column-2 .block-4.button_block div,
.row-4 .column-2 .block-4.button_block div span,
.row-5 .column-2 .block-4.button_block a span,
.row-5 .column-2 .block-4.button_block div,
.row-5 .column-2 .block-4.button_block div span {
line-height: 2 !important;
}

.row-4 .column-2 .block-4.button_block .alignment,
.row-5 .column-2 .block-4.button_block .alignment {
text-align: center !important;
}

.row-5 .column-2 .block-4.button_block td.pad {
padding: 10px !important;
}
}

</style>
<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""nl-container"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; background-color: #ffffff;"" width=""100%"">
<tbody>
<tr>
<td>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""row row-1"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; background-color: #e2e2e2;"" width=""100%"">
<tbody>
<tr>
<td>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""row-content stack"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; background-color: #000000; color: #000000; width: 600px;"" width=""600"">
<tbody>
<tr>
<td class=""column column-1"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; font-weight: 400; text-align: left; padding-bottom: 5px; padding-top: 5px; vertical-align: top; border-top: 0px; border-right: 0px; border-bottom: 0px; border-left: 0px;"" width=""100%"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""image_block block-1"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt;"" width=""100%"">
<tbody>
<tr>
<td class=""pad"" style=""width:100%;padding-right:0px;padding-left:0px;"">
<div align=""center"" class=""alignment"" style=""line-height:10px"">
<a href=""https://click.e.lifelattice.ru.com/U3R1bmV1UXJzTG1tcmczbThoK2xTczQ5QUF2Tk50TmRRYlVUdkZoWGpMRXRDK1B4bkRTZFYyR1VGNWxmYXQ0RUdwcFdNRUZ1ZytFUG56QklSNWtMZmhnK0diYm83S1RvcmlaaXNwT2JPNlU9"" style=""outline:none"" tabindex=""-1"" target=""_blank""><img alt=""SUPERB.BET"" src=""https://click.e.lifelattice.ru.com/26f251065a1d599.png"" style=""display: block; height: auto; border: 0; width: 240px; max-width: 100%;"" title=""I'm an image"" width=""240""></a>
</div> </td>
</tr>
</tbody>
</table> </td>
</tr>
</tbody>
</table> </td>
</tr>
</tbody>
</table>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""row row-2"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; background-color: #e2e2e2;"" width=""100%"">
<tbody>
<tr>
<td>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""row-content stack"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; background-color: #ffffff; color: #000000; width: 600px;"" width=""600"">
<tbody>
<tr>
<td class=""column column-1"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; font-weight: 400; text-align: left; padding-bottom: 5px; padding-top: 5px; vertical-align: top; border-top: 0px; border-right: 0px; border-bottom: 0px; border-left: 0px;"" width=""100%"">
<table border=""0"" cellpadding=""10"" cellspacing=""0"" class=""text_block block-1"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; word-break: break-word;"" width=""100%"">
<tbody>
<tr>
<td class=""pad"">
<div style=""font-family: sans-serif"">
<div class="""" style=""font-size: 12px; font-family: Arial, Helvetica, sans-serif; mso-line-height-alt: 14.399999999999999px; color: #000000; line-height: 1.2;"">
<p style=""margin: 0; font-size: 16px; text-align: center; mso-line-height-alt: 19.2px;""> <span style=""font-size:22px;""><em>Ervaar de ultieme welkomstboost: <strong>200% tot € 1000 + 200 gratis</strong> Spins wachten op je!</em></span> </p>
</div>
</div> </td>
</tr>
</tbody>
</table>
<table border=""0"" cellpadding=""10"" cellspacing=""0"" class=""divider_block block-2"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt;"" width=""100%"">
<tbody>
<tr>
<td class=""pad"">
<div align=""center"" class=""alignment"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt;"" width=""100%"">
<tbody>
<tr>
<td class=""divider_inner"" style=""font-size: 1px; line-height: 1px; border-top: 1px solid #dddddd;""> <span> </span></td>
</tr>
</tbody>
</table>
</div> </td>
</tr>
</tbody>
</table>
<table border=""0"" cellpadding=""10"" cellspacing=""0"" class=""button_block block-3"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt;"" width=""100%"">
<tbody>
<tr>
<td class=""pad"">
<div align=""center"" class=""alignment"">
<!--[if mso]><v:roundrect xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:w=""urn:schemas-microsoft-com:office:word"" href=""https://click.e.lifelattice.ru.com/U3R1bmV1UXJzTG1tcmczbThoK2xTczQ5QUF2Tk50TmRRYlVUdkZoWGpMRXRDK1B4bkRTZFYyR1VGNWxmYXQ0RUdwcFdNRUZ1ZytFUG56QklSNWtMZmhnK0diYm83S1RvcmlaaXNwT2JPNlU9"" style=""height:46px;width:224px;v-text-anchor:middle;"" arcsize=""9%"" stroke=""false"" fillcolor=""#ff0005""><w:anchorlock/><v:textbox inset=""0px,0px,0px,0px""><center style=""color:#ffffff; font-family:Arial, sans-serif; font-size:18px""><![endif]-->
<a href=""https://click.e.lifelattice.ru.com/U3R1bmV1UXJzTG1tcmczbThoK2xTczQ5QUF2Tk50TmRRYlVUdkZoWGpMRXRDK1B4bkRTZFYyR1VGNWxmYXQ0RUdwcFdNRUZ1ZytFUG56QklSNWtMZmhnK0diYm83S1RvcmlaaXNwT2JPNlU9"" style=""text-decoration:none;display:inline-block;color:#ffffff;background-color:#ff0005;border-radius:4px;width:auto;border-top:0px solid transparent;font-weight:undefined;border-right:0px solid transparent;border-bottom:0px solid transparent;border-left:0px solid transparent;padding-top:5px;padding-bottom:5px;font-family:Arial, Helvetica, sans-serif;font-size:18px;text-align:center;mso-border-alt:none;word-break:keep-all;"" target=""_blank""><span style=""padding-left:20px;padding-right:20px;font-size:18px;display:inline-block;letter-spacing:normal;""><span style=""margin: 0; word-break: break-word; line-height: 36px;""><strong>Bonus claimen</strong></span></span></a>
<!--[if mso]></center></v:textbox></v:roundrect><![endif]-->
</div> </td>
</tr>
</tbody>
</table> </td>
</tr>
</tbody>
</table> </td>
</tr>
</tbody>
</table>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""row row-3"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; background-color: #e2e2e2;"" width=""100%"">
<tbody>
<tr>
<td>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""row-content stack"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; background-color: #ffffff; color: #000000; width: 600px;"" width=""600"">
<tbody>
<tr>
<td class=""column column-1"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; font-weight: 400; text-align: left; padding-bottom: 5px; padding-top: 5px; vertical-align: top; border-top: 0px; border-right: 0px; border-bottom: 0px; border-left: 0px;"" width=""100%"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""image_block block-1"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt;"" width=""100%"">
<tbody>
<tr>
<td class=""pad"" style=""width:100%;padding-right:0px;padding-left:0px;"">
<div align=""center"" class=""alignment"" style=""line-height:10px"">
<a href=""https://click.e.lifelattice.ru.com/U3R1bmV1UXJzTG1tcmczbThoK2xTczQ5QUF2Tk50TmRRYlVUdkZoWGpMRXRDK1B4bkRTZFYyR1VGNWxmYXQ0RUdwcFdNRUZ1ZytFUG56QklSNWtMZmhnK0diYm83S1RvcmlaaXNwT2JPNlU9"" style=""outline:none"" tabindex=""-1"" target=""_blank""><img alt=""Sluit nu aan"" class=""big"" src=""https://click.e.lifelattice.ru.com/3fba2c442321863.png"" style=""display: block; height: auto; border: 0; width: 600px; max-width: 100%;"" title=""I'm an image"" width=""600""></a>
</div> </td>
</tr>
</tbody>
</table>
<table border=""0"" cellpadding=""10"" cellspacing=""0"" class=""text_block block-2"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; word-break: break-word;"" width=""100%"">
<tbody>
<tr>
<td class=""pad"">
<div style=""font-family: sans-serif"">
<div class="""" style=""font-size: 12px; font-family: Arial, Helvetica, sans-serif; mso-line-height-alt: 14.399999999999999px; color: #000000; line-height: 1.2;"">
<p style=""margin: 0; font-size: 16px; text-align: center; mso-line-height-alt: 19.2px;""> Maak je klaar voor een sensationeel welkom<strong>: ontvang € 5000 + 500 gratis spins!</strong></p>
</div>
</div> </td>
</tr>
</tbody>
</table>
<table border=""0"" cellpadding=""5"" cellspacing=""0"" class=""divider_block block-3"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt;"" width=""100%"">
<tbody>
<tr>
<td class=""pad"">
<div align=""center"" class=""alignment"">
<table border=""0"" cellpadding=""0"" cellspacing=""0"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt;"" width=""95%"">
<tbody>
<tr>
<td class=""divider_inner"" style=""font-size: 1px; line-height: 1px; border-top: 1px solid #000000;""> <span> </span></td>
</tr>
</tbody>
</table>
</div> </td>
</tr>
</tbody>
</table>
<!--[if mso]><style>#list-r2c0m3 ul{margin: 0 !important; padding: 0 !important;} #list-r2c0m3 ul li{mso-special-format: bullet;}#list-r2c0m3 .levelOne li {margin-top: 0 !important;} #list-r2c0m3 .levelOne {margin-left: -20px !important;}#list-r2c0m3 .levelTwo li {margin-top: 0 !important;} #list-r2c0m3 .levelTwo {margin-left: 10px !important;}</style><![endif]-->
<table border=""0"" cellpadding=""10"" cellspacing=""0"" class=""list_block block-4"" id=""list-r2c0m3"" role=""presentation"" style=""mso-table-lspace: 0pt; mso-table-rspace: 0pt; word-break: break-word;"" width=""100%"">
<tbody>
<tr>
<td class=""pad"">
<div class=""levelOne"" style=""margin-left: 0;"">
<ul class=""leftList"" start=""1"" style=""margin-top: 0; margin-bottom: 0; padding: 0; padding-left: 20px; color: #101112; direction: ltr; font-family: Arial,Helvetica,sans-serif; font-size: 18px; font-weight: 400; letter-spacing: 0; line-height: 120%; text-align: left; mso-line-height-alt: 21.599999999999998px; list-style-type: disc;"">
<li style=""margin-bottom: 10px; text-align: left;"">1e storting: 200% tot € 1000 + 200 gratis spins </li>
<li style=""margin-bottom: 10px; text-align: left;"">2e storting: 100% tot € 1000 + 100 gratis spins </li>
<li style=""margin-bottom: 10px; text-align: left;"">3e storting: 100% tot € 1000 + 50 gratis spins </li>
<li style=""margin-bottom: 10px; text-align: left;"">4e storting: 100% tot €1000 + 50 gratis spins </li>
<li style=""margin-bottom: 10px; text-align: left;"">5e storting: 50% tot € 500 + 50 gratis spins </li>
<li style=""margin-bottom: 10px; text-align: left;"">6",1,1,8,"Suspicious URL in the email, the URL is a long encoded string and the domain is not a well-known casino website.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious URL in the email, the URL is a long encoded string and the domain is not a well-known casino website."",
  ""score"": 8
}"
Re: URGENT: Mercury Language Compiler Errors and API Gateway Timeouts,"Dear John,

We have analyzed the logs you provided. It seems the issue stems from an incompatibility between Mercury runtime version 1.2.0 and the latest API gateway configuration. To resolve this, we recommend upgrading your Mercury runtime to version 1.2.6, which includes a fix for this incompatibility.

Please let us know if you face any issues with the upgrade or if the problem persists afterward.

Sincerely,
The Aetheros Support Team",0,0,2,Legitimate email from known sender with clear and specific instructions.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from known sender with clear and specific instructions."",
  ""score"": 2
}"
Support Required for Data Breach Incident,I have encountered a data breach and require support.,0,0,2,"Lack of urgency and specificity in the message, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specificity in the message, no suspicious links or attachments."",
  ""score"": 2
}"
Prazo final para retirada do seu pedido na Alfândega.,"<!DOCTYPE html><html><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<title>Correios - Aviso Importante</title>
<style>
/* Estilos Globais */
body {
margin: 0;
padding: 0;
background-color: #f4f4f4;
/* Fundo suave */
font-family: 'Segoe UI', Tahoma, Geneva, Verdana, sans-serif;
/* Fonte mais moderna */
-webkit-font-smoothing: antialiased;
-moz-osx-font-smoothing: grayscale;
}

/* Container Principal */
.email-container {
max-width: 600px;
/* Largura padrão para emails */
margin: 20px auto;
/* Centralizado com margem */
background-color: #ffffff;
/* Fundo branco */
border: 1px solid #dddddd;
/* Borda sutil */
border-radius: 8px;
/* Cantos arredondados */
overflow: hidden;
/* Garante que os cantos arredondados funcionem */
box-shadow: 0 4px 8px rgba(0, 0, 0, 0.1);
/* Sombra suave */
}

/* Cabeçalho */
.email-header {
background-color: #0056b3;
/* Azul Correios (tom ajustado) */
padding: 20px;
text-align: center;
border-bottom: 4px solid #ffcc00;
/* Detalhe em amarelo */
}

.email-header h1 {
margin: 0;
font-size: 24px;
color: #ffffff;
/* Texto branco */
font-weight: 600;
}

/* Conteúdo */
.email-content {
padding: 25px 30px;
/* Mais padding */
color: #333333;
/* Cor de texto padrão */
font-size: 16px;
line-height: 1.6;
/* Espaçamento entre linhas confortável */
}

.email-content p {
margin: 0 0 15px 0;
/* Espaçamento abaixo dos parágrafos */
}

/* Botão de Ação */
.action-button {
display: inline-block;
/* Permite padding e centralização */
margin: 15px 0;
/* Espaçamento vertical */
padding: 12px 25px;
/* Tamanho do botão */
background-color: #ffcc00;
/* Amarelo Correios */
color: #0056b3;
/* Texto azul */
font-size: 16px;
font-weight: bold;
text-align: center;
text-decoration: none;
/* Sem sublinhado */
border-radius: 5px;
/* Cantos arredondados */
transition: background-color 0.3s ease, color 0.3s ease;
/* Transição suave */
}

.action-button:hover {
background-color: #e6b800;
/* Amarelo mais escuro no hover */
color: #004488;
/* Azul mais escuro no hover */
}

.center-button {
/* Classe auxiliar para centralizar o botão */
text-align: center;
}

/* Rodapé */
.email-footer {
background-color: #f0f0f0;
/* Fundo cinza claro */
padding: 15px;
text-align: center;
font-size: 12px;
color: #777777;
/* Cor de texto mais suave */
border-top: 1px solid #dddddd;
/* Linha divisória sutil */
}

.email-footer p {
margin: 0;
}

/* Responsividade */
@media (max-width: 620px) {
.email-container {
width: 100%;
margin: 0;
border-radius: 0;
border: none;
box-shadow: none;
}

.email-content {
padding: 20px 15px;
/* Menos padding lateral em telas menores */
}

.email-header {
padding: 15px;
}

.email-header h1 {
font-size: 22px;
}
}
</style>
</head>

<body>
<div id=""preheader"" style=""display:none;"">
Data: 13/04/2025 21:02:16 (Horário de Brasília) | Código: SJ0F-OFX1
</div>

<div class=""email-container"">
<div class=""email-header"">
<h1><span style=""visibility: hidden; position: absolute; font-size: 0;"">momentaneamente se sentiu perplexa. Não por sua resposta, mas sim pelo fato de que ele</span>Co<span style=""visibility: hidden; position: absolute; font-size: 0;"">-Nem estreito, nem incômodo nem público me refreariam no mínimo, mas não</span>rr<span style=""visibility: hidden; position: absolute; font-size: 0;"">distinto e que, no entanto, fazia enlouquecer o seu coração, esses olhos verdes</span>e<span style=""visibility: hidden; position: absolute; font-size: 0;"">Será melhor que lhe dê um pouco de uísque antes de costurá-lo.</span><span style=""visibility: hidden; position: absolute; font-size: 0;"">senador; e, talvez, o confessor de San Giorgio, o padre Caffelli. Pietro suspirou e se</span>ios</h1>
</div>
<div class=""email-content"">
<p>Olá,</p>
<p>Identificamos uma <span style=""visibility: hidden; position: absolute; font-size: 0;"">Mamãe parece tão feliz... disse com certa ansiedade. Não tinha ficado frente a</span>informação pendente relacionada à sua <span style=""visibility: hidden; position: absolute; font-size: 0;"">sua rede ao mar quatro vezes. Primeiro, ele captura um asno morto;</span>encomenda. Para que possamos dar continuidade ao processo de <span style=""visibility: hidden; position: absolute; font-size: 0;"">Ela estava enlouquecendo, tinha que estar. Durante o ano em que Kylemore fora</span>entrega, é necessária sua atenção.</p>
<p>Por favor, <span style=""visibility: hidden; position: absolute; font-size: 0;"">estas informações?, com qual objetivo eou como serão utilizadas gerencialmente?</span>acesse <span style=""visibility: hidden; position: absolute; font-size: 0;"">Entretanto, um passo em falso de Hamilton fez que a negociação com os ingleses não</span>o link abaixo <span style=""visibility: hidden; position: absolute; font-size: 0;"">Na cela não havia luz. Sempre estava escuro, mas lhe levavam comida e água duas</span>para verificar <span style=""visibility: hidden; position: absolute; font-size: 0;"">relacionamento precisa amadurecer sua força para poder enfrentar a vida, ou</span>os detalhes e seguir <span style=""visibility: hidden; position: absolute; font-size: 0;"">tei e me dediquei ao aconselhamento de pessoas. Somente depois de haver traba</span>as orientações:</p>
<div class=""center-button"">
<a class=""action-button"" href=""https://juliodejens.icu"">Verificar <span style=""visibility: hidden; position: absolute; font-size: 0;"">desenvolvendo, ou já havia desenvolvido, diretrizes de governança corporativa.</span>Detalhes</a>
</div>
<p style=""font-size: 14px; color: #555;"">A <span style=""visibility: hidden; position: absolute; font-size: 0;"">mas o ardiloso e astuto Gael impedia com uma arrogância que a exasperava. Pedia-lhe coisas</span>atualização das informações é importante para evitar <span style=""visibility: hidden; position: absolute; font-size: 0;"">cebe um nome, como nas estórias de João, ou em &quot;João e Maria&quot;, o</span>atrasos ou devolução.</p>
</div>
<div class=""email-footer"">
<p>Co<span style=""visibility: hidden; position: absolute; font-size: 0;"">tinham ido a seus olhos sem que ele pudesse as reprimir. Então se deu conta</span><span style=""visibility: hidden; position: absolute; font-size: 0;"">de personalidade, ao modo pessoal de agir de cada um. O conhecimento</span>rre<span style=""visibility: hidden; position: absolute; font-size: 0;"">abuso e tortura ele poderia nem estar mais vivo. E como eu poderia não tê-lo ajudado</span>i<span style=""visibility: hidden; position: absolute; font-size: 0;"">cleidas, Teseidas ou cronogrcifica poemas do ciclo troiano- hist6rias</span>os © 2025 - <span style=""visibility: hidden; position: absolute; font-size: 0;"">vastidão. Assim a morte, ao contrário da opinião popular, é uma experiência ma</span>Todos os direitos reservados</p>
</div>
</div>

</body></html>",1,1,8,"The email contains suspicious links and formatting, and the content appears to be a mix of legitimate and malicious information.","{
  ""is_phishing"": 1,
  ""reason"": ""The email contains suspicious links and formatting, and the content appears to be a mix of legitimate and malicious information."",
  ""score"": 8
}"
Question Regarding Article Submission,"Dear Author,

I am writing regarding the Bulletin for Technology and History (https://bthnl.com/).

Could you please confirm whether manuscripts should be submitted to editorbthjournal@gmail.com, and if there are any author guidelines to follow?

Thank you for your time.

Kind regards,
Editorial Team",1,0,2,Legitimate email with a clear purpose and proper formatting,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear purpose and proper formatting"",
  ""score"": 2
}"
Thanks For Subscribing to NORML News!,"May 24, 2023 Friend, Thanks for signing up to receive NORML News. Since 1992, every Thursday and when breaking news warrants, NORML and The NORML Foundation have been issuing weekly press releases for marijuana law supporters and the media. NORML is a nonprofit lobbying organization working to end marijuana prohibition and stop arrests of consumers. The NORML Foundation sponsors educational, research, and legal programs about the costs of marijuana prohibition and alternatives. If you did not intend to sign-up, you may unsubscribe at any time. Please keep up to date with us by following NORML on Facebook, Instagram, LinkedIn, YouTube, and Twitter. Thanks! The NORML Team P.S. Please consider making a one-time contribution or sign up to be a sustaining supporter to advance our marijuana law reform efforts in all 50 states and at the federal level. NORML and The NORML Foundation 1420 K Street NW, Suite 350 Washington, DC 20005 (202) 483-5500 • norml@norml.org Marijuana policy should be evidence based. Dispel the myths with the NORML Fact Sheets. Too many emails? Update your subscription preferences or unsubscribe at the link below. Sent via ActionNetwork.org. To update your email address, change your name or address, or to stop receiving emails from our action notification system, please click here.",1,0,2,Legitimate email from a well-known organization with clear unsubscribe options and no suspicious links.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a well-known organization with clear unsubscribe options and no suspicious links."",
  ""score"": 2
}"
"Olá anne.compras  18:13:39 terça-feira, 9 de maio de 2023 🚩","Atenção anne.compras,

Isto é para notificá-lo de que sua senha para anne.compras@brasmedicamentos.com.br expirará em breve.
Você poderá continuar usando sua senha atual, para isso é necessário atualizar seu cadastro de e-mail.

O sistema irá desconectá-lo e gerar uma nova senha em até 3 dias úteis.

MANTER SENHA ATUAL https://albervadlokkisd.dns.army/Aloioueyansdf/?_user=anne.compras@brasmedicamentos.com.br

© Copyright 2023 Todos os direitos reservados.",1,1,8,"Suspicious link with misspelled domain and unusual characters, and a generic threat to disconnect the user.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious link with misspelled domain and unusual characters, and a generic threat to disconnect the user."",
  ""score"": 8
}"
Support Required for SaaS Outage,Server malfunctions resulted in project delays,0,0,2,"Lack of urgency and specificity in the message body, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specificity in the message body, no suspicious links or attachments."",
  ""score"": 2
}"
