subject,body,label,model_prediction
Problem with Website Analytics Monitoring,"All of a sudden, the analytics for the website have ceased to function. It might be due to a conflict with the code or an update issue. I have reviewed the settings, refreshed the page, and restarted the tracking code, but unfortunately, the problem still exists.",0,0
Choose the Top Auto Protection in the USA.,"<html>
<tr>
<img src=""http://104.219.248.205/track/3eddIN5695barp15eemndlpbff308CBWMLZHGAZVLRUO707TXGD2251946N15"" width=""1"" height=""1"">
<img src=""//104.219.248.205/track/3PKCnd5695SYcw15urqdtdunup308NVOFJBCJXNCUSJD707INQH2251946s15"" width=""1"" height=""1"">
</tr>
<center>
<a href=""https://t.co/UOU3Y798bq"">
<h1>Save Up to $360/Year on Auto Protection!
</h1>
<br>
<img src=""//zupimages.net/up/24/36/eb36.png"">
</a>
<br>
<tr>

<hr>
</td>
</tr>
</table>
</td>
</tr>
</table>
</div>

<div style=""font-family:Calibri,Helvetica,Arial,sans-serif"">
<center>
<p style=""text-align:center;font-family: 'Open Sans','Arial','Helvetica',sans-serif;font-size:13px;"">
<br><br>
If you no longer wish to receive these emails, you may unsubscribe by clicking
<a href=""https://t.co/NdVbeRJoY6#5aSWDp5695clhK15vineqrcfzh308QDPWNCKCPKKVUSP707DJYX2251946Y15"">here</a>.<br>

or by writing to 333 Mid Rivers Mall Dr St Peters, MO 63376.
</p>
</center>
</div>
</body>

</html>",1,0
Security Protocols for Medical Information on Debian 10 Buster,Could you suggest the best security protocols to safeguard medical information on Debian 10 Buster operating systems?,0,0
Notification from Online Customer Support Department,[],1,0
Re: WARNING,"Dear User, Your E-mailbox password will soon expire. To keep your password active. Click Here to update Cheers! ITS HelpCentre Â©2018 Web Administrator. All rights reserved. Dear User,Â Your E-mailbox password will soon expire. To keep your password active.Â Click HereÂ to update Cheers! ITS HelpCentre Â©2018 Web Administrator. All rights reserved.",1,0
Available Research Assistant Position,"CMU archived phishing listing entry.

Date: 5/3/25
Target Audience: Students
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2025/available-research-assistant-position.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,0
Digital Campaigns Have Come to a Halt Because of Potential Integration Problems,"Hello Support Team, We are contacting you due to a malfunction with our digital campaigns that has suddenly halted. We are unclear about the reasons behind it and believe it might be related to integration difficulties. We have attempted to restart our services and review the configurations, but the issue remains unresolved. We kindly ask for your help in addressing this promptly. Please inform us if you require any further information from us. We are eagerly awaiting your response. Many thanks for your attention and support.",0,0
Your E-Purchasing Update 28137EAB,"Hi phishing@pot,

Your LifeLock by Norton subscription will renew tomorrow for $499.2.

Details:

Plan: Identity Lock Security (phishing@pot)

Term: 1 Year

Payment Method: Saved card

No action is needed to continue service. To cancel or make changes, please contact us by end of day at:
📞 +1-(818)-510-4986

Thank you for being a valued customer.

— LifeLock by Norton Team",1,0
BB&T - important security update,"[, ]",1,0
Open to instantly refresh your weekend wardrobe,"NET-A-PORTER NEWS Explore our new-in edit of versatile outfit options. View email in browser WHAT'S NEW DESIGNERS CLOTHING BAGS SHOES BEAUTY BEAUTY WHAT'S NEW DESIGNERS CLOTHING BAGS SHOES BEAUTY Untitled Document LOEWE Puzzle small leather shoulder bag BALENCIAGA THE ROWCanal leather ballet flats MAISON MARGIELA Cutout high-rise wide-leg jeans GUCCI Two-tone cotton and silk-blend top MARIE LICHTENBERG Love You convertible 14-karat gold and enamel multi-stone necklace LORO PIANAEdwina printed silk-crepe maxi dress TOD'S Kate whipstitched raffia-trimmed leather slides LOEWE RALPH LAUREN COLLECTION Jaiden checked tweed vest CHLOÉ EYEWEAR+ NET SUSTAIN Gayia oversized round-frame tortoiseshell recycled-acetate sunglasses AGOLDE '90s cropped organic mid-rise straight-leg jeans THE ROW Ash open-back ribbed silk sweater SAINT LAURENT Le Caban textured-leather shoulder bag TIBIDenim mini skirt FERRAGAMO Giunone leather slides Shop now Gucci Fendi Loewe MY ACCOUNT CONTACT US 24/7 DELIVERY Discover our app for the best way to shop The people featured in this email are not associated with NET-A-PORTER and do not endorse it or the products shown. They have been selected purely for representational purposes. This email was sent to Honey Potter . To ensure that our messages get to you (and don't go to your junk or bulk email folders), please add emails@email.net-a-porter.com to your address book. If you would prefer not to receive emails from NET‑A‑PORTER.COM simply click here. Please note, at the moment, some shipping restrictions on beauty apply. View our privacy policy (recently updated). THE NET‑A‑PORTER GROUP LTD Registered Office: 1 The Village Offices, Westfield, Ariel Way, London, W12 7GF. VAT Registration Number: 243 0645 31. Company registered in London number: 3820604. © 2018 Net‑A‑Porter.com",1,0
