row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,1,Profile Update,MALICIOUS,90.0,8,Luno,Urgency in body text | Link domain differs from mentioned brand | SPF check failed for domain | DKIM check failed for domain | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple phishing indicators: urgent language ('Attention!!!', 'Failure to upgrade within 48 hours will lead to temporary account suspension'), impersonation of the brand 'Luno', and a suspicious link without a clear destination. Additionally, the email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which are critical for verifying sender legitimacy. The absence of attachments does not mitigate these risks.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,2,Re:Urgent Mail Service Notification,SUSPICIOUS,85.0,7,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text (24-hour deadline) | Generic greeting ('Dear User') | Missing 'Reply-To' header,"The email exhibits multiple suspicious elements, including a lack of standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and urgent language pressuring the recipient to act within 24 hours. The absence of a 'Reply-To' header and the generic 'Dear User' greeting further raise concerns. While no malicious links or attachments were found, the combination of these factors strongly suggests a phishing attempt.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,3,Urgent action required,SUSPICIOUS,80.0,7,Navy Federal,"Urgency in body text | Poor grammar ('ncoded', 'notifcation') | Link domain differs from mentioned brand ('Navy Federal' vs. 'example.com') | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header","The email exhibits multiple suspicious elements: urgent language ('Urgent action required'), poor grammar ('ncoded', 'notifcation'), and a mismatched domain in the body text ('Navy Federal') compared to the sender domain ('example.com'). Additionally, the email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks. These factors collectively suggest a phishing attempt.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,4,Re: Getting ? in spam scores.,CLEAN,95.0,1,,SPF check failed for domain None | DKIM check failed for domain None | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email lacks phishing indicators such as suspicious links, urgent language, or brand impersonation. Missing SPF and DKIM checks are noted, but the DMARC policy is correctly configured to reject. The absence of attachments and the benign content further reduce the likelihood of phishing.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,5,The latest swim trends are here!,SUSPICIOUS,60.0,3,citibank.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Mention of 'citibank.com' without associated links,"The email lacks standard headers such as 'Date' and 'Message-ID', and authentication checks (SPF and DKIM) were not found, which is unusual for legitimate emails. The DMARC policy is set to reject, but without SPF and DKIM, this is less effective. The body mentions 'citibank.com' but contains no links to verify, raising suspicion of potential brand impersonation. However, there are no direct malicious indicators such as dangerous links or attachments.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,6,Update Your Email Now,SUSPICIOUS,80.0,7,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text,"The email lacks standard headers such as 'Date' and 'Message-ID', which is unusual for legitimate communications. The SPF and DKIM authentication checks failed, indicating potential email spoofing. The body contains urgent language pressuring the recipient to update their email password immediately, a common phishing tactic. However, no malicious links or attachments were found.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,7,Usage Limit,SUSPICIOUS,65.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Missing 'Reply-To' field,"The email lacks standard headers such as 'Date' and 'Message-ID', which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks were not found, which could indicate a lack of proper email authentication. However, DMARC policy was found and set to reject, which adds some credibility. The body text does not contain overtly suspicious content or urgency, but the absence of a 'Reply-To' field and the generic nature of the message could be indicative of a phishing attempt.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,8,Lսxսry wаtcɦеs for $250,SUSPICIOUS,70.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Use of Cyrillic characters in subject and body text,"The email exhibits several suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication checks, and the use of Cyrillic characters in the subject and body text, which could be an attempt to obfuscate content or mimic legitimate brands. However, no malicious links or attachments were found, and the DMARC policy is set to reject, which adds some credibility. The absence of brand impersonation or typosquatting reduces the likelihood of phishing.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,9,URGENT ASSISTANCE /RELATIONSHIP (P),SUSPICIOUS,85.0,8,,Urgency in body text | SPF check failed for domain None | DKIM check failed for domain None | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple suspicious elements: the subject line uses urgent language ('URGENT ASSISTANCE'), the body contains a narrative typical of advance-fee scams, and there are missing standard headers ('Date', 'Message-ID'). Additionally, SPF and DKIM authentication checks failed, which increases the likelihood of phishing. The absence of attachments and Reply-To fields further raises concerns.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001641_001660/chunk_input.csv,10,(1) New Notification: Sale Is On Sale!,SUSPICIOUS,60.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and authentication checks (SPF, DKIM) are missing, which is unusual for legitimate emails. The body contains promotional content but does not exhibit overt phishing indicators like urgency or poor grammar. No attachments or suspicious links were found. The absence of authentication and standard headers raises concerns, but the content itself does not clearly indicate phishing.",Analysis completed successfully,,0
