row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,1,phishing_email_agent_000301_000400_chunk_input,Suspension - Follow Instructions Immediately,1,phishyai-phishing,phishing,0.5431245017365447,0.5431245017365447,0,0,0,1377,0,0,0,0.0,0,,31,0,44,1,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,2,phishing_email_agent_000301_000400_chunk_input,Customer Support Ticket,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,569,0,0,0,0.0,0,,13,0,23,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,3,phishing_email_agent_000301_000400_chunk_input,Re: URGENT: User Permission Errors in Production,0,rtweera,legitimate,0.41381702561084355,0.5861829743891565,0,0,0,357,0,0,0,0.0,0,,9,0,48,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,4,phishing_email_agent_000301_000400_chunk_input,Ugent,1,cmu-archived-phish,phishing,0.5458796514111659,0.5458796514111659,0,0,7,329,0,0,0,0.0030303030303030303,1,www.cmu.edu,21,1,5,1,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,5,phishing_email_agent_000301_000400_chunk_input,DHL Express Shipment Confirmation,1,nazario,phishing,0.5461213331132349,0.5461213331132349,0,0,10,828,0,0,0,0.0,0,monkey.org,38,1,33,1,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,6,phishing_email_agent_000301_000400_chunk_input,Concerns with Digital Strategy Tools,0,tobiasbuek,legitimate,0.43339467630641215,0.5666053236935878,0,0,0,76,0,0,0,0.0,0,,1,0,36,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,7,phishing_email_agent_000301_000400_chunk_input,Unexpected Denial of Medical Data Access Today,0,tobiasbuek,legitimate,0.36650748697376334,0.6334925130262367,0,0,0,120,0,0,0,0.0,0,,6,0,46,0,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,8,phishing_email_agent_000301_000400_chunk_input,Re: Suggestion for Cloud Management Dashboard,0,rtweera,legitimate,0.29276207265344023,0.7072379273465598,0,0,0,504,0,0,0,0.0,0,,11,0,45,0,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,9,phishing_email_agent_000301_000400_chunk_input,Urgent Issue: API Monitoring Data Discrepancies and Mercury Language Errors,0,rtweera,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,689,0,0,0,0.0,0,,12,0,75,1,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,10,phishing_email_agent_000301_000400_chunk_input,Urgent Issue with API Response Times - Aetheros API Integration,0,rtweera,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,569,0,0,0,0.0,0,,12,0,63,1,200,
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,11,phishing_email_agent_000301_000400_chunk_input,Update And Verify Your FCU Account,1,phishyai-phishing,phishing,0.6578174261082896,0.6578174261082896,0,0,0,2891,0,0,0,0.0,0,,55,0,34,1,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,12,phishing_email_agent_000301_000400_chunk_input,Guidance on Securing Medical Data in WordPress for Healthcare,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,595,0,0,0,0.0,0,,10,0,61,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,13,phishing_email_agent_000301_000400_chunk_input,Question from eBay Member regarding Item #89355184308,1,phishyai-phishing,legitimate,0.45005092547614967,0.5499490745238503,0,0,0,2097,0,0,0,0.00047664442326024784,1,,59,0,53,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_000301_000400/chunk_input.csv,14,phishing_email_agent_000301_000400_chunk_input,Celebrate with Memorial Day deals,1,phishpuzzer,legitimate,0.43299689415103815,0.5670031058489619,0,0,10,888,0,0,0,0.0,0,us.uniqlo.com,28,1,33,0,200,
