Subject,Body,label,data_source
Sua Encomenda Foi Taxada: Regularize at�� 18/11/2024 para Evitar Devolu����o 779,"<!DOCTYPE html><html lang=""pt-BR""><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
<title>Ação Urgente - Regularize a Situação da Sua Encomenda</title>
</head>
<body style=""font-family: Arial, sans-serif; background-color: #fef6e4; margin: 0; padding: 0;"">

<!-- Container Principal -->
<div style=""max-width: 600px; margin: 40px auto; background-color: #ffffff; box-shadow: 0 4px 12px rgba(0, 0, 0, 0.1); border-radius: 8px; overflow: hidden;"">

<!-- Cabeçalho -->
<div style=""background-color: #FFCC00; color: #003366; text-align: center; padding: 25px;"">
<h1 style=""font-size: 28px; margin: 0;"">&#128680; Atenção Necessária Imediata! &#128680;</h1>
<p style=""font-size: 18px; margin: 10px 0;"">Evite a Devolução da Sua Encomenda</p>
</div>

<!-- Conteúdo -->
<div style=""padding: 30px; background-color: #003366; color: white; text-align: center;"">
<p style=""font-size: 18px; line-height: 1.6;"">Olá, <strong style=""color: #FFCC00;"">RODRIGOFP</strong>,</p>
<p style=""font-size: 18px; line-height: 1.6;"">Informamos que sua encomenda está temporariamente <strong>retida pela Receita Federal</strong> devido à pendência no pagamento de <strong>taxas alfandegárias obrigátorias</strong>.</p>
<p style=""font-size: 18px; line-height: 1.6;"">⚠ <strong>Prazo Final:</strong> Realize o pagamento para evitar a devolução. Esta é a última oportunidade para manter a encomenda com você evitar taxas adicionais.</p>
<p style=""font-size: 18px; line-height: 1.6;""><strong>Regularize agora clicando no botão abaixo:</strong></p>
<a href=""https://suataxasgoco.com/taxas/gomeuspontos779"" style=""display: inline-block; margin-top: 20px; padding: 15px 35px; font-size: 20px; font-weight: bold; background-color: #FFCC00; color: #003366; text-decoration: none; border-radius: 6px;"">Efetuar Pagamento</a>
</div>

<!-- Urgência -->
<div style=""background-color: #FFCC00; color: #003366; padding: 20px; font-size: 18px; text-align: center;"">
<strong style=""display: block; margin-bottom: 10px;"">Última Oportunidade para Pagamento</strong>
A data limite para regularização é <strong>18/11/2024</strong>. Após essa data, a encomenda será devolvida e poderá haver cobrança de taxas adicionais.
</div>

<!-- Rodapé -->
<div style=""background-color: #f2f2f2; color: #333; padding: 15px; text-align: center; font-size: 14px;"">
<p style=""margin: 5px 0;"">Correios 2024 - Todos os direitos reservados.</p>
<p style=""margin: 5px 0;"">Este e-mail foi gerado automaticamente. Não responda a este e-mail.</p>
</div>
</div>

</body>
</html>",1,phishing_pot
Customer Support Ticket,"Facing sporadic service disruptions in our financial software, such as Xero and Sage Accounting. These outages might be due to recent system updates or configuration changes. We have already restarted the applications and verified the network connectivity, but the issue persists. We require assistance to resolve this problem.",0,tobiasbuek
Final warning about your Amazon account,[],1,phishyai-phishing
Pipeline Update - January 10,"Morning update:

Opportunities in progress: 16
Value in pipeline: €1,272,504
Closes this week: 4

Key activities today:
- Customer meetings: 4
- Proposals to send: 2
- Follow-ups needed: 6

Heidelore",0,uberjugaad
Final Reminder: Renew Your MFA today.,"Microsoft 365 sign-in for multi-factor authentication

Hello USER,

Your multi-factor authentication is due for reconfirm today , 4/11/2025

To avoid getting locked out of your account,login to

Microsoft Authentication through the button to re~authenticate your password security.

Open  {netid}@cornell.edu",1,cornell-phish-bowl
"Rodrigo F P, você alcançou o cartão Black, mas há algo que você não pode perder! Bem-vindo ao Bradesco Prime","<html class=""warm-start""><head class=""safe-sick"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><meta name=""viewport"" content=""width=device-width"" class=""shorter-nodded"">

<title class=""plenty-many"">Comunicado</title>

<style type=""text/css"" class=""possibly-steam"">* {

margin: 0;

padding: 0;

font-family: ""Helvetica Neue"", ""Helvetica"", Helvetica, Arial, sans-serif;

box-sizing: border-box;

font-size: 14px;

}

img {

max-width: 100%;

}

body {

-webkit-font-smoothing: antialiased;

-webkit-text-size-adjust: none;

width: 100% !important;

height: 100%;

line-height: 1.6;

}

table td {

vertical-align: top;

}

body {

background-color: #f6f6f6;

}

.body-wrap {

background-color: #f6f6f6;

width: 100%;

}

.container {

display: block !important;

max-width: 600px !important;

margin: 0 auto !important;

clear: both !important;

}

.content {

max-width: 600px;

margin: 0 auto;

display: block;

padding: 20px;

}

.main {

background: #fff;

border: 1px solid #e9e9e9;

border-radius: 3px;

}

.content-wrap {

padding: 20px;

}

.content-block {

padding: 0 0 20px;

}

.header {

width: 100%;

margin-bottom: 20px;

}

.footer {

width: 100%;

clear: both;

color: #999;

padding: 20px;

}

.footer a {

color: #999;

}

.footer p, .footer a, .footer unsubscribe, .footer td {

font-size: 12px;

}

.column-left {

float: left;

width: 50%;

}

.column-right {

float: left;

width: 50%;

}

h1, h2, h3 {

font-family: ""Helvetica Neue"", Helvetica, Arial, ""Lucida Grande"", sans-serif;

color: #000;

margin: 40px 0 0;

line-height: 1.2;

font-weight: 400;

}

h1 {

font-size: 32px;

font-weight: 500;

}

h2 {

font-size: 24px;

}

h3 {

font-size: 18px;

}

h4 {

font-size: 14px;

font-weight: 600;

}

p, ul, ol {

margin-bottom: 10px;

font-weight: normal;

}

p li, ul li, ol li {

margin-left: 5px;

list-style-position: inside;

}

a {

color: #348eda;

text-decoration: underline;

}

.btn-primary {

text-decoration: none;

color: #FFF;

background-color: #ee022b;

border: solid #ee022b;

border-width: 10px 20px;

line-height: 2;

font-weight: bold;

text-align: center;

cursor: pointer;

display: inline-block;

border-radius: 5px;

text-transform: capitalize;

}

.last {

margin-bottom: 0;

}

.first {

margin-top: 0;

}

.padding {

padding: 10px 0;

}

.aligncenter {

text-align: center;

}

.alignright {

text-align: right;

}

.alignleft {

text-align: left;

}

.clear {

clear: both;

}

.alert {

font-size: 16px;

color: #fff;

font-weight: 500;

padding: 20px;

text-align: center;

border-radius: 3px 3px 0 0;

}

.alert a {

color: #fff;

text-decoration: none;

font-weight: 500;

font-size: 16px;

}

.alert.alert-warning {

background: #ff9f00;

}

.alert.alert-bad {

background: #d0021b;

}

.alert.alert-good {

background: #68b90f;

}

@media only screen and (max-width: 640px) {

h1, h2, h3, h4 {

font-weight: 600 !important;

margin: 20px 0 5px !important;

}

h1 {

font-size: 22px !important;

}

h2 {

font-size: 18px !important;

}

h3 {

font-size: 16px !important;

}

.container {

width: 100% !important;

}

.content, .content-wrapper {

padding: 10px !important;

}

.invoice {

width: 100% !important;

}

}

</style>

<meta name=""keywords"" content=""clearly, properly, hit, six, running""></head>

<body class=""shade-football"">

<table class=""body-wrap"">

<tbody class=""blood-visit"">

<tr class=""sure-was"">

<td class=""road-across""><span></span>&nbsp;</td>

<td class=""container"" width=""600"">

<div class=""content"">

<table cellpadding=""0"" cellspacing=""0"" class=""main"" width=""100%"">

<tbody class=""see-want"">

<tr class=""lamp-ants"">

<td class=""content-wrap"">

<table cellpadding=""0"" cellspacing=""0"" width=""100%"" class=""coast-voyage"">

<tbody class=""not-loose"">

<tr class=""leaving-trap"">

<td class=""content-block""><strong style=""color:#8e7741;font-size: 22px;"" class=""look-charge"">Rodrigo F P,</strong></td>

</tr>

<tr class=""pride-steady"">

<td class=""content-block""><span>O</span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span><span></span> <strong class=""road-get"">Bradesco</strong>&nbsp;lhe parabeniza por sua parceria, lhe desejando as boas vindas ao segmento&nbsp;<strong class=""straw-large"">Bradesco Prime</strong>.<br class=""raise-coffee"">

<br class=""tent-sudden"">

Feito exclusivamente para clientes de grande potencial, <strong class=""driven-whole"">assim como você</strong>, com maiores e melhores oportunidades de crédito, com atendimento e <strong class=""nest-everything"">agências exclusivas com gerente disponível 24h por dia</strong> pelo fone fácil.<br class=""thy-sand"">

<br class=""brass-best"">

Para concluir, basta se cadastrar através deste e-mail, que logo entraremos em contato para confirmar sua atualização.<br class=""strange-mountain"">

<br class=""active-high"">

Veja tudo que inclui nessa atualização de conta:<br class=""sheep-gone"">

&nbsp;

<ul style=""list-style: none;margin:0;padding:0;"" class=""loose-hand"">

<li style=""padding-left: 18px;margin-bottom: 10px;"" class=""advice-right""><strong class=""pound-art"">Acesso às agências exclusivas</strong> Bradesco Prime sem filas;</li>

<li style=""padding-left: 18px;margin-bottom: 10px;"" class=""simply-sea""><strong class=""die-shorter"">2 Cartões de Crédito</strong>&nbsp;(MasterCard&nbsp;Black e Visa Infinite) <strong class=""minute-thirty"">sem anunidade</strong>;</li>

<li style=""padding-left: 18px;margin-bottom: 10px;"" class=""classroom-pig""><strong class=""usual-fellow"">Crédito Imobiliário</strong> com juros de 6% ao ano e carência de até 12 meses para começar a pagar;</li>

<li style=""padding-left: 18px;margin-bottom: 10px;"" class=""climb-collect""><strong class=""worry-community"">Financiamento de Veículos</strong>&nbsp;com juros de 6% ao ano e Carência de até 12 meses para começar a pagar.</li>

</ul>

Todas as modalidades acima já estão disponíveis para você, bastando apenas cadastrar-se e aguardar o nosso contato.</td>

</tr>

<tr class=""by-buffalo"">

<td align=""center"" class=""content-block""><a class=""btn-primary"" href=""https://us-central1-western-throne-378715.cloudfunctions.net/lesma"">ACE<span>SSAR SUA CONT</span>A</a></td>

</tr>

<tr class=""plant-spring"">

<td class=""content-block""><span></span><span>—</span> <strong class=""frame-needed"">Bradesco Prime</strong></td>

</tr>

</tbody>

</table>

</td>

</tr>

</tbody>

</table>

</div>

</td>

<td class=""human-able""><span></span>&nbsp;</td>

</tr>

</tbody>

</table>

<span style=""color: #fefefe01;"">almost, adult, model, occasionally, combine, shoe, western, merely, wherever, young, butter, native, slabs, shore, do</span></body></html>",1,phishing_pot
Mandatory Safety Training Due,"Hi Diethard,

Your training is scheduled for tomorrow.

Course: GDPR Compliance
Duration: 1 hour

Register/Complete at: http://training.uberjugaad.com

Training Team",0,uberjugaad
Payment Issue Encountered,"I am reaching out to notify you about an unanticipated error during the payment process. This error could be a result of out-of-date software or a misconfiguration. Despite attempts to restart the system, review the logs, and contact the bank, the problem still exists. I kindly ask you to investigate this and offer a resolution at your earliest convenience.",0,tobiasbuek
***Urgent Fraud Prevention Group Notice***,[],1,phishyai-phishing
Customer issue: Johnson Equipment Company - Billing entity clarification needed,"FYI - Customer complaint received:

Customer: Johnson Equipment Company
Issue: Billing entity clarification needed
Severity: 4/5

Please review and advise if escalation needed.

Brad Chen",0,uberjugaad
