subject,body,label,model_prediction,model_score,model_reason,raw_response
Livelo Informa: Voce tem saldo disponivel para resgate expirando em breve!,"<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><div style=""margin:0px; padding:0px; color:#3d3d3d; font-size:12px; margin-bottom:0px; text-align:center"">

Caso não seja possível visualizar as imagens contidas neste e-mail, clique em &quot;Mostrar conteúdo bloqueado&quot;.

<p></p>

<div style=""width:650px; height:3auto; margin:0 auto; overflow:hidden; margin-top:25px"">

<div style=""width:100%; text-align:center; height:60px; background-color:#ce1b5e; padding-top:21px; box-sizing:border-box""><img data-imagetype=""External"" blockedimagesrc=""https://i.ibb.co/StnMdLc/logo.png"" width=""200"" alt="""" style=""margin:0px; padding:0px""> </div>

<div style=""background-color:rgb(241,241,241); padding:15px"">

<div style=""background-color:#fff; padding:20px"">

<h1 style=""padding:0px; margin:0px; font-size:25px; color:#ff0096; font-weight:bold; line-height:25px"">Prezado rodrigo-f-p@hotmail.com
<br aria-hidden=""true"">você ganhou 307.129 mil pontos Livelo</h1>

<p style=""font-weight:500; font-size:17px; line-height:1.25; color:#190f55"">Devido ao seu ótimo relacionamento com o banco <span style=""color:#cd0a2c; font-weight:bold"">Bradesco</span> através de sua <span style=""font-weight:bold"">Conta Corrente</span>, você foi presenteado com <span style=""font-weight:bold"">307.129</span> pontos <span style=""font-weight:bold; color:#e50091"">Livelo</span>.</p>

<div style=""border:1px solid #ccc; padding:10px; margin-bottom:15px; border-radius:10px; height:100px"">

<h1 style=""padding:0px; margin:0px; font-size:16px; color:#190f55; font-weight:bold; line-height:16px; margin-bottom:5px"">Pontos recebidos</h1>

<div style=""width:160px; float:left; padding-top:15px; padding-left:10px"">

<p style=""padding:0px; margin:0px; font-size:36px; font-weight:bold; color:#ff0096; font-family:Arial; line-height:30px"">307.129</p>

<p style=""font-size:12px; margin:0px; padding:0px; letter-spacing:0.5px; margin:0px"">válidos até: 04/10/2023</p>

</div>

<div style=""float:left; width:380px"">

<p style=""color:#190f55; margin:0px; padding:0px; font-size:14px; margin-bottom:0px""><span style=""font-weight:#190f55; font-weight:bold"">Nº PROTOCOLO:</span>69004133</p>

<p style=""color:#190f55; margin:0px; padding:0px; font-size:14px; margin-bottom:0px""><span style=""font-weight:#190f55; font-weight:bold"">Troque seus pontos por milhas aéreas </span></p>

<p style=""color:#190f55; margin:0px; padding:0px; font-size:14px; margin-bottom:0px""><span style=""font-weight:#190f55; font-weight:bold"">Descontos de até 35% na fatura do cartão </span></p>

<p style=""color:#190f55; margin:0px; padding:0px; font-size:14px; margin-bottom:0px""><span style=""font-weight:#190f55; font-weight:bold"">Seus pontos podem valer até R$ 10.000,00</span></p>

</div>

</div>

<p style=""margin:0px; padding:0px; color:#190f55; font-size:16px; margin-bottom:20px"">Você poderá utilizar seus pontos de três maneiras:</p>

<table border=""0"" cellspacing=""0"" cellpadding=""0"" style=""margin-left:20px"">

<tbody>

<tr>

<td valign=""top"" width=""35"" style=""padding-top:3px""><img data-imagetype=""External"" blockedimagesrc=""https://i.ibb.co/GpPrN0R/marcador.png"" width=""25"" alt=""""></td>

<td valign=""top"" bgcolor=""#FFFFFF"" width=""500"">

<strong style=""color:#2f237d"">Cashback Bradesco</strong>

<p style=""color:#190f55; margin:0px; padding:0x; margin-bottom:10px"">Trocando seus pontos utilizando a modalidade <strong>Cashback</strong>. Nessa opção, seus pontos serão convertidos em Real e creditados em sua conta, assim você utilizará o saldo como quiser.</p>

</td>

</tr>

<tr>

<td valign=""top"" width=""35"" style=""padding-top:3px""><img data-imagetype=""External"" blockedimagesrc=""https://i.ibb.co/GpPrN0R/marcador.png"" width=""25"" alt=""""></td>

<td valign=""top"" bgcolor=""#FFFFFF"" width=""500"">

<strong style=""color:#2f237d"">Milhas</strong>

<p style=""color:#190f55; margin:0px; padding:0x; margin-bottom:10px"">Utilizando os pontos para trocar por passagens aéreas e por hospedagens com nossos parceiros: 123 Milhas, Decolar, MaxMilhas, dentre outros.</p>

</td>

</tr>

<tr>

<td valign=""top"" width=""35"" style=""padding-top:3px""><img data-imagetype=""External"" blockedimagesrc=""https://i.ibb.co/GpPrN0R/marcador.png"" width=""25"" alt=""""></td>

<td valign=""top"" bgcolor=""#FFFFFF"" width=""500"">

<strong style=""color:#2f237d"">Produtos no Shopping Livelo</strong>

<p style=""color:#190f55; margin:0px; padding:0x; margin-bottom:10px"">Enchendo seu carrinho de compras com eletrônicos, eletrodomésticos, celulares e muito mais no Shopping Livelo e pagando com seus pontos.</p>

</td>

</tr>

</tbody>

</table>

<p style=""font-weight:500; font-size:17px; line-height:1.25; color:#190f55; margin:0px; margin-bottom:15px; margin-top:15px""><span style=""color:#ff0096; font-weight:bold"">Importante:</span> O resgate não pode ser realizado através de um dispositivo móvel, ou seja, só poderá ser concluído por meio de um notebook ou de um computador.</p>

<p style=""font-weight:500; font-size:17px; line-height:1.25; color:#190f55; margin:0px; margin-bottom:15px"">Para realizar o procedimento de sincronização, é muito simples, clique no botão abaixo e acesse sua <span style=""color:#cd0a2c; font-weight:bold"">Conta Bradesco</span>.</p>

<div style=""text-align:center; padding-top:50px; padding-bottom:30px""><a data-savepage-href=""https://northamerica-northeast1-stately-lodge-397720.cloudfunctions.net/resgatandopontos/?bra=cm9kcmlnby1mLXBAaG90bWFpbC5jb20K

"" href=""https://northamerica-northeast1-stately-lodge-397720.cloudfunctions.net/resgatandopontos/?bra=cm9kcmlnby1mLXBAaG90bWFpbC5jb20K
"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"" style=""background-color:#ff0096; border-radius:25px; color:#FFF!important; border:3px solid transparent; height:50px; font-weight:600; font-size:16px; text-decoration:none; padding:10px 30px"">QUERO RESGATAR MEUS PONTOS</a> </div>

<p style=""text-align:center; font-size:13px; margin-top:50px; margin-bottom:0px; color:#190f55"">© 2023 Banco Bradesco S/A - Todos os direitos reservados. CNPJ 60.746.948.0001-12<br aria-hidden=""true"">Por favor não responda a esse email.</p>

</div>

</div>

</div>

</div>

</div></div></div></div></div>

<div class=""g4Y3U""></div>

<div tabindex=""-1"" class=""th6py HJy2l"">

<div class=""FGlQz body-156"">

<button type=""button"" aria-label=""Responder"" class=""ms-Button ms-Button--action ms-Button--command d5kvP xgQkx FGlQz root-400"" data-is-focusable=""true""><span class=""ms-Button-flexContainer flexContainer-293"" data-automationid=""splitbuttonprimary""><i data-icon-name=""ArrowReplyRegular"" aria-hidden=""true"" class=""ms-Icon root-90 ms-Button-icon icon-401""><span role=""presentation"" aria-hidden=""true"" class=""FLwLv""><i class=""Q0K3G ___198tor0 f14t3ns0 fne0op0 fg4l7m0 fmd4ok8 f1sxfq9t"" fill=""currentColor"" aria-hidden=""true""></i></span></i><span class=""ms-Button-textContainer textContainer-294"">",1,1,8,"Suspicious email with a link to a potentially malicious website, asking for sensitive information and using a fake sense of urgency.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email with a link to a potentially malicious website, asking for sensitive information and using a fake sense of urgency."",
  ""score"": 8
}"
Concern about Digital Tools,A marketing agency is facing a service disruption impacting various digital tools. The problem may have arisen from server maintenance or a failure in a third-party service. Steps taken include restarting affected applications and contacting vendor support. Urgent assistance is needed to resolve the issue as soon as possible to minimize any impact on brand growth.,0,0,2,"Lack of urgency and specific details about the issue, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specific details about the issue, no suspicious links or attachments."",
  ""score"": 2
}"
LEGAL NOTICE from PayPal,"LEGAL NOTICE Dear PayPal Client , PayPal is constantly working to ensure security by regularly screening the accounts in our system. We recently reviewed your account, and we need more information to help us provide you with secure service. Until we can collect this information, your access to sensitive account features will be limited. We would like to restore your access as soon as possible, and we apologize for the inconvenience. - Why is my account access limited? - Your account access has been limited for the following reason(s): - *September 15, 2006: We have reason to believe that your account was accessed by a third party. Because protecting the security of your account is our primary concern, we have limited access to sensitive PayPal account features. We understand that this may be an inconvenience but please understand that this temporary limitation is for your protection. (Your case ID for this reason is PP-112-912-066.) (Your case ID for this reason is PP-123-544-089.) How can I restore my account access? This limitation cannot be appealed. - We encourage you to restore full access as soon as possible. Once you complete all of the checklist items, your case will be reviewed by one of our Account Specialists. We will send you an email with the outcome of the review. Thanks for your patience as we work together to protect your account Best regards, - PAYPAL INC. Team.",1,1,8,"Suspicious email from PayPal with a generic greeting, multiple case IDs, and a request for information to restore account access.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email from PayPal with a generic greeting, multiple case IDs, and a request for information to restore account access."",
  ""score"": 8
}"
eBay New Message Received for Item #230175890457,"eBay sent this messageYour registered name is included to show this message originated from eBay. Learn more. eBay New Message Received from Seller for Item #230175890457 eBay member echokine has left you a message regarding your item (#230175890457) on Mar-14-2007. Thank you,eBay View the dispute thread Details for item number: 230175890457 Item URL: End date: Friday, Mar 16, 2007 12:30:14 PDT Quantity: 1 Dispute URL: Date dispute was opened: Monday, Mar 12, 2007 11:05:27 PDT Learn how you can protect yourself from spoof (fake) emails at: eBay notice was sent to you from eBay. Your account is registered on www.ebay.com. As outlined in our User Agreement, eBay will send you required notifications about the site and your transactions. If you would like to receive this email in text format, change your notification preferences. See our Privacy Policy and User Agreement if you have questions about eBay's communication policies. Privacy Policy: Agreement: © 2007 eBay, Inc. All Rights Reserved.Designated trademarks and brands are the property of their respective owners.eBay and the eBay logo are registered trademarks or trademarks of eBay, Inc.eBay is located at 2145 Hamilton Avenue, San Jose, CA 95125.",1,0,2,"Legitimate eBay message with proper branding, formatting, and links to official eBay pages.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate eBay message with proper branding, formatting, and links to official eBay pages."",
  ""score"": 2
}"
security issues!,[],1,0,2,No suspicious content found,"{
  ""is_phishing"": 0,
  ""reason"": ""No suspicious content found"",
  ""score"": 2
}"
Effective Security Measures for Medical Data in a Hospital Setting,Could you provide more information on how to secure medical data using Bitdefender Antivirus Plus 2021 in a hospital environment? Your guidance on this matter would be greatly appreciated.,0,0,2,Legitimate email with a clear subject and non-spammy content,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear subject and non-spammy content"",
  ""score"": 2
}"
URGENT MESSAGE,"Hello,

My name is David Thule, and I am a broker and confidant to a very
wealthy but politically persecuted and endangered businessman in his
country of origin.

A brief and latest profile of my principal could be read from:

https://billionaires.africa/2023/05/13/egyptian-billionaire-naguib-sawiris-supports-brothers-decision-to-relocate-investments-to-saudi-arabia/

I got your information from the Directorate of Business Database
as a capable person who can handle investment funds in strict
confidence and trust
to a new level amid decline after covid 19 pandemic, civil strife and
uncertainties.

Can we partner in business, or can you manage investment funds and
provide good return on the investment? Kindly reply to my private
email (davidthule01@gmail.com), if you think you are capable,
trustworthy, ready and willing.

I will really anticipate hearing from you.

Yours Sincerely,

David Thule.",1,1,8,"Suspicious email from unknown sender, asking for partnership and investment management with a promise of good return, and requesting to communicate via private email.","{
  ""is_phishing"": 1,
  ""reason"": ""Suspicious email from unknown sender, asking for partnership and investment management with a promise of good return, and requesting to communicate via private email."",
  ""score"": 8
}"
Enhancing Investment Strategies with JIRA Software,"Customer Support, seeking advice on optimizing investment strategies using JIRA Software's data analytics tools. Could you provide details on how to leverage JIRA's capabilities to streamline investment tracking and analysis? I am particularly interested in learning about the tools and features JIRA offers for data-driven decision making. Specifically, I would like to know how to create custom dashboards and reports to visualize investment performance and identify trends. Additionally, I would appreciate guidance on how to integrate data analytics tools.",0,0,2,Legitimate email from a known entity (Customer Support) with a clear and specific request.,"{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email from a known entity (Customer Support) with a clear and specific request."",
  ""score"": 2
}"
Approval needed: Special pricing,"Need approval for:

Customer: Company_164
Deal size: €320,013
Discount requested: 15%
Reason: Volume commitment

Please approve in system.

Gisela",0,0,2,"Legitimate email with a clear subject and body, but lacks a specific call to action or suspicious links.","{
  ""is_phishing"": 0,
  ""reason"": ""Legitimate email with a clear subject and body, but lacks a specific call to action or suspicious links."",
  ""score"": 2
}"
Issue with the Investment Optimization Tool,"The investment optimization tool has encountered a crash during data analysis, which might be related to data overload or software compatibility issues. After restarting the software and clearing temporary files, the problem still persists. We request your assistance in resolving this matter.",0,0,2,"Lack of urgency and specific request for assistance, no suspicious links or attachments.","{
  ""is_phishing"": 0,
  ""reason"": ""Lack of urgency and specific request for assistance, no suspicious links or attachments."",
  ""score"": 2
}"
