row_principle,col_principle,feature_type,mean_group_a,mean_group_b,delta_group_a_minus_group_b,welch_t,welch_p,permutation_p,fdr_p,hedges_g,bootstrap_ci_low,bootstrap_ci_high,significant_fdr_0_05
Authority,Authority,diagonal,0.9462612578370265,0.9626505737387137,-0.01638931590168713,-14.338735266651039,1.78004376446241e-46,0.004975124378109453,0.0054988216810683424,-0.15773542260481951,-0.01869975937206328,-0.014305473719077496,True
Authority,Liking,cooccurrence,0.8419077891462803,0.8530093969047648,-0.011101607758484566,-4.2593905327494985,2.0557489594120128e-05,0.004975124378109453,0.0054988216810683424,-0.04731594241150574,-0.01578630500336057,-0.006112840261565832,True
Authority,Reciprocity,cooccurrence,0.5193669418560912,0.47918731206902415,0.04017962978706707,12.98584193812875,1.8441508743783695e-38,0.004975124378109453,0.0054988216810683424,0.14452183290916795,0.034837496761378726,0.045962061208842345,True
Authority,Social Proof,cooccurrence,0.3670960662030856,0.3597649712160964,0.007331094986989195,2.8547368194305185,0.004310111532969328,0.014925373134328358,0.014925373134328358,0.032147875295094414,0.002530669782923771,0.012584765928226074,True
Authority,Scarcity,cooccurrence,0.06469379808606247,0.08063013573179037,-0.015936337645727897,-18.787414092156794,3.624579049081004e-78,0.004975124378109453,0.0054988216810683424,-0.2173902554305798,-0.01737695307065926,-0.014199570954762689,True
Authority,Commitment,cooccurrence,0.02338693951385001,0.027593116837617684,-0.004206177323767674,-13.649422610662633,2.9719018240818375e-42,0.004975124378109453,0.0054988216810683424,-0.15806628462929329,-0.004780331524881966,-0.0035254898283366217,True
Liking,Liking,diagonal,0.8772553448296235,0.882586595322416,-0.005331250492792483,-2.1542688496001206,0.03122657339338112,0.014925373134328358,0.014925373134328358,-0.024008920020058833,-0.009496819783186486,-0.0007961525357536689,True
Liking,Reciprocity,cooccurrence,0.49809065237276695,0.4436044245434719,0.054486227829295075,16.983222511439685,2.1039825550948166e-64,0.004975124378109453,0.0054988216810683424,0.18890609650026755,0.048713346298753665,0.06047302882008519,True
Liking,Social Proof,cooccurrence,0.3502055127325141,0.33619057447113004,0.014014938261384058,5.326566965099624,1.0078020394023097e-07,0.004975124378109453,0.0054988216810683424,0.05991564105585966,0.009266849118814105,0.01927696273201548,True
Liking,Scarcity,cooccurrence,0.06170312846659523,0.07591798656858607,-0.014214858101990843,-16.897645588138015,1.1050263333710323e-63,0.004975124378109453,0.0054988216810683424,-0.1952699590506133,-0.015657481816948055,-0.012511051498227583,True
Liking,Commitment,cooccurrence,0.02236112219864857,0.02605184561238427,-0.0036907234137356984,-12.086010119708385,1.575458758680907e-33,0.004975124378109453,0.0054988216810683424,-0.13977994966494148,-0.0042608912645168305,-0.003047977495742233,True
Reciprocity,Reciprocity,diagonal,0.5297891237333305,0.4890159523554973,0.04077317137783326,13.509734102598895,1.7833846188012356e-41,0.004975124378109453,0.0054988216810683424,0.15038250014775545,0.03536827509729214,0.04644196536917651,True
Reciprocity,Social Proof,cooccurrence,0.2537968312669176,0.22755896798669198,0.02623786328022562,9.75557545067196,1.880893170842977e-22,0.004975124378109453,0.0054988216810683424,0.1098186589225376,0.021351401807331954,0.031505956850428014,True
Reciprocity,Scarcity,cooccurrence,0.04626301751410822,0.05656635364640305,-0.010303336132294831,-12.5384911935685,5.970666781385314e-36,0.004975124378109453,0.0054988216810683424,-0.14484704195808798,-0.011698851646378107,-0.008704994395653854,True
Reciprocity,Commitment,cooccurrence,0.016592684980539448,0.019496177653650568,-0.0029034926731111195,-9.721711576832666,2.684231166220295e-22,0.004975124378109453,0.0054988216810683424,-0.11242326307238569,-0.003390654966571138,-0.002264418360538923,True
Social Proof,Social Proof,diagonal,0.37377594891851973,0.3654464520547942,0.008329496863725527,3.319584971990478,0.0009025579283842549,0.004975124378109453,0.0054988216810683424,0.03740509431780981,0.0036776321609585786,0.013464121348913418,True
Social Proof,Scarcity,cooccurrence,0.03473489110511399,0.04864834017288967,-0.013913449067775682,-17.92606158434138,2.3754615545420114e-71,0.004975124378109453,0.0054988216810683424,-0.20825326997365598,-0.015224320444190219,-0.01227108919471745,True
Social Proof,Commitment,cooccurrence,0.012348823299077629,0.016670592069716404,-0.004321768770638775,-15.465415203798496,1.1526486514898707e-53,0.004975124378109453,0.0054988216810683424,-0.17991059035131712,-0.004776323337335416,-0.0037321634797952176,True
Scarcity,Scarcity,diagonal,0.06567213641481459,0.08139466067490801,-0.01572252426009342,-18.669152989689508,3.256434796260383e-77,0.004975124378109453,0.0054988216810683424,-0.21611007388295386,-0.017136403455446952,-0.013988707861961954,True
Scarcity,Commitment,cooccurrence,0.0024891528213169764,0.005190044108184489,-0.0027008912868675124,-22.513455506451464,1.0917863497907631e-110,0.004975124378109453,0.0054988216810683424,-0.26542063488045675,-0.0029068603694007247,-0.0024371834486852295,True
Commitment,Commitment,diagonal,0.023819995970370485,0.02788051353157369,-0.004060517561203205,-13.268830421621818,4.93494212374639e-40,0.004975124378109453,0.0054988216810683424,-0.15372697169985924,-0.004629547264141258,-0.003380278808321264,True
