row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,1,llm_guard_006101_006200_chunk_input,Exciting News! You've Earned a $TIP Coins Airdrop. #WR5M,1,phishing_pot,2826,False,1,sensitive,True,-0.7,True,-1.0,False,0.9
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,2,llm_guard_006101_006200_chunk_input,A Sneak Peek At The Best Father’s Day Gifts From Nordstrom,1,phishpuzzer,1696,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,3,llm_guard_006101_006200_chunk_input,Multiple Integrations Failed Due to Potential API Issue,0,tobiasbuek,277,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,4,llm_guard_006101_006200_chunk_input,Aviso Importante: Processo de Suspensão de CNH em Andamento - Protocolo: 33794809,1,phishing_pot,152,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,5,llm_guard_006101_006200_chunk_input,Fw: OK....,1,phishing_pot,2771,False,1,sensitive,True,-1.0,True,-1.0,False,0.5
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,6,llm_guard_006101_006200_chunk_input,Dringende Mitteilung von der Volksbank AG. REF: 4123,1,phishyai-phishing,58,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,7,llm_guard_006101_006200_chunk_input,"Fifth Third Bank: Important Fraud Alert [Mon, 28 Aug 2006 04:49:15 +0300]",1,phishyai-phishing,79,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,8,llm_guard_006101_006200_chunk_input,Online Account Verification,1,phishpuzzer,2860,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,9,llm_guard_006101_006200_chunk_input,Dear Account Owner,1,phishpuzzer,321,False,1,ban_substrings,True,-0.7,False,1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,10,llm_guard_006101_006200_chunk_input,Several products encountered deployment issues,0,tobiasbuek,193,True,0,,True,-1.0,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,11,llm_guard_006101_006200_chunk_input,National City Corporate Customer Service: We Need To Update Your Information! (message id: 8700225482333),1,phishyai-phishing,109,True,0,,True,-1.0,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,12,llm_guard_006101_006200_chunk_input,Attention required: jose@monkey.org,1,nazario,302,True,0,,True,-1.0,True,-1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,13,llm_guard_006101_006200_chunk_input,Troubleshooting Connectivity Problems with Kodak ScanMate i940,0,tobiasbuek,382,True,0,,True,-1.0,True,-1.0,True,-1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,14,llm_guard_006101_006200_chunk_input,Unplanned Service Interruption Impacting Analytics Functions,0,tobiasbuek,606,True,0,,True,-1.0,True,-1.0,True,-1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006101_006200/chunk_input.csv,15,llm_guard_006101_006200_chunk_input,Es muy importante y obligatorio a leer,1,phishyai-phishing,46,True,0,,True,-1.0,True,-1.0,True,-1.0
