Subject,Body,label,data_source,text
LOUlS VUlTTON - Timeless Elegance for Just $200,Luxury LOUlS VUlTTON Bags from $200 LIMITED TIME: LOUlS VUlTTON from $200 Step into luxury - Authentic LOUlS VUlTTON handbags now starting at just $200! Perfectly crafted. Always iconic. Don't miss this exclusive offer. Shop the Collection Unsubscribe,1,fuzzer-LLM,"LOUlS VUlTTON - Timeless Elegance for Just $200

Luxury LOUlS VUlTTON Bags from $200 LIMITED TIME: LOUlS VUlTTON from $200 Step into luxury - Authentic LOUlS VUlTTON handbags now starting at just $200! Perfectly crafted. Always iconic. Don't miss this exclusive offer. Shop the Collection Unsubscribe"
RE:OOG ENOUGH SPACE FROM CHINA TO US IN JUN,"Dear Boss,Our company SHANGHAI U-LINK logistic have the rich experience in handling the special cargo shipment, such as Flat rack container (Out-of-Gauge), Top open container, Reefer container.We have worked with many carrier line, HPL/ MSK/CMA/ONE/ HMM/PIL/YM , we are the direct booking agent of these shipping company.We can provide the enough space now, the space in hand is as below:SHANGHAI- LA 40FR OWH ETD: 10 th JUN/ 16 th JUN/ 23th JUNSHANGHAI- NEW YORK 40FR OWH ETD 11st JUN/ 18th JUN/ 25th JUNSHANGHAI- MANZANILLO 40FR OWH ETD: 18 th JUNSHANGHAI- IQUIQUE 40FR OWH ETD 16 th JUNSHANGHAI- PUERTO QUETZAL 40FR OWH ETD 16 th JUNSHANGHAI- SANTOS 40FR OWH ETD 7 th JUN/ 16 th JUNSHANGHAI- BUENOS AIRES 40FR OWH ETD 7 th JUN/ 16 th JUNSHANGHAI- DAKAR 40FR OWH ETD 19 th JUNPlease do not reply this emai. Please contactCANDYEMAIL: candy@u-link.sh.cnCalling +8618521797031 - whatsappsQQ: 112438770",1,fuzzer-LLM,"RE:OOG ENOUGH SPACE FROM CHINA TO US IN JUN

Dear Boss,Our company SHANGHAI U-LINK logistic have the rich experience in handling the special cargo shipment, such as Flat rack container (Out-of-Gauge), Top open container, Reefer container.We have worked with many carrier line, HPL/ MSK/CMA/ONE/ HMM/PIL/YM , we are the direct booking agent of these shipping company.We can provide the enough space now, the space in hand is as below:SHANGHAI- LA 40FR OWH ETD: 10 th JUN/ 16 th JUN/ 23th JUNSHANGHAI- NEW YORK 40FR OWH ETD 11st JUN/ 18th JUN/ 25th JUNSHANGHAI- MANZANILLO 40FR OWH ETD: 18 th JUNSHANGHAI- IQUIQUE 40FR OWH ETD 16 th JUNSHANGHAI- PUERTO QUETZAL 40FR OWH ETD 16 th JUNSHANGHAI- SANTOS 40FR OWH ETD 7 th JUN/ 16 th JUNSHANGHAI- BUENOS AIRES 40FR OWH ETD 7 th JUN/ 16 th JUNSHANGHAI- DAKAR 40FR OWH ETD 19 th JUNPlease do not reply this emai. Please contactCANDYEMAIL: candy@u-link.sh.cnCalling +8618521797031 - whatsappsQQ: 112438770"
[GitHub] Please download your two-factor recovery codes,"Hey Anonzmous! You’ve just enabled two-factor authentication. Please take a moment to check that you have saved your recovery codes in a safe place. You can download your recovery codes at: https://github.com/settings/auth/recovery-codes Recovery codes are the only way to access your account again. By saving your recovery codes, you’ll be able to regain access if you: * Lose your phone * Delete your authenticator app * Change your phone number GitHub Support will not be able to restore access to your account. To disable two-factor authentication, visit https://github.com/settings/security More information about two-factor authentication can be found on GitHub Help at https://docs.github.com/articles/about-two-factor-authentication If you have any questions, please visit https://support.github.com. Thanks, Your friends at GitHub",0,fuzzer-LLM,"[GitHub] Please download your two-factor recovery codes

Hey Anonzmous! You’ve just enabled two-factor authentication. Please take a moment to check that you have saved your recovery codes in a safe place. You can download your recovery codes at: https://github.com/settings/auth/recovery-codes Recovery codes are the only way to access your account again. By saving your recovery codes, you’ll be able to regain access if you: * Lose your phone * Delete your authenticator app * Change your phone number GitHub Support will not be able to restore access to your account. To disable two-factor authentication, visit https://github.com/settings/security More information about two-factor authentication can be found on GitHub Help at https://docs.github.com/articles/about-two-factor-authentication If you have any questions, please visit https://support.github.com. Thanks, Your friends at GitHub"
I Need Your Assistance.,"Dear sir, It is with a heart full of hope that I write to seek your help in respect of the context below. I am Mrs. Maryam Abacha the former first lady of the former Military Head of State of Nigeria General Sani Abacha whose sudden death occurred on 8th of June 1998 as a result of cardiac arrest (heart attack) while on the seat of power. I have no doubt about your capability and good-will to assist me in receiving into your custody (for safety) the sum of US$25 Million willed and deposited in my favour by my late husband in a security and deposit company. Though my contact to you for this assistance is not anchored on any personal ecommendation, I pray your understanding, good will and sincere assistance to respond to this message with honest intensions and concern. This money is currently deposited here with a security company as miscellaneous awaiting collection and according to the agreement entered into at the time of deposit between my late husband and the Security Company at the time of deposit; the collection centre is in Ghana. As it is legally required, the administration of my late husband's properties is under the authority of the family's lawyer Tony Musa. My Dear JK, since the demise of my husband, the present regime has been probing my late husband's wealth and properties, the London Newsweek of 13th march 2000 referred. The investigating team led by Enrico Monfrini, the lawyer acting on behalf of the Nigerian government has so far submitted their report and presently, some liquid cash and assets, movable and immovable, have been frozen and seized both locally here and internationally and my last hope is rested on the immediate security of this fund in your custody. Also, Johnnie Cochran, the lawyer who defended OJ Simpson, has been brought in by the Abacha entourage to help them retain the disputed funds. Fortunately, our family lawyer had secretly protected the ""Personal will"" of my husband from the notice of the investigators and have strictly advised that the willed money be urgently moved into an overseas account of Trusted Foreign family friend without delay. For security reasons and f! urther advise,! no relations or fr! iends of ours should be used; as this is a measure of security. The government had earlier placed foreign travel embargo on all our family members and seized all known local and International outfits of our business empire. The situation has been so terrible that we are virtually living on the assistance of well-wishers. In view of this plight, I expect you to be trustworthy and kind enough to respond to this ""SOS"" call to save my children and I from a hopeless future. I hereby agree to compensate your sincere and candid effort, immensely, which will be discussed between you, the Attorney and I. On your immediate response, the Attorney will travel to Ghana where both of you will meet, and thereafter proceed to the deposit company for the claims. The documentations include, most importantly, Power of Attorney and Certificate of Deposit amongst few others. These documents will be sent to you by Fax, as you would have to present them for proper claims. Please, be rest assured that this transaction is completely safe and legal but must be kept strictly to yourself even after the funds have been secured into our custody. This is so because any leakage of information could ruin the whole transaction. Please all contacts must be made through my lawyer on his email: tony_m@lawyer.com This has to be so as he has been mandated to handle this matter and I have fully briefed him (my Attorney) on my contact to you. Due to my present circumstance, I have handed everything over to him to co - ordinate and finalize with you and I will communicate you as at when necessary. Please for the safety of this transaction, reply stating your phone and fax numbers to enable them contact you directly without running the risk of mail interception. I look forward to your quick response. Best Wishes, Mrs. Maryam Abacha",1,fuzzer-LLM,"I Need Your Assistance.

Dear sir, It is with a heart full of hope that I write to seek your help in respect of the context below. I am Mrs. Maryam Abacha the former first lady of the former Military Head of State of Nigeria General Sani Abacha whose sudden death occurred on 8th of June 1998 as a result of cardiac arrest (heart attack) while on the seat of power. I have no doubt about your capability and good-will to assist me in receiving into your custody (for safety) the sum of US$25 Million willed and deposited in my favour by my late husband in a security and deposit company. Though my contact to you for this assistance is not anchored on any personal ecommendation, I pray your understanding, good will and sincere assistance to respond to this message with honest intensions and concern. This money is currently deposited here with a security company as miscellaneous awaiting collection and according to the agreement entered into at the time of deposit between my late husband and the Security Company at the time of deposit; the collection centre is in Ghana. As it is legally required, the administration of my late husband's properties is under the authority of the family's lawyer Tony Musa. My Dear JK, since the demise of my husband, the present regime has been probing my late husband's wealth and properties, the London Newsweek of 13th march 2000 referred. The investigating team led by Enrico Monfrini, the lawyer acting on behalf of the Nigerian government has so far submitted their report and presently, some liquid cash and assets, movable and immovable, have been frozen and seized both locally here and internationally and my last hope is rested on the immediate security of this fund in your custody. Also, Johnnie Cochran, the lawyer who defended OJ Simpson, has been brought in by the Abacha entourage to help them retain the disputed funds. Fortunately, our family lawyer had secretly protected the ""Personal will"" of my husband from the notice of the investigators and have strictly advised that the willed money be urgently moved into an overseas account of Trusted Foreign family friend without delay. For security reasons and f! urther advise,! no relations or fr! iends of ours should be used; as this is a measure of security. The government had earlier placed foreign travel embargo on all our family members and seized all known local and International outfits of our business empire. The situation has been so terrible that we are virtually living on the assistance of well-wishers. In view of this plight, I expect you to be trustworthy and kind enough to respond to this ""SOS"" call to save my children and I from a hopeless future. I hereby agree to compensate your sincere and candid effort, immensely, which will be discussed between you, the Attorney and I. On your immediate response, the Attorney will travel to Ghana where both of you will meet, and thereafter proceed to the deposit company for the claims. The documentations include, most importantly, Power of Attorney and Certificate of Deposit amongst few others. These documents will be sent to you by Fax, as you would have to present them for proper claims. Please, be rest assured that this transaction is completely safe and legal but must be kept strictly to yourself even after the funds have been secured into our custody. This is so because any leakage of information could ruin the whole transaction. Please all contacts must be made through my lawyer on his email: tony_m@lawyer.com This has to be so as he has been mandated to handle this matter and I have fully briefed him (my Attorney) on my contact to you. Due to my present circumstance, I have handed everything over to him to co - ordinate and finalize with you and I will communicate you as at when necessary. Please for the safety of this transaction, reply stating your phone and fax numbers to enable them contact you directly without running the risk of mail interception. I look forward to your quick response. Best Wishes, Mrs. Maryam Abacha"
Build your dream business with Shopify,"Shopify Discover why millions of entrepreneurs choose Shopify to build their business. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ Discover why millions of entrepreneurs choose Shopify to build their business. ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ Log in Fuel your creativity Browse a collection of beautiful and unique online stores built using Shopify—inspiration is just a click away. See store examples Learn from the best Get free, unlimited access to thousands of Shopify Blog resources, covering ecommerce marketing, running an online business, and more. Explore the blog Launch when you’re ready The best brands are built over time, not overnight. Extend your trial when you sign up for a plan. Get started for $1/month. Choose a plan Download the Shopify app and manage your business on the go Get tips and tutorials to help you build your store Webinars Guides Blog Help Center © Shopify, 15‍1 O'Con‍nor Str‍eet, Gro‍und fl‍oor, Ot‍tawa ON, K2P 2L8 Unsubscribe Manage your preferences",1,fuzzer-LLM,"Build your dream business with Shopify

Shopify Discover why millions of entrepreneurs choose Shopify to build their business. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ Discover why millions of entrepreneurs choose Shopify to build their business. ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ ͏‌ Log in Fuel your creativity Browse a collection of beautiful and unique online stores built using Shopify—inspiration is just a click away. See store examples Learn from the best Get free, unlimited access to thousands of Shopify Blog resources, covering ecommerce marketing, running an online business, and more. Explore the blog Launch when you’re ready The best brands are built over time, not overnight. Extend your trial when you sign up for a plan. Get started for $1/month. Choose a plan Download the Shopify app and manage your business on the go Get tips and tutorials to help you build your store Webinars Guides Blog Help Center © Shopify, 15‍1 O'Con‍nor Str‍eet, Gro‍und fl‍oor, Ot‍tawa ON, K2P 2L8 Unsubscribe Manage your preferences"
"[Upcoming Webinars] Expanding Attack Surfaces: SaaS, APIs, Payments","Register for these upcoming CSA CloudBytes webinars.

Where Revenue, Access, and Integration Risk Converge

Card Testing, Revenue Pressure, and the New Reality for Payment Companies in 2026
Mar. 10, 2026, 11:00 AM PST
Card testing is a hidden revenue drain, increasing network costs and straining merchant relationships. Many ISOs and PSPs don't see the full impact until operational and financial damage is already underway.
Join Aperia Compliance to uncover hidden portfolio costs, close prevention gaps, and adopt protection strategies that safeguard revenue and merchant trust.

The Trust Fall: How Third-Party SaaS Integrations Bypass Your Defenses
Apr. 1, 2026, 10:00 AM PDT
Trusted SaaS integrations are creating hidden pathways attackers use to bypass controls and move laterally across environments. Most security teams lack visibility into the growing web of OAuth tokens and third-party app connections.
Join Obsidian Security to uncover new SaaS-to-SaaS attack paths, identify overlooked TPRM gaps, and build a framework to reduce shadow integration risk.

Road to CSA Summit 2026 Webinar Series
Feb. 4 – Mar. 13, 2026
Next Webinar: Mar. 4, 2026 at 8:00 AM PST
The Enterprise Identity Transformation Roadmap
Legacy IAM systems and fragmented identity controls are expanding risk as identity becomes the new security perimeter. Without a clear roadmap, modernization efforts stall while threats accelerate.
Join the weekly Road to CSA Summit series to assess identity gaps, prioritize Zero Trust and AI-driven controls, and build a phased roadmap to strengthen resilience and reduce enterprise risk.

Upcoming Webinars
[03/11] AI Bytes - Agentic AI as the New ""Insider Risk""
[03/12] Workforce IAM Beyond the Top 10 Applications: From Governance to Execution
[03/18] Cybersecurity and AI Education for Leadership
[03/31] Why AI Governance Is Failing—and How to Fix It Without Slowing Innovation

Explore all new and recorded CloudBytes webinars here.

Cloud Security Alliance, 709 Dupont Street, Bellingham, WA 98225",1,fuzzer-LLM,"[Upcoming Webinars] Expanding Attack Surfaces: SaaS, APIs, Payments

Register for these upcoming CSA CloudBytes webinars.

Where Revenue, Access, and Integration Risk Converge

Card Testing, Revenue Pressure, and the New Reality for Payment Companies in 2026
Mar. 10, 2026, 11:00 AM PST
Card testing is a hidden revenue drain, increasing network costs and straining merchant relationships. Many ISOs and PSPs don't see the full impact until operational and financial damage is already underway.
Join Aperia Compliance to uncover hidden portfolio costs, close prevention gaps, and adopt protection strategies that safeguard revenue and merchant trust.

The Trust Fall: How Third-Party SaaS Integrations Bypass Your Defenses
Apr. 1, 2026, 10:00 AM PDT
Trusted SaaS integrations are creating hidden pathways attackers use to bypass controls and move laterally across environments. Most security teams lack visibility into the growing web of OAuth tokens and third-party app connections.
Join Obsidian Security to uncover new SaaS-to-SaaS attack paths, identify overlooked TPRM gaps, and build a framework to reduce shadow integration risk.

Road to CSA Summit 2026 Webinar Series
Feb. 4 – Mar. 13, 2026
Next Webinar: Mar. 4, 2026 at 8:00 AM PST
The Enterprise Identity Transformation Roadmap
Legacy IAM systems and fragmented identity controls are expanding risk as identity becomes the new security perimeter. Without a clear roadmap, modernization efforts stall while threats accelerate.
Join the weekly Road to CSA Summit series to assess identity gaps, prioritize Zero Trust and AI-driven controls, and build a phased roadmap to strengthen resilience and reduce enterprise risk.

Upcoming Webinars
[03/11] AI Bytes - Agentic AI as the New ""Insider Risk""
[03/12] Workforce IAM Beyond the Top 10 Applications: From Governance to Execution
[03/18] Cybersecurity and AI Education for Leadership
[03/31] Why AI Governance Is Failing—and How to Fix It Without Slowing Innovation

Explore all new and recorded CloudBytes webinars here.

Cloud Security Alliance, 709 Dupont Street, Bellingham, WA 98225"
Low Storage Account will be De-Activation,"Dear jose@monkey.org, 1969MB 2000MB Your e-mail account is running on a low storage space, verify your account now to increase storage space other wise your account shall be locked out. Click here to verify your account. NOTICE: failure to verify your e-mail account shall result to account lock out. Thanks, Account Service DearÂ jose@monkey.org, 1969MB Â Â 2000MB Â Your e-mail account is running on a low storage space, verify your account now to increase storage space other wise yourÂ account shall be locked out. Click here to verify your account.Â Â NOTICE:Â failure to verify your e-mail account shall result to account lock out. Â Thanks, Account Service",1,fuzzer-LLM,"Low Storage Account will be De-Activation

Dear jose@monkey.org, 1969MB 2000MB Your e-mail account is running on a low storage space, verify your account now to increase storage space other wise your account shall be locked out. Click here to verify your account. NOTICE: failure to verify your e-mail account shall result to account lock out. Thanks, Account Service DearÂ jose@monkey.org, 1969MB Â Â 2000MB Â Your e-mail account is running on a low storage space, verify your account now to increase storage space other wise yourÂ account shall be locked out. Click here to verify your account.Â Â NOTICE:Â failure to verify your e-mail account shall result to account lock out. Â Thanks, Account Service"
GPL limits put to a test,"XviD [1] is a project to make GPL divx codecs. Sigma Designs [1] is a
company looking to put out hardware to playback, amongst other things,
divx files. Problem is Sigma is using XviDs gpled code in ways not very
gpl. The results....XviD stops work on thier code and ask the users to
put preasure on Sigma to honor the GPL.

Some notes from other places....

>>From Doom9 [3]
""XviD development has been stopped! The Sigma Designs REALMagic MPEG-4
Video Codec contains wide portions of code taken from the XviD project.
Soon after the initial release of the REALMagic codec the XviD developers
have contacted Sigma and informed them about the GPL violation (for those
who don't know, XviD is distributed under the GNU Public License - GPL -
which demands that if you modify a GPL program you have to release it
under the GPL, which in this case means that the source code of the Sigma
codec must be freely available). Sigma promised to replace the stolen
code, but the new version of the codec which was released this month only
disguises the stolen code, it was not actually removed. Sigma was once
again contacted and asked to remove the offending code but until today
nothing has happened. Therefore the XviD team is now turning to the public
in the hope to receive wide public support in their efforts to convince
Sigma Designs to respect the terms of the GPL. And until the matter has
been resolved XviD development will not continue.

That being said I hope all the forum members who saw their threads about
the Sigma Codecs being closed will understand our motivation now.
Internally we already knew what was going on but since the XviD authors
first wanted to try and resolve this internally we respected their wishes
and kept quiet about the matter at hand.

[Update] Sigma has issued a press release announcing the availability of
the source code of their MPEG-4 codec and it's already up for download.
However, not a word was lost about the XviD issue and the press release
makes one think that the Sigma codec was entirely developed by Sigma so we
might be hearing more about this.

[Update] I found a GPL notice in some of the source code files, but it
also looks like Sigma placed their own copyright lines there and XviD
doesn't get any credit in the source either. The GPL notice also collides
with Sigma's Software Licensing Agreement that you have to sign before
downloading codec or source. On on the same issue DivXNetworks said they'd
fully support XviD in this issue and apparently DXn's relationship with
Sigma didn't really work out either, as Sigma's Xcard is not as DivX
compatible as it was advertised.

[Update]First an update on the XviD situation. The release of the Sigma
source code does not mean it's all over, it's far from being over. The
license agreement which you have to agree to before you can download, and
install the codec is not compatible with the GPL. Furthermore, it can now
clearly be seen (download the source code and have a look for yourself)
that the Sigma codec is pretty much a copy of the XviD codec, but all the
copyright notices of the original developers have been removed and
replaced. This does not only violate the GPL but copyright laws - you
can't just take a program, change a few lines and change the copyright
statements, you only have copyright protection for the parts you wrote on
your own. And related to this the Sigma codec also contains code taken
from the OpenDivX project, the files were outfitted with 2 different
copyright notices which is quite funny.""

[1] http://www.xvid.org/
[2] http://www.sigmadesigns.com
[3] http://www.doom9.org/

http://xent.com/mailman/listinfo/fork",0,fuzzer-LLM,"GPL limits put to a test

XviD [1] is a project to make GPL divx codecs. Sigma Designs [1] is a
company looking to put out hardware to playback, amongst other things,
divx files. Problem is Sigma is using XviDs gpled code in ways not very
gpl. The results....XviD stops work on thier code and ask the users to
put preasure on Sigma to honor the GPL.

Some notes from other places....

>>From Doom9 [3]
""XviD development has been stopped! The Sigma Designs REALMagic MPEG-4
Video Codec contains wide portions of code taken from the XviD project.
Soon after the initial release of the REALMagic codec the XviD developers
have contacted Sigma and informed them about the GPL violation (for those
who don't know, XviD is distributed under the GNU Public License - GPL -
which demands that if you modify a GPL program you have to release it
under the GPL, which in this case means that the source code of the Sigma
codec must be freely available). Sigma promised to replace the stolen
code, but the new version of the codec which was released this month only
disguises the stolen code, it was not actually removed. Sigma was once
again contacted and asked to remove the offending code but until today
nothing has happened. Therefore the XviD team is now turning to the public
in the hope to receive wide public support in their efforts to convince
Sigma Designs to respect the terms of the GPL. And until the matter has
been resolved XviD development will not continue.

That being said I hope all the forum members who saw their threads about
the Sigma Codecs being closed will understand our motivation now.
Internally we already knew what was going on but since the XviD authors
first wanted to try and resolve this internally we respected their wishes
and kept quiet about the matter at hand.

[Update] Sigma has issued a press release announcing the availability of
the source code of their MPEG-4 codec and it's already up for download.
However, not a word was lost about the XviD issue and the press release
makes one think that the Sigma codec was entirely developed by Sigma so we
might be hearing more about this.

[Update] I found a GPL notice in some of the source code files, but it
also looks like Sigma placed their own copyright lines there and XviD
doesn't get any credit in the source either. The GPL notice also collides
with Sigma's Software Licensing Agreement that you have to sign before
downloading codec or source. On on the same issue DivXNetworks said they'd
fully support XviD in this issue and apparently DXn's relationship with
Sigma didn't really work out either, as Sigma's Xcard is not as DivX
compatible as it was advertised.

[Update]First an update on the XviD situation. The release of the Sigma
source code does not mean it's all over, it's far from being over. The
license agreement which you have to agree to before you can download, and
install the codec is not compatible with the GPL. Furthermore, it can now
clearly be seen (download the source code and have a look for yourself)
that the Sigma codec is pretty much a copy of the XviD codec, but all the
copyright notices of the original developers have been removed and
replaced. This does not only violate the GPL but copyright laws - you
can't just take a program, change a few lines and change the copyright
statements, you only have copyright protection for the parts you wrote on
your own. And related to this the Sigma codec also contains code taken
from the OpenDivX project, the files were outfitted with 2 different
copyright notices which is quite funny.""

[1] http://www.xvid.org/
[2] http://www.sigmadesigns.com
[3] http://www.doom9.org/

http://xent.com/mailman/listinfo/fork"
Is Elizabeth Holmes's Wholesome Makeover Working?,"The Kit View in Browser Elizabeth Holmes and the Tricky Art of the Image Makeover Her attempt to recast herself as a wholesome suburban mom shows changing a personal brand can be a hard sell READ MORE The Latest Sunscreens Are So Sun Smart—and Lovely to Use From fluid textures to firming ingredients, these SPF formulas stand apart for their ability to multitask READ MORE This AI-Powered Watch Is a Wellness Game-Changer THE KIT X CITIZEN READ MORE ©The Kit 2023, The Kit, a division of Toronto Star Newspapers Limited 8 Spadina Avenue, 10th floor, Toronto, ON, M5V 0S8, 416-945-8700. If you no longer wish to receive The Kit newsletter, please click here to unsubscribe. To see our Privacy Policy, click here.",1,fuzzer-LLM,"Is Elizabeth Holmes's Wholesome Makeover Working?

The Kit View in Browser Elizabeth Holmes and the Tricky Art of the Image Makeover Her attempt to recast herself as a wholesome suburban mom shows changing a personal brand can be a hard sell READ MORE The Latest Sunscreens Are So Sun Smart—and Lovely to Use From fluid textures to firming ingredients, these SPF formulas stand apart for their ability to multitask READ MORE This AI-Powered Watch Is a Wellness Game-Changer THE KIT X CITIZEN READ MORE ©The Kit 2023, The Kit, a division of Toronto Star Newspapers Limited 8 Spadina Avenue, 10th floor, Toronto, ON, M5V 0S8, 416-945-8700. If you no longer wish to receive The Kit newsletter, please click here to unsubscribe. To see our Privacy Policy, click here."
Get the Download PDF #283/Deposit-INVOICE002,"Absa Bank Limited, Registration number 1986/004794/06.Â Â Personal BankingÂ | Business Banking.If you have problems reading this email, view it in your file #283 Â Get the Deposit Receipt Download PDF #283.Â Â Â Get Absa Bank Limited Download PDF New Deposit Receipt#283. Absa Bank LimitedÂ Receipt SMS Auto E-Deposit E-statementÂ Attached ( MessageÂ ReadÂ successfully ) Â Â© Copyright. Absa Bank Limited, Registration number 1986/004794/06. All rights reserved",1,fuzzer-LLM,"Get the Download PDF #283/Deposit-INVOICE002

Absa Bank Limited, Registration number 1986/004794/06.Â Â Personal BankingÂ | Business Banking.If you have problems reading this email, view it in your file #283 Â Get the Deposit Receipt Download PDF #283.Â Â Â Get Absa Bank Limited Download PDF New Deposit Receipt#283. Absa Bank LimitedÂ Receipt SMS Auto E-Deposit E-statementÂ Attached ( MessageÂ ReadÂ successfully ) Â Â© Copyright. Absa Bank Limited, Registration number 1986/004794/06. All rights reserved"
