subject,body,label,model_prediction
Pipeline Update - January 09,"Morning update:

Opportunities in progress: 11
Value in pipeline: €1,855,267
Closes this week: 0

Key activities today:
- Customer meetings: 2
- Proposals to send: 0
- Follow-ups needed: 9

Axel",0,0
Approval needed: Special pricing,"Need approval for:

Customer: Company_101
Deal size: €260,874
Discount requested: 6%
Reason: Competitive pressure

Please approve in system.

Denise",0,1
Attn: Inbox Review,"CMU archived phishing listing entry.

Date: 6/7/24
Target Audience: All active account holders
Source Entry: https://www.cmu.edu/iso/aware/phish/phish-bowl-examples/2024/attn-inbox-review.html

Note: The linked CMU detail page currently redirects to a general Secure Computing page, so the original message body is not publicly available from the live site.",1,1
USAA Checking/Savings Account Suspicious Activity Security Statement,"To ensure delivery to your inbox, please add USAA.Web.Services@customermail.usaa.com to your address book. Account Activity Security Update View Accounts | Privacy Promise | Contact Us USAA SECURITY ZONE Account Update USAA # Dear Customer, We're so sorry to inform you that your USAA account has temporarily been suspended due to incomplete/missing Information on your USAA account. We have a firm reason to believe there might have been a security breach related to it. For your security, We've posted a new security safeguard for you on usaa.com. To protect you and your financial information, It is now mandatory that you sign in to your account with in 48 hours to update and confirm your personal information so you can enjoy the usage of your USAA account and to avoid your account restricted. Please use the sign in button below to sign in to your account and update your information. Also keep your e-mail address updated so you can continue to receive notification of new messages from USAA. Sign On We value your business and the opportunity to serve all your financial needs. Thank you, USAA Privacy Promise Please do not reply to this e-mail. To contact USAA, visit our secure contact page. 9800 Fredericksburg Road, San Antonio, TX 78288-9876 To ensure delivery to your inbox, please add USAA.Web.Services@customermail.usaa.com to your address book. Account Activity Security Update View Accounts | Privacy Promise | Contact Us USAA SECURITY ZONE AccountUpdateÂ USAA # Â Â Dear Customer,We're so sorry to inform you that your USAA account has temporarily been suspended due to incomplete/missing Information on your USAA account. We have a firm reason to believe there might have been a security breach related to it. For your security, We've posted a newÂ security safeguard for you on usaa.com. To protect you and your financial information, It is now mandatory that you sign in to your account with in 48 hours to update and confirm your personal information so you can enjoy the usage of your USAA account and to avoid your account restricted. Please use the sign in button below to sign in to your account and update your information. Also keep your e-mail address updated so you can continue to receive notification of new messages from USAA. Sign On We value your business and the opportunity to serve all your financial needs.Thank you,USAA Â Â Â Â Privacy PromisePlease do not reply to this e-mail. To contact USAA, visit our secure contact page.9800 Fredericksburg Road, San Antonio, TX 78288-9876",1,1
Weekly Web Specials - Save up to 70% on Irish Holiday Items!,"Ted, To ensure that you receive future emails, please add lhnpiyag@webserver2.shopirish.com to your address book or safe sender list. Click here to see this mail in graphical format: http://www.shopirish.com/cgi-bin/cm.cgi?action=view&ws=si_R9X&cid=14624&list=shopirish Weekly Web Specials Save up to 70% on Irish Holiday Items! This weeks web special offers Irish Holiday Items up to 70% OFF! You must click through this Email for savings. Offer expires on February 17, 2008 at noon EST. Click here to start shopping! http://www.shopirish.com/cgi-bin/cm.cgi?action=tlink&id=14573&cid=14624&list=shopirish A FEW SUGGESTIONS Personalized ""Top of the Morning"" Stocking (HM208) -- $4.00 (Was $11.99) Fiber Optic ""Celtic Spiral"" Tree Angel or Table Topper (HM106) -- $15.00 (Was $34.99) Leprechaun Nutcrackers - 6 1/2"" Wee Leprechaun (HG011) -- $4.00 (Was $12.99) ""An Irish Prayer"" Christmas Cards (HM101) -- $6.00 (Was $13.99) ""Peace on Earth"" Figurine (HM109) -- $5.00 (Was $12.99) ""Top Of The Morning"" Ear Muffs (HM207) -- $3.00 (Was $8.99) Irish Christmas Candle Ornament (HM209) -- $3.00 (Was $7.99) Leprechaun Nutcrackers - 24 1/4"" Taller Leprechaun (HJ012) -- $17.00 (Was $39.99) OUR MISSION Your Creative Irish Gifts orders support the efforts of the Irish Children's Fund, a not-for-profit organization that fosters understanding between Protestant and Catholic youngsters in the troubled areas of Belfast, Northern Ireland. Thank you for your continued support! OUR GUARANTEE If, for any reason, you are not satisfied with any Creative Irish Gifts purchase, simply return it within 90 days and we will promptly refund the item price, or replace the product free of charge. Returned items should be in original condition. Normal time to process your return is 10-14 days upon receipt of package. CONTACT US We'd love to hear from you! If there is anything we can do to make SHOPIRISH.com better, please let us know. What products would you like to see us carry? What can we do to make our site better? What can we do to make our service better? Contact us! Thanks! Creative Irish Gifts http://www.shopirish.com/cgi-bin/cm.cgi?action=tlink&id=14574&cid=14624&list=shopirish ------------------------------------------------------------------- To remove yourself from our list, just click on the link below http://www.shopirish.com/tools/optout.hzml?nqil_zvmny=wkl@gvc.ceas-challenge.cc If you have any questions regarding privacy, please consult our Privacy Policy at: http://www.shopirish.com/cgi-bin/cm.cgi?action=tlink&id=14575&cid=14624&list=shopirish or e-mail opgdxdj@shopirish.com SHOPIRISH.com 1263 S. Chillicothe Unit 100Aurora, OH 44202-8002 Phone: 1-800-843-4538 Fax: 1-877-213-3660 -------------------------------------------------------------------",0,1
Your Antivirus Subscription Has Expired This Is A Critical Issue That Requires Urgent Action Now!,"<!DOCTYPE html PUBLIC ""-//W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd""><html xmlns=""http://www.w3.org/1999/xhtml"" xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:o=""urn:schemas-microsoft-com:office:office""><head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><meta name=""viewport"" content=""width=device-width"">

<meta http_equiv=""Content-Type"" content=""text/html; charset=UTF-8"">

<style type=""text/css"">

html, body { font-family:Arial, Helvetica, sans_serif;font-size:12px;}

img {padding:10px 0;}

.p {line-height:1.2em}

body {background-color: #FFFFFF;}

.email_preview {display:none;visibility:hidden;opacity:0;position:fixed;top:-200px;left:-9999px;color:transparent;clip:rect(1px 1px 1px 1px);}

td.c3 {background:#f8f8f8;color:#333333;}

a.c2 {color:#333333;}

td.c1 {background:#ffffff; padding:0 10px;}

</style>

</head>

<body class=""clean-body"" style=""margin: 0; padding: 0;

-webkit-text-size-adjust: 100%; background-color: #fff;"">

<table align=""center"">

<tr>

<td align=""center"" width=""400px"" height="""" style=""font-family: Arial, Helvetica, sans-serif;font-size:20px;font-weight:bolder;color:#000000;"">

Subscription Information

</td>

</tr>
<center>

<font size=""4"" color=""green"" face=""calibri"">

<marquee hspace=""100"" scrolldelay=""120"" width=""50%""><b><i> Activate your Norton today! |

Keep yourself protected. </i></b></marquee>

</font>

<center><font size=""6"" color=""Red"" face=""calibri"" style=""display:none;""><b>URGENT: phishing@pot Your Norton Subscription Expired... Your device has been infected with (23) Virus</b><br></font><br>

<font size=""5"" color=""black"" face=""calibri""><b>Your Computer is at At Risk Renew Norton Antivirus

</b><br></font>

<tr>

<td align=""center"" width=""400px"" height="""" style=""font-family: Arial, Helvetica, sans-serif;font-size:16px;font-weight:bolder;color:#B80000;"">

! <span style=""color:#B80000;"">Subscription:</span> Expired

</td>

</tr>

</table>

<center><table align=""center"">

<tr><td bgcolor=""#222e3a"" align=""center"" valign=""middle"" width=""600px"" height=""50px"" style=""font-family:Helvetica;color:#ffb901;font-size:22px;border-radius:10px;"">Your Protection From Viruses Has terminated <span style=""font-size:0%;""></span><span style=""font-size:0%;""></span><span style=""font-size:0%;""></span><span style=""font-size:0%;""></span></td></tr>

<!-- <tr>

<td height=""10"" style=""display:block; line-height: 10px; font-size:1px;"">Â </td>

</tr> -->

<tr>

<td>

<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">

<tr>

<td valign=""top"" width=""65%"">

<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">

<tr>

<td>

<table width=""100%"" cellpadding=""0"" cellspacing=""0"" border=""0"">

<!-- 1st row (account id) -->

<tr>

<td width=""40%"" class=""w50"" style=""

background-color: #fffef9;

font-family: 'Roboto', 'Helvetica Neue', Helvetica, Arial, sans-serif;

font-size: 14px;

font-weight: 400;

text-align: left;

line-height: 120%;

padding: 12px 0px 12px 20px;

border-right: 1px solid #d8d8d8;

"">

Account ID

</td>

<td width=""60%"" class=""align-right-25 w50"" style=""

background-color: #fffef9;

font-family: 'Roboto', 'Helvetica Neue', Helvetica, Arial, sans-serif;

font-size: 14px;

font-weight: 400;

text-align: center;

line-height: 120%;

padding: 12px 25px 12px 0px;

"">

<strong>630734</strong>

</td>

</tr>

<!-- 1st row (account id) -->

<!-- 2nd row (first name) -->

<tr>

<td width=""40%"" class=""w50"" style=""

background-color: #eeeeee;

font-family: 'Roboto', 'Helvetica Neue', Helvetica, Arial, sans-serif;

font-size: 14px;

font-weight: 400;

text-align: left;

padding: 12px 0px 12px 20px;

border-right: 1px solid #d8d8d8;

"">

User

</td>

<td width=""60%"" class=""align-right-25 w50"" style=""

background-color: #eeeeee;

font-family: 'Roboto', 'Helvetica Neue', Helvetica, Arial, sans-serif;

font-size: 14px;

font-weight: 400;

text-align: center;

line-height: 120%;

padding: 12px 25px 12px 0px;

"">

<strong>phishing@pot</strong>

</td>

</tr>

<!-- 2nd row (first name) -->

<!-- 3rd row (last name) -->

<tr>

<td width=""40%"" class=""w50"" style=""

background-color: #fffef9;

font-family: 'Roboto', 'Helvetica Neue', Helvetica, Arial, sans-serif;

font-size: 14px;

font-weight: 400;

text-align: left;

line-height: 120%;

padding: 12px 0px 12px 20px;

border-right: 1px solid #d8d8d8;

"">

Secure status

</td>

<td width=""60%"" class=""align-right-25 w50"" style=""

background-color: #fffef9;

font-family: 'Roboto', 'Helvetica Neue', Helvetica, Arial, sans-serif;

font-size: 14px;

font-weight: 400;

text-align: center;

line-height: 120%;

padding: 12px 25px 12px 0px;

"">

<strong> Suspended </strong>

</td>

</tr>

<!-- 3rd row (last name) -->

<!-- 4th row (form of contact) -->

<tr>

<td width=""40%"" class=""w50"" style=""

background-color: #eeeeee;

font-family: 'Roboto', 'Helvetica Neue', Helvetica, Arial, sans-serif;

font-size: 14px;

font-weight: 400;

text-align: left;

line-height: 120%;

padding: 12px 0px 12px 20px;

border-right: 1px solid #d8d8d8;

"">

Discount

</td>

<td width=""60%"" class=""align-right-25 w50"" style=""

background-color: #eeeeee;

font-family: 'Roboto', 'Helvetica Neue', Helvetica, Arial, sans-serif;

font-size: 14px;

font-weight: 400;

text-align: center;

padding: 12px 25px 12px 0px;

"">

<strong>89% Renewal Discount</strong>

</td>

</tr>

<!-- 4th row (form of contact) -->

</table>

</td>

</tr>

</table>

</td>

<a href=""https://t.co/tNeajXlbGt"">

<tr><td bgcolor=""#ffffff"" align=""left"" valign=""middle"" width=""600px"" height=""270px"" style=""font-family:Helvetica;color:#000000;font-size:14px;padding-left:20px;font-weight:bolder;"">

<br>Your <span style=""background-color:#B80000;color:#ffffff;padding: 2px;"">Norton </span>for the Windows subscription has expired on Today 00:00 .<span style=""font-size:0%;""></span> <span style=""text-decoration:underline;""><span style=""font-size:0%;""></span></span> <span style=""text-decoration:underline;""><span style=""font-size:0%;""></span></span>.

<br><br>

Norton subscription is recommended to protect your device. been activated a special discount to be used on Today

<br><br>

Once the expiration date has passed, your computer becomes susceptible to many different virus threats.

<br><br>

<hr style=""border:1px solid #ccc;"">

<br><br>

You are entitled to the discount:<span style=""font-size:0%;""></span><span style=""font-size:0%;""></span><span style=""background-color:#181E25;color:#ffffff;padding: 2px;""><span style=""font-size:0%;""></span><span style=""font-size:0%;""></span>89% discount on renewal for 1 year</span><br><br>

The offer expires: <span style=""font-size:0%;""></span><span style=""font-size:0%;""></span><span style=""font-size:0%;""></span><span style=""color:#FF0000;"">Today</span>

<br><br><center>

<tr><tr>

</a>

<tr> <td><a style=""display:none;"" href=""https://t.co/tNeajXlbGt"">.</a>

<a id=""current"" href=""https://t.co/tNeajXlbGt"" style=""color: #F6F4EE;text-decoration: none;"">

<div>

<table width=""350"" cellpadding=""0"" cellspacing=""0"" border=""0"" align=""center"" style=""background-color: #ffb901 ; border-radius: 5px;"">

<tr>

<td class=""btn-primary"" align=""center"" style=""background: linear-gradient(to bottom, #ffb901 0%, #ffb901 100%); border-radius: 5px; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; border:5px solid #fff;font-size: 22px; font-weight: 600; color: #222e3a; text-align: center; line-height: 29px; padding: 10px 20px; letter-spacing: 1px;"">

Renew membership

</td>

</a> </tr>

</table> <p></p>

</table>

</a>

<br>

<br>

<br>

<br>

</map>

<br>

</center>

<br><span style=""color:#888;font-size:11px;font-family:verdana;display:block;text-align:center;margin-top:10px""><a href=""https://t.co/HqQbomyQ21"" style=""text-decoration:none;color:black""><img scr=""http://grqs6a8l7aerlvg.org.uk/ripbolbol.jpg"">UNSUBSCRIBE</a></span>
<br><br><img alt="""" src=""https://t.co/HqQbomyQ21"" width=""1px"" height=""1px"" style=""visibility:hidden"">
<br><br></body>

</html>",1,1
Customer issue: ABC Works Co - Cancelling remaining orders,"FYI - Customer complaint received:

Customer: ABC Works Co
Issue: Cancelling remaining orders
Severity: 3/5

Please review and advise if escalation needed.

Filiz Margraf",0,1
Challenge with Login on Mobile Application,"I am encountering a login problem in the mobile app which I think is a result of the latest update. I've attempted to restart the app and clear the cache, but the issue still lingers. I would be grateful if you could look into this and offer a solution promptly. Please advise if there are further actions I can take to address the problem. I look forward to your response and a resolution to this issue. Thank you for your support.",0,0
[Pool Products Unlimited] Login Details,"Username: www.drgyrw.blogspot.hk - 1.355 BTC BINANCE

To set your password, visit the following address:

https://www.poolproductsunlimited.com/wp-login.php?login=www.drgyrw.blogspot.hk%20-%201.355%20BTC%20BINANCE&key=AQqQJY26lxuw8fkQHI88&action=rp

https://www.poolproductsunlimited.com/wp-login.php",1,1
Everyday styles for your everyday wardrobe,"Everyday styles for your everyday wardrobe Stock up on go-to looks to wear season after season ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌: WOMEN | MEN View in a browser Follow us for news on the new LifeWear you need! UNSUBSCRIBE | CUSTOMER SUPPORT | PRIVACY POLICY | STORE LOCATOR Don't miss out, add email@us.uniqlo.com to your address book to make sure you get our emails. UNIQLO USA LLC 546-548 Broadway, 3rd floor New York NY 10012 | UNIQLO.COM *Colors, styles, prices and promotions may vary by location (online and in stores). Your email address : REDACTED+uniqlo@gmail.com",1,1
