row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,1,phishing_email_agent_002301_002400_chunk_input,Assistance Required for API Integration,0,tobiasbuek,legitimate,0.2727740033879354,0.7272259966120647,0,0,0,94,0,0,0,0.0,0,,1,0,39,0,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,2,phishing_email_agent_002301_002400_chunk_input,Customer issue: First Services LLC - Product specifications do not match requirements,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,196,0,0,0,0.0,0,,6,0,85,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,3,phishing_email_agent_002301_002400_chunk_input,Query on Payment Options for Subscription Plans,0,tobiasbuek,legitimate,0.3841136348359167,0.6158863651640833,0,0,0,253,0,0,0,0.0,0,,4,0,47,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,4,phishing_email_agent_002301_002400_chunk_input,Unforeseen Failure of the Data Analytics Tool,0,tobiasbuek,legitimate,0.36838005141244556,0.6316199485875544,0,0,0,694,0,1,0,0.0,0,,15,0,45,0,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,5,phishing_email_agent_002301_002400_chunk_input,Characteristics in the Most Recent Release,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,78,0,0,0,0.0,0,,1,0,42,0,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,6,phishing_email_agent_002301_002400_chunk_input,Digital Strategy Performance Concerns,0,tobiasbuek,legitimate,0.29060811151622257,0.7093918884837774,0,0,0,111,0,0,0,0.0,0,,2,0,37,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,7,phishing_email_agent_002301_002400_chunk_input,Reported Problem with NAS Storage,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,657,0,0,0,0.0,0,,12,0,33,0,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,8,phishing_email_agent_002301_002400_chunk_input,Pipeline Update - February 13,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,195,0,0,0,0.0,0,,9,0,29,0,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,9,phishing_email_agent_002301_002400_chunk_input,Identity protection matters. Get Verified!,1,phishyai-phishing,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,546,0,0,0,0.0,0,,10,0,42,0,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,10,phishing_email_agent_002301_002400_chunk_input,Invitation to the 2025 World Summit!!,1,cmu-archived-phish,legitimate,0.2358559931227839,0.7641440068772161,0,0,7,359,0,0,0,0.002777777777777778,1,www.cmu.edu,22,1,37,0,200,
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,11,phishing_email_agent_002301_002400_chunk_input,Secure Medical Data for Hospital Systems,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,140,0,0,0,0.0,0,,2,0,40,0,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,12,phishing_email_agent_002301_002400_chunk_input,Action Required: jose@monkey.org Password is set to expire today.,1,nazario,legitimate,0.4854817247492864,0.5145182752507136,0,0,10,12000,0,0,0,0.0,0,monkey.org,58,1,65,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,13,phishing_email_agent_002301_002400_chunk_input,"phishing@pot F P, Você alcançou o cartão Black, mas há algo que você não pode perder! Bem-vindo ao Bradesco Prime",1,phishing_pot,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,12000,0,110,0,0.0,0,,1248,0,113,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_002301_002400/chunk_input.csv,14,phishing_email_agent_002301_002400_chunk_input,Customer Support Ticket,0,tobiasbuek,legitimate,0.4998986874298703,0.5001013125701297,0,0,0,254,0,0,0,0.0,0,,4,0,23,1,200,
