row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,1,llm_guard_001301_001400_chunk_input,Support for Integrating Scrivener,0,tobiasbuek,377,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,2,llm_guard_001301_001400_chunk_input,Microsoft Outlook Encrypted Message,1,phishpuzzer,113,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,3,llm_guard_001301_001400_chunk_input,Seek Improved Updates,0,tobiasbuek,158,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,4,llm_guard_001301_001400_chunk_input,Online Banking Update,1,phishyai-phishing,457,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,5,llm_guard_001301_001400_chunk_input,Available Cell Number,1,cmu-archived-phish,368,True,0,,True,-0.7,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,6,llm_guard_001301_001400_chunk_input,Purchase Order,1,cmu-archived-phish,350,True,0,,True,-0.7,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,7,llm_guard_001301_001400_chunk_input,Customer Support Ticket,0,tobiasbuek,596,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,8,llm_guard_001301_001400_chunk_input,Individuelle Prognose f��r schnellen Gewichtsverlust �������,1,phishing_pot,5652,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,9,llm_guard_001301_001400_chunk_input,Customer issue: Professional Service LLC - Invoice routing issues,0,uberjugaad,243,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,10,llm_guard_001301_001400_chunk_input,Enhancement of Data Analytics Workflow,0,tobiasbuek,835,True,0,,True,-1.0,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,11,llm_guard_001301_001400_chunk_input,Don't Miss Out: Extend Your SiriusXM Free Membership Now,1,nazario,1958,True,0,,True,-0.7,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,12,llm_guard_001301_001400_chunk_input,Re: API Monitoring - Spike in Latency,0,rtweera,189,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_001301_001400/chunk_input.csv,13,llm_guard_001301_001400_chunk_input,Relief Fund,1,phishing_pot,308,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
