row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,1,llm_guard_004701_004800_chunk_input,Inquiry About Billing Options,0,tobiasbuek,403,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,2,llm_guard_004701_004800_chunk_input,Microsoft account unusual signin activity,1,phishing_pot,12042,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,3,llm_guard_004701_004800_chunk_input,Approval needed: Special pricing,0,uberjugaad,177,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,4,llm_guard_004701_004800_chunk_input,"phishing@pot, schenken wir dir einen 200% Willkommensbonus bis zu 7.500���",1,phishing_pot,12076,False,1,malicious_urls,False,0.2,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,5,llm_guard_004701_004800_chunk_input,Billing Error,0,tobiasbuek,110,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,6,llm_guard_004701_004800_chunk_input,Email Verification,1,phishpuzzer,338,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,7,llm_guard_004701_004800_chunk_input,svn commit: r581580 - /spamassassin/rules/trunk/sandbox/jm/20_bug4104_uribl.cf,0,phishpuzzer,298,True,0,,True,-0.6,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,8,llm_guard_004701_004800_chunk_input,Security Incident in Hospital IT Systems,0,tobiasbuek,396,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,9,llm_guard_004701_004800_chunk_input,"[SA] URGENT HELP.............. Sender: spamassassin-sightings-admin@example.sourceforge.net Errors-To: spamassassin-sightings-admin@example.sourceforge.net X-Beenthere: spamassassin-sightings@example.sourceforge.net X-Mailman-Version: 2.0.9-sf.net Precedence: bulk List-Help: <mailto:spamassassin-sightings-request@example.sourceforge.net?subject=help> List-Post: <mailto:spamassassin-sightings@example.sourceforge.net> List-Subscribe: <https://example.sourceforge.net/lists/listinfo/spamassassin-sightings>, <mailto:spamassassin-sightings-request@lists.sourceforge.net?subject=subscribe> List-Id: <spamassassin-sightings.example.sourceforge.net> List-Unsubscribe: <https://example.sourceforge.net/lists/listinfo/spamassassin-sightings>, <mailto:spamassassin-sightings-request@lists.sourceforge.net?subject=unsubscribe> List-Archive: <http://www.geocrawler.com/redir-sf.php3?list=spamassassin-sightings> X-Original-Date: Mon, 5 Apr 1999 20:38:02 +0100 Date: Mon, 5 Apr 1999 20:38:02 +0100 Content-Typ",1,phishpuzzer,7488,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,10,llm_guard_004701_004800_chunk_input,"Your Fifth Third Bank account [Thu, 14 Dec 2006 15:28:50 -0500]",1,phishyai-phishing,69,True,0,,True,-1.0,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,11,llm_guard_004701_004800_chunk_input,Customer issue: Industrial Industries Corp - Q4 volume increase,0,uberjugaad,238,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,12,llm_guard_004701_004800_chunk_input,Concern with Data Analytics Dashboard,0,tobiasbuek,374,True,0,,True,-1.0,True,-1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,13,llm_guard_004701_004800_chunk_input,CARTA DE NOTIFICAÇÃO DE FUNDOS DO FMI,1,phishing_pot,3906,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004701_004800/chunk_input.csv,14,llm_guard_004701_004800_chunk_input,Problem with Healthcare Data Encryption,0,tobiasbuek,301,True,0,,True,-1.0,True,-1.0,True,-1.0
