row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,1,Re: OT: The Funny Side of Spam,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be clean with no significant indicators of phishing. The headers lack standard fields like 'Date' and 'Message-ID', but this alone does not indicate malicious intent. The body contains a plain text snippet discussing a news article, and the link provided points to a legitimate domain (digg.com). No attachments are present, and there are no signs of urgency, poor grammar, or brand impersonation.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,2,Sale ends soon,SUSPICIOUS,65.0,3,facebook.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Mentioned brand 'facebook.com' without associated links,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, raising concerns about its legitimacy. However, DMARC policy is set to reject, which adds some credibility. The body mentions 'facebook.com' but no links are present to verify brand impersonation. The email content is promotional and does not exhibit urgent language or poor grammar. No attachments were found.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,3,Re-Validate E-mail Password,SUSPICIOUS,80.0,7,IT-Service Help Desk,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Urgency in body text | Generic call to action,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM checks failed, indicating potential email spoofing. The body contains urgent language ('Password will expire in 3 days') and a generic call to action ('Click Here to validate e-mail password'), which are common phishing tactics. However, no malicious links or attachments were found, and the DMARC policy is set to 'reject', which adds some credibility.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,4,Account Information Update - Final Notice.,,,,,,,Failed (Unexpected Workflow Error),Unexpected Workflow Error: Connection closed,1
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,5,Important Notification,MALICIOUS,90.0,8,USAA,Missing SPF and DKIM authentication | Missing standard 'Date' and 'Message-ID' headers | Urgency in body text ('Logon to update your account to avoid been compromised') | Link domain 'www.usaa.com/online/update' differs from official USAA domain structure | Brand impersonation of USAA,"The email exhibits multiple phishing indicators: it impersonates USAA, a known brand, with urgency in the body text ('Logon to update your account to avoid been compromised'). The link provided ('www.usaa.com/online/update') is suspicious as it does not match the official USAA domain structure and lacks HTTPS. Authentication checks (SPF, DKIM) are missing, and standard headers ('Date', 'Message-ID') are absent, further raising suspicion.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,6,selective greylisting based on user preference,,,,,,,Failed (Unexpected Workflow Error),Unexpected Workflow Error: Connection closed,1
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,7,[Bug 5790] update INSTALL docs to note DNSBL usage bug in Solaris 8,CLEAN,95.0,0,Apache | SpamAssassin,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate communication related to a bug report for SpamAssassin. The link provided points to a known Apache issue tracker domain, and there are no suspicious elements such as urgency, poor grammar, or mismatched domains. The absence of SPF and DKIM records is notable but not inherently malicious, especially given the context of the email. The DMARC policy is correctly configured for the domain. No attachments are present, and the email lacks phishing indicators like typosquatting, brand impersonation, or malicious content.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,8,The truth about vacations with kids,CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF not_found | DKIM not_found,"The email lacks phishing indicators such as suspicious links, attachments, or urgent language. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive signs of phishing. No SPF or DKIM records were found, but DMARC policy is set to reject, which adds some legitimacy. The body content appears to be a legitimate article snippet without any phishing cues.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,9,Sarahli@ifi.uio.no| GJPM,SUSPICIOUS,75.0,6,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text ('respond within 24 hours') | Generic sender domain (example.com) | Missing 'Reply-To' field,"The email exhibits several suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and urgent language requesting immediate response within 24 hours. The absence of a 'Reply-To' field and the generic sender domain (example.com) further raise concerns. However, no malicious links or attachments were found, and the DMARC policy is correctly configured.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001501_001520/chunk_input.csv,10,"clamav-users Digest, Vol 41, Issue 6",CLEAN,95.0,1,clamav,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate mailing list digest from clamav-users. No suspicious links or attachments were found. The absence of SPF and DKIM records is notable but not inherently malicious, especially given the DMARC policy is set to reject. Missing 'Date' and 'Message-ID' headers are unusual but not indicative of phishing. All links point to known clamav-related domains, and no brand impersonation or typosquatting was detected.",Analysis completed successfully,,0
