stage_group,stage,source,principle_group,left_principle,right_principle,value
S5,S5,HW,A-A,Authority,Authority,0.8594309730249999
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9371614610410001
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.16513901512899998
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.993554419984
S5,S5,HW,A-A,Authority,Authority,0.33751103584899994
S5,S5,HW,A-A,Authority,Authority,0.25838312259600005
S5,S5,HW,A-A,Authority,Authority,0.999968000256
S5,S5,HW,A-A,Authority,Authority,0.35705524668099997
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.225793181329
S5,S5,HW,A-A,Authority,Authority,0.9999940000090001
S5,S5,HW,A-A,Authority,Authority,0.809771416129
S5,S5,HW,A-A,Authority,Authority,0.9177161006250001
S5,S5,HW,A-A,Authority,Authority,0.432719258596
S5,S5,HW,A-A,Authority,Authority,0.383946293956
S5,S5,HW,A-A,Authority,Authority,0.998348682276
S5,S5,HW,A-A,Authority,Authority,0.9970901199359999
S5,S5,HW,A-A,Authority,Authority,0.588143279025
S5,S5,HW,A-A,Authority,Authority,0.46141452562499996
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.14325997900899998
S5,S5,HW,A-A,Authority,Authority,0.40609520953600003
S5,S5,HW,A-A,Authority,Authority,0.616047602769
S5,S5,HW,A-A,Authority,Authority,0.9991781689209999
S5,S5,HW,A-A,Authority,Authority,0.9999140018489999
S5,S5,HW,A-A,Authority,Authority,0.2818229569
S5,S5,HW,A-A,Authority,Authority,0.887769106225
S5,S5,HW,A-A,Authority,Authority,0.479865154729
S5,S5,HW,A-A,Authority,Authority,0.999976000144
S5,S5,HW,A-A,Authority,Authority,0.05342616188100001
S5,S5,HW,A-A,Authority,Authority,0.998510555025
S5,S5,HW,A-A,Authority,Authority,0.9970901199359999
S5,S5,HW,A-A,Authority,Authority,0.3047857014759999
S5,S5,HW,A-A,Authority,Authority,0.22573331299599997
S5,S5,HW,A-A,Authority,Authority,0.871244894025
S5,S5,HW,A-A,Authority,Authority,0.457387100416
S5,S5,HW,A-A,Authority,Authority,0.48311674435599994
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.318364520644
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.8791612684960001
S5,S5,HW,A-A,Authority,Authority,0.25989196161600003
S5,S5,HW,A-A,Authority,Authority,0.989372387584
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9999960000040001
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.974433533956
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9766163211209999
S5,S5,HW,A-A,Authority,Authority,0.999974000169
S5,S5,HW,A-A,Authority,Authority,0.36236667696099994
S5,S5,HW,A-A,Authority,Authority,0.611642869776
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.206015224321
S5,S5,HW,A-A,Authority,Authority,0.4093146097290001
S5,S5,HW,A-A,Authority,Authority,0.8380670116000001
S5,S5,HW,A-A,Authority,Authority,0.9999240014440001
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.228416129041
S5,S5,HW,A-A,Authority,Authority,0.457387100416
S5,S5,HW,A-A,Authority,Authority,0.194879868304
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.27177975562500006
S5,S5,HW,A-A,Authority,Authority,0.9999580004409999
S5,S5,HW,A-A,Authority,Authority,0.16536178260899997
S5,S5,HW,A-A,Authority,Authority,0.335505075984
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.5834805718809999
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.197975163136
S5,S5,HW,A-A,Authority,Authority,0.8087296984360001
S5,S5,HW,A-A,Authority,Authority,0.966381404209
S5,S5,HW,A-A,Authority,Authority,0.13676535312399998
S5,S5,HW,A-A,Authority,Authority,0.10469495635600001
S5,S5,HW,A-A,Authority,Authority,0.796656213136
S5,S5,HW,A-A,Authority,Authority,0.512452676164
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.15984323841599998
S5,S5,HW,A-A,Authority,Authority,0.13576940396099998
S5,S5,HW,A-A,Authority,Authority,0.990968484676
S5,S5,HW,A-A,Authority,Authority,0.9138384906010001
S5,S5,HW,A-A,Authority,Authority,0.9999960000040001
S5,S5,HW,A-A,Authority,Authority,0.16234210888900003
S5,S5,HW,A-A,Authority,Authority,0.558321289681
S5,S5,HW,A-A,Authority,Authority,0.267360350761
S5,S5,HW,A-A,Authority,Authority,0.8769554586810001
S5,S5,HW,A-A,Authority,Authority,0.9644654131839999
S5,S5,HW,A-A,Authority,Authority,0.38407766759999995
S5,S5,HW,A-A,Authority,Authority,0.29779176420900005
S5,S5,HW,A-A,Authority,Authority,0.2362251609
S5,S5,HW,A-A,Authority,Authority,0.9987563868839999
S5,S5,HW,A-A,Authority,Authority,0.13005688195600001
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.9609724052640001
S5,S5,HW,A-A,Authority,Authority,0.253402498881
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.8962673977960001
S5,S5,HW,A-A,Authority,Authority,0.48311674435599994
S5,S5,HW,A-A,Authority,Authority,0.8791612684960001
S5,S5,HW,A-A,Authority,Authority,0.48036265872399997
S5,S5,HW,A-A,Authority,Authority,0.14325997900899998
S5,S5,HW,A-A,Authority,Authority,0.16627311075600001
