row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,1,llm_guard_006501_006600_chunk_input,Regions Bank Corporate Customer Service: Official Information! (mess_id: j8861766),1,phishyai-phishing,86,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,2,llm_guard_006501_006600_chunk_input,"phishing@pot,���� Ihre Chance auf einen gro��en Gewinn!",1,phishing_pot,6017,False,2,malicious_urls | sensitive,False,0.3,True,-1.0,False,0.5
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,3,llm_guard_006501_006600_chunk_input,Token for sale ���� ���,1,phishing_pot,109,True,0,,True,-0.7,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,4,llm_guard_006501_006600_chunk_input,your paypal account need to be updated!,1,phishyai-phishing,681,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,5,llm_guard_006501_006600_chunk_input,"Olá, rodrigo-f-p! Regularização Correios: Comunicamos que seu pedido sera retornado ao remetente sem possibilidade de reembolso. ! status: 94628584. | Detalhes da Entrega: Comunicamos que sua entrega esta com pendências a serem resolvidas! status: 94628584. | Informação Encomenda: Seu pedido sera devolvido em breve! status: 94628584. | Pedidos Correios: Seu pacote esta aguardando sua atenção! status: 94628584. | Comunicado Importante: Seu pedido sera retornado ao remetente sem possibilidade de reembolso. ! status: 94628584. | Comunica Correios: Pacote aguardando pagamento da taxa de importação! status: 94628584.",1,phishing_pot,644,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,6,llm_guard_006501_006600_chunk_input,You have won an Tactical Sports Camera - Waterproof With 2-inch LCD,1,phishing_pot,2945,False,1,malicious_urls,False,0.6,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,7,llm_guard_006501_006600_chunk_input,Inquiry on System Requirements for DataRobot Integration,0,tobiasbuek,506,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,8,llm_guard_006501_006600_chunk_input,RE: Service Help Desk,1,phishpuzzer,4215,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,9,llm_guard_006501_006600_chunk_input,"PO Approval Required: €91,404",0,uberjugaad,169,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,10,llm_guard_006501_006600_chunk_input,"PO Approval Required: €15,553",0,uberjugaad,189,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,11,llm_guard_006501_006600_chunk_input,"Personal Loans From $100 - $40,000",1,phishing_pot,3773,False,1,malicious_urls,False,0.6,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,12,llm_guard_006501_006600_chunk_input,"Dear Colleague, Logon to (
https://earl-secure.com/ADMIN-PORTAL/index.html )",1,phishpuzzer,2760,False,1,sensitive,True,-0.7,True,-1.0,False,0.9
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,13,llm_guard_006501_006600_chunk_input,Re: Suggestion for Mercury Language Feature,0,rtweera,808,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,14,llm_guard_006501_006600_chunk_input,Problem with Investment Report Generation,0,tobiasbuek,262,True,0,,True,-1.0,True,-1.0,True,-1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,15,llm_guard_006501_006600_chunk_input,[Bug 5667] add new URIBL lookup on rhsbl.ahbl.org,0,phishpuzzer,528,True,0,,True,-0.7,True,-1.0,True,-1.0
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,16,llm_guard_006501_006600_chunk_input,Cash Advance Request Rejected,1,phishpuzzer,1445,True,0,,True,-1.0,True,-1.0,True,-1.0
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,17,llm_guard_006501_006600_chunk_input,Important Notice: Identity Protection Matters,1,phishyai-phishing,1027,True,0,,True,-1.0,True,-1.0,True,-1.0
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,18,llm_guard_006501_006600_chunk_input,One bag. All your roles.,1,phishpuzzer,522,True,0,,True,-1.0,True,-1.0,True,-1.0
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,19,llm_guard_006501_006600_chunk_input,Pipeline Update - January 24,0,uberjugaad,223,False,1,sensitive,True,-1.0,True,-1.0,False,0.8
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,20,llm_guard_006501_006600_chunk_input,Important notification from Fifth Third Bank,1,phishyai-phishing,50,True,0,,True,-1.0,True,-1.0,True,-1.0
21,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,21,llm_guard_006501_006600_chunk_input,Car Emergency Kit,1,phishing_pot,635,False,1,malicious_urls,False,0.4,True,-1.0,True,-1.0
22,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,22,llm_guard_006501_006600_chunk_input,Deine Chance auf einen 1.000��� Amazon Gutschein  & Samsung Galaxy S24,1,phishing_pot,7336,False,2,malicious_urls | sensitive,False,0.3,True,-1.0,False,0.9
23,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,23,llm_guard_006501_006600_chunk_input,Potential Data Security Incident,0,tobiasbuek,325,True,0,,True,-1.0,True,-1.0,True,-1.0
24,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,24,llm_guard_006501_006600_chunk_input,"PO Approval Required: €69,785",0,uberjugaad,182,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
25,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,25,llm_guard_006501_006600_chunk_input,Urgente: Processo de Suspensão da CNH em Análise - Tome Medidas Imediatas! Protocolo: 86857745.,1,phishing_pot,166,True,0,,True,-1.0,True,-1.0,True,-1.0
26,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,26,llm_guard_006501_006600_chunk_input,Pipeline Update - January 14,0,uberjugaad,229,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
27,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,27,llm_guard_006501_006600_chunk_input,Reported Crash of SaaS Platform,0,tobiasbuek,260,True,0,,True,-1.0,True,-1.0,True,-1.0
28,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,28,llm_guard_006501_006600_chunk_input,Nachricht f��r dich!,1,phishing_pot,8838,False,2,malicious_urls | sensitive,False,0.3,True,-1.0,False,0.9
29,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,29,llm_guard_006501_006600_chunk_input,Economize na sua próxima experiência EF!,1,phishing_pot,3148,False,1,sensitive,True,-0.5,True,-1.0,False,0.9
30,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,30,llm_guard_006501_006600_chunk_input,You haven’t claimed your reward yet – don’t miss this!,1,phishing_pot,12056,True,0,,True,-0.6,True,-1.0,True,-1.0
31,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,31,llm_guard_006501_006600_chunk_input,Bank of the West Reminder: Client Details Form! (mess_id: wi2132778868059),1,phishyai-phishing,78,True,0,,True,-1.0,True,-1.0,True,-1.0
32,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,32,llm_guard_006501_006600_chunk_input,private message from Fifth Third Bank!,1,phishyai-phishing,44,True,0,,True,-1.0,True,-1.0,True,-1.0
33,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_006501_006600/chunk_input.csv,33,llm_guard_006501_006600_chunk_input,Job Research,1,cmu-archived-phish,348,True,0,,True,-0.7,True,-1.0,True,-1.0
