row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,1,llm_guard_000401_000500_chunk_input,Sales Pipeline Briefing,0,S8-fill-bracket-full:llama,1075,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,2,llm_guard_000401_000500_chunk_input,Sales Pipeline Status Report,0,S8-fill-bracket-full:llama,1752,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,3,llm_guard_000401_000500_chunk_input,Verify Your Personal Details,1,S8-fill-bracket-full:llama,1382,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,4,llm_guard_000401_000500_chunk_input,,1,S8-fill-bracket-full:llama,574,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,5,llm_guard_000401_000500_chunk_input,Verification of Customer Details - Urgent,1,S8-fill-bracket-full:llama,1346,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,6,llm_guard_000401_000500_chunk_input,,0,S8-fill-bracket-full:llama,2035,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,7,llm_guard_000401_000500_chunk_input,The Power of Aesthetics in Personal Environments,0,S8-fill-bracket-full:llama,3704,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,8,llm_guard_000401_000500_chunk_input,The Elusive Concept of Beauty,0,S8-fill-bracket-full:llama,1919,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,9,llm_guard_000401_000500_chunk_input,Update on Security Configuration Issue Resolution Timeline,0,S8-fill-bracket-full:llama,1100,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,10,llm_guard_000401_000500_chunk_input,Urgent: Security Setup Issue - Estimated Resolution Timeline and Apology,0,S8-fill-bracket-full:llama,1484,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,11,llm_guard_000401_000500_chunk_input,Security Misconfiguration Issue - Resolution Update,0,S8-fill-bracket-full:llama,2008,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,12,llm_guard_000401_000500_chunk_input,Sales Pipeline Status Update (As of Today),0,S8-fill-bracket-full:llama,645,True,0,,True,-1.0,True,-1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_000401_000500/chunk_input.csv,13,llm_guard_000401_000500_chunk_input,Daily Sales Report,0,S8-fill-bracket-full:llama,1227,True,0,,True,-1.0,True,-1.0,True,-1.0
