subject,body,label,model_prediction
Request for Details on Medical Data Security Services,"Hello, we appreciate your interest in our services for securing medical data within a hospital's IT environment. Our team offers a variety of solutions to ensure the confidentiality and integrity of sensitive medical information. We can provide security assessments, data encryption, and compliance consulting to meet regulatory requirements. Please provide more details about your current infrastructure and the type of medical data you are working with, so we can discuss specific needs. It would be great to schedule a call at your convenience.",0,0
In re FTX Trading Ltd. – Customer Claims Bar Date Reminder,"Dear Customer:

We would like to remind you that the *FTX Customer Claims Bar Date is September 29, 2023, 4 PM United States Eastern Time (“Bar Date”)*. The Bar Date is the deadline to file proofs of claim, against the FTX Debtors, on account of Customer Claims. We recommend all customers with a customer claim to begin the claim process by logging in to the Customer Claims Portal at https://claims.ftx.com. If you have already filed a proof of claim and do not have any changes, then there is no need to file another claim.

Please note that the FTX Debtors have also requested KYC information as part of the customer claim process. As such, we urge you to begin the Know Your Customer (“KYC”) process. Please note that it is *NOT* mandatory for you to have a verified KYC status in order to submit a claim. If you wish to submit a customer claim, you may do so during your KYC process prior to the Bar Date. Additionally, you do not need to have your KYC process completed and verified by the Bar Date. The KYC review and verification process will continue after the Bar Date.

Note that if your account was previously frozen as a result of the cybersecurity incident, please refer to the separate communication sent on September 17, 2023.

Please visit the FTX support website at https://support.ftx.com to learn more about the customer claim process and the KYC process. You may also contact our customer support team via email ( support@ftx.com ( support@ftx.com?subject=&body= ) ) if you have trouble logging in to the customer claims portal.

Sincerely,

FTX

FTX Noticing

Kroll Restructuring Administration LLC, 55 East 52nd Street, 17th Floor , New York , NY 10055

Unsubscribe ( https://u26247528.ct.sendgrid.net/asm/unsubscribe/?user_id=26247528&data=c1XQmunFpkWHT28Hr5il5ePIPkQu9SoO4FMZ-gsaPIVoMDAwdTAwMEQNAD1meKt6KRhyYO9PR1blJZqxpnZbYLLzRlsJF63WY_lpJt2-JtJ4qgSuwPhafoc2P2VoRc-MRUsvhVZcWy1Phz74cPql2PmqIHxYDPU9Yc7DP1XaJuHAkJR9jdDLwsKOypzqo_BeBNCxtbegID6o6pft9Z9Q9adehTxpHwoc8duVyrcjjlYx7XedSgIq9yZ4Tof44rEdiwxUnSKUASJM4qlqybHLMjVNV5XwhkqV0wGDpZD2rrTiVo1DMdFHkp-tqD5F2_jdOy3KWIMYMnhBbqAHTxlrmlv5CopgjEWYIQVt-hUwYtNsSUIIi64F1YuSH6vFdgJKuOOvIzvJWOdwqr0cXG4DQzOc-4Q9r9N4ryp6bcot_AP0dLAvVhlnNf_3Djc8v3D4IGVo9PDrVDUd9QoCkvRz7VGiehii43t57kUNGTg-EJuJ_yOgcNluOWi0sRc07gI5PS2MY0LliH7D2hZGpZgR69t3ls9naQH2BkZG5nahvqVbVvQpWQ4BETyNEHkBUeybVJ4NAQ_DEJkuXi8veBEkLb1MiH2b52n8Di7VX1oXR8TuyU_8crv8aCIkbPpZV26JZU21ZcXVd7Zg1X_23kGiQ1RNfskd8BBUfrts2UT3WT2HFfsjyhnk1TxE2SNNjtb6U_GsHzN6TsZLSkQsb9Ay-kO6s5vzhS_9Cb5F0LK8hM0r6EvB_MbCiNLNQjjFTQSfFoq4LzuM6GCOOsxbkMnYYsj8NR3UwOMj-Kkqcp5NUjxtM-Sgi1_8n8QKycJVDrWmm82CvdJDS3yQuG3jcSQ4bqPy_EOtqPqut7pu8fy9RyDBy6xPzVRWz3U_UhnQ4HJVRsjbFXr9gfKhVM6PjMwvf0M6ZMqeQPQ40PX_Dd46kyTae3LTXtrX9HtvQa7g2pVb4rDSaWK8XPc_R4OFFeyspkCkVbh7LC8o4GwdB13p5y31VA5rYwuvR9r4wGk7tla7F6dA6ipmvNOucvbzMJ9YrC7yoyyMwfHOES5JYpBepgm0wM65ZZYEVODQ7eaOZb_Am8SHbCKYmGh5b3fPVySWRtxhZr11xq3cnq2z8oq7l45xnsyY6OFTO9jB_uSpFBZsnukBrr0SoeQxkhA8DSYk6_uTEv5itIo3o9KWKtq5v_Oga_wwcaAr_ofoaAxEoANElarK0VKFV6vOBVjM69bEaHANpicK9Scb )",1,1
ConcernregardingSystemInvestmentAnalytics,Thecompanyisincapableofaccessinginvestmentanalyticsduetosystemunavailability.,0,0
AAPS Superintendent Update - January 30,"Ann Arbor Public Schools Superintendent Update - January 30

January 30, 2023

Hello AAPS Community,

Student and staff safety remain the top priority in the Ann Arbor Public Schools.

We wanted to make you aware that a 10th-grade Pioneer student, Adriana Davidson, has been reported as a missing person to the Washtenaw County Sheriff’s Office (WCSO). The Sheriff’s Office issued a missing person alert through their Washtenaw Alert system on Saturday night.

The most up-to-date information can be found on Washtenaw County Sheriff’s Office (WCSO) social media outlets, as well as in their Notifications section near the bottom of the WCSO web page.

We appreciate that members of our AAPS team have been working diligently and closely with the authorities throughout this weekend in support of this situation.

Should your child come to you with information they feel is relevant, the Washtenaw Sheriff's office has asked that people with information call: Washtenaw Metro Dispatch at (734)-994-2911 or the confidential tip line at (734)-973-7711.

We understand that, in addition to Adriana's peer group, some students and staff who do not know Adriana personally may also be impacted by hearing this information, especially if they have situations in their own lives that make them more vulnerable right now.

Social emotional support is available in our schools, and in counseling offices as needed across our AAPS campuses. As always, our AAPS team is keeping a watchful eye out for students who may be struggling or who may have information to share, and will work to connect students with an adult for additional support.

I know our thoughts of care and support are with the family of Adriana at this critical time. As we learn additional public information, we will remain in close communication on this matter as appropriate.

Take Care,

Jeanice Kerr Swift

Superintendent of Schools

Ann Arbor Public Schools

www.A2Schools.org

Keep up with the AAPS News!
Online: news.a2schools.org | Twitter: @A2schools
Facebook: search for ""Ann Arbor Public Schools""

ANN ARBOR PUBLIC SCHOOLS STATEMENT OF NON-DISCRIMINATION: No person shall be excluded from participation in, be denied the benefits of, or be subjected to discrimination in any educational program or activity available in any school on the basis of race, color, sex, religion, creed, political belief, age, national origin, linguistic and language differences, sexual orientation, gender, gender identity, gender expression, socioeconomic status, height, weight, marital or familial status, disability or veteran status.

Ann Arbor Public Schools would like to continue connecting with you via email. If you prefer to be removed from our list, please contact Ann Arbor Public Schools directly. To stop receiving all email messages distributed through our SchoolMessenger service, follow this link and confirm: Unsubscribe

SchoolMessenger is a notification service used by the nation's leading school systems to connect with parents, students and staff through voice, SMS text, email, and social media.",1,1
Pipeline Update - January 27,"Morning update:

Opportunities in progress: 16
Value in pipeline: €812,886
Closes this week: 4

Key activities today:
- Customer meetings: 2
- Proposals to send: 2
- Follow-ups needed: 5

Karl-Werner",0,1
Pipeline Update - January 30,"Morning update:

Opportunities in progress: 19
Value in pipeline: €799,019
Closes this week: 3

Key activities today:
- Customer meetings: 3
- Proposals to send: 3
- Follow-ups needed: 5

Amy",0,1
FINAL HOURS: Don't Miss Out on Your Free Domain(s) and Wealthy Affiliate Premium!,"FINAL HOURS: Don't Miss Out on Your Free Domain(s) and Wealthy Affiliate Premium! Hey Honey, Kyle here, and I wanted to remind you that we're in the FINAL HOURS of the amazing Wealthy Affiliate promotion. It's been a thrilling week, and I hope you've been enjoying your journey with us so far. But it's not too late to take advantage of the awesome benefits that come with a Premium or Premium Plus+ membership! Here's a quick recap of what you'll get when you upgrade: Premium Membership: Boost Your Online Success Weekly Expert Classes: Supercharge your knowledge and skills with our expert-led classes, designed to keep you ahead of the curve in today's fast-paced digital landscape. 3 Websites: Launch and manage up to three websites, expanding your online presence and multiplying your revenue streams. Jaaxy Lite for Keyword Research: Unlock the secrets to driving targeted traffic with our powerful keyword research tool, ensuring your content reaches the right audience Unlimited Help and Mentorship: Our dedicated team of professionals is always available to assist you, guiding you through your journey to success. 24/7 Website Support: We're here for you around the clock, ensuring your websites remain up and running, so you can focus on what truly matters—achieving your goals. Premium Plus+ Membership: Experience Unparalleled Growth Daily Expert Classes: Turbocharge your progress with daily access to our experts, empowering you with cutting-edge strategies and insights to dominate your niche. 10 Websites: Take your online empire to new heights by managing up to ten websites, amplifying your reach and income potential. Jaaxy Enterprise ($99/mo value) for Advanced Keyword Research: Unleash the full power of our industry-leading keyword research tool, delivering laser-focused results that drive massive traffic and conversions. Unlimited Help and Mentorship: Experience unrivaled guidance from our team of experts, ensuring you have the knowledge and confidence to conquer every challenge. 24/7 Website Support: Rest easy knowing our dedicated support team is always on standby, ready to tackle any issues that may arise with your websites. And don't forget, you'll also receive a FREE domain with your Premium membership or TWO free domains with your Premium Plus+ membership. That's a deal you don't want to miss! Upgrade now and claim your included domain(s) before the offer expires! I'm genuinely excited for you and the incredible journey that lies ahead in the world of affiliate marketing. Whether you decide to go for the Premium or Premium Plus+ membership or continue with the Starter membership, we're here to support you every step of the way. Remember, this is your LAST CHANCE to grab the free domain(s) and the full benefits of our Premium and Premium Plus+ memberships. Don't miss out on this opportunity to kickstart your online business success! Wishing you the best in your affiliate marketing journey, Kyle Co-founder of Wealthy Affiliate WealthyAffiliate.com Follow Kyle and Carson on Instagram Hosting Websites Support Training Domains Privacy Policy Terms of Service Ask a question Manage your email preferences © 2023 WealthyAffiliate.com",1,1
Issue reported regarding synchronization failure between Asana and Airtable,"I encountered a problem with the synchronization between Asana and Airtable, which seems to be related to an expired or incorrectly set API key. Despite restarting the service and verifying my credentials, the issue remains unresolved. I kindly request your support in addressing this issue. If there are any additional steps to diagnose the problem, please inform me.",0,0
Customer issue: Houston Equipment LLC - Q4 volume increase,"FYI - Customer complaint received:

Customer: Houston Equipment LLC
Issue: Q4 volume increase
Severity: 4/5

Please review and advise if escalation needed.

Chad Gonzalez",0,0
Issue with Integrated Tools,Here is a succinct problem description: **What happened:** Integrated tools crashed at the same time. **Why it might have occurred:** Potential incompatibility due to recent software updates. **What was attempted:** Restarted and updated individual applications did not help.,0,0
