row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,1,llm_guard_007601_007700_chunk_input,"PO Approval Required: €50,987",0,uberjugaad,190,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,2,llm_guard_007601_007700_chunk_input,Concerns About Latest Invoices,0,tobiasbuek,94,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,3,llm_guard_007601_007700_chunk_input,Re: Your wallet will be suspended and your assets will be frozen !,1,phishing_pot,12068,False,1,malicious_urls,False,0.3,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,4,llm_guard_007601_007700_chunk_input,Support Request for Medical Data Transmission Issue,0,tobiasbuek,732,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,5,llm_guard_007601_007700_chunk_input,Message from eBay Member,1,phishyai-phishing,2209,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,6,llm_guard_007601_007700_chunk_input,Housing Enrollment Carnegie Mellon University,1,cmu-archived-phish,420,True,0,,True,-0.7,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,7,llm_guard_007601_007700_chunk_input,Sparkasse Finanzportal - Dringende Geheimmitteiling. ref: 5195,1,phishyai-phishing,126,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,8,llm_guard_007601_007700_chunk_input,Important Information From Fifth Third Bank Billing Department,1,phishyai-phishing,68,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,9,llm_guard_007601_007700_chunk_input,Enhancements for Safeguarding Medical Data,0,tobiasbuek,615,True,0,,True,-1.0,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_007601_007700/chunk_input.csv,10,llm_guard_007601_007700_chunk_input,RE: Help Desk Support Team,1,phishpuzzer,574,True,0,,True,-1.0,True,-1.0,True,-1.0
