row_principle,col_principle,feature_type,mean_group_a,mean_group_b,delta_group_a_minus_group_b,welch_t,welch_p,permutation_p,fdr_p,hedges_g,bootstrap_ci_low,bootstrap_ci_high,significant_fdr_0_05
Authority,Authority,diagonal,0.8651999050464065,0.9398526508334174,-0.07465274578701087,-43.03849653934805,0.0,0.004975124378109453,0.004975124378109453,-0.4779287115916845,-0.07809286391446607,-0.07107537809467036,True
Authority,Liking,cooccurrence,0.5132412312943372,0.8294052585951459,-0.3161640273008087,-83.44000814444054,0.0,0.004975124378109453,0.004975124378109453,-0.9265322474252005,-0.3233252885786433,-0.3094041283140325,True
Authority,Reciprocity,cooccurrence,0.20562812006754871,0.4160221395861072,-0.21039401951855846,-65.9318714947966,0.0,0.004975124378109453,0.004975124378109453,-1.0104037012003502,-0.21612570289998906,-0.20435859661631492,True
Authority,Social Proof,cooccurrence,0.18449231159146717,0.3425064436105765,-0.15801413201910935,-56.288469023939285,0.0,0.004975124378109453,0.004975124378109453,-0.8811467488945128,-0.16239474940325357,-0.15257576568507264,True
Authority,Scarcity,cooccurrence,0.03168931845948583,0.0700271036834922,-0.03833778522400637,-42.619757825248385,0.0,0.004975124378109453,0.004975124378109453,-0.682296441361672,-0.03973971831894997,-0.03653162715420793,True
Authority,Commitment,cooccurrence,0.009428459755111262,0.023674565571256086,-0.014246105816144824,-48.07734291473765,0.0,0.004975124378109453,0.004975124378109453,-0.7693356899871785,-0.014764311041277603,-0.013702938256305447,True
Liking,Liking,diagonal,0.5441369992459396,0.8771067862512208,-0.33296978700528124,-88.08218256432578,0.0,0.004975124378109453,0.004975124378109453,-0.9670086205534698,-0.3402099430013497,-0.3254240448127042,True
Liking,Reciprocity,cooccurrence,0.14895224810097474,0.3921174861861505,-0.24316523808517576,-74.8282220535632,0.0,0.004975124378109453,0.004975124378109453,-1.129347705068985,-0.24954120830157597,-0.23696067728976877,True
Liking,Social Proof,cooccurrence,0.13056954728318318,0.3164099416584905,-0.18584039437530733,-66.5865740560628,0.0,0.004975124378109453,0.004975124378109453,-1.024964372694473,-0.19072158751369975,-0.17995974214610094,True
Liking,Scarcity,cooccurrence,0.02303771765485733,0.06491589333834052,-0.04187817568348319,-47.11574699284864,0.0,0.004975124378109453,0.004975124378109453,-0.7520112884368594,-0.043319396104542135,-0.04002445769133389,True
Liking,Commitment,cooccurrence,0.007157617813786828,0.022267234176427324,-0.015109616362640497,-51.19820676295881,0.0,0.004975124378109453,0.004975124378109453,-0.8174708981546153,-0.015612148007933088,-0.014560880895756342,True
Reciprocity,Reciprocity,diagonal,0.2351394987819039,0.42819338707920324,-0.19305388829729933,-61.55281977447314,0.0,0.004975124378109453,0.004975124378109453,-0.9339438676549191,-0.199139086477761,-0.18756769930456854,True
Reciprocity,Social Proof,cooccurrence,0.055900754692557765,0.209847057346617,-0.15394630265405923,-55.10500567708992,0.0,0.004975124378109453,0.004975124378109453,-0.9172193968321296,-0.15829653135505753,-0.14857743203835228,True
Reciprocity,Scarcity,cooccurrence,0.010402782062181575,0.047855478437787494,-0.037452696375605915,-43.31971931506567,0.0,0.004975124378109453,0.004975124378109453,-0.7046107501201452,-0.03880161837958919,-0.035771447316517324,True
Reciprocity,Commitment,cooccurrence,0.003252549359248165,0.01616887069855157,-0.012916321339303405,-44.537153253173074,0.0,0.004975124378109453,0.004975124378109453,-0.724636124201307,-0.013409856925353547,-0.012383595119120875,True
Social Proof,Social Proof,diagonal,0.19912933741299252,0.3508596452772636,-0.15173030786427108,-55.695566709163124,0.0,0.004975124378109453,0.004975124378109453,-0.8815345848014674,-0.1559804600168287,-0.14661264154436296,True
Social Proof,Scarcity,cooccurrence,0.009903288315737174,0.04327077896905656,-0.033367490653319384,-39.808419854491284,0.0,0.004975124378109453,0.004975124378109453,-0.6477020143009605,-0.03474950008538853,-0.031671231811231965,True
Social Proof,Commitment,cooccurrence,0.002955311760461865,0.014221368856362267,-0.011266057095900402,-40.85668637847957,0.0,0.004975124378109453,0.004975124378109453,-0.6636306309936323,-0.011751583785785618,-0.010716431045925245,True
Scarcity,Scarcity,diagonal,0.03366846635730861,0.07111767621745274,-0.037449209860144134,-42.02330249195999,0.0,0.004975124378109453,0.004975124378109453,-0.6744974196912749,-0.038825984245033245,-0.03568407682473873,True
Scarcity,Commitment,cooccurrence,0.0007117931033014521,0.0038341476389653563,-0.0031223545356639042,-27.80245842887313,5.497950230546938e-165,0.004975124378109453,0.004975124378109453,-0.4243068151818209,-0.0033253252243081017,-0.0029159441876632076,True
Commitment,Commitment,diagonal,0.010033940661252974,0.024152344808802628,-0.014118404147549654,-48.12551286902931,0.0,0.004975124378109453,0.004975124378109453,-0.7708342687706926,-0.014622722045630613,-0.013590116402511976,True
