row_number,source_path,source_row_number,dataset_name,subject,label,data_source,prediction,probability,confidence,digit_count,domain_age,domain_length,email_length,has_attachment,html_tags,hyphen_count,link_density,links_count,sender_domain,special_chars,subdomain_count,subject_length,urgent_keywords,http_status,response_error
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,1,phishing_email_agent_003001_003100_chunk_input,Data Import Faced Unusual Error Owing to Format Issues,0,tobiasbuek,legitimate,0.3699873860495314,0.6300126139504686,0,0,0,553,0,0,0,0.0,0,,11,0,54,0,200,
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,2,phishing_email_agent_003001_003100_chunk_input,Account Update,1,phishpuzzer,legitimate,0.4431556556304642,0.5568443443695358,0,0,0,344,0,0,0,0.0,0,,10,0,14,0,200,
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,3,phishing_email_agent_003001_003100_chunk_input,Approval needed: Volume discount,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,148,0,0,0,0.0,0,,9,0,32,0,200,
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,4,phishing_email_agent_003001_003100_chunk_input,Approval needed: Volume discount,0,uberjugaad,legitimate,0.37301295536714796,0.626987044632852,0,0,0,148,0,0,0,0.0,0,,9,0,32,0,200,
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,5,phishing_email_agent_003001_003100_chunk_input,re: Unpaid Netflix bill [DD-049234-D6498],1,nazario,phishing,0.7465537122196546,0.7465537122196546,0,0,0,490,0,0,0,0.0,0,,14,0,41,0,200,
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,6,phishing_email_agent_003001_003100_chunk_input,Advice on Security Measures,0,tobiasbuek,legitimate,0.4431172061316461,0.5568827938683538,0,0,0,494,0,0,0,0.0,0,,9,0,27,0,200,
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,7,phishing_email_agent_003001_003100_chunk_input,Atualização: Situação de Infrações - ID YQ59A44A8P,1,phishing_pot,legitimate,0.3255122498685501,0.6744877501314499,0,0,0,32,0,0,0,0.0,0,,1,0,50,0,200,
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,8,phishing_email_agent_003001_003100_chunk_input,Detected Data Breach,0,tobiasbuek,legitimate,0.31472486721684273,0.6852751327831572,0,0,0,187,0,0,0,0.0,0,,3,0,20,0,200,
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,9,phishing_email_agent_003001_003100_chunk_input,Individuelle Prognose f��r Ihren Muskelaufbau �������,1,phishing_pot,legitimate,0.4510232779242294,0.5489767220757706,1,0,6,12000,0,32,0,0.0002499791684026331,3,www.w3.org,568,1,53,0,200,
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,10,phishing_email_agent_003001_003100_chunk_input,Last-Minute Debt Deal,1,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,9708,0,0,0,0.0,0,,215,0,21,0,200,
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,11,phishing_email_agent_003001_003100_chunk_input,Request to Update Marketing Materials to Conform to New Branding,0,tobiasbuek,legitimate,0.3394851141981845,0.6605148858018155,0,0,0,107,0,0,0,0.0,0,,1,0,64,0,200,
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,12,phishing_email_agent_003001_003100_chunk_input,Your Cloud Storage is Full ��� Take Action Now,1,phishing_pot,legitimate,0.4599379220917715,0.5400620779082286,0,0,26,3912,0,41,0,0.001533350370559673,6,exitrealtyconnectionsnj.de,392,1,46,0,200,
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,13,phishing_email_agent_003001_003100_chunk_input,Inquiry on Data Analytics Solutions for Investment Strategies Optimization,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,61,0,0,0,0.0,0,,1,0,74,0,200,
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,14,phishing_email_agent_003001_003100_chunk_input,Pipeline Update - February 05,0,uberjugaad,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,191,0,0,0,0.0,0,,9,0,29,0,200,
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,15,phishing_email_agent_003001_003100_chunk_input,"Document shared with you: ""TOTAL COMPENSATION STATEMENT FOR MEMBERS OF CORNELL UNIVERSITY.docx""",1,cornell-phish-bowl,legitimate,0.45005092547614967,0.5499490745238503,0,0,0,128,0,0,0,0.0,0,,3,0,95,0,200,
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,16,phishing_email_agent_003001_003100_chunk_input,Re: [opensuse] OpenSuse 11,0,phishpuzzer,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,639,0,0,0,0.0,0,,45,0,26,0,200,
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,17,phishing_email_agent_003001_003100_chunk_input,Concern Regarding Decline in Digital Campaign Engagement Metrics,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,540,0,2,0,0.0,0,,11,0,64,0,200,
18,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,18,phishing_email_agent_003001_003100_chunk_input,Research Assistant Position.,1,cornell-phish-bowl,legitimate,0.2466280283314785,0.7533719716685214,0,0,9,1224,0,0,0,0.0,0,gmail.com,29,1,28,0,200,
19,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,19,phishing_email_agent_003001_003100_chunk_input,Investment Data Analysis Problem,0,tobiasbuek,legitimate,0.3422770534604868,0.6577229465395131,0,0,0,493,0,0,0,0.0,0,,9,0,32,0,200,
20,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/phishing_email_agent_003001_003100/chunk_input.csv,20,phishing_email_agent_003001_003100_chunk_input,Das Angebot gilt nur noch 3 Tage! ������������,1,phishing_pot,legitimate,0.4599379220917715,0.5400620779082286,0,0,4,5541,0,183,0,0.0010826416456153013,6,t.co,1033,1,46,0,200,
