row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,1,llm_guard_010601_010700_chunk_input,Mail Safety Upgrade Completed,1,nazario,1080,True,0,,True,-1.0,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,2,llm_guard_010601_010700_chunk_input,Required Assistance,0,tobiasbuek,206,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,3,llm_guard_010601_010700_chunk_input,Email Confirmation Required!,1,nazario,307,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,4,llm_guard_010601_010700_chunk_input,Required Support for Digital Marketing Strategies,0,tobiasbuek,182,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,5,llm_guard_010601_010700_chunk_input,all we can think about is summer,1,phishpuzzer,1209,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,6,llm_guard_010601_010700_chunk_input,RESEARCH ASSISTANT NEEDED,1,cmu-archived-phish,375,True,0,,True,-0.7,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,7,llm_guard_010601_010700_chunk_input,Customer Support Ticket,0,tobiasbuek,618,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,8,llm_guard_010601_010700_chunk_input,Check Your Mail,1,phishpuzzer,436,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,9,llm_guard_010601_010700_chunk_input,Approval needed: Volume discount,0,uberjugaad,185,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_010601_010700/chunk_input.csv,10,llm_guard_010601_010700_chunk_input,Never Lose Connection Again - Global Internet Access Anywhere zv-9570,1,phishing_pot,12071,False,1,sensitive,True,-0.7,True,-1.0,False,0.8
