stage_group,stage,source,principle_group,left_principle,right_principle,value
S5,S5,HW,A-A,Authority,Authority,0.19426232550399997
S5,S5,HW,A-A,Authority,Authority,0.35243219559999994
S5,S5,HW,A-A,Authority,Authority,0.999930001225
S5,S5,HW,A-A,Authority,Authority,0.999974000169
S5,S5,HW,A-A,Authority,Authority,0.9990542237290001
S5,S5,HW,A-A,Authority,Authority,0.9599139815039999
S5,S5,HW,A-A,Authority,Authority,0.32842183256099994
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.9968844304810001
S5,S5,HW,A-A,Authority,Authority,0.9597670243290001
S5,S5,HW,A-A,Authority,Authority,0.9961297519690001
S5,S5,HW,A-A,Authority,Authority,0.9893365797160001
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.9075782235609999
S5,S5,HW,A-A,Authority,Authority,0.999974000169
S5,S5,HW,A-A,Authority,Authority,0.939858508369
S5,S5,HW,A-A,Authority,Authority,0.40269812222499995
S5,S5,HW,A-A,Authority,Authority,0.9877199332809999
S5,S5,HW,A-A,Authority,Authority,0.42706094300100006
S5,S5,HW,A-A,Authority,Authority,0.9999140018489999
S5,S5,HW,A-A,Authority,Authority,0.989266955161
S5,S5,HW,A-A,Authority,Authority,0.5779344484
S5,S5,HW,A-A,Authority,Authority,0.16513901512899998
S5,S5,HW,A-A,Authority,Authority,0.7897343688999999
S5,S5,HW,A-A,Authority,Authority,0.460241484921
S5,S5,HW,A-A,Authority,Authority,0.7780615980840001
S5,S5,HW,A-A,Authority,Authority,1.0
S5,S5,HW,A-A,Authority,Authority,0.963497333241
S5,S5,HW,A-A,Authority,Authority,0.993554419984
S5,S5,HW,A-A,Authority,Authority,0.33751103584899994
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.998002998001
S5,S5,HW,A-A,Authority,Authority,0.8906602875040001
S5,S5,HW,A-A,Authority,Authority,0.999968000256
S5,S5,HW,A-A,Authority,Authority,0.35705524668099997
S5,S5,HW,A-A,Authority,Authority,0.9975754713689999
S5,S5,HW,A-A,Authority,Authority,0.41000201859600005
S5,S5,HW,A-A,Authority,Authority,0.9906977342439999
S5,S5,HW,A-A,Authority,Authority,0.998778373321
S5,S5,HW,A-A,Authority,Authority,0.9177161006250001
S5,S5,HW,A-A,Authority,Authority,0.432719258596
S5,S5,HW,A-A,Authority,Authority,0.9242841916089999
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.7938613981210001
S5,S5,HW,A-A,Authority,Authority,0.383946293956
S5,S5,HW,A-A,Authority,Authority,0.9671896377640001
S5,S5,HW,A-A,Authority,Authority,0.9898857048999999
S5,S5,HW,A-A,Authority,Authority,0.2765602921
