row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,1,llm_guard_001101_001200_chunk_input,Seeking Expert Guidance on Leveraging AI for Brand Engagement and Visibility,0,S8-fill-bracket-full:llama,1233,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,2,llm_guard_001101_001200_chunk_input,,0,S8-fill-bracket-full:llama,2411,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,3,llm_guard_001101_001200_chunk_input,,0,S8-fill-bracket-full:llama,2507,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,4,llm_guard_001101_001200_chunk_input,Discussion: Technical and Ethical Implications of Managing Email Classification Systems,0,S8-fill-bracket-full:llama,3485,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,5,llm_guard_001101_001200_chunk_input,,1,S8-fill-bracket-full:llama,1126,True,0,,True,-0.7,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,6,llm_guard_001101_001200_chunk_input,URGENT CUSTOMS ISSUE ALERT,1,S8-fill-bracket-full:llama,1643,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,7,llm_guard_001101_001200_chunk_input,Notification: Package Held by Customs,1,S8-fill-bracket-full:llama,991,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,8,llm_guard_001101_001200_chunk_input,Request for Expert Advice: Implementing Robust Data Security Measures for Medical Records in Hospitals,0,S8-fill-bracket-full:llama,2246,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,9,llm_guard_001101_001200_chunk_input,Seeking Best Practices for Securing Sensitive Patient Data,0,S8-fill-bracket-full:llama,1008,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s8-llama_detector_suite_eku6jpef/llm_guard_001101_001200/chunk_input.csv,10,llm_guard_001101_001200_chunk_input,Inquiry on Effective Strategies for Protecting Medical Information in Hospital Environments,0,S8-fill-bracket-full:llama,1602,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
