Subject,Body,label,data_source
Beta testers have had Vista for two weeks,"======================================================================== TECHNOLOGY & BUSINESS DAILY SCOOP http://www.infoworld.com/ Friday, Feb 08, 2008 ======================================================================== Table Of Contents: * Beta testers got Vista SP1 RTM early * You don't know tech: The InfoWorld news quiz * SugarCRM eyes a public offering * Alcatel-Lucent suffers Q4 loss on writedown * Mozilla patches critical Firefox flaws * ARM to show off Android platform * Barclays turns U.S. call center over to Indian outsourcer * Facebook kicks off international push en Espanol ***************** Sponsor ******************************* IT USERS DISCUSS NEW WAYS TO PROTECT ENTERPRISE DATA This paper chronicles the implementations of three enterprises that had the foresight to recognize the growing gap between their BC requirements and the ability of tape-based backup systems to meet those requirements. Download this paper to learn how they applied best practices to achieve their data protection goals. Sponsored by Data Domain. http://www.accelacomm.com/jlp/newsletter/13/80321210/ *********************************************************** BETA TESTERS GOT VISTA SP1 RTM EARLY Microsoft confirmed Thursday that its invite-only group of about 15,000 testers has had the final version of Windows Vista Service Pack 1 (SP1) for the past two weeks. More of this article at: http://www.infoworld.com/article/08/02/08/Beta-testers-got-Vista-SP1-RTM-early_1.html?source=NLC-TB&cgd=2008-02-08 ======================================================================== YOU DON'T KNOW TECH: THE INFOWORLD NEWS QUIZ Cables under the sea and pop tunes in space populate this week's brain buster. Do you have what it takes to be a true Geek News Champion? Pit your wits against this quiz. Correct answers are worth 10 points, some offer partial credit, and a few are really hard to miss. Ready? Then play on. More of this article at: http://www.infoworld.com/article/08/02/08/infoworld-news-quiz-february-08-2008_1.html?source=NLC-TB&cgd=2008-02-08 ======================================================================== SUGARCRM EYES A PUBLIC OFFERING SugarCRM began in 2004 and offers its Sugar CRM package via a hybrid commercial-open source model and delivers it via onsite and on-demand modes. The company has amassed more than 3,000 customers in 30 countries, SugarCRM officials said. InfoWorld Editor at Large Paul Krill met with Clint Oram, SugarCRM co-founder and vice president of open source community relations, at the company's SugarCon 2008 conference in San Jose, Calif. this week to talk about the company and where it is headed. More of this article at: http://www.infoworld.com/article/08/02/08/sugar-qa_1.html?source=NLC-TB&cgd=2008-02-08 ======================================================================== ***************** Sponsor ******************************* IT USERS DISCUSS NEW WAYS TO PROTECT ENTERPRISE DATA This paper chronicles the implementations of three enterprises that had the foresight to recognize the growing gap between their BC requirements and the ability of tape-based backup systems to meet those requirements. Download this paper to learn how they applied best practices to achieve their data protection goals. Sponsored by Data Domain. http://www.accelacomm.com/jlp/newsletter/13/80321210/ *********************************************************** ALCATEL-LUCENT SUFFERS Q4 LOSS ON WRITEDOWN Alcatel-Lucent reported higher sales but a net loss for the fourth quarter due to a big writedown in its CDMA (code division multiple access) and IP (Internet protocol) multimedia services businesses. More of this article at: http://www.infoworld.com/article/08/02/08/Alcatel-Lucent-suffers-Q4-loss_1.html?source=NLC-TB&cgd=2008-02-08 ======================================================================== MOZILLA PATCHES CRITICAL FIREFOX FLAWS Mozilla issued 10 patches on Friday for its Firefox browser, including three for critical vulnerabilities. The latest version of Firefox is now 2.0.0.12. More of this article at: http://www.infoworld.com/article/08/02/08/Mozilla-patches-critical-Firefox-flaws_1.html?source=NLC-TB&cgd=2008-02-08 ======================================================================== ARM TO SHOW OFF ANDROID PLATFORM ARM will demonstrate Google's Android on an early prototype device at Mobile World Congress in Barcelona next week, one of several demonstrations of the mobile platform that will occur at the conference, Google said Thursday. More of this article at: http://www.infoworld.com/article/08/02/08/ARM-to-show-off-Android-platform_1.html?source=NLC-TB&cgd=2008-02-08 ======================================================================== BARCLAYS TURNS U.S. CALL CENTER OVER TO INDIAN OUTSOURCER Barclays' credit card business in the U.S. has struck a five-year deal with Indian outsourcer Firstsource Solutions to run a call center in Colorado Springs, Colorado. More of this article at: http://www.infoworld.com/article/08/02/08/Barclays-sells-US-call-center-to-Indian-outsourcer_1.html?source=NLC-TB&cgd=2008-02-08 ======================================================================== FACEBOOK KICKS OFF INTERNATIONAL PUSH EN ESPANOL Facebook, the hugely popular social networking site, will kick off an international push on Monday with the launch of a Spanish version. More of this article at: http://www.infoworld.com/article/08/02/08/Facebook-kicks-off-international-push_1.html?source=NLC-TB&cgd=2008-02-08 ======================================================================== ***************** Sponsor ******************************* IT USERS DISCUSS NEW WAYS TO PROTECT ENTERPRISE DATA This paper chronicles the implementations of three enterprises that had the foresight to recognize the growing gap between their BC requirements and the ability of tape-based backup systems to meet those requirements. Download this paper to learn how they applied best practices to achieve their data protection goals. Sponsored by Data Domain. http://www.accelacomm.com/jlp/newsletter/13/80321210/ *********************************************************** DAILY NEWS, DELIVERED TO YOUR COMPUTER, MP3 PLAYER OR CELL PHONE The InfoWorld Daily podcast provides readers with up-to-the-minute news and features that shape the world of enterprise IT. Tom Sullivan reports on the leading news and events that shape the today's IT community. http://www.infoworld.com/weblog/podcasts/new_podcasts_index.html ======================================================================== ADVERTISE To advertise, contact Gregg_Pinsky@infoworld.com. ======================================================================== UNSUBSCRIBE/MANAGE NEWSLETTERS If you do not wish to continue to receive this newsletter, go to: http://www.infoworld.com/newsletter/newsletter-unsub.html Contact Customer Service at: ptwvgfqvnganpwz@infoworld.com To view InfoWorld's privacy policy, visit: http://www.infoworld.com/about/abt_prv.html Copyright (C) 2007 InfoWorld Media Group. 501 Second St., San Francisco, CA 94107",0,fuzzer-LLM
Bank of America Alert: Irregular Statement - November,"IRREGULAR STATEMENT - NOVEMBER Â We have noticed some unusual activity on your Statement.Â Attached is your online statement for November 2016. Download your statementÂ attached to this emailÂ and confirm all transactions. You will be required to verify your account in the process. Follow our account verification process as required to gain access. Â If you notice a fraudulent transaction or any other unusual activity please call us immediately at: 1-800-215-5935[1]Â 24 hours a day, 7 days a week. Hearing impaired customers TDD/TTY:Â 1-800-877-4733[2], 24 hours a day, 7 days a week. Â Â© 1999 -Â 2016 Bank of America. All rights reserved. NMSR ID 122601 Â Â Â Â Links: ------ [1] tel:1-800-225-5111 [2] tel:1-800-877-111 Â Â Irregular Statement - November Â We have noticed some unusual activity on your Statement.Â Attached is your online statement for November 2016. Download your statementÂ attached to this emailÂ and confirm all transactions. You will be required to verify your account in the process. Follow our account verification process as required to gain access. Â If you notice a fraudulent transaction or any other unusual activity please call us immediately at: 1-800-215-5935Â 24 hours a day, 7 days a week. Hearing impaired customers TDD/TTY:Â 1-800-877-4733, 24 hours a day, 7 days a week. Â Â© 1999 -Â 2016 Bank of America. All rights reserved. NMSR ID 122601",1,fuzzer-LLM
We've noticed some unidentified informations on your account ID!,"This message is from a trusted sender. It may be marked in spam section temporarily, it will appear in your inbox folder moments later. Online Apple Support We've noticed some unidentified informations on your account ID :MP-873-906-200 What to do next? Please log in to your account and complete the steps to confirm your identity and your recent activity, as a security measure, you won't be able to use your account until you complete the necessary steps. Check it now",1,fuzzer-LLM
Server Notification,"Hello jose, Email verification is required to continue using this email! Confirm Now Note: You must verify your account usingÂ jose@monkey.org before you can send mail. Sincerely monkey.org Support Team.",1,fuzzer-LLM
[VIRUS] Bank Transfer Notification,"The attached message from ""HSBC Bank (Hong Kong)"" was found to contain the virus ""Sanesecurity.Malware.27342.RarHeur.v5.HideExt.UNOFFICIAL(38a6f96d9f98dcd7e5b3737d2d975b05:655594)"". The infected portion of the message was removed by Virus Blocker. Good day, Our Ref: MIDLGB31. Find enclosed payment proof made to your company account on behalf of our client to your receiving bank dated 23/08/2018. Kindly confirm payment and client Ref details from attached swift Copy and advice accordingly. Thanks and regards, -- David Wong Funds Transfer Dept., Business Banking, Eastern District, Commercial Banking The Hongkong and Shanghai Banking Corporation Limited (HSBC) 14/F, Causeway Bay Plaza Two, 463-483 Lockhart Road, Causeway Bay, Hong Kong. Email: customerservice@hsbc.com.hk web: https://www.hsbc.com.hk/ ****************************** ****************************** ******* This e-mail is confidential. It may also be legally privileged. If you are not the addressee you may not copy, forward, disclose or use any part of it. If you have received this message in error, please delete it and all copies from your system and notify the sender immediately by return e-mail. Internet communications cannot be guaranteed to be timely, secure, error or virus-free. The sender does not accept liability for any errors or omissions. ****************************** ****************************** ******* ""SAVE PAPER - THINK BEFORE YOU PRINT!"" Good day,Our Ref: MIDLGB31.Find enclosed payment proof made to your company account on behalf of our client to your receiving bank dated 23/08/2018.Kindly confirm payment and client Ref details from attached swift Copy and advice accordingly.Thanks and regards,Â --David WongFunds Transfer Dept.,Â Business Banking, Eastern District, Commercial BankingThe Hongkong and Shanghai Banking Corporation Limited (HSBC)14/F, Causeway Bay Plaza Two, 463-483 Lockhart Road,Â Causeway Bay, Hong Kong.Email: customerservice@hsbc.com.hkweb: https://www.hsbc.com.hk/Â Â ****************************** ****************************** *******This e-mail is confidential. It may also be legally privileged.If you are not the addressee you may not copy, forward, discloseor use any part of it. If you have received this message in error,please delete it and all copies from your system and notify thesender immediately by return e-mail.Internet communications cannot be guaranteed to be timely,secure, error or virus-free. The sender does not accept liabilityfor any errors or omissions.****************************** ****************************** *******""SAVE PAPER - THINK BEFORE YOU PRINT!""",1,fuzzer-LLM
Account Re-activation,"Dear User jose@monkey.org We noticed that your email account has been outdated . Your jose@monkey.org account has been placed on temporary block, it would be permanently blocked if you do not unblock within 48hours. Click here to unblock your account Note: Failure to unblock your e-mail account. It will be permanently disabled. Thank you for using our service. Dear User jose@monkey.org We noticed that your email account has been outdatedÂ . Your jose@monkey.org account has been placed on temporary block,Â it would be permanently blocked if you do not unblock within 48hours. Â Click here to unblock your account Â Â Â Note: Failure to unblock your e-mail account. It will be permanently disabled. Thank you for using our service.",1,fuzzer-LLM
Foreign debit notification,"Dear customer Your card has been used for an online payment in the totalamount of R6,092.71 at ""Shezan Limited"" Because thistransaction was conducted from pakistan, we declined the transaction and temporarily deactivated your card. To reactivate your card please login hereand complete theStandard Banksecurity measures. No matter where you are, our fraud systems will monitor your account for suspicious and unauthorized transactions. Please keep your contact information up-to-date in the My Profile section of Online Banking in case we need to reach you. Regards Elite Banking Team Copyright Standard Bank. All rights reserved.Standard Bank of South Africa Limited (Reg. No. 1962/000738/06). Authorised financial services provider. Registered credit provider (NCRCP15).Disclaimer and confidentiality note:Everything in this email and any attachments relating to the official business of Standard Bank Group Limited is proprietary to the group.It is confidential, legally privileged and protected by law. Standard Bank does not own and endorse any other content.The person addressed in the email is the sole authorised recipient.Please n otify the sender immediately if it has unintentionally reached you and do not read disclose or use the content in any way.Standard Bank cannot assume that the integrity of this communication has been maintained nor that it is free of errors, virus, interception or interference.For ourprivacy policyor information about the Standard Bank group visit our website atwww.standardbank.co.za.",1,fuzzer-LLM
Re: [SM-USERS] Bug Report,"Hi Gabrielle, > The description of the bug: > Each + EVERY TIME I login to my account: < aquagabe >, I am Besieged by > SPAM MAIL (A large # are of crude, sexual nature which I find VERY OFFENSIVE). I have been 'Literally' Over-run by SPAM MAIL for Many Years in this account. Nothing and it seems NOBODY @ VCN's > Squirrelmail has taken the time to help me, Resolve this. I ended up coming in and opening two other accounts - just so I could Email my friends (whom I 'want' to hear from, without having to deal with all this > hassel), and the other was for Correspondence School Work Studies. -Now > that One is also being besieged by SPAM MAIL. --Can't Anything Be Done > About This? > --Can I Close This Account Completely and ReFresh or ReOpen it ANEW??? I'm sorry, but you got the wrong address to complain about spam. This is a list for the developers and user who use this program you are using to read your mail (called Squirrelmail). About your problem you have to ask your mail provider, I guess the company may be called VCN. Greetings Roland. ---- Roland Fritz",0,fuzzer-LLM
"[TechRepublic] Can Mahalo save us from Google, Digg, and Wikipedia?","Sanity check: Can Mahalo save us from Google, Digg, and Wikipedia?February 11, 2008TechRepublic Daily Digest Trouble viewing this mail? Read it online | Manage my newsletters Welcome: ted Update my profile | Unsubscribe from this mail Blogs | Photos | Downloads | Forums Sanity check: Can Mahalo save us from Google, Digg, and Wikipedia?While the rise of Internet tools has democratized the publication process and made information more freely accessible, that process has also had some negative side effects, as seen when you look critically at Google, Digg, and Wikipedia. See why Mahalo could help reverse some of the damage.Subscribe to Tech Sanity Check RSS SponsoredEnd-user performance: Building and maintaining ROI In this white paper from SAP, author Stephen Hirsch advocates for creating a ""performance cycle"" that establishes end user acceptance and use of enterprise software. (Sponsored by SAP) New at TechRepublicProtect your network with the Cisco IOS FirewallDavid Davis ""Any ""Firewall Feature Set"" version of the Cisco IOS contains the IOS Firewall, a built-in firewall inside the Cisco router. Let's find out what the IOS Firewall can do and learn how to configure it.""Pop-up windows: Know the difference between the good, the bad, and the annoyingMike Mullins: ""[Some] pop-ups are just spam that's both invasive and malicious in nature. These types of pop-ups are actually an alarm telling you that something's wrong with your computer and you need to fix it.""10+ essential (and free) Windows applicationsJody Gilbert: ""George Ou just put together a list of free Windows apps in his Real World IT blog - the ones he installs on every new Windows computer he builds.""Customer service -- Going from being the doctor to being the patientTricia Liebert: ""I learned that many end-users had become so accustomed to getting an answer they didn't understand from other techs that they had quit trying to learn anything.""A warning about hijacked hyperlinksSusan Harkins: ""Establishing notification procedures in advance will help you better deal with the problem when it occurs. Planning now will help mitigate the damage from a customer/employee relationship standpoint later - and it's the right thing to do."" SponsoredFeb. 20th: Implementing disaster recovery for complex IT configurations Find out how Microsoft Cluster Server clusters and virtual server technology can work alone or in tandem to protect your data. (CA XOsoft) 10 ways to be more persuasive and win your caseCalvin Sun: ""Although technical ability is important, equally important is the ability to persuade others (co-workers, clients, or bosses) that your ideas merit action. Below are tips on how you can be more persuasive.""Wait while I put on my phone guy hatTim Malone: ""One of the things that has always bugged me about small business is the tendency of the owners to dump responsibility for anything with a power plug onto the computer guy. I draw the line when it comes to copy machines but yes, I support fax machines, cell phones, PDAs, voice mail, and also the phone system.""Check out Today in Blogs on TechRepublic. White Papers from our partners Hosted Microsoft Exchange: The business case for SMBs (USA.NET) Bringing SOA value patterns to life (Oracle) Is real-time defragmentation needed in today's environment? (Diskeeper) A step-by-step guide to offering SaaS (OpSource) Midmarket ERP solutions Buyer's Guide (Inside CRM) TechRepublic Conversation Series Join our conversation on securing networks without borders Leader of the quad-core pack. Quad-Core Intel(R) Xeon(R) processors offer breakthrough performance & energy efficiency. Click here for more information. TechRepublic'sBest of Site Sanity check: Seven hot acronyms IT pros are talking about Norton AntiVirus: The Right Tool for the Job? Greg Shultz reveals how it works. TechRepublic Newsletters Get hands-on tips, downloads, and white papers that will help you configure, administer, support, and optimize your network. Automatically sign up today! Mobile and Wireless Cisco Routers and Switches Unified Communications Network Administrator Sign up for more free newsletters from TechRepublic. To manage your account settings or to remove yourself from all TechRepublic communications, please visit our Subscription Center. The e-mail address for your subscription is user6@gvc.ceas-challenge.cc Unsubscribe from this e-mail | FAQ | Advertise | Privacy Policy Â Copyright Â© 2008 CNET Networks, Inc. All rights reserved. TechRepublic is a registered trademark of CNET Networks, Inc. CNET Networks, Inc. 235 Second Street San Francisco, CA 94105 U.S.A.",0,fuzzer-LLM
[Fwd: Re: unable to run sa-learn utility as non-root user],"Matt Kettler wrote: > Srilatha wrote: >> Hi, >> >> I am using SpamAssassin 3.2.1 >> >> sa-learn utility is taking user name but it is not running as the >> given user > First, I assume you're trying to use sa-learn -u. > > If you read the docs closely, the -u parameter to sa-learn *ONLY* works > for SQL and virtual configurations. > Why not su - youruser -c ""sa-learn --spam /whatever"" ? Jon Sorry about that, Matt. I'll get the hang of this email thing eventually :)",0,fuzzer-LLM
