row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,1,llm_guard_001501_001600_chunk_input,"�������� Ihre Bitcoin-Auszahlung #BTC587EMN ist bereit! Best��tigen Sie jetzt, bevor sie in 48 Stunden verf��llt!",1,phishing_pot,8289,False,2,malicious_urls | sensitive,False,0.4,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,2,llm_guard_001501_001600_chunk_input,Support Request: Issue with Website Traffic,0,tobiasbuek,698,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,3,llm_guard_001501_001600_chunk_input,C'est l'occasion de recevoir une r��compense,1,phishing_pot,8428,False,1,malicious_urls,False,0.1,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,4,llm_guard_001501_001600_chunk_input,Overdue: Customer 553928057 - 69 days,0,uberjugaad,223,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,5,llm_guard_001501_001600_chunk_input,Intim werden mit frechem ukranischem M��dchen phishing@pot,1,phishing_pot,6045,False,1,malicious_urls,False,0.6,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,6,llm_guard_001501_001600_chunk_input,Fifth Third Bank - confirm your account records,1,phishyai-phishing,53,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,7,llm_guard_001501_001600_chunk_input,"[Spambayes-checkins] spambayes/scripts sb_imapfilter.py,1.66,1.67",0,phishpuzzer,5760,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,8,llm_guard_001501_001600_chunk_input,Investigation Needed for Investment Optimization Model Crash During Large Dataset Analysis,0,tobiasbuek,369,True,0,,True,-1.0,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,9,llm_guard_001501_001600_chunk_input,Reported Data Breach,0,tobiasbuek,182,True,0,,True,-1.0,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,10,llm_guard_001501_001600_chunk_input,PayPal - Check your account,1,phishyai-phishing,1415,False,1,ban_substrings,True,-1.0,False,1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,11,llm_guard_001501_001600_chunk_input,You have (1) package on hold . : Click below to open it.,1,phishpuzzer,669,True,0,,True,-1.0,True,-1.0,True,-1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_001501_001600/chunk_input.csv,12,llm_guard_001501_001600_chunk_input,Your SSA Document Is Ready – Please Review!,1,phishing_pot,6435,True,0,,True,-0.5,True,-1.0,True,-1.0
