row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,1,LOUlS VUlTTON - Timeless Elegance for Just $200,SUSPICIOUS,75.0,6,LOUlS VUlTTON,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Domain 'example.com' does not align with promoted brand 'LOUlS VUlTTON' | Urgency in body text ('LIMITED TIME') | Potential brand impersonation ('LOUlS VUlTTON'),"The email exhibits several suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a subject line promoting a luxury brand ('LOUlS VUlTTON') with an unusually low price point. The domain 'example.com' does not align with the brand being promoted, and the absence of a 'Reply-To' field further raises concerns. The urgency in the body text ('LIMITED TIME') and the potential brand impersonation ('LOUlS VUlTTON') suggest a phishing attempt.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,2,RE:OOG ENOUGH SPACE FROM CHINA TO US IN JUN,CLEAN,90.0,1,SHANGHAI U-LINK logistic,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate business communication regarding logistics services. No suspicious links, attachments, or urgent language were found. The absence of SPF and DKIM records is noted but does not necessarily indicate malicious intent. The email content is coherent and relevant to the logistics industry.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,3,[GitHub] Please download your two-factor recovery codes,CLEAN,80.0,2,GitHub,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,The email appears to be legitimate despite missing standard headers ('Date' and 'Message-ID') and lacking SPF/DKIM authentication. The links provided are all associated with GitHub's official domain and no suspicious redirects or typosquatting were detected. The content is consistent with GitHub's standard communication regarding two-factor authentication recovery codes.,Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,4,I Need Your Assistance.,MALICIOUS,90.0,8,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text | Impersonation of Mrs. Maryam Abacha,"The email exhibits multiple highly suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a body text that uses urgent language and impersonates a well-known figure (Mrs. Maryam Abacha) in a classic advance-fee scam format. The lack of authentication and the use of a Nigerian scam narrative strongly indicate a phishing attempt.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,5,Build your dream business with Shopify,SUSPICIOUS,70.0,3,Shopify,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Repetitive text with non-standard characters in body,"The email lacks standard headers ('Date' and 'Message-ID'), and authentication checks (SPF and DKIM) are not found, which raises concerns. However, DMARC policy is present and set to reject. The body contains repetitive text and non-standard characters, but no explicit phishing indicators like urgency or mismatched domains. No attachments are present.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,6,"[Upcoming Webinars] Expanding Attack Surfaces: SaaS, APIs, Payments",CLEAN,80.0,2,CSA CloudBytes | Aperia Compliance,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which raises minor concerns. However, the DMARC policy is correctly configured to 'reject' for the sender domain. The email body content appears legitimate, promoting upcoming webinars without urgency or suspicious language. No attachments or links were found, reducing potential risks. Overall, the email seems clean despite minor header anomalies.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,7,Low Storage Account will be De-Activation,SUSPICIOUS,85.0,7,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text ('account shall be locked out') | Generic link without specified domain,"The email exhibits multiple suspicious elements, including a lack of standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and urgent language threatening account deactivation. The email also lacks a 'Reply-To' field, which is unusual for legitimate communications. The body contains a generic link without specifying the destination domain, increasing the risk of phishing. However, no attachments or explicit brand impersonation were detected.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,8,GPL limits put to a test,CLEAN,95.0,0,XviD | Sigma Designs,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate discussion about GPL licensing and XviD codecs. No phishing indicators were found: the links point to well-known domains related to the topic, no suspicious attachments are present, and the content is coherent and relevant. While SPF and DKIM checks are missing, the DMARC policy is set to 'reject' for the sender's domain, which adds credibility. The absence of standard headers like 'Date' and 'Message-ID' is unusual but not inherently malicious.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,9,Is Elizabeth Holmes's Wholesome Makeover Working?,CLEAN,95.0,0,The Kit,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be legitimate. No suspicious links, attachments, or brand impersonation were detected. The body content is coherent and relevant to the subject. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. SPF and DKIM checks were not found, but DMARC policy is correctly configured with a 'reject' policy for the domain.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002121_002140/chunk_input.csv,10,Get the Download PDF #283/Deposit-INVOICE002,SUSPICIOUS,75.0,6,Absa Bank Limited,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Brand impersonation of 'Absa Bank Limited',"The email lacks standard headers such as 'Date' and 'Message-ID', which is unusual for legitimate communications. The SPF and DKIM authentication checks failed, indicating potential email spoofing. The body mentions 'Absa Bank Limited' and prompts the recipient to download a PDF, which could be an attempt to impersonate the brand. However, no actual attachments were found, reducing the immediate risk.",Analysis completed successfully,,0
