row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,1,llm_guard_002201_002300_chunk_input,"PO Approval Required: €50,241",0,uberjugaad,193,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,2,llm_guard_002201_002300_chunk_input,Advice on Securing Medical Data,0,tobiasbuek,405,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,3,llm_guard_002201_002300_chunk_input,Yeti Crossroads Backpack,1,phishing_pot,684,False,1,malicious_urls,False,0.4,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,4,llm_guard_002201_002300_chunk_input,Check Your Mail,1,phishpuzzer,436,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,5,llm_guard_002201_002300_chunk_input,Update your Account information For your Bank,1,phishyai-phishing,936,False,1,ban_substrings,True,-1.0,False,1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,6,llm_guard_002201_002300_chunk_input,_Your_Offer_is_waiting_,1,phishing_pot,426,True,0,,True,-0.4,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,7,llm_guard_002201_002300_chunk_input,Inquiry About Healthcare Data Security Solutions,0,tobiasbuek,214,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,8,llm_guard_002201_002300_chunk_input,"phishing@pot Ferreira Peixoto, seu pedido esta retido.",1,phishing_pot,12056,False,1,sensitive,True,-1.0,True,-1.0,False,0.5
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,9,llm_guard_002201_002300_chunk_input,Enquiry on Pricing for Large Team Plans,0,tobiasbuek,495,True,0,,True,-1.0,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-uta-gd_detector_suite_d2ad4qbx/llm_guard_002201_002300/chunk_input.csv,10,llm_guard_002201_002300_chunk_input,Pipeline Update - January 09,0,uberjugaad,224,False,1,sensitive,True,-1.0,True,-1.0,False,0.8
