row_principle,col_principle,feature_type,mean_group_a,mean_group_b,delta_group_a_minus_group_b,welch_t,welch_p,permutation_p,fdr_p,hedges_g,bootstrap_ci_low,bootstrap_ci_high,significant_fdr_0_05
Authority,Authority,diagonal,0.9398526508334174,0.9626505737387137,-0.022797922905296253,-17.81319532296589,2.580916570633257e-70,0.004975124378109453,0.0052238805970149255,-0.2485993264508854,-0.025445652457197265,-0.0203495634118434,True
Authority,Liking,cooccurrence,0.8294052585951459,0.8530093969047648,-0.02360413830961894,-8.05707733134091,8.288199867813447e-16,0.004975124378109453,0.0052238805970149255,-0.10859202584221743,-0.02865050064277542,-0.018641665032518462,True
Authority,Reciprocity,cooccurrence,0.4160221395861072,0.47918731206902415,-0.06316517248291698,-17.38869811690437,3.603266328307748e-67,0.004975124378109453,0.0052238805970149255,-0.23656924780410032,-0.06948298906225066,-0.05683183431949761,True
Authority,Social Proof,cooccurrence,0.3425064436105765,0.3597649712160964,-0.01725852760551988,-5.285001920366304,1.2715177783983757e-07,0.004975124378109453,0.0052238805970149255,-0.07143807706958996,-0.022906407019059653,-0.01162111314862497,True
Authority,Scarcity,cooccurrence,0.0700271036834922,0.08063013573179037,-0.01060303204829817,-9.323445515469452,1.2348359929424574e-20,0.004975124378109453,0.0052238805970149255,-0.12060575176717948,-0.012645858638225463,-0.008582242594763265,True
Authority,Commitment,cooccurrence,0.023674565571256086,0.027593116837617684,-0.003918551266361599,-9.987128172018242,1.9437916952645982e-23,0.004975124378109453,0.0052238805970149255,-0.12613551083164448,-0.004606982963213128,-0.0032013119075950535,True
Liking,Liking,diagonal,0.8771067862512208,0.882586595322416,-0.005479809071195163,-1.9254675326023374,0.05418615778502411,0.07462686567164178,0.07462686567164178,-0.02588000628897335,-0.01034005654601344,-0.0004779030210958633,False
Liking,Reciprocity,cooccurrence,0.3921174861861505,0.4436044245434719,-0.05148693835732138,-13.946198719185347,5.597954050878917e-44,0.004975124378109453,0.0052238805970149255,-0.1887246728870266,-0.056847085510969904,-0.04456129787449424,True
Liking,Social Proof,cooccurrence,0.3164099416584905,0.33619057447113004,-0.01978063281263953,-6.085679969998289,1.1826118150122543e-09,0.004975124378109453,0.0052238805970149255,-0.08164733196425487,-0.025112796753830536,-0.014034661884433986,True
Liking,Scarcity,cooccurrence,0.06491589333834052,0.07591798656858607,-0.01100209323024555,-9.812189420855143,1.1169122679966953e-22,0.004975124378109453,0.0052238805970149255,-0.12696912726773496,-0.013065557874905306,-0.009031082605608438,True
Liking,Commitment,cooccurrence,0.022267234176427324,0.02605184561238427,-0.0037846114359569444,-9.744610062849471,2.1573844306581917e-22,0.004975124378109453,0.0052238805970149255,-0.12336872301944059,-0.004468934501235274,-0.0030663688805077057,True
Reciprocity,Reciprocity,diagonal,0.42819338707920324,0.4890159523554973,-0.06082256527629404,-17.1387127406635,2.5474153534992596e-65,0.004975124378109453,0.0052238805970149255,-0.23314492367789924,-0.06726460067563536,-0.05475831254936802,True
Reciprocity,Social Proof,cooccurrence,0.209847057346617,0.22755896798669198,-0.01771191064007499,-5.2494052654915215,1.5428120435660294e-07,0.004975124378109453,0.0052238805970149255,-0.07067975856444048,-0.023798783897122776,-0.01208186464387271,True
Reciprocity,Scarcity,cooccurrence,0.047855478437787494,0.05656635364640305,-0.008710875208615555,-7.933450874228193,2.2384410512378253e-15,0.004975124378109453,0.0052238805970149255,-0.10283698372926518,-0.010707944303145823,-0.006736695071708524,True
Reciprocity,Commitment,cooccurrence,0.01616887069855157,0.019496177653650568,-0.0033273069550989985,-8.694812809582425,3.71313910232751e-18,0.004975124378109453,0.0052238805970149255,-0.11046496570331879,-0.0039870089922627696,-0.0026128804306412234,True
Social Proof,Social Proof,diagonal,0.3508596452772636,0.3654464520547942,-0.014586806777530603,-4.566535242278623,4.990861521628182e-06,0.004975124378109453,0.0052238805970149255,-0.06165167313532288,-0.02020650066968892,-0.008905806077347216,True
Social Proof,Scarcity,cooccurrence,0.04327077896905656,0.04864834017288967,-0.005377561203833113,-5.04693548683955,4.527317812935985e-07,0.004975124378109453,0.0052238805970149255,-0.06539228639173433,-0.007341512269837427,-0.0034794384442626792,True
Social Proof,Commitment,cooccurrence,0.014221368856362267,0.016670592069716404,-0.002449223213354137,-6.692632258540335,2.2442714021308588e-11,0.004975124378109453,0.0052238805970149255,-0.08475082749826379,-0.0031074483041341446,-0.0017696476298062942,True
Scarcity,Scarcity,diagonal,0.07111767621745274,0.08139466067490801,-0.010276984457455271,-9.098001105095475,1.0001453746897964e-19,0.004975124378109453,0.0052238805970149255,-0.11760985385374977,-0.01229182793269585,-0.008251164228618837,True
Scarcity,Commitment,cooccurrence,0.0038341476389653563,0.005190044108184489,-0.0013558964692191324,-8.74032516428373,2.4761468403316285e-18,0.004975124378109453,0.0052238805970149255,-0.10710748463714971,-0.0016362289381541594,-0.0010345292631100775,True
Commitment,Commitment,diagonal,0.024152344808802628,0.02788051353157369,-0.003728168722771062,-9.570702549382826,1.1683352313588461e-21,0.004975124378109453,0.0052238805970149255,-0.12074387507024853,-0.004408335278437371,-0.0030167326025425352,True
