row_principle,col_principle,feature_type,mean_group_a,mean_group_b,delta_group_a_minus_group_b,welch_t,welch_p,permutation_p,fdr_p,hedges_g,bootstrap_ci_low,bootstrap_ci_high,significant_fdr_0_05
Authority,Authority,diagonal,0.7935641158068059,0.8892096675985175,-0.09564555179171164,-24.000724227547156,2.3448337846624908e-119,0.004975124378109453,0.0054988216810683424,-0.55013915216485,-0.10288287948304199,-0.08815461326074682,True
Authority,Liking,cooccurrence,0.4584083053280442,0.5314167400180124,-0.0730084346899682,-10.606683036016932,5.539497075603836e-26,0.004975124378109453,0.0054988216810683424,-0.19920421299761615,-0.08644917554337977,-0.05982423481330055,True
Authority,Reciprocity,cooccurrence,0.3083040581034103,0.32959341338325654,-0.021289355279846267,-3.879071253342936,0.00010635134621918254,0.004975124378109453,0.0054988216810683424,-0.07503076434740938,-0.030342844873009273,-0.010323162353550706,True
Authority,Social Proof,cooccurrence,0.2977703770371171,0.2502298483017258,0.04754052873539133,8.784317659991439,2.2689910662333742e-18,0.004975124378109453,0.0054988216810683424,0.20959721869528475,0.03801962981601073,0.05817095234678416,True
Authority,Scarcity,cooccurrence,0.08561178996446317,0.052487569755556525,0.033124220208906645,14.52576258365279,1.3479374315476599e-46,0.004975124378109453,0.0054988216810683424,0.4240728918671315,0.029014137455934425,0.037816491422656084,True
Authority,Commitment,cooccurrence,0.026803496286302783,0.018160293423944315,0.008643202862358468,10.465518848496997,2.6804517825855555e-25,0.004975124378109453,0.0054988216810683424,0.3019214904751823,0.007016911203831499,0.01026050893159756,True
Liking,Liking,diagonal,0.5055278125686034,0.5591408373823723,-0.05361302481376895,-8.25344786706603,1.9843666426301423e-16,0.004975124378109453,0.0054988216810683424,-0.15113959821193626,-0.06621500131330815,-0.041194058739290315,True
Liking,Reciprocity,cooccurrence,0.25137797031348585,0.25989597337051307,-0.008518003057027212,-1.539521588002797,0.12374714463482289,0.11442786069651742,0.11442786069651742,-0.02973386801796323,-0.019054467535650717,0.0022495969183201434,False
Liking,Social Proof,cooccurrence,0.24607551455177598,0.1964534524096939,0.04962206214208209,9.088806867695485,1.518688174172744e-19,0.004975124378109453,0.0054988216810683424,0.21362376489972904,0.039498597486568504,0.059228419489775336,True
Liking,Scarcity,cooccurrence,0.076133604118,0.04214320163987104,0.03399040247812896,14.767853325562331,4.622275910267706e-48,0.004975124378109453,0.0054988216810683424,0.43344935919022687,0.02972742425908827,0.03864522493811079,True
Liking,Commitment,cooccurrence,0.023867689633948485,0.014573845640497343,0.009293843993451142,11.130498467671258,2.3740021127057657e-28,0.004975124378109453,0.0054988216810683424,0.3236832341700775,0.007685129869854964,0.010886883108717205,True
Reciprocity,Reciprocity,diagonal,0.330451823545553,0.34257040792220034,-0.012118584376647312,-2.307497498650415,0.02107179806646622,0.014925373134328358,0.01567164179104478,-0.04393369069698157,-0.021207019407544558,-0.00195564133795447,True
Reciprocity,Social Proof,cooccurrence,0.18852242516598042,0.13757890444722548,0.05094352071875494,10.418358538681984,4.190279557188673e-25,0.004975124378109453,0.0054988216810683424,0.2504357647652916,0.04304554018540181,0.06133700643744291,True
Reciprocity,Scarcity,cooccurrence,0.062463493961294005,0.03027222731414058,0.032191266647153424,14.810255997800907,2.5883741027222498e-48,0.004975124378109453,0.0054988216810683424,0.44643636613644355,0.028113657605778167,0.0366146526904537,True
Reciprocity,Commitment,cooccurrence,0.019649446117644305,0.01032226522057981,0.009327180897064495,11.647047926518765,7.7400141520739515e-31,0.004975124378109453,0.0054988216810683424,0.3536627627681645,0.007840037463424142,0.010812729266633684,True
Social Proof,Social Proof,diagonal,0.3153447703073556,0.260626152458945,0.05471861784841059,10.510183888040656,1.6246459242991867e-25,0.004975124378109453,0.0054988216810683424,0.24944630817086058,0.04567390358298295,0.06506816441247008,True
Social Proof,Scarcity,cooccurrence,0.06408753166438667,0.025516206544061316,0.03857132512032536,17.384192100717396,3.2413730157592035e-65,0.004975124378109453,0.0054988216810683424,0.5478252534487332,0.03446093956325542,0.0429580373659615,True
Social Proof,Commitment,cooccurrence,0.01986165004370449,0.00874318282619063,0.01111846721751386,13.783822015264144,3.186328735606556e-42,0.004975124378109453,0.0054988216810683424,0.4330630967362199,0.009591810961632013,0.012578372527360158,True
Scarcity,Scarcity,diagonal,0.08917241739846368,0.05462037496554731,0.034552042432916374,15.356204905618554,1.0241358563758221e-51,0.004975124378109453,0.0054988216810683424,0.4476958196005512,0.030551622759055295,0.03928912591919206,True
Scarcity,Commitment,cooccurrence,0.008566572842524127,0.002549606859209433,0.0060169659833146935,11.309483928974826,3.4746295890623165e-29,0.004975124378109453,0.0054988216810683424,0.4040286734018287,0.004939113754070254,0.007089081688317181,True
Commitment,Commitment,diagonal,0.02858429665203072,0.01906150502027833,0.00952279163175239,11.672406236818793,5.725975304237353e-31,0.004975124378109453,0.0054988216810683424,0.33558003245151574,0.007890095298002909,0.011200375000481306,True
