row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,1,Your Mailbox,MALICIOUS,95.0,9,Generic Email Service,Urgency in body text ('security alert') | Link domain 'indokegstes.tripod.com' differs from mentioned brand | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header | Missing 'Reply-To' header,"The email exhibits multiple red flags indicative of phishing. The body contains urgent language ('security alert') and directs the recipient to click a suspicious link ('Verify My Account'). The link domain 'indokegstes.tripod.com' is unrelated to any legitimate email service provider and appears to be a typosquatting attempt. Additionally, the email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which are critical for verifying sender legitimacy. The absence of a 'Reply-To' header further raises suspicion.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,2,"Last reminder : Your membership will be cenceled tomorrow , please update your information",SUSPICIOUS,80.0,7,Netflix,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text | Brand impersonation (Netflix),"The email exhibits multiple suspicious elements, including a lack of standard headers (Date, Message-ID), failed SPF and DKIM authentication, and urgent language prompting immediate action. The email impersonates Netflix but lacks links to verify domain authenticity. The absence of attachments reduces risk, but the overall indicators suggest a phishing attempt.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,3,[clamav-virusdb] Update (daily: 5761),CLEAN,85.0,2,ClamAV,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate ClamAV database update notification. The content aligns with expected ClamAV update messages, and no suspicious links or attachments were found. However, the absence of standard headers like 'Date' and 'Message-ID' is unusual but not definitively malicious. The SPF and DKIM checks were not found, but the DMARC policy is set to reject, which adds some credibility to the sender's domain.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,4,Everyday styles for your everyday wardrobe,CLEAN,80.0,2,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which raises minor concerns. However, the DMARC policy is correctly configured to reject, and the body content appears to be a legitimate promotional message without urgency, suspicious links, or brand impersonation. No attachments were found.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,5,2008 AAAI Fellows Nomination Deadline,CLEAN,85.0,2,AAAI,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be legitimate based on the content and context. The body text is professional and relevant to the AAAI Fellows Program, with no urgent language or grammatical errors. The links point to the official AAAI domain, and no suspicious redirects or typosquatting were detected. While SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a positive sign. Missing standard headers like 'Date' and 'Message-ID' are notable but not definitive indicators of phishing.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,6,"Brampton shooting sends young woman to hospital, 9 schools in hold-and-secure",CLEAN,95.0,1,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate news update. No suspicious links, attachments, or brand impersonation were detected. Missing headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing. SPF and DKIM checks were not found, but DMARC policy is set to reject, which is a positive sign. The content is coherent and lacks urgency or phishing-related language.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,7,Action Required: UPS Exception Notification,SUSPICIOUS,75.0,6,UPS,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Payment request in body text,"The email lacks standard headers ('Date' and 'Message-ID') and fails SPF and DKIM authentication checks, which are red flags. The body mentions 'UPS' and includes a request for payment confirmation, but no links are present to verify domain authenticity. The absence of attachments reduces risk, but the combination of missing headers, failed authentication, and payment request raises suspicion.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,8,Re: [opensuse] After SLES10 SP1 Update,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate technical discussion related to SLES10 SP1 update. No suspicious links, attachments, or phishing indicators were found. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) were not found, but DMARC policy is set to reject, which is a positive sign. The content is technical and lacks urgency or phishing language.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,9,Re: Mail attachements truncated,CLEAN,95.0,0,Postfix,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a technical discussion related to Postfix, with no phishing indicators. No suspicious links, attachments, or urgent language were found. Missing headers like 'Date' and 'Message-ID' are unusual but not indicative of phishing in this context. Authentication checks (SPF, DKIM) were not found, but DMARC policy is present and set to reject, which is a positive sign.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,10,Re: sa-learn weirdness...,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be clean with no significant indicators of phishing. The subject and body content are technical and related to SpamAssassin, suggesting legitimate communication. No suspicious links or attachments were found. Authentication checks (SPF, DKIM) were not found, but the DMARC policy is set to reject, which is a positive sign. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,11,Flash Sale ⚡ 50% off swimwear for all,CLEAN,80.0,2,Macy's | citibank.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a promotional message from Macy's, mentioning a flash sale on swimwear. No suspicious links or attachments were found. The absence of SPF and DKIM records is notable but not definitive evidence of phishing, especially since DMARC policy is set to reject. The email lacks standard headers like 'Date' and 'Message-ID', which is unusual but not inherently malicious. The mention of 'citibank.com' in the brand impersonation analysis seems unrelated to the email's content and could be a false positive.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,12,"[Spambayes-checkins] spambayes/spambayes CoreUI.py, 1.1.2.1, 1.1.2.2",CLEAN,95.0,0,Spambayes,Missing 'Date' header | Missing 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate update notification related to the Spambayes project. The content is technical and consistent with software development updates. No suspicious links, attachments, or phishing indicators were found. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious in this context. Authentication checks (SPF, DKIM) were not found, but DMARC policy is present and set to reject, which is a positive sign.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,13,Bank of America Alert: Your Online Access Is Temporarily locked,MALICIOUS,95.0,8,Bank of America,Mismatch From/Reply-To domains | Urgency in body text | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple phishing indicators: it impersonates Bank of America, lacks standard headers ('Date' and 'Message-ID'), and fails SPF and DKIM authentication checks. The body contains urgent language prompting immediate action to verify account details via a link, a common phishing tactic. The absence of attachments reduces complexity but does not mitigate the overall risk.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,14,Warning: Your jose@monkey.org mailbox is blacklisted,MALICIOUS,90.0,8,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed | DKIM check failed | Obfuscated content in body text | Urgency in subject line ('Your mailbox is blacklisted'),"The email exhibits multiple suspicious indicators: missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and obfuscated content in the body text. The subject line creates a sense of urgency by claiming the recipient's mailbox is blacklisted, a common phishing tactic. The lack of authentication checks and the presence of obfuscated text strongly suggest malicious intent.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,15,Re: Forwarding all localmail,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate technical discussion about mail forwarding. No suspicious links, attachments, or phishing indicators were found. Authentication checks (SPF, DKIM) were not performed, but DMARC policy is set to reject, which is a positive sign. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious in this context.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002381_002400/chunk_input.csv,16,[UAI] CfP: FLAIRS-05 - Evaluation and Refinement of Intelligent Systems,CLEAN,95.0,1,Florida Artificial Intelligence Research Society,SPF check not_found | DKIM check not_found | Missing 'Date' header | Missing 'Message-ID' header,"The email appears to be a legitimate call for papers for a conference. No suspicious links, attachments, or urgent language were found. While SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a positive indicator. Missing 'Date' and 'Message-ID' headers are unusual but not necessarily indicative of phishing.",Analysis completed successfully,,0
