row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,1,llm_guard_000401_000500_chunk_input,Carnegie Mellon University Total Compensation Statement,1,cmu-archived-phish,418,True,0,,True,-0.7,True,-1.0,True,-1.0
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,2,llm_guard_000401_000500_chunk_input,Updated information on your credit card accounts!,1,phishyai-phishing,1419,True,0,,True,-1.0,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,3,llm_guard_000401_000500_chunk_input,Medical Data Leaked Due to Insecure USB Transfer,0,tobiasbuek,349,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,4,llm_guard_000401_000500_chunk_input,Exclusive Harbor Freight Offer ��� Stanley Set Inside,1,phishing_pot,12055,True,0,,True,-0.7,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,5,llm_guard_000401_000500_chunk_input,"Special Announce. [Tue, 17 Apr 2007 19:24:42 -0500]",1,phishyai-phishing,55,True,0,,True,-1.0,True,-1.0,True,-1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,6,llm_guard_000401_000500_chunk_input,Nofitication,1,phishpuzzer,296,True,0,,True,-1.0,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,7,llm_guard_000401_000500_chunk_input,Re: Overdue: Customer 580301630,0,uberjugaad,90,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,8,llm_guard_000401_000500_chunk_input,stevegeche: Oral B iO Series 9 Exclusive Rewards For You. Details inside.,1,phishing_pot,12075,False,1,malicious_urls,False,0.3,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,9,llm_guard_000401_000500_chunk_input,Concerns About Latest Invoices,0,tobiasbuek,94,True,0,,True,-1.0,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s2-gd_detector_suite_wq9maa_u/llm_guard_000401_000500/chunk_input.csv,10,llm_guard_000401_000500_chunk_input,Approval needed: Special pricing,0,uberjugaad,180,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
