row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,1,lnvoice of Malwar-Bytes Essential #ATS07-6052549,SUSPICIOUS,80.0,7,Malware-Bytes,"Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Typos in body text ('emaiI', 'automaticaIIy') | Urgency in body text regarding plan renewal | Mismatch From domain (example.com) and mentioned brand (Malware-Bytes) | Missing 'Reply-To' address","The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, raising concerns about its legitimacy. The body contains typos ('emaiI', 'automaticaIIy') and uses urgency language regarding plan renewal. The domain 'example.com' does not match the brand 'Malware-Bytes', and the email lacks a 'Reply-To' address. However, no malicious attachments or links were found.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,2,"Science Table of Contents Posting Notification for Cities: 8 February 2008; Vol. 319, No. 5864",CLEAN,80.0,2,Science Magazine,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate notification related to Science magazine content. No suspicious links or attachments were found. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not definitive indicators of phishing. The content is coherent and relevant to the stated purpose.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,3,FW: IT-Service,MALICIOUS,95.0,8,,SPF check failed for domain None | DKIM check failed for domain None | Missing standard 'Date' header | Missing standard 'Message-ID' header | Urgency in body text | Link prompts password entry | Repeated requests for immediate action,"The email exhibits multiple phishing indicators: lack of SPF and DKIM authentication, missing standard headers ('Date' and 'Message-ID'), urgent language pressuring immediate action, repeated requests for password entry, and a suspicious link prompting credential submission. These elements strongly suggest a phishing attempt.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,4,Mailbox Termination In Progress,SUSPICIOUS,85.0,7,Mail Server,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text ('Mailbox Termination In Progress') | Suspicious link with no clear destination,"The email exhibits multiple suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and urgent language prompting immediate action ('Mailbox Termination In Progress'). The body contains a suspicious link with no clear destination, and the domain 'example.com' does not match any known legitimate email service provider. The lack of attachments reduces risk, but the overall combination of factors strongly suggests a phishing attempt.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,5,Network & Learn at the World Cardiology Conference in Kuala Lumpur,CLEAN,80.0,2,,SPF: not_found | DKIM: not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate invitation to a cardiology conference. The content is professional and lacks urgency or suspicious requests. No phishing indicators such as mismatched domains, typosquatting, or malicious links were found. The absence of SPF and DKIM records is noted but does not definitively indicate phishing, especially given the professional tone and lack of malicious intent. The DMARC policy is set to reject, which adds a layer of security.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,6,Undeliverable: Delivery Status Notification (Failure),SUSPICIOUS,85.0,7,Microsoft,Mismatch From/Reply-To domains | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header | Brand impersonation of Microsoft,"The email exhibits multiple suspicious elements: it impersonates Microsoft with a fake delivery failure notice, lacks standard headers ('Date' and 'Message-ID'), and fails SPF and DKIM authentication checks. The absence of links or attachments reduces immediate risk, but the combination of brand impersonation, missing headers, and failed authentication raises significant concerns.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,7,Security Alert,MALICIOUS,90.0,8,Bank of America,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Brand impersonation of Bank of America | Urgency in body text,"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, raising suspicion. The body text impersonates Bank of America, urging urgent action to verify account details, a common phishing tactic. Although no links or attachments are present, the combination of failed authentication, brand impersonation, and urgency strongly suggests a phishing attempt.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,8,Why India welcomes its population boom,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be clean with no significant indicators of phishing. The headers lack standard fields like 'Date' and 'Message-ID', but this alone does not indicate malicious intent. Authentication checks (SPF, DKIM) were not found, but DMARC policy is set to reject, which aligns with a legitimate domain configuration. The body content is coherent and does not contain urgency, poor grammar, or suspicious links. No attachments were found, further reducing the risk.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,9,Re: [SM-USERS] Autorespond plugin,CLEAN,95.0,0,,SPF check not_found | DKIM check not_found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate technical discussion thread related to an autorespond plugin. No phishing indicators were found: the body contains a coherent technical discussion, no suspicious links or attachments were detected, and the email lacks urgency or brand impersonation. While SPF and DKIM checks were not found, DMARC policy is correctly configured, and missing standard headers like 'Date' and 'Message-ID' are not inherently suspicious in this context.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001801_001820/chunk_input.csv,10,[ILUG] Marketing SIG has a good start :),CLEAN,95.0,1,Irish Linux Users Group (ILUG),Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be legitimate based on the provided data. The content is related to a Linux Users Group and does not exhibit typical phishing indicators such as urgency, poor grammar, or mismatched domains. The absence of SPF and DKIM records is noted but does not necessarily indicate malicious intent, especially given the benign nature of the content. The link provided is related to the Linux Users Group and does not show signs of typosquatting or brand impersonation. No attachments were found, and the email lacks suspicious elements commonly associated with phishing attempts.",Analysis completed successfully,,0
