row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,1,Your Mailbox is Almost Full !! Deliver Pending Messages Now,SUSPICIOUS,75.0,6,Mail Administration,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Urgency in body text,"The email exhibits multiple suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a lack of Reply-To address. The body contains urgent language prompting immediate action, which is a common phishing tactic. However, there are no attachments or links to analyze further.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,2,FINAL HOURS: Don't Miss Out on Your Free Domain(s) and Wealthy Affiliate Premium!,SUSPICIOUS,65.0,3,instagram.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Urgency in body text ('FINAL HOURS') | Mentioned brand (instagram.com) without associated links,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. Additionally, SPF and DKIM authentication checks were not found, indicating potential email spoofing. The body contains urgent language ('FINAL HOURS') and mentions a brand (instagram.com) without any associated links, which could be an attempt to create a false sense of legitimacy. However, no malicious links or attachments were found, and the DMARC policy is set to 'reject', which adds some credibility.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,3,Friends & Family - 15% OFF your entire order - spread the word!,SUSPICIOUS,80.0,7,shopirish.com,"Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Link domain shopirish.com unverified due to VT errors | Suspicious domain webserver2.shopirish.com in plain text | Urgency in body text ('Offer expires on February 14, 2008')","The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, raising concerns about its legitimacy. The body contains multiple links to 'shopirish.com' with VT errors, preventing verification of their safety. The domain 'webserver2.shopirish.com' in the plain text snippet appears suspicious, and the email uses urgency ('Offer expires on February 14, 2008') to prompt action. The absence of attachments reduces risk, but the overall combination of missing authentication, suspicious links, and urgency suggests a phishing attempt.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,4,Confirm This Transaction,MALICIOUS,95.0,8,Amazon | American Express,"Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text | Request for sensitive information (login credentials, CID, CVV) | Brand impersonation (Amazon, American Express)","The email exhibits multiple phishing indicators: it impersonates Amazon and American Express, requests sensitive information (login credentials, CID, CVV), and lacks standard headers (Date, Message-ID). Authentication checks (SPF, DKIM) are missing, and DMARC policy is set to reject, which is unusual for legitimate emails. The urgency in the body text and the request for sensitive information are strong phishing signals.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,5,[ spambayes-Patches-1744017 ] wrong statement in sb_server.py,CLEAN,95.0,1,SourceForge | Python,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate patch notification from SourceForge. Missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious. SPF and DKIM checks are not found, but DMARC policy is correctly configured. Links point to SourceForge and Python mailing list archives, which are trusted sources. No attachments are present, and the content aligns with expected patch notification details.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,6,Your Account Logon Reminder,MALICIOUS,90.0,8,,Urgency in body text | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header | No Reply-To address provided,"The email exhibits multiple phishing indicators, including a suspicious body text urging immediate action to verify account details due to 'unusual activities' and 'technical issues,' which is a common phishing tactic. The absence of standard headers like 'Date' and 'Message-ID' raises red flags. Additionally, the SPF and DKIM checks failed, indicating potential email spoofing. The lack of a Reply-To address further increases suspicion. The email's content aligns with typical phishing attempts to trick recipients into clicking malicious links.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,7,Your mailbox is almost full,MALICIOUS,90.0,8,IT-Desk Service Desk,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Urgency in body text | Suspicious link in body text | Repetitive and poorly constructed text,"The email exhibits multiple suspicious indicators, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a body containing urgent language and a suspicious link. The absence of a 'Reply-To' field and the repetitive, poorly constructed text further raise concerns. The email appears to impersonate an IT service desk, urging the recipient to click a link to keep their password active, which is a common phishing tactic.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,8,Fogarty/NIH news: Reimagining global health; Delivering hope and health care in Haiti & Ghana; Improving heart failure care in India; DEI beyond borders,CLEAN,95.0,1,Fogarty/NIH,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be legitimate based on the content and headers. The subject and body text are coherent and relevant to the purported sender (Fogarty/NIH). No suspicious links or attachments were found. While SPF and DKIM checks were not found, DMARC policy is correctly configured and set to reject, which adds credibility. Missing 'Date' and 'Message-ID' headers are unusual but not definitive indicators of phishing.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,9,NEW PDF MESSAGE FROM AMERICAN EXPRESS ONLINE FOR YOUR REVIEW.,SUSPICIOUS,65.0,3,American Express,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com | Mention of attachment not found in email,"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which raises suspicion. The body text mentions an attachment from 'American Express Online,' but no attachment is present, suggesting potential impersonation or deception. However, no direct malicious links or attachments were found, and the DMARC policy is set to reject, which adds some credibility.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002201_002220/chunk_input.csv,10,Re: [dkim-milter-discuss] postfix + dkim-filter + email lists - milter troubles (can't read SMFIC_HEADER,CLEAN,95.0,0,,Missing 'Date' header | Missing 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate technical discussion thread based on the content and lack of suspicious indicators. No phishing elements such as urgency, brand impersonation, or malicious links/attachments were detected. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. SPF and DKIM checks were not found, but DMARC policy is correctly configured.",Analysis completed successfully,,0
