row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,1,We Noticed Suspicious Activity - PayPal,MALICIOUS,90.0,8,PayPal,Mismatch From/Reply-To domains | Urgency in body text | Poor grammar in body text | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple phishing indicators: it impersonates PayPal, lacks standard headers ('Date' and 'Message-ID'), and fails SPF and DKIM authentication checks. The body contains urgency and poor grammar ('What's goin on?'), and the domain 'example.com' does not match the mentioned brand 'paypal.com'. The absence of a 'Reply-To' header further increases suspicion.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,2,Re: [opensuse] openSUSE 11.0 and the Non-ready KDE4,CLEAN,95.0,1,openSUSE | KDE,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate discussion about openSUSE and KDE4, with no phishing indicators. The missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious. The SPF and DKIM checks were not found, but the DMARC policy is set to reject, which is a strong security measure. The link provided is related to Enigmail, a legitimate project, and no attachments were found. There is no urgency, poor grammar, or brand impersonation detected.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,3,Les om 8 glimrende grunner til å studere i utlandet!,CLEAN,90.0,1,facebook.com | instagram.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is unusual but not definitively malicious. The body content appears to be a legitimate newsletter promoting studying abroad, with no suspicious links or urgent language. No attachments were present. The absence of phishing indicators such as mismatched domains, typosquatting, or malicious links supports a clean verdict.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,4,"[Spambayes-checkins] spambayes WHAT_IS_NEW.txt,1.43,1.44",CLEAN,95.0,0,Spambayes,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate update notification related to the Spambayes project. The content is technical and consistent with project updates. No suspicious links, attachments, or phishing indicators were found. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) were not found, but DMARC policy is present and set to reject, which is not suspicious in this context.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,5,Re: [opensuse] SUSE 10.3 + ATI FireGL 5250 + Latest ATI driver = no 3D efects,CLEAN,95.0,0,SUSE | ATI,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate technical discussion related to SUSE and ATI drivers. No suspicious links, attachments, or phishing indicators were found. Missing headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) were not found, but DMARC policy is present and set to reject, which is a positive sign. The content is technical and lacks urgency or phishing language.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,6,URGENT !! (Payment),SUSPICIOUS,65.0,3,,"Missing standard 'Date' header | Missing standard 'Message-ID' header | Urgency in subject line ('URGENT !! (Payment)') | Request for sensitive information (full contact information, WhatsApp phone number)","The email lacks standard headers like 'Date' and 'Message-ID', which is unusual but not definitively malicious. The subject line uses urgent language ('URGENT !! (Payment)'), which is a common phishing tactic. The body text requests sensitive information (full contact information, WhatsApp phone number) under the guise of a donation, which raises red flags. However, there are no suspicious links, attachments, or mismatched domains. The SPF and DKIM checks were not found, but DMARC policy is set to reject, which adds some legitimacy.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,7,Mail delivery failed: jose@monkey.org has 7 Incoming unread pending messages,SUSPICIOUS,80.0,7,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed (not_found) | DKIM check failed (not_found) | Subject line creates urgency | Poorly formatted body text,"The email exhibits multiple suspicious elements, including missing standard headers ('Date' and 'Message-ID'), failed SPF and DKIM authentication, and a subject line designed to create urgency. The body contains a mix of unrelated content and poorly formatted text, which is atypical for legitimate communications. While no malicious links or attachments were found, the overall structure and lack of authentication raise significant concerns.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,8,Action Required to Activate Membership for HoneyPotter,SUSPICIOUS,65.0,3,Boxing Forum,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain None | DKIM check failed for domain None | Urgency in body text,"The email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which raises suspicion. However, the DMARC policy is correctly configured. The links provided appear to be legitimate URLs related to a boxing forum, but VirusTotal analysis was not performed due to API key issues. The email content is urgent but does not contain obvious grammatical errors or mismatched domains.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,9,"2025 Employee Work Manual, Benefits & Payroll Plan",SUSPICIOUS,65.0,3,,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Link destination domain not specified | Urgency and legal disclaimers in body text,"The email lacks standard headers ('Date' and 'Message-ID'), and authentication checks (SPF and DKIM) were not found, which raises suspicion. The DMARC policy is set to reject, but the domain checked is the same as the sender's domain. The body contains a link without specifying the destination domain, and the language includes legal disclaimers and urgency, which are common in phishing attempts. However, no attachments were found, and there is no clear evidence of brand impersonation or typosquatting.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,10,Action Required: Restore Your Account,MALICIOUS,90.0,8,Netflix,Mismatch From/Reply-To domains | Urgency in body text | Poor grammar in body text | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple phishing indicators: it impersonates Netflix, uses urgent language ('Your account security is in danger!'), and contains poor grammar ('subscription you have recently accrued'). Additionally, the email lacks standard headers ('Date', 'Message-ID') and fails SPF and DKIM authentication checks, which are critical for verifying sender legitimacy. The absence of links or attachments does not mitigate the high risk posed by the content and authentication failures.",Analysis completed successfully,,0
11,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,11,[SM-DEVEL] Allowing default user settings for DB-based preferences.,CLEAN,95.0,0,Yahoo,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be legitimate. It lacks phishing indicators such as urgency, poor grammar, or mismatched domains. The link provided points to a legitimate Yahoo URL, and no attachments are present. While SPF and DKIM checks are missing, the DMARC policy is correctly configured to reject, and the email content is technical and relevant to the subject.",Analysis completed successfully,,0
12,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,12,Beauty Bulletin June 2023,CLEAN,90.0,1,MakeupAlley,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate promotional message from MakeupAlley. There are no suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured and set to reject. Missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious. The content aligns with expected promotional material from MakeupAlley.",Analysis completed successfully,,0
13,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,13,[opensuse] Problem downloading,CLEAN,95.0,0,openSUSE,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate inquiry regarding software downloads. No suspicious links, attachments, or phishing indicators were found. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious. Authentication checks (SPF, DKIM) were not found, but DMARC policy is set to reject, which is a positive sign.",Analysis completed successfully,,0
14,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,14,Account suspension notice 12/09/2020 03:36:33 am,CLEAN,70.0,2,apple.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM authentication checks were not found, which is suspicious. However, there are no links, attachments, or clear signs of brand impersonation or typosquatting. The body content appears to be CSS styling without any phishing-related text or urgency. The absence of malicious elements and the lack of clear phishing indicators suggest the email is likely clean.",Analysis completed successfully,,0
15,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,15,Re: [opensuse] SUSE 10.3 + ATI FireGL 5250 + Latest ATI driver = no 3D efects,CLEAN,95.0,0,SUSE | ATI,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion regarding SUSE 10.3 and ATI FireGL 5250 drivers. No suspicious links, attachments, or urgent language were found. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not indicative of phishing in this context.",Analysis completed successfully,,0
16,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,16,Beth Lost 69 Pounds with This Easy Kitchen Trick,CLEAN,80.0,2,,Missing SPF check | Missing DKIM check | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email lacks phishing indicators such as suspicious links, typosquatting, or brand impersonation. The body content appears to be a promotional message for a weight loss product, which is common in spam but not inherently malicious. Authentication checks (SPF, DKIM) are missing, but the DMARC policy is set to reject, which is a positive sign. No attachments are present, and the email does not exhibit urgency or poor grammar.",Analysis completed successfully,,0
17,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,17,Re: [opensuse] Re: multipurpose fax/printer/copier,CLEAN,95.0,0,,Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate technical discussion related to SuSE and HPLIP installation. No phishing indicators were found: no suspicious links, no attachments, no urgency or poor grammar, and no brand impersonation. Missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious. SPF, DKIM, and DMARC checks do not indicate spoofing or authentication failures.",Analysis completed successfully,,0
18,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,18,Re: [opensuse] openSuSe 10.3 hangs after kernel update,CLEAN,95.0,1,openSUSE | Novell,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate technical discussion related to openSUSE. No phishing indicators such as urgency, mismatched domains, or suspicious links were found. The absence of SPF and DKIM checks is noted, but the DMARC policy is correctly configured. The links provided are related to legitimate resources (Yahoo Shopping and Novell Bugzilla). No attachments are present, and the content is coherent and relevant to the subject.",Analysis completed successfully,,0
19,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,19,mportant update about our crypto services ,CLEAN,80.0,2,Revolut,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which raises minor concerns. However, the body content appears legitimate, referencing Revolut Crypto services and Hungarian legislation, with no suspicious links or attachments. The absence of phishing indicators such as urgency, mismatched domains, or typosquatting suggests the email is likely clean.",Analysis completed successfully,,0
20,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_002421_002440/chunk_input.csv,20,You're Invited to Future of Work | Expert Advice For Leaders,CLEAN,85.0,2,Forbes | Microsoft,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email lacks standard headers like 'Date' and 'Message-ID', and SPF/DKIM checks were not found, which is unusual but not definitively malicious. The DMARC policy is set to reject, which adds some legitimacy. The body content appears to be a newsletter invitation from Forbes, mentioning Microsoft, but no links or attachments were found to verify impersonation or malicious intent. Overall, the email seems legitimate but lacks some standard security features.",Analysis completed successfully,,0
