row_number,source_kind,source_path,source_row_number,subject,AI Verdict,AI Confidence,AI Phishing Score (0-10),AI Identified Brands,Key Suspicious Elements Cited by AI,AI Explanation,official_status,official_error,official_returncode
1,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,1,"REDACTED, Here is Your Daily OzBargain Newsletter for 18 June",CLEAN,95.0,1,OzBargain | Amazon | Apple | Facebook | Instagram,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate newsletter from OzBargain, containing typical promotional content and links to well-known brands like Amazon and Apple. No suspicious links, attachments, or urgent language were detected. The absence of SPF and DKIM records is noted but does not strongly indicate phishing, especially given the DMARC policy is set to reject. Missing standard headers like 'Date' and 'Message-ID' are unusual but not conclusive evidence of phishing.",Analysis completed successfully,,0
2,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,2,[spambayes-dev] Vista compatibilty,CLEAN,95.0,1,Python | Sourceforge,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be legitimate. It discusses a technical patch related to Vista compatibility and references Sourceforge and Python mailing list, which are credible sources. No suspicious links or attachments were found. The absence of SPF and DKIM records is noted, but the DMARC policy is correctly configured. Missing standard headers like 'Date' and 'Message-ID' are unusual but not inherently malicious.",Analysis completed successfully,,0
3,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,3,buildbot failure in t-feisty-561,CLEAN,90.0,1,,SPF check not found | DKIM check not found | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email appears to be a legitimate notification from a buildbot system. The links provided point to a known buildbot domain (spamassassin.org), and there are no signs of brand impersonation, typosquatting, or malicious intent. While SPF and DKIM checks were not found, the DMARC policy is set to reject, which is a positive indicator. The absence of standard headers like 'Date' and 'Message-ID' is noted but not inherently suspicious in this context.",Analysis completed successfully,,0
4,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,4,Is that a threat?,CLEAN,85.0,2,,SPF check failed for domain None | DKIM check failed for domain None | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email lacks phishing indicators such as suspicious links, attachments, or urgent language. The absence of SPF and DKIM records is notable but not definitive proof of phishing, especially since DMARC policy is set to reject. The email content appears to be a legitimate article snippet without any impersonation attempts or malicious intent.",Analysis completed successfully,,0
5,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,5,"[Spambayes-checkins] spambayes/spambayes CoreUI.py, 1.1.2.8, 1.1.2.9 ProxyUI.py, 1.64.2.2, 1.64.2.3 UserInterface.py, 1.61.2.2, 1.61.2.3",CLEAN,95.0,0,Spambayes,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF: not_found | DKIM: not_found,"The email appears to be a legitimate update notification related to the Spambayes project. No suspicious elements were found in the headers, body, or attachments. The absence of SPF and DKIM records is noted but does not indicate phishing in this context. The DMARC policy is correctly configured. The link provided points to a known Python mailing list, and no attachments are present.",Analysis completed successfully,,0
6,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,6,FINAL 3 DAYS to save big on an annual subscription!,SUSPICIOUS,70.0,3,google.com | paypal.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found | Mentioned brands google.com and paypal.com without link verification,"The email lacks standard headers ('Date' and 'Message-ID'), which is unusual and raises suspicion. The SPF and DKIM checks were not found, indicating potential issues with email authentication. The body mentions brands like google.com and paypal.com but does not contain any links to verify impersonation. The absence of attachments reduces the risk, but the overall lack of authentication and standard headers suggests caution.",Analysis completed successfully,,0
7,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,7,New White Paper: Why Virtual Servers Need Virtual Storage,CLEAN,85.0,2,SearchStorage.com,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check failed for domain example.com | DKIM check failed for domain example.com,"The email appears to be a legitimate marketing communication from SearchStorage.com, promoting a white paper on virtualization. While there are some suspicious elements such as missing standard headers ('Date' and 'Message-ID') and failed SPF/DKIM authentication, the content is coherent and relevant to the brand. The links, though not verified due to VT API issues, point to domains associated with the brand and do not exhibit obvious signs of phishing. No attachments or malicious indicators were found.",Analysis completed successfully,,0
8,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,8,Ensuring Code Quality in Multi-threaded Applications,CLEAN,80.0,2,Microsoft,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF not_found | DKIM not_found,"The email appears to be clean with no definitive phishing indicators. The subject and body content are technical and relevant to the topic of code quality and SSL certificates. No suspicious links or attachments were found. The absence of SPF and DKIM records is noted but does not conclusively indicate phishing. The DMARC policy is set to reject, which is a positive sign. The missing 'Date' and 'Message-ID' headers are unusual but not inherently malicious.",Analysis completed successfully,,0
9,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,9,.Chase.Bank.Attention: A new payee has been added,MALICIOUS,90.0,8,Chase Bank,Mismatch From/Reply-To domains | Urgency in body text | Poor grammar in body text | SPF check failed for domain example.com | DKIM check failed for domain example.com | Missing standard 'Date' header | Missing standard 'Message-ID' header,"The email exhibits multiple phishing indicators: it impersonates Chase Bank, lacks standard headers (Date, Message-ID), and fails SPF and DKIM authentication. The body contains urgent language and poor grammar, urging the recipient to click a link for verification, though no links are present. The absence of attachments reduces risk, but the overall context strongly suggests a phishing attempt.",Analysis completed successfully,,0
10,csv,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s6-fuzzer_detector_suite_5xe1zt0h/email_phishing_detection_v3_001961_001980/chunk_input.csv,10,[spambayes-dev] Outlook 2007 Support?,CLEAN,95.0,1,Microsoft,Missing standard 'Date' header | Missing standard 'Message-ID' header | SPF check not found | DKIM check not found,"The email appears to be a legitimate inquiry regarding Outlook 2007 support. No phishing indicators such as urgency, poor grammar, or mismatched domains were found. The link provided points to a Microsoft-related domain, and no attachments were present. Authentication checks (SPF, DKIM) were not found, but DMARC policy was correctly configured.",Analysis completed successfully,,0
