row_number,source_path,source_row_number,dataset_name,subject,label,data_source,content_length,overall_is_valid,invalid_scanner_count,flagged_scanners,malicious_urls_is_valid,malicious_urls_risk_score,ban_substrings_is_valid,ban_substrings_risk_score,sensitive_is_valid,sensitive_risk_score
1,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,1,llm_guard_004901_005000_chunk_input,eBay Listing Confirmed NOKIA N95 & NOKIA E90 (NEW AND UNLOCKED) (260109050473),1,phishyai-phishing,1994,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
2,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,2,llm_guard_004901_005000_chunk_input,Sie k��nnten ��ber 4O verschiedene Sprachen sprechen - Rabatt - 5O%,1,phishing_pot,3406,True,0,,True,-0.7,True,-1.0,True,-1.0
3,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,3,llm_guard_004901_005000_chunk_input,Regions Bank Notification!,1,phishyai-phishing,504,True,0,,True,-1.0,True,-1.0,True,-1.0
4,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,4,llm_guard_004901_005000_chunk_input,Support for Investment Management,0,tobiasbuek,175,True,0,,True,-1.0,True,-1.0,True,-1.0
5,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,5,llm_guard_004901_005000_chunk_input,"ATTN: Mailbox Account Verification Assistance REF:
ipxSHk0S6XtlQ6fptiJqGW2Y",1,nazario,485,False,1,sensitive,True,-0.7,True,-1.0,False,1.0
6,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,6,llm_guard_004901_005000_chunk_input,Recruit,1,cmu-archived-phish,339,True,0,,True,-0.7,True,-1.0,True,-1.0
7,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,7,llm_guard_004901_005000_chunk_input,⏳ Don't Miss Out: Unlock Your Exclusive Binance Bonus Now! ID: RQZBETN,1,phishing_pot,105,True,0,,True,-1.0,True,-1.0,True,-1.0
8,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,8,llm_guard_004901_005000_chunk_input,_Your_Offer_is_Ready_,1,phishing_pot,680,True,0,,True,-0.4,True,-1.0,True,-1.0
9,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,9,llm_guard_004901_005000_chunk_input,����Neem contact op met singles bij jou in de buurt!,1,phishing_pot,12054,False,1,malicious_urls,False,0.3,True,-1.0,True,-1.0
10,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,10,llm_guard_004901_005000_chunk_input,Inquiry on Cybersecurity Protocols for Medical Data Security,0,tobiasbuek,581,True,0,,True,-1.0,True,-1.0,True,-1.0
11,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,11,llm_guard_004901_005000_chunk_input,Customer issue: Wilson Supply Company - Billing entity clarification needed,0,uberjugaad,264,False,1,sensitive,True,-1.0,True,-1.0,False,1.0
12,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,12,llm_guard_004901_005000_chunk_input,Re: URGENT: Production environment down - Cloud Management,0,rtweera,169,True,0,,True,-1.0,True,-1.0,True,-1.0
13,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,13,llm_guard_004901_005000_chunk_input,eBay New Unpaid Item Message from cropientstil: #6781551180 -- response required,1,phishyai-phishing,86,True,0,,True,-1.0,True,-1.0,True,-1.0
14,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,14,llm_guard_004901_005000_chunk_input,Problem with Google Analytics,0,tobiasbuek,758,True,0,,True,-1.0,True,-1.0,True,-1.0
15,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,15,llm_guard_004901_005000_chunk_input,"RealGM Heads Up: May. 26, 2023",1,phishpuzzer,1217,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
16,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,16,llm_guard_004901_005000_chunk_input,Unser Willkommensbonus von bis zu 800 EUR + 200 FS ist nur der Anfang.,1,phishing_pot,12072,True,0,,True,-0.6,True,-1.0,True,-1.0
17,/scratch3/che489/FC-W2-SoK/ssc_LLM_phishing_survey/Detectors/output/logs/tmp/s4-gd_detector_suite_n4rg3gvy/llm_guard_004901_005000/chunk_input.csv,17,llm_guard_004901_005000_chunk_input,Swift copy of USD 15945.75.,1,nazario,301,False,1,sensitive,True,-1.0,True,-1.0,False,0.9
