stage_group,stage,source,principle_group,left_principle,right_principle,value
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9923845542249999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999400009
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.997569478656
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.998084917764
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999970000225
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9998260075690001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9998340068889999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999980000009999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9993880936359999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999558048841
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.909013510084
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999864004624
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9994080876160001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999956000484
S8-claude,S8-claude,LLM,A-A,Authority,Authority,1.0
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9787797848890001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999980000009999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.998564515524
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9883560939209999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,1.0
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9995500506249999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9873661575689999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999000025
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9999880000360001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9995700462250001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9998960027039999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.998270748225
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.784453861636
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9984406084
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9990082460159999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9022796134559999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999952000576
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9953733638560001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9998620047610001
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.8718610502249999
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.999992000016
S8-claude,S8-claude,LLM,A-A,Authority,Authority,0.9981428630410001
